sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.01,-0.08,-0.06,0.0743408,0.808777,-0.580444,-0.0592041
1,0,-0.35,-0.28,0.13,0.072937,0.809326,-0.579895,-0.0584717
2,0,-0.05,0.02,0.34,0.0722046,0.809998,-0.578857,-0.0598145
3,0,0.2,-0.16,-0.2,0.0714111,0.810364,-0.57843,-0.0606079
4,0,0.23,-0.27,-0.02,0.0695801,0.811218,-0.577332,-0.0615234
5,0,-0.06,-0.12,0.11,0.067749,0.811768,-0.576721,-0.0621338
6,0,0.04,0.05,-0.21,0.0663452,0.8125,-0.575623,-0.0640259
7,0,0.13,0.11,0.1,0.065979,0.812927,-0.574951,-0.0649414
8,0,0.09,0.01,-0.13,0.0648804,0.813477,-0.574158,-0.0662842
9,0,0.2,0.22,0.05,0.0645142,0.813782,-0.573669,-0.0670166
10,0,0,0.13,0,0.0644531,0.814026,-0.573181,-0.0684814
11,0,0.28,0.08,-0.01,0.064209,0.814148,-0.572998,-0.0690308
12,0,0.03,0.3,0.39,0.0628662,0.81427,-0.572876,-0.0690308
13,0,-0.29,-0.02,0.02,0.0623779,0.814148,-0.57312,-0.0693359
14,0,-0.05,-0.07,-0.12,0.0629883,0.814026,-0.57312,-0.0705566
15,0,0.24,0.05,-0.08,0.0629883,0.813843,-0.573303,-0.0708008
16,0,-0.2,-0.08,0.02,0.0622559,0.813599,-0.57373,-0.0705566
17,0,-0.12,0,0.04,0.0619507,0.813354,-0.574097,-0.0707397
18,0,0.11,-0.09,-0.3,0.0621338,0.813171,-0.574219,-0.0718994
19,0,0.19,0,0.11,0.0623779,0.81311,-0.574219,-0.0723877
20,0,0.14,0.11,0.01,0.0623169,0.812988,-0.574341,-0.0727539
21,0,0.35,-0.05,0.01,0.0620117,0.812805,-0.574585,-0.072876
22,0,0,-0.06,-0.1,0.0615234,0.812622,-0.574951,-0.0724487
23,0,-0.17,0.03,0.09,0.0612183,0.812561,-0.575134,-0.0722656
24,0,0.2,-0.04,-0.19,0.0611572,0.812439,-0.575317,-0.0723267
25,0,0.69,0.18,0.12,0.0606079,0.812439,-0.575439,-0.0718994
26,0,0.23,-0.16,-0.08,0.0593872,0.812317,-0.575928,-0.0703735
27,0,0.04,0.14,0.27,0.0581665,0.812195,-0.576416,-0.0686035
28,0,-0.14,-0.02,0,0.0571289,0.81189,-0.577148,-0.0668945
29,0,-1.26,0.83,2.12,0.0580444,0.811523,-0.577637,-0.0662231
30,0,0.36,2.2,0.73,0.0635986,0.809814,-0.57959,-0.0654907
31,0,-0.68,-0.74,-2.76,0.0693359,0.805786,-0.585205,-0.0585327
32,0,-1.34,-1.88,-6.23,0.0717163,0.802917,-0.589172,-0.0553589
33,0,2.44,0.1,0.1,0.072937,0.804932,-0.586548,-0.0524902
34,0,-1.77,-3.84,8.13,0.0877075,0.802979,-0.58783,-0.0446777
35,0,-7.7,0.22,-3.85,0.0823975,0.7948,-0.59906,-0.0513916
36,0,3.3,-1.44,-0.56,0.0978394,0.792542,-0.599426,-0.0553589
37,0,3,0.06,-0.86,0.10675,0.791199,-0.599182,-0.0604248
38,0,-2.18,0.2,-0.29,0.102844,0.790527,-0.601257,-0.0546875
39,0,-2.33,-0.49,0.54,0.102173,0.790161,-0.602112,-0.0516968
40,0,-0.16,-0.09,-0.32,0.10437,0.790161,-0.601562,-0.053833
41,0,-0.08,-0.11,-0.02,0.104431,0.790649,-0.600647,-0.0567017
42,0,-0.31,0,0.34,0.102966,0.791077,-0.600281,-0.0570068
43,0,-0.1,-0.04,0.15,0.10199,0.791504,-0.599792,-0.0579834
44,0,0.14,0,-0.25,0.101929,0.791809,-0.599243,-0.0598145
45,0,0.6,-0.02,-0.01,0.101624,0.792297,-0.59845,-0.0618896
46,0,0.74,0.02,-0.09,0.10199,0.79248,-0.598022,-0.0626831
47,0,0.14,-0.01,0.51,0.101318,0.792664,-0.597961,-0.0621948
48,0,-0.13,0,0,0.101257,0.792664,-0.5979,-0.0626831
