sample,sensor,ax,ay,az,w,i,j,k
0,0,0.2,0.08,-0.02,0.0889893,0.802734,-0.587402,-0.0516968
1,0,0.07,0.05,-0.05,0.0873413,0.803162,-0.58728,-0.0494995
2,0,-0.04,0,0.09,0.086792,0.803345,-0.587158,-0.0480347
3,0,-0.38,-0.05,0.15,0.0860596,0.803528,-0.587158,-0.0467529
4,0,-0.12,0.03,0.13,0.0860596,0.803711,-0.586914,-0.0463867
5,0,0.11,0.06,0.03,0.0866089,0.803955,-0.586548,-0.0466309
6,0,0.17,0.01,0.02,0.086792,0.804138,-0.586243,-0.0465698
7,0,0.2,-0.02,-0.03,0.086853,0.80426,-0.58606,-0.0463257
8,0,-0.04,0,0.01,0.0862427,0.804504,-0.585876,-0.045166
9,0,-0.11,0.08,0.34,0.0861206,0.804688,-0.585754,-0.0446777
10,0,0.08,-0.01,0.04,0.0861816,0.804688,-0.585754,-0.0447998
11,0,0.11,0.02,0.05,0.0862427,0.804626,-0.585754,-0.0449219
12,0,0,0,0,0.0858765,0.804688,-0.585754,-0.0444336
13,0,-0.03,-0.01,0.02,0.0855713,0.804626,-0.585938,-0.0440674
14,0,0.09,0,0.12,0.085144,0.804504,-0.586182,-0.0435791
15,0,-0.17,-0.07,-0.02,0.0847778,0.804382,-0.586426,-0.043335
16,0,0,-0.01,-0.14,0.0848389,0.804321,-0.586426,-0.0437012
17,0,0.2,0,-0.05,0.085083,0.804321,-0.586426,-0.0440674
18,0,0.13,0,0.08,0.0847168,0.80426,-0.586609,-0.0436401
19,0,-0.06,-0.01,-0.01,0.0843506,0.804077,-0.586914,-0.0432129
20,0,0.02,-0.02,0.02,0.0844116,0.804077,-0.586914,-0.0431519
21,0,0.08,0.01,0.02,0.0843506,0.804077,-0.586975,-0.0430908
22,0,-0.01,0.08,0.24,0.0842896,0.803955,-0.587097,-0.0429688
23,0,-0.04,0.02,0.12,0.0842285,0.803833,-0.587341,-0.0429077
24,0,0.09,-0.02,-0.07,0.0842285,0.803589,-0.587646,-0.0429688
25,0,-0.02,-0.04,-0.02,0.0840454,0.803467,-0.58783,-0.0427246
26,0,-0.02,0,0.02,0.0839233,0.803406,-0.587952,-0.0425415
27,0,0.05,-0.04,0.05,0.0839233,0.803223,-0.588257,-0.0426025
28,0,0.08,-0.04,0,0.0838623,0.802979,-0.588501,-0.0426636
29,0,0.1,0.01,0.02,0.0837402,0.802734,-0.588867,-0.0424805
30,0,-0.2,-0.01,0.2,0.0836792,0.802429,-0.589355,-0.0422363
31,0,-1.32,-0.09,0.8,0.0849609,0.802185,-0.589478,-0.0426025
32,0,-0.39,2.35,2.7,0.0915527,0.801025,-0.589783,-0.0457764
33,0,-0.52,1.43,0.07,0.0986938,0.79657,-0.594666,-0.0458374
34,0,-0.66,-1.15,-5.46,0.104492,0.791992,-0.599609,-0.0475464
35,0,1.44,-1.88,-2.62,0.111023,0.790955,-0.599426,-0.0529175
36,0,-1.58,-4.68,-3,0.122803,0.785828,-0.604492,-0.0443726
37,0,-2.34,2.32,0.99,0.121826,0.785278,-0.60498,-0.0499268
38,0,-0.16,-1.05,-1.04,0.126221,0.784119,-0.60553,-0.050293
39,0,1.85,-0.05,-1.69,0.127808,0.78479,-0.604126,-0.0524902
40,0,-0.32,0.84,-0.79,0.120728,0.786194,-0.604309,-0.0454712
41,0,-1.65,-0.75,1.29,0.118225,0.786743,-0.60437,-0.0427246
42,0,-0.22,0.67,0.46,0.1203,0.787415,-0.602905,-0.0450439
