sample,sensor,ax,ay,az,w,i,j,k
0,0,0.06,0.07,0,0.119995,0.80127,-0.574524,-0.116394
1,0,0.04,0,0.03,0.120361,0.801331,-0.574402,-0.116089
2,0,0.08,-0.06,0.05,0.120361,0.801331,-0.574463,-0.115723
3,0,-0.08,0.09,0.14,0.119812,0.801514,-0.574463,-0.11499
4,0,-0.09,-0.03,0.04,0.119812,0.801575,-0.574341,-0.115112
5,0,0.09,0.12,-0.12,0.120117,0.801636,-0.574097,-0.115479
6,0,0.17,-0.1,0.06,0.120056,0.801758,-0.573975,-0.115417
7,0,-0.04,0.08,-0.04,0.119629,0.802002,-0.573792,-0.115112
8,0,0.04,-0.08,0.05,0.119629,0.802185,-0.573547,-0.115051
9,0,0.12,0.07,0.11,0.119263,0.802612,-0.573059,-0.11499
10,0,0.04,-0.05,0.04,0.119019,0.802856,-0.572815,-0.114868
11,0,0.16,0.1,-0.02,0.118896,0.803101,-0.572449,-0.114868
12,0,0.27,-0.01,0.16,0.11853,0.803406,-0.572205,-0.114563
13,0,0.09,0.08,0.12,0.117554,0.803772,-0.572021,-0.113464
14,0,0.05,0.01,0.05,0.11676,0.804138,-0.571899,-0.112549
15,0,0.03,-0.03,0.05,0.114685,0.805359,-0.571045,-0.110474
16,0,0.22,-0.18,-0.28,0.113647,0.806458,-0.569763,-0.109741
17,0,0.13,-0.01,-0.11,0.111206,0.808716,-0.5672,-0.108765
18,0,-0.08,0.09,0.37,0.109497,0.810181,-0.565613,-0.108398
19,0,-0.39,-0.13,0.37,0.106934,0.811584,-0.563965,-0.108643
20,0,0.21,0,-0.4,0.106384,0.812439,-0.562622,-0.109863
21,0,0.31,-0.32,-0.56,0.105591,0.81366,-0.560974,-0.110229
22,0,0.02,-0.21,0.11,0.10376,0.814392,-0.560425,-0.109314
23,0,-0.02,-0.37,-0.27,0.101746,0.815613,-0.559082,-0.108948
24,0,0.11,0.13,0.29,0.10144,0.816101,-0.55835,-0.109253
25,0,0.08,0.16,0.24,0.10022,0.816284,-0.558411,-0.108765
26,0,-0.19,-0.06,0.16,0.0974121,0.816406,-0.558899,-0.108032
27,0,-0.1,-0.13,-0.07,0.0950928,0.81665,-0.558838,-0.108276
28,0,0.09,-0.04,0.04,0.0947266,0.816772,-0.558533,-0.109192
29,0,0.27,0.08,0.21,0.0928955,0.816833,-0.558655,-0.109741
30,0,-0.25,0.3,0.44,0.0910034,0.816467,-0.55957,-0.109436
31,0,-1.61,0.57,1.4,0.0921631,0.815247,-0.560913,-0.110474
32,0,-2.29,0.92,1.48,0.0974731,0.812134,-0.56427,-0.111755
33,0,4.24,-0.2,-3.54,0.121399,0.804565,-0.567322,-0.126709
34,0,8.66,2.67,4.76,0.134705,0.804321,-0.566772,-0.116882
35,0,-6.76,-1.72,-2.36,0.116455,0.800781,-0.577942,-0.105896
36,0,-3.18,1.11,-0.89,0.122559,0.797485,-0.579773,-0.113342
37,0,3.19,0.64,0.48,0.133545,0.796265,-0.577393,-0.121582
38,0,-0.22,0.33,0.7,0.130188,0.796509,-0.57843,-0.118347
39,0,-2.29,-0.36,0.3,0.125916,0.797058,-0.579651,-0.113403
40,0,-0.06,0.1,-0.41,0.128052,0.797852,-0.578247,-0.112671
41,0,0.71,0.18,0.18,0.129517,0.798218,-0.577271,-0.113159
42,0,-0.1,0.14,0.38,0.126587,0.798218,-0.578125,-0.112061
43,0,-0.19,-0.01,0.31,0.123657,0.797791,-0.579407,-0.111877
44,0,0.22,0.02,0.13,0.123718,0.797485,-0.57959,-0.113037
45,0,0.55,-0.01,-0.07,0.123657,0.797424,-0.57959,-0.113586
46,0,0.05,-0.03,-0.2,0.122131,0.797791,-0.579651,-0.112488
47,0,-0.33,-0.1,0.03,0.121033,0.798035,-0.579712,-0.111633
48,0,0.26,0,-0.07,0.121155,0.798157,-0.579407,-0.112061
49,0,0.07,-0.11,-0.07,0.121033,0.798035,-0.579468,-0.11261
50,0,0.13,-0.11,-0.01,0.120789,0.797791,-0.579712,-0.113403
51,0,0.19,0.04,-0.1,0.12085,0.797913,-0.579468,-0.113647
52,0,-0.01,-0.09,0.21,0.121521,0.798035,-0.579163,-0.113831
53,0,0.17,0.12,-0.02,0.122192,0.798157,-0.578796,-0.113892
54,0,-0.02,0.02,0.16,0.122009,0.79834,-0.578735,-0.113586
55,0,-0.06,-0.08,0.04,0.122131,0.798279,-0.578735,-0.113586
56,0,0.06,0.12,0.02,0.121887,0.798279,-0.578796,-0.113586
57,0,-0.09,-0.02,0.36,0.121704,0.798279,-0.578857,-0.113342
58,0,0.11,-0.01,0.01,0.122253,0.79834,-0.578613,-0.113892
59,0,0.02,0.1,0.06,0.122192,0.798279,-0.578613,-0.113953
60,0,0.03,-0.15,0.17,0.122498,0.798096,-0.578735,-0.114502
61,0,0.21,0.08,-0.05,0.122437,0.798096,-0.578735,-0.114746
62,0,0.14,-0.03,0.06,0.121826,0.798157,-0.578796,-0.11438
63,0,0.04,0.04,-0.07,0.121643,0.798218,-0.578796,-0.114136
0,1,-0.1,-0.15,0.13,0.263428,0.53595,-0.759888,-0.256836
1,1,-0.04,0.11,0.1,0.263489,0.536316,-0.759521,-0.257141
2,1,0.03,-0.14,0.09,0.263489,0.536194,-0.759521,-0.257202
3,1,-0.01,0.01,0.05,0.263489,0.536499,-0.759277,-0.257385
4,1,-0.08,-0.09,0.11,0.263367,0.536804,-0.759155,-0.257263
5,1,-0.03,-0.05,0.14,0.263245,0.537537,-0.758728,-0.25708
6,1,0.1,-0.32,0.05,0.262878,0.537964,-0.758484,-0.257263
7,1,0.23,0.06,0.19,0.262817,0.539001,-0.757568,-0.257874
8,1,0.17,-0.12,0.21,0.262756,0.539429,-0.757385,-0.257629
9,1,0.08,-0.07,0.25,0.263245,0.53949,-0.757019,-0.257996
10,1,-0.03,-0.02,0.25,0.263184,0.539246,-0.757385,-0.257568
11,1,-0.16,0.12,-0.08,0.262146,0.538818,-0.75824,-0.257019
12,1,-0.5,0.58,0.11,0.261658,0.537964,-0.758606,-0.25824
13,1,-0.09,0.18,0.14,0.259949,0.536743,-0.759949,-0.258362
14,1,0.07,-0.33,0.22,0.258362,0.534912,-0.761353,-0.259705
15,1,-0.05,-0.26,0.03,0.256042,0.534668,-0.761353,-0.26239
16,1,0.18,0.2,-0.23,0.255615,0.536438,-0.759766,-0.263916
17,1,-0.35,0.52,-0.04,0.255493,0.541321,-0.756409,-0.263611
18,1,0.22,-0.13,-0.22,0.256531,0.544678,-0.753357,-0.264465
19,1,-0.28,-0.66,-0.21,0.258301,0.548828,-0.750061,-0.263611
20,1,0.5,-0.32,-0.11,0.261047,0.554871,-0.744507,-0.263916
21,1,0.46,-0.21,0.55,0.262024,0.561768,-0.73877,-0.264465
22,1,-0.42,-0.31,0.56,0.260742,0.569275,-0.733582,-0.26416
23,1,-0.13,0.11,0.16,0.257812,0.576965,-0.729553,-0.261658
24,1,-0.13,0.14,-0.15,0.256592,0.583679,-0.724243,-0.262634
25,1,0.09,-0.15,0.23,0.255188,0.593445,-0.715881,-0.264954
26,1,0.38,-0.01,0.49,0.254578,0.598938,-0.71106,-0.266296
27,1,0.12,-0.43,0.55,0.251099,0.608093,-0.705139,-0.264465
28,1,0.18,-1.19,2.49,0.249817,0.613525,-0.700928,-0.264404
29,1,0.42,-1.43,1.23,0.245056,0.603821,-0.708862,-0.269897
30,1,-2.89,1.88,-0.93,0.25238,0.587585,-0.716187,-0.27948
31,1,5.84,1.29,-7.05,0.256226,0.563416,-0.729431,-0.291321
32,1,0.37,-10.39,-1.08,0.266357,0.524048,-0.761414,-0.273376
33,1,1.42,0.44,0.98,0.252563,0.522156,-0.773804,-0.254578
34,1,-1.86,0.81,-0.22,0.250549,0.526001,-0.769287,-0.262207
35,1,-0.02,0.63,-0.31,0.257507,0.521484,-0.769897,-0.262756
36,1,0.22,0.51,-0.35,0.259094,0.518494,-0.771667,-0.261841
37,1,0.24,-0.33,-0.19,0.257812,0.517761,-0.772705,-0.261475
38,1,-0.55,-0.28,0.21,0.258118,0.522705,-0.769348,-0.261292
39,1,-0.6,0.29,0.76,0.259277,0.526306,-0.767151,-0.259338
40,1,-0.06,-0.22,0.9,0.261536,0.526123,-0.766785,-0.258545
41,1,-0.12,-0.27,0.64,0.26062,0.524597,-0.768188,-0.258423
42,1,-0.05,-0.1,0.13,0.257446,0.522949,-0.770447,-0.258118
43,1,0.01,-0.25,0.03,0.256653,0.522278,-0.771057,-0.258362
44,1,0.24,-0.11,-0.15,0.255859,0.52124,-0.771851,-0.259094
45,1,0.13,0.09,-0.16,0.255615,0.521179,-0.771851,-0.259399
46,1,-0.08,0.22,-0.07,0.25531,0.5224,-0.77124,-0.259033
