sample,sensor,ax,ay,az,w,i,j,k
0,0,0.16,-0.1,0.07,0.146912,0.782776,-0.598022,-0.0897827
1,0,0.09,0.07,0.04,0.146484,0.782898,-0.597961,-0.0896606
2,0,0.07,-0.06,0.06,0.145874,0.783203,-0.597778,-0.0891724
3,0,0.09,0.04,-0.04,0.144287,0.783752,-0.597534,-0.0883789
4,0,0.08,-0.01,-0.16,0.142883,0.78418,-0.597473,-0.0874634
5,0,0.21,-0.02,0.05,0.140198,0.785217,-0.597046,-0.0852661
6,0,0.47,0.05,0.35,0.137573,0.786499,-0.596375,-0.0830688
7,0,0.24,-0.1,0.04,0.132812,0.788574,-0.595093,-0.0800781
8,0,0.04,0,-0.14,0.129639,0.790405,-0.593445,-0.0791626
9,0,-0.55,0.81,0.83,0.12561,0.792725,-0.591125,-0.0797729
10,0,0.16,-0.3,-0.42,0.125,0.792969,-0.590942,-0.079834
11,0,0.77,0.23,-0.17,0.125,0.79425,-0.588867,-0.0820923
12,0,0.14,-0.23,0.19,0.124146,0.794983,-0.588074,-0.0819702
13,0,-0.48,-0.06,0.61,0.121826,0.795898,-0.587646,-0.0800781
14,0,-0.41,-0.08,0.2,0.12085,0.796265,-0.587341,-0.079834
15,0,0,0.02,-0.21,0.12146,0.796692,-0.586426,-0.081665
16,0,0.29,-0.12,-0.16,0.12146,0.797119,-0.585754,-0.0821533
17,0,0.2,0,0.15,0.119812,0.798035,-0.584961,-0.081604
18,0,-0.04,0.05,0.25,0.118225,0.798401,-0.584717,-0.0813599
19,0,0.07,-0.01,-0.14,0.11731,0.798889,-0.584167,-0.0823975
20,0,0.45,0.03,-0.23,0.117004,0.799255,-0.583618,-0.0830688
21,0,0.3,-0.01,0.17,0.115784,0.799866,-0.583008,-0.0826416
22,0,0.04,0.11,0.35,0.114807,0.800171,-0.582886,-0.0822144
23,0,-0.14,-0.04,0.34,0.11322,0.800354,-0.583008,-0.0817871
24,0,0,-0.03,0.19,0.112549,0.800293,-0.583191,-0.0825806
25,0,-0.1,-0.16,-0.46,0.112183,0.800415,-0.582764,-0.0844116
26,0,-0.07,0.05,-0.09,0.111511,0.800781,-0.582336,-0.0852051
27,0,0.13,0.2,0.25,0.110779,0.801025,-0.58197,-0.0859375
28,0,0.18,0.07,0.28,0.109985,0.801086,-0.581909,-0.0866699
29,0,0.09,0.22,0.15,0.10968,0.800964,-0.582031,-0.0876465
30,0,0.27,0.44,0.74,0.110046,0.800842,-0.581909,-0.088623
31,0,-0.75,-0.24,1.33,0.110596,0.800415,-0.582397,-0.0889893
32,0,-1.66,2.54,0.43,0.116333,0.796997,-0.586304,-0.0866089
33,0,-1.83,-1.37,-2.65,0.121216,0.792542,-0.59137,-0.0863647
34,0,1.89,-0.19,-3.67,0.134521,0.793091,-0.586487,-0.0947266
35,0,9.02,2.02,3.62,0.144775,0.792419,-0.585205,-0.0928345
36,0,0.64,-3.32,6.94,0.129761,0.78418,-0.602783,-0.0697632
37,0,-5.98,2.08,0.83,0.129944,0.78241,-0.603943,-0.0789795
38,0,5.96,-0.57,0.42,0.153992,0.780334,-0.599854,-0.0869751
39,0,-2.74,0.01,0.08,0.141785,0.781067,-0.60321,-0.0772705
40,0,-1.69,-0.24,-0.16,0.141541,0.781616,-0.602661,-0.0765991
41,0,1.33,0.14,0.31,0.147461,0.782654,-0.599121,-0.0822144
42,0,-0.3,0.11,0.44,0.144409,0.782715,-0.599854,-0.081665
43,0,0.1,-0.05,0.09,0.143738,0.782776,-0.599915,-0.0818481
44,0,0.52,0.09,-0.3,0.144348,0.782837,-0.599609,-0.0827026
45,0,0.5,-0.09,-0.09,0.144226,0.783081,-0.599304,-0.0822754
46,0,-0.19,-0.02,0,0.143555,0.783264,-0.599365,-0.081665
47,0,0.06,-0.08,0,0.143372,0.783386,-0.599304,-0.0814819
48,0,0.26,0.03,-0.14,0.143738,0.783569,-0.598938,-0.0819092
49,0,0.21,-0.04,-0.01,0.144043,0.783691,-0.598694,-0.0819702
50,0,0.11,0.13,0.23,0.143982,0.783997,-0.598328,-0.081604
51,0,-0.1,-0.04,0.47,0.143921,0.784241,-0.598083,-0.0812378
52,0,0.17,0.1,0.06,0.144226,0.784302,-0.5979,-0.0812988
53,0,0.2,0.04,0.12,0.144287,0.784668,-0.597412,-0.0813599
54,0,-0.16,0.08,0.21,0.144226,0.78479,-0.597229,-0.0812378
55,0,0.28,0.04,0.01,0.144653,0.784912,-0.596985,-0.0813599
56,0,0.17,0.06,0.03,0.144958,0.785034,-0.596741,-0.0814819
57,0,0.04,-0.12,0.26,0.144653,0.785095,-0.596802,-0.0811157
58,0,0.07,0.02,0,0.144409,0.785156,-0.596741,-0.0809937
59,0,0.01,-0.01,-0.1,0.144348,0.785217,-0.596741,-0.0808716
60,0,0.04,-0.14,0.21,0.14447,0.785156,-0.596741,-0.0808716
61,0,0.08,0.14,-0.02,0.144409,0.785217,-0.59668,-0.0811768
62,0,0.2,-0.11,0.17,0.14502,0.785217,-0.596436,-0.0819092
63,0,0.17,0.11,0.02,0.144958,0.785217,-0.596375,-0.0820923
0,1,-0.08,0.08,0.09,0.300659,0.502747,-0.770142,-0.252502
1,1,-0.07,0.12,0.13,0.299866,0.503845,-0.769775,-0.252258
2,1,-0.01,0.19,0.18,0.299622,0.504333,-0.769043,-0.253723
3,1,-0.05,0.02,0.21,0.298218,0.503845,-0.770264,-0.252686
4,1,0.14,-0.17,0.15,0.295715,0.501221,-0.773682,-0.25061
5,1,-0.16,0.19,-0.09,0.293274,0.499817,-0.775818,-0.249695
6,1,-0.31,0.45,0.08,0.288574,0.496948,-0.77887,-0.251282
7,1,0.55,0.19,-0.37,0.285889,0.496033,-0.780518,-0.250916
8,1,-1.1,0.19,0.27,0.285217,0.500732,-0.778198,-0.249634
9,1,0.1,0.39,-0.2,0.285095,0.500916,-0.77832,-0.249023
10,1,0.01,-0.55,-0.17,0.284546,0.500916,-0.778137,-0.250122
11,1,-0.06,-0.79,-0.14,0.285339,0.503479,-0.776245,-0.250183
12,1,-0.48,0.16,0.1,0.287781,0.513611,-0.769226,-0.248291
13,1,-0.13,0.28,0.03,0.28949,0.521362,-0.763245,-0.248596
14,1,-0.21,0.29,0.02,0.289062,0.532043,-0.756653,-0.246643
15,1,0.19,-0.24,0.28,0.287781,0.537781,-0.753052,-0.246826
16,1,0.15,-0.39,0.09,0.285339,0.547302,-0.747742,-0.244751
17,1,-0.16,0.1,0.02,0.285339,0.554138,-0.742737,-0.244629
18,1,0.05,0.23,-0.08,0.285217,0.562744,-0.736023,-0.245483
19,1,0.21,-0.05,-0.02,0.285034,0.566833,-0.73291,-0.245544
20,1,0.25,-0.23,0.14,0.284485,0.57251,-0.728516,-0.245972
21,1,-0.39,-0.06,0.08,0.284546,0.576599,-0.725403,-0.245789
22,1,-0.19,0.1,-0.14,0.283813,0.58667,-0.718262,-0.243652
23,1,-0.39,0.22,-0.3,0.28479,0.595398,-0.710754,-0.243225
24,1,-0.27,0.01,0.28,0.283752,0.608215,-0.70105,-0.240906
25,1,0.36,-0.46,0.38,0.284058,0.614319,-0.69574,-0.240479
26,1,0.18,0.04,0.47,0.283447,0.6203,-0.69165,-0.237671
27,1,0.39,-0.29,0.27,0.284851,0.624817,-0.687073,-0.237488
28,1,0.38,-0.2,0.45,0.283997,0.628906,-0.684387,-0.235474
29,1,0.05,-0.68,0.95,0.283752,0.632812,-0.681152,-0.234558
30,1,-0.22,-1.79,3.04,0.281616,0.634583,-0.680542,-0.234131
31,1,-4.28,4.7,-2.47,0.281006,0.607788,-0.705688,-0.231567
32,1,4.53,1.98,-3.71,0.284668,0.572266,-0.728149,-0.247498
33,1,8.39,0.47,-1.11,0.294739,0.516907,-0.764404,-0.248169
34,1,-11.38,-2.67,-4.5,0.282898,0.499084,-0.790344,-0.215088
35,1,0.84,-0.63,-0.54,0.281128,0.524658,-0.773865,-0.216553
36,1,2.07,-1.76,0.02,0.285706,0.521484,-0.771423,-0.226501
37,1,-0.99,1.48,0.02,0.294128,0.519958,-0.771912,-0.217407
38,1,-0.53,-0.18,0.43,0.292175,0.52124,-0.772278,-0.215698
39,1,-1.32,0.19,0.35,0.288452,0.527222,-0.770569,-0.21228
40,1,-0.35,0.31,0.54,0.290588,0.527405,-0.769348,-0.213379
41,1,0.27,-0.1,0.48,0.292114,0.52356,-0.770752,-0.215698
42,1,0.21,-0.42,0.15,0.290649,0.521545,-0.772339,-0.216736
43,1,0.18,-0.14,-0.13,0.288818,0.520996,-0.773315,-0.217041
44,1,0.27,0.19,-0.09,0.289124,0.520752,-0.773193,-0.217773
45,1,0,0,-0.1,0.28949,0.519348,-0.773865,-0.218201
46,1,0,-0.06,-0.03,0.289307,0.518738,-0.774231,-0.218506
47,1,-0.1,-0.17,-0.03,0.28949,0.518677,-0.774109,-0.218933
48,1,0.06,0.12,0,0.289978,0.518677,-0.773804,-0.219299
49,1,0.09,0.04,0.08,0.290161,0.518555,-0.773743,-0.219604
50,1,0.04,-0.02,0.11,0.290344,0.518005,-0.773926,-0.21991
51,1,0.1,-0.42,0.09,0.290405,0.517395,-0.774231,-0.220154
52,1,-0.05,-0.08,0.09,0.291016,0.518372,-0.773315,-0.22052
53,1,-0.06,-0.11,0.09,0.291443,0.519409,-0.7724,-0.22052
54,1,-0.04,-0.09,0.14,0.293518,0.519287,-0.770874,-0.223511
55,1,-0.01,-0.13,0.19,0.294006,0.519409,-0.770569,-0.223572
56,1,0.06,-0.17,0.21,0.294312,0.519104,-0.770325,-0.224792
57,1,0.05,-0.3,0.1,0.294312,0.518921,-0.770447,-0.224792
58,1,0,-0.08,0.08,0.294983,0.518738,-0.77002,-0.225769
59,1,0.02,0.16,0.11,0.294983,0.518982,-0.769836,-0.225769
60,1,-0.08,-0.3,0.12,0.295776,0.518005,-0.769836,-0.22699
61,1,0.08,0.07,0.1,0.295898,0.518311,-0.769531,-0.227173
62,1,0.11,-0.19,0.11,0.296204,0.517944,-0.76947,-0.227966
63,1,0.06,0,0.01,0.296082,0.517944,-0.76947,-0.227966
0,2,0.31,-0.12,-0.07,-0.317627,0.59552,-0.426025,0.602478
1,2,0.31,-0.1,-0.02,-0.316895,0.59552,-0.425842,0.602966
2,2,-0.2,0.23,0.08,-0.316101,0.595032,-0.425781,0.603943
3,2,-0.75,0.45,0.28,-0.316345,0.593628,-0.427917,0.603699
4,2,-0.08,0.05,0.25,-0.317139,0.589111,-0.436951,0.601196
5,2,-0.17,-0.14,-0.03,-0.316711,0.585144,-0.445068,0.599365
6,2,-0.04,1.29,1.59,-0.314636,0.577698,-0.460571,0.595947
7,2,3.93,2.4,7.52,-0.300537,0.575378,-0.47821,0.591553
8,2,1.62,-0.16,-0.66,-0.278809,0.558167,-0.500977,0.599792
9,2,0.07,0,0.21,-0.271118,0.552002,-0.511047,0.600464
10,2,1.11,-0.12,0.45,-0.259644,0.542358,-0.526978,0.600586
11,2,1.13,0.01,0.51,-0.253601,0.533569,-0.534607,0.604309
12,2,0.01,0.14,-0.03,-0.238403,0.521118,-0.543396,0.613464
13,2,0.2,-0.2,-0.53,-0.225525,0.515442,-0.548035,0.618958
14,2,0.28,0.38,0.07,-0.209106,0.509766,-0.552063,0.625793
15,2,0.14,0.11,0.26,-0.195068,0.502075,-0.555176,0.633728
16,2,-0.26,0.01,0.22,-0.184448,0.497009,-0.556946,0.639343
17,2,-0.36,-0.15,0.1,-0.165649,0.491211,-0.559998,0.646301
18,2,0.04,-0.07,0.05,-0.154236,0.487793,-0.562378,0.649597
19,2,0.42,-0.33,0.18,-0.139954,0.481689,-0.566467,0.653809
20,2,-0.29,-0.27,0.21,-0.131348,0.477356,-0.568359,0.657166
21,2,-0.22,0.05,0.31,-0.117188,0.472595,-0.570679,0.661194
22,2,0.72,-0.23,-0.05,-0.104187,0.47113,-0.572205,0.663147
23,2,0.59,-0.14,-0.21,-0.0780029,0.472168,-0.573303,0.665039
24,2,-0.06,0.06,-0.27,-0.0609131,0.47229,-0.573608,0.666504
25,2,-0.35,0.32,0.99,-0.0396729,0.469421,-0.5755,0.668457
26,2,-0.47,-0.45,-0.08,-0.0256348,0.467224,-0.577881,0.66864
27,2,-0.35,-0.65,-0.28,-0.0133057,0.466003,-0.578918,0.668945
28,2,1.1,-1.34,-1.57,-0.00476074,0.466309,-0.577942,0.669678
29,2,3.64,-2.02,-3.64,-0.000610352,0.470886,-0.568787,0.674377
30,2,-7.38,1.07,-5.71,-0.0143433,0.470154,-0.55072,0.689514
31,2,-7.45,-1.84,-2.31,-0.0866089,0.483154,-0.526611,0.694092
32,2,11.78,1.06,-0.96,-0.146606,0.522827,-0.521301,0.658325
33,2,2.39,-5.3,-10.51,-0.263306,0.554443,-0.479004,0.627563
34,2,-5.43,-1.28,-1.17,-0.317322,0.569336,-0.42688,0.626831
35,2,2.4,1.89,3.71,-0.320007,0.58728,-0.404785,0.623596
36,2,-0.36,-0.17,-0.28,-0.319824,0.589905,-0.395508,0.627136
37,2,-1.07,0.37,-0.61,-0.324463,0.587158,-0.388489,0.631714
38,2,0.03,0.12,-0.16,-0.329407,0.58374,-0.383118,0.635559
39,2,-1.23,0.18,-0.64,-0.328552,0.581848,-0.378662,0.640442
40,2,-0.77,-0.17,-0.68,-0.326355,0.582581,-0.378601,0.640869
41,2,-0.08,-0.26,-0.33,-0.326599,0.583496,-0.380188,0.639038
42,2,0.02,0.13,0.51,-0.328735,0.584717,-0.381531,0.636047
43,2,0.19,0.21,0.62,-0.32843,0.586121,-0.382446,0.634277
44,2,0.1,0.08,0.44,-0.327454,0.58667,-0.383728,0.633545
45,2,0.16,-0.04,0.32,-0.327454,0.586731,-0.385498,0.632385
46,2,0.28,0,0.38,-0.327209,0.586914,-0.388123,0.630737
47,2,0.17,-0.01,0.24,-0.326416,0.58728,-0.38916,0.630127
48,2,-0.01,0.02,0.29,-0.325439,0.587952,-0.390076,0.629456
49,2,-0.06,0.1,0.29,-0.324829,0.588501,-0.39093,0.628723
50,2,0.14,0.07,0.16,-0.324524,0.588684,-0.392517,0.627747
51,2,0.65,-0.13,0.3,-0.32373,0.589111,-0.393799,0.626953
52,2,0,-0.06,0.08,-0.32251,0.589172,-0.393799,0.627502
53,2,-0.13,0.21,0.15,-0.320007,0.589844,-0.39386,0.628174
54,2,0.07,-0.02,0.1,-0.318848,0.590393,-0.394287,0.62793
