sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.25,-0.03,-0.14,0.127991,0.800293,-0.574463,-0.114624
1,0,-0.13,0,-0.05,0.127747,0.800354,-0.574524,-0.114258
2,0,-0.07,0.02,0.07,0.127563,0.800354,-0.574524,-0.11438
3,0,-0.16,0.02,0.05,0.127136,0.800293,-0.574707,-0.114197
4,0,-0.04,-0.05,0.11,0.127197,0.800293,-0.574707,-0.114258
5,0,0.11,0.02,-0.03,0.127136,0.800293,-0.574707,-0.114258
6,0,-0.22,-0.05,-0.1,0.126587,0.800354,-0.574829,-0.113953
7,0,-0.27,-0.04,0.05,0.126282,0.800232,-0.575012,-0.114014
8,0,0.05,-0.04,-0.05,0.126404,0.80011,-0.575073,-0.11438
9,0,-0.1,-0.06,0,0.12616,0.800049,-0.575256,-0.11438
10,0,-0.17,-0.06,-0.01,0.125793,0.800049,-0.575378,-0.114319
11,0,-0.14,-0.02,-0.17,0.12561,0.799988,-0.575378,-0.114563
12,0,0.17,-0.01,-0.02,0.12561,0.80011,-0.575195,-0.114929
13,0,0.05,0,0.07,0.124512,0.800293,-0.575317,-0.114502
14,0,-0.04,0,0.02,0.124023,0.800354,-0.575317,-0.114258
15,0,0.05,-0.02,0.02,0.123047,0.800598,-0.575317,-0.113708
16,0,0.05,-0.06,-0.03,0.121765,0.800964,-0.575256,-0.112854
17,0,-0.1,-0.04,0.1,0.118835,0.802429,-0.574219,-0.110901
18,0,-0.28,0.01,-0.25,0.116333,0.803711,-0.573181,-0.10968
19,0,-0.06,0.13,-0.41,0.113892,0.805847,-0.570679,-0.109131
20,0,0.05,-0.03,-0.25,0.112793,0.807007,-0.569214,-0.109558
21,0,0.34,0.02,0.15,0.110657,0.808838,-0.566956,-0.109863
22,0,0.02,-0.1,0.28,0.109253,0.809631,-0.566101,-0.109924
23,0,-0.03,-0.11,0.01,0.107544,0.810425,-0.565308,-0.109924
24,0,-0.02,0,0.22,0.106689,0.810852,-0.564941,-0.109436
25,0,-0.1,-0.3,-0.19,0.10498,0.811462,-0.564697,-0.107788
26,0,-0.01,0.03,-0.03,0.104126,0.812134,-0.564026,-0.106812
27,0,-0.02,-0.2,-0.05,0.102173,0.812927,-0.56366,-0.104797
28,0,-0.28,-0.1,0.29,0.0998535,0.813416,-0.56366,-0.103088
29,0,-0.33,-0.13,0.08,0.0968018,0.813904,-0.56366,-0.102112
30,0,0.09,0.05,-0.04,0.0953979,0.814209,-0.563477,-0.102478
31,0,-1,0.06,0.29,0.0922241,0.814148,-0.564026,-0.1026
32,0,-1.6,0.75,1.77,0.0932007,0.813416,-0.564758,-0.103271
33,0,-2.24,2.24,3.36,0.0975952,0.809998,-0.568665,-0.104919
