sample,sensor,ax,ay,az,w,i,j,k
0,0,0,-0.1,0,0.0726929,0.804199,-0.586182,-0.0656128
1,0,-0.1,0.07,0.06,0.0718994,0.80426,-0.586243,-0.0656128
2,0,-0.01,0.08,0.07,0.0709229,0.80426,-0.586365,-0.065918
3,0,0.19,0.03,-0.1,0.0701294,0.80426,-0.586426,-0.06604
4,0,-0.01,-0.11,-0.13,0.0687256,0.804382,-0.586426,-0.065918
5,0,0.14,-0.07,-0.07,0.0684204,0.804443,-0.586365,-0.0662842
6,0,0.15,0.06,-0.05,0.0681152,0.804565,-0.586182,-0.0668945
7,0,0.22,0.06,0.13,0.067627,0.804626,-0.586121,-0.0668335
8,0,-0.15,-0.11,-0.1,0.0668335,0.804626,-0.586121,-0.0671387
9,0,0.38,0.05,0,0.0675659,0.804932,-0.585571,-0.0675659
10,0,0.03,0.13,0.28,0.0670776,0.804932,-0.585754,-0.0668945
11,0,-0.13,-0.06,0.01,0.0667725,0.80481,-0.585999,-0.0664673
12,0,0.02,0,0.07,0.0671387,0.804749,-0.585999,-0.0665894
13,0,0.15,0,0,0.0674438,0.804688,-0.586121,-0.0667114
14,0,-0.05,-0.01,0.02,0.0673218,0.804688,-0.586121,-0.0665894
15,0,0.11,0.01,0.15,0.0675659,0.804626,-0.586121,-0.0666504
16,0,-0.01,0,0.08,0.0674438,0.804504,-0.586304,-0.0665894
17,0,0.11,-0.02,-0.06,0.0675659,0.804321,-0.586548,-0.0666504
18,0,0.2,0.04,0.01,0.067688,0.804199,-0.586731,-0.0666504
19,0,-0.04,-0.06,0,0.0675659,0.803955,-0.587097,-0.0662842
20,0,-0.07,0,0,0.0674438,0.803711,-0.587463,-0.06604
21,0,0.15,-0.02,0.02,0.0673828,0.803528,-0.587769,-0.065979
22,0,0.03,-0.07,0.06,0.0670166,0.803406,-0.588013,-0.0656128
23,0,-0.04,0.04,0.29,0.0667114,0.803284,-0.588196,-0.0652466
24,0,-0.21,-0.01,-0.04,0.0663452,0.803101,-0.588562,-0.0652466
25,0,0.48,0.01,-0.08,0.0669556,0.80304,-0.588501,-0.0656738
26,0,0.13,-0.01,0.02,0.0666504,0.802856,-0.588806,-0.0650635
27,0,-0.42,-0.05,0.02,0.0657349,0.802673,-0.589294,-0.0643311
28,0,-0.07,0.02,0,0.0656128,0.802551,-0.589478,-0.0643921
29,0,0.28,0.06,0.07,0.065979,0.802368,-0.5896,-0.0648804
30,0,-1.12,0.1,0.94,0.0664673,0.802307,-0.5896,-0.0651855
31,0,-0.77,2.76,1.96,0.0742798,0.800781,-0.590637,-0.0665283
32,0,-1.92,-1.5,-4.33,0.0794067,0.796936,-0.595215,-0.0654297
33,0,1.83,0.19,-1.93,0.0904541,0.796509,-0.593811,-0.0692139
34,0,6.43,0.95,8.84,0.0979004,0.795227,-0.59491,-0.0645752
35,0,-4.96,-4.43,-4.38,0.0949707,0.783813,-0.611145,-0.055603
36,0,-0.12,0.2,-1.44,0.106689,0.780518,-0.612427,-0.0655518
37,0,4.77,-0.36,-1.23,0.122192,0.778198,-0.611816,-0.0719604
38,0,-0.92,0.05,0.13,0.11969,0.777893,-0.613159,-0.067688
39,0,-3.2,-0.54,-0.46,0.115234,0.778564,-0.613647,-0.0634155
40,0,-0.11,0.04,0.06,0.118408,0.779297,-0.611816,-0.0657349
41,0,0.59,-0.02,-0.17,0.121521,0.780579,-0.60907,-0.0703125
42,0,-0.01,0.04,0.05,0.120422,0.781494,-0.608032,-0.071167
43,0,0.24,-0.13,0.23,0.118591,0.783142,-0.606079,-0.0726318
