sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.06,0.03,-0.07,0.119568,0.799438,-0.579468,-0.103821
1,0,-0.03,-0.11,-0.07,0.119629,0.799438,-0.579529,-0.10376
2,0,-0.06,0,-0.07,0.119385,0.7995,-0.579468,-0.103821
3,0,-0.11,-0.09,-0.4,0.119324,0.799561,-0.579346,-0.103943
4,0,-0.04,0.12,0.1,0.119385,0.799805,-0.579041,-0.103943
5,0,0.07,-0.03,0.03,0.119446,0.799927,-0.578857,-0.103943
6,0,-0.11,0.03,-0.05,0.119446,0.80011,-0.578613,-0.103821
7,0,-0.02,-0.03,0,0.119507,0.800232,-0.578491,-0.103821
8,0,0.08,0.02,0.04,0.119751,0.800415,-0.578064,-0.103943
9,0,-0.01,-0.02,0.08,0.119385,0.80072,-0.57782,-0.103638
10,0,0.08,0,0.04,0.11908,0.801208,-0.577209,-0.103394
11,0,0.03,-0.02,0.08,0.118103,0.801941,-0.576538,-0.102661
12,0,-0.07,-0.22,-0.38,0.116089,0.80365,-0.574768,-0.101562
13,0,0.46,0.22,-0.14,0.114258,0.806091,-0.571838,-0.100952
14,0,0.28,0.28,0.27,0.112793,0.807983,-0.569458,-0.100952
15,0,-0.43,-0.35,0.58,0.10968,0.809875,-0.567505,-0.100098
16,0,-0.26,-0.4,-0.25,0.108215,0.811096,-0.565857,-0.100952
17,0,0.5,-0.26,-0.64,0.107727,0.812317,-0.563904,-0.102661
18,0,0.33,-0.3,0.31,0.1073,0.814148,-0.561279,-0.103027
19,0,-0.12,0.02,0.42,0.105896,0.815063,-0.560486,-0.101624
20,0,-0.39,-0.01,-0.29,0.104431,0.816223,-0.559021,-0.101624
21,0,0.09,0.27,-0.05,0.104431,0.81665,-0.558289,-0.102478
22,0,0.41,-0.01,0.41,0.102966,0.816895,-0.558228,-0.102051
23,0,0.01,0,0.06,0.10083,0.817139,-0.558411,-0.101318
24,0,-0.25,0.19,-0.09,0.0985107,0.8172,-0.559021,-0.100159
25,0,0.25,0.05,0,0.0974731,0.816895,-0.559814,-0.098877
26,0,0.37,0,0.1,0.0947876,0.816345,-0.561523,-0.0962524
27,0,-0.64,0.05,0.73,0.0932007,0.815552,-0.563354,-0.0939941
28,0,-0.98,0.18,0.79,0.0922241,0.813965,-0.565857,-0.093811
29,0,-2.31,1.57,1.58,0.0958862,0.811951,-0.56781,-0.0953979
30,0,-3.51,-0.1,-0.32,0.106506,0.803345,-0.576965,-0.102051
31,0,1.14,-1.18,-7.18,0.119019,0.800476,-0.57666,-0.111816
32,0,7.51,-1.14,-2.33,0.127502,0.802795,-0.572021,-0.109741
33,0,-2.19,-1.55,1.03,0.122498,0.80127,-0.57782,-0.0952759
34,0,-7.34,0.54,0.96,0.114075,0.798462,-0.583557,-0.0941772
35,0,1.93,-0.56,-1.23,0.124695,0.796509,-0.582947,-0.101257
36,0,3.31,0,-0.24,0.13092,0.795593,-0.582031,-0.105408
37,0,-1.54,-0.02,0.15,0.126465,0.796143,-0.58313,-0.101013
38,0,-1.74,-0.22,0.17,0.128296,0.797058,-0.581787,-0.098999
39,0,0.67,0.29,-0.15,0.132019,0.797668,-0.579956,-0.0996704
40,0,0.18,0.04,0.14,0.132385,0.798462,-0.579041,-0.0982666
41,0,-0.58,0.12,0.27,0.131165,0.798645,-0.579163,-0.0973511
42,0,-0.37,-0.08,0.34,0.130676,0.798706,-0.579102,-0.0983887
43,0,0.18,0.13,-0.03,0.131165,0.798645,-0.578857,-0.0997314
44,0,0.3,0.03,0.01,0.130615,0.798828,-0.578674,-0.0994873
45,0,-0.23,-0.01,0.16,0.130127,0.799133,-0.578552,-0.0988159
46,0,-0.19,-0.01,0.09,0.129883,0.799377,-0.578247,-0.0985718
47,0,0,0.04,0.2,0.129761,0.799438,-0.578125,-0.098938
