sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.15,-0.54,-0.71,0.489136,0.643616,-0.44165,-0.389099
1,0,-0.1,-0.47,-0.24,0.479187,0.652466,-0.452759,-0.373718
2,0,-0.51,0.19,-0.35,0.468018,0.661804,-0.462769,-0.359009
3,0,-1.09,-1.51,-0.42,0.458252,0.669739,-0.471558,-0.345032
4,0,-0.15,0.05,-0.72,0.449585,0.676636,-0.478088,-0.333923
5,0,0.06,-0.42,-0.1,0.441956,0.682678,-0.483887,-0.323242
6,0,-0.27,-0.35,-0.36,0.434631,0.688354,-0.488831,-0.313538
7,0,0.58,1.01,-0.25,0.428284,0.693359,-0.49292,-0.304626
8,0,0.24,-1.09,0.04,0.421448,0.698303,-0.497192,-0.295837
9,0,-0.54,-0.69,-0.02,0.415039,0.702576,-0.50177,-0.286987
10,0,0.19,0.82,0.11,0.409607,0.706543,-0.504761,-0.279724
11,0,0.12,-0.22,-0.03,0.403931,0.7099,-0.507874,-0.273804
12,0,-0.13,-0.02,0.43,0.395508,0.714355,-0.513306,-0.264282
13,0,-0.17,-0.31,-0.33,0.390869,0.716553,-0.515808,-0.260254
14,0,0.54,-0.01,-0.48,0.391541,0.716003,-0.516052,-0.260315
15,0,0.9,-0.03,0,0.389038,0.717041,-0.517944,-0.257507
16,0,-0.24,-0.18,-0.03,0.381104,0.719666,-0.522888,-0.251892
17,0,0.37,-0.51,-0.67,0.37738,0.720825,-0.525024,-0.249695
18,0,0.58,-0.29,-0.88,0.377075,0.720642,-0.525513,-0.249756
19,0,0.4,-0.2,-0.76,0.375122,0.721436,-0.526489,-0.24823
20,0,0.31,-0.16,-0.65,0.372986,0.721924,-0.527954,-0.247009
21,0,0.24,-0.42,-0.66,0.370422,0.722473,-0.529419,-0.245972
22,0,0.12,-0.16,-0.58,0.36908,0.722473,-0.530334,-0.245911
23,0,-0.65,0.84,-0.28,0.368469,0.723694,-0.529724,-0.244751
24,0,-0.72,-0.44,-0.33,0.371887,0.723572,-0.525574,-0.24884
25,0,-0.12,-0.04,-0.13,0.375549,0.723206,-0.521606,-0.252747
26,0,-0.15,3.06,-0.43,0.385742,0.720215,-0.512695,-0.263855
27,0,0.05,-0.9,-0.33,0.390747,0.719238,-0.506226,-0.271545
28,0,0.94,-0.09,-0.52,0.400635,0.716003,-0.496033,-0.284302
29,0,1.14,-0.26,-0.68,0.405212,0.715088,-0.490173,-0.290039
30,0,-1.34,0.12,1,0.409302,0.715637,-0.482666,-0.295471
31,0,-5.22,2.96,7.39,0.414917,0.71344,-0.473572,-0.307495
32,0,-5.49,1.51,6.68,0.43988,0.695007,-0.453491,-0.343262
33,0,-14.15,-3.15,0.23,0.484009,0.653381,-0.418091,-0.405029
34,0,-17.45,-5.88,-7.87,0.529968,0.593689,-0.360046,-0.486877
35,0,-4.36,-9.12,-23.86,0.568481,0.526672,-0.277527,-0.56781
36,0,18.81,7.05,-22.2,0.594482,0.47113,-0.198853,-0.620605
37,0,26.99,1.54,-8.45,0.611877,0.448914,-0.171936,-0.628113
38,0,-5.61,-2.5,0.05,0.60376,0.47821,-0.205505,-0.60376
39,0,-11.01,-1.79,1.48,0.593872,0.507019,-0.242371,-0.575745
40,0,-8.72,0.77,1.49,0.588623,0.524658,-0.263062,-0.555908
41,0,2.55,0.18,0.77,0.59613,0.517578,-0.256958,-0.557434
42,0,4.33,1.1,0.31,0.600159,0.51532,-0.252869,-0.557068
43,0,2.09,1.11,0.06,0.599121,0.52063,-0.257812,-0.550903
44,0,0.85,0.66,-0.14,0.594421,0.53064,-0.269958,-0.540588
45,0,-0.52,-0.28,-0.29,0.587219,0.542603,-0.286072,-0.528137
46,0,-0.85,-0.6,-0.54,0.578674,0.554626,-0.302917,-0.515564
47,0,-0.48,-0.59,-0.64,0.570007,0.565369,-0.319153,-0.503601
48,0,-0.04,-0.5,-0.95,0.561096,0.575562,-0.334717,-0.49176
49,0,0.29,0.02,-1.18,0.551575,0.586121,-0.349915,-0.47937
50,0,0.2,0.84,-0.72,0.542114,0.59613,-0.366638,-0.465088
51,0,0,0.07,-0.99,0.531616,0.607056,-0.382874,-0.449768
52,0,-1.44,0.24,-0.81,0.506409,0.631409,-0.413391,-0.417114
53,0,-1.09,0.28,-0.89,0.492981,0.643127,-0.426697,-0.401611
54,0,-0.62,-0.55,-0.77,0.473267,0.659485,-0.444092,-0.379333
55,0,-0.46,-2.08,-0.45,0.459961,0.670288,-0.454041,-0.364624
56,0,0.25,-0.1,-0.83,0.446411,0.680786,-0.463501,-0.349976
57,0,0.11,0.18,-0.64,0.433228,0.690552,-0.472839,-0.334534
58,0,-0.23,-0.69,-0.28,0.420166,0.699646,-0.481812,-0.319092
59,0,-0.27,-0.23,-0.17,0.401672,0.711609,-0.49353,-0.297791
60,0,-0.1,-0.46,-0.13,0.390991,0.718384,-0.499878,-0.284912
61,0,0.31,-0.02,-0.12,0.381226,0.724365,-0.505188,-0.273438
62,0,0.31,0.09,0.03,0.372681,0.729187,-0.510071,-0.263062
63,0,-0.06,-0.07,0.15,0.364075,0.733704,-0.514954,-0.253052
0,1,-0.61,0.22,-0.49,0.439758,0.650574,-0.416016,-0.458496
1,1,-0.06,0.07,-0.41,0.418518,0.657043,-0.434631,-0.451965
2,1,-0.31,0.15,-0.31,0.390015,0.661743,-0.457947,-0.44751
3,1,-0.63,-1.28,-0.34,0.38092,0.66217,-0.465393,-0.44696
4,1,0.59,0.32,-0.36,0.355225,0.662292,-0.483459,-0.448792
5,1,0.27,-0.15,-0.1,0.337891,0.661865,-0.497498,-0.44751
6,1,-0.05,-0.28,-0.14,0.32843,0.661194,-0.505005,-0.447083
7,1,0.27,-2.45,0.48,0.304138,0.654114,-0.524475,-0.452332
8,1,-0.38,-0.76,0.01,0.289551,0.651733,-0.536621,-0.45105
9,1,0.23,-0.01,0,0.269531,0.647522,-0.554138,-0.448425
10,1,0.01,-0.16,-0.04,0.263306,0.646057,-0.559875,-0.447021
11,1,-0.2,-0.02,-0.65,0.246216,0.642883,-0.575256,-0.441772
12,1,0.48,0.19,-0.3,0.240967,0.641663,-0.579407,-0.44104
13,1,0.39,-0.03,-0.04,0.226624,0.636536,-0.591797,-0.439636
14,1,-0.03,0,-0.25,0.21759,0.633484,-0.600525,-0.436707
15,1,0.13,-0.08,-0.71,0.211487,0.631409,-0.606689,-0.434204
16,1,0.18,0.15,-0.84,0.205994,0.630798,-0.611816,-0.430542
17,1,0.31,0.42,-0.96,0.203735,0.630493,-0.613953,-0.429016
18,1,0.21,0.37,-0.71,0.197205,0.628723,-0.620178,-0.425659
19,1,0.14,0.35,-0.78,0.192444,0.626465,-0.625,-0.424133
20,1,-0.01,0.13,-0.79,0.186096,0.621033,-0.63269,-0.423584
21,1,0.02,0.23,-0.94,0.180908,0.618652,-0.63739,-0.42218
22,1,-0.5,0.78,-0.74,0.176147,0.61615,-0.641113,-0.422302
23,1,0.06,-0.46,-0.9,0.16925,0.610718,-0.647461,-0.423279
24,1,-0.51,0.15,-0.45,0.164246,0.605408,-0.649658,-0.429504
25,1,-0.5,0.4,-0.43,0.160522,0.59491,-0.651917,-0.441895
26,1,-0.41,-0.21,-0.46,0.160706,0.586853,-0.654236,-0.449158
27,1,0.36,0.66,-0.38,0.165405,0.570923,-0.656677,-0.464172
28,1,0.17,-0.34,-0.78,0.165466,0.560547,-0.658569,-0.47406
29,1,-0.33,0.27,-1.1,0.161987,0.5495,-0.66333,-0.481445
30,1,-1.83,-3.19,0.66,0.166748,0.549377,-0.656311,-0.489563
31,1,-1.73,-5.41,1.33,0.194153,0.556213,-0.620972,-0.51709
32,1,-10.87,-3.42,-5.71,0.271179,0.550781,-0.510681,-0.601929
33,1,-13.95,1.67,-11.23,0.363464,0.519287,-0.344666,-0.692444
34,1,-2.93,1.62,-14.38,0.413208,0.488586,-0.247009,-0.727722
35,1,16.47,8.39,-12.47,0.539246,0.393738,-0.0576782,-0.742188
36,1,10.55,4.02,-4.99,0.566895,0.394897,-0.0668945,-0.719849
37,1,0.42,-1.41,0.14,0.55188,0.459106,-0.122009,-0.685425
