sample,sensor,ax,ay,az,w,i,j,k
0,0,0,0.77,0.21,0.664307,0.493408,-0.123718,-0.547668
1,0,-0.89,-0.04,-0.4,0.662537,0.498779,-0.131531,-0.543091
2,0,-2.11,-1.02,-0.74,0.659607,0.505737,-0.141846,-0.537598
3,0,-1.93,-1.27,-0.77,0.654419,0.51593,-0.15625,-0.530212
4,0,-0.8,-0.82,-1.04,0.65094,0.522095,-0.164856,-0.525879
5,0,0.74,-0.14,-1.26,0.646973,0.528931,-0.174072,-0.520996
6,0,1.57,0.05,-1.33,0.641846,0.537842,-0.186584,-0.513794
7,0,1.84,-0.09,-1.69,0.63446,0.550354,-0.204651,-0.502625
8,0,1.14,-0.51,-2.38,0.624207,0.56665,-0.228821,-0.486694
9,0,0.56,-0.75,-2.67,0.611084,0.585632,-0.257324,-0.466248
10,0,-0.65,-1.19,-3.05,0.596069,0.605164,-0.287903,-0.442261
11,0,-0.8,-1.14,-3.63,0.579956,0.623901,-0.318359,-0.415894
12,0,-1.27,-1.44,-3.76,0.563782,0.640869,-0.348267,-0.387451
13,0,-1.55,-1.48,-3.36,0.546875,0.656921,-0.377808,-0.355774
14,0,-2.5,1.03,-2.87,0.527466,0.673035,-0.406311,-0.322083
15,0,-2.89,-5.75,-1.69,0.50354,0.690674,-0.430908,-0.289307
16,0,-3.74,0.31,-0.82,0.479675,0.705933,-0.452698,-0.258057
17,0,-3.54,-2.77,0.35,0.459167,0.71759,-0.469971,-0.231018
18,0,-3.92,1.08,1.05,0.443726,0.725342,-0.481384,-0.212769
19,0,-4.79,-0.18,1.79,0.434814,0.729858,-0.485718,-0.20575
20,0,-1.69,-0.57,-0.29,0.444458,0.725037,-0.47113,-0.234131
21,0,0.19,-0.6,-1.8,0.459656,0.716309,-0.454651,-0.262512
22,0,1.29,-0.27,-2.47,0.476013,0.705383,-0.436218,-0.292542
23,0,1.49,-0.38,-2.52,0.489929,0.694336,-0.419067,-0.319702
24,0,1.49,-0.52,-2.77,0.499512,0.685181,-0.405396,-0.341553
25,0,1.68,-0.77,-2.91,0.504944,0.678711,-0.395691,-0.357422
26,0,2.09,-0.92,-2.86,0.506958,0.675354,-0.390198,-0.366943
27,0,1.65,-0.92,-2.85,0.505127,0.675842,-0.38916,-0.369629
28,0,0.76,-0.81,-2.58,0.499939,0.680115,-0.391907,-0.365906
29,0,-0.41,-0.82,-2.27,0.491943,0.6875,-0.397156,-0.3573
30,0,-1.66,-1.07,-2.33,0.482788,0.696289,-0.402161,-0.346985
31,0,-1.19,-0.5,-3.04,0.477661,0.703369,-0.402283,-0.339539
32,0,-1.01,-1.1,-2.45,0.47522,0.709534,-0.398926,-0.334045
33,0,-5.31,0.26,0.9,0.478271,0.711426,-0.390686,-0.335327
34,0,-9.07,1.85,5.99,0.494263,0.700073,-0.368286,-0.360413
35,0,-9.32,-1.12,3.3,0.523499,0.668579,-0.327698,-0.414185
36,0,-14.03,-5.27,-4.53,0.554138,0.621033,-0.267822,-0.485291
37,0,-9.63,-8.66,-18.39,0.574524,0.571655,-0.186096,-0.55542
38,0,6.73,2.71,-23.7,0.593628,0.525024,-0.103027,-0.601135
39,0,31.61,7.32,-10.55,0.612854,0.489136,-0.0552368,-0.618164
40,0,15.91,4,-3.62,0.62207,0.487244,-0.0525513,-0.610596
41,0,-2.98,-1.76,0.26,0.624207,0.503845,-0.0728149,-0.592651
42,0,-9.63,-2.23,1.25,0.624268,0.520508,-0.0952759,-0.574707
43,0,-10.41,-0.97,2.78,0.626526,0.525391,-0.103149,-0.566406
44,0,-4.24,0.42,2.55,0.632324,0.517517,-0.0951538,-0.568604
45,0,2.72,2.38,1.26,0.637024,0.508362,-0.085083,-0.57312
46,0,2.68,2.37,0.68,0.638245,0.505981,-0.0827026,-0.57428
47,0,-0.05,0.26,0.32,0.637085,0.509338,-0.0880737,-0.571777
48,0,-2.07,-1.28,0.08,0.634827,0.514832,-0.0973511,-0.567871
49,0,-3.18,-2.15,-0.05,0.630859,0.521606,-0.109802,-0.563843
50,0,-2.07,-1.2,-0.89,0.628845,0.52301,-0.113281,-0.564087
51,0,-0.54,-0.49,-1,0.626038,0.523315,-0.117188,-0.566101
52,0,0.15,0.08,-1.14,0.621521,0.5271,-0.127991,-0.565308
53,0,0.66,-0.19,-1.07,0.617432,0.532227,-0.138855,-0.562378
54,0,0.99,-0.45,-1.08,0.612122,0.540039,-0.153259,-0.556885
55,0,1.37,-0.39,-1.08,0.601074,0.557495,-0.182617,-0.542725
56,0,0.59,-0.21,-2.23,0.585754,0.580078,-0.221497,-0.520935
57,0,0.19,-0.33,-2.42,0.57312,0.596558,-0.25061,-0.502808
58,0,-0.26,-0.65,-2.59,0.558594,0.613586,-0.281555,-0.481934
59,0,-1.52,-1.17,-2.87,0.541809,0.631226,-0.312439,-0.458618
60,0,-2.49,-1.06,-2.69,0.513794,0.657227,-0.35437,-0.422424
61,0,-3.2,-0.74,-1.99,0.483582,0.680664,-0.396362,-0.381714
62,0,-2.62,-1.16,-1.76,0.472473,0.688232,-0.409485,-0.36792
63,0,-1.37,-0.39,-1.77,0.464355,0.693665,-0.417786,-0.358704
0,1,-2.56,-2.16,0.27,0.651917,0.538574,0.0892334,-0.526245
1,1,-1.77,-1.79,-0.23,0.645935,0.552124,0.0756836,-0.521667
2,1,-0.63,-1.35,-0.49,0.635559,0.578857,0.0491943,-0.508484
3,1,-0.32,-1.57,-1.23,0.626404,0.603088,0.0244141,-0.493286
4,1,-0.52,-1.68,-1.51,0.615479,0.631531,-0.00592041,-0.471497
5,1,-0.88,-2.46,-1.98,0.60022,0.662964,-0.0396729,-0.445618
6,1,-1.11,-3.11,-2.26,0.591431,0.678833,-0.0578003,-0.431335
7,1,-1.48,-2.57,-2.8,0.557922,0.724731,-0.117249,-0.386963
8,1,-2.2,-2.69,-2.35,0.528809,0.751831,-0.160828,-0.359558
9,1,-1.5,-1.98,-2.45,0.51239,0.763977,-0.183594,-0.346619
10,1,-2.31,-1.23,-2.86,0.460327,0.793091,-0.257385,-0.304688
11,1,-2.85,-0.06,-3.02,0.44281,0.799744,-0.281738,-0.291504
12,1,-2.5,-0.68,-2.66,0.392761,0.810425,-0.349243,-0.258789
13,1,-1.28,-2.24,-2.25,0.365845,0.809387,-0.387878,-0.246094
14,1,-2.12,-1.49,-2.01,0.347778,0.806396,-0.415771,-0.23645
15,1,-2.28,-1.98,-1.67,0.340149,0.802246,-0.427673,-0.24054
16,1,-2.04,-1.92,-1.85,0.341736,0.799561,-0.427063,-0.248108
17,1,-0.82,-1.28,-3.39,0.358643,0.789124,-0.406067,-0.289551
18,1,-0.57,-1.11,-3.61,0.37384,0.779663,-0.381226,-0.327148
19,1,-0.48,-1.05,-3.5,0.388245,0.768066,-0.353516,-0.366516
20,1,-0.37,-0.9,-3.29,0.399109,0.757019,-0.328796,-0.399414
21,1,-0.12,-0.97,-3.52,0.403198,0.751953,-0.318359,-0.413147
22,1,0.06,-1.2,-3.53,0.409363,0.740112,-0.298462,-0.442261
23,1,-0.08,-1.1,-3.48,0.407837,0.736877,-0.296692,-0.450134
24,1,-0.19,-1.1,-3.64,0.40155,0.737793,-0.303101,-0.450073
25,1,-0.58,-0.98,-3.81,0.390991,0.741272,-0.315552,-0.445068
26,1,-1.2,-0.79,-3.82,0.38501,0.743713,-0.323608,-0.440308
