sample,sensor,ax,ay,az,w,i,j,k
0,0,-1.19,-0.73,-1.36,0.570312,0.575439,-0.25592,-0.527405
1,0,-0.91,-0.54,-1.63,0.557007,0.592163,-0.281494,-0.509766
2,0,0.02,-0.16,-1.36,0.548157,0.602234,-0.297668,-0.49823
3,0,0.13,-0.46,-1.4,0.538757,0.612061,-0.314331,-0.486145
4,0,0.13,-0.47,-1.46,0.52832,0.622437,-0.331665,-0.472656
5,0,-0.54,-0.38,-1.39,0.515991,0.634155,-0.349731,-0.457458
6,0,-1.11,-0.43,-1.59,0.501831,0.646423,-0.368164,-0.441284
7,0,-1.05,-0.54,-1.89,0.487427,0.657715,-0.38562,-0.425537
8,0,-0.58,-0.67,-1.78,0.473877,0.667664,-0.401428,-0.410522
9,0,-0.33,-0.82,-2.02,0.460815,0.676514,-0.416016,-0.396057
10,0,-0.08,-0.7,-1.87,0.447205,0.685486,-0.429871,-0.381104
11,0,-0.4,-0.52,-1.85,0.432861,0.694702,-0.443237,-0.365417
12,0,-0.77,-0.52,-1.65,0.417969,0.703674,-0.455933,-0.34967
13,0,-0.2,-0.56,-1.94,0.403442,0.712036,-0.467285,-0.334473
14,0,0,-0.4,-1.91,0.389343,0.720154,-0.477112,-0.319641
15,0,-2.67,-3.5,-1.05,0.381104,0.724548,-0.488403,-0.302063
16,0,0.02,-0.4,-1.2,0.369141,0.731018,-0.495422,-0.289551
17,0,-0.09,-0.38,-1.14,0.352478,0.739807,-0.50415,-0.272522
18,0,0.55,-0.6,-1.49,0.343079,0.744934,-0.50824,-0.262817
19,0,0.55,-0.37,-1.33,0.330261,0.75177,-0.513611,-0.24884
20,0,1.38,-0.45,-2.07,0.321777,0.756653,-0.516785,-0.238525
21,0,0.98,-0.39,-1.56,0.308533,0.764343,-0.521729,-0.219849
22,0,0.12,-0.25,-0.97,0.297241,0.770142,-0.525574,-0.205688
23,0,0.04,-0.5,-1.26,0.278809,0.778931,-0.530518,-0.184692
24,0,0.38,-0.66,-1.74,0.268616,0.78418,-0.532166,-0.172302
25,0,0.49,-0.7,-1.63,0.255615,0.791748,-0.532532,-0.155518
26,0,0.4,-0.5,-1.08,0.246521,0.797058,-0.531982,-0.144836
27,0,0.27,-0.22,-0.95,0.234924,0.804321,-0.529663,-0.131592
28,0,0.59,-0.39,-1.28,0.229919,0.808655,-0.526794,-0.125366
29,0,0.52,-0.57,-1.19,0.226196,0.813538,-0.521973,-0.120667
30,0,-0.68,-0.04,0.04,0.228271,0.81665,-0.51593,-0.121643
31,0,-1.66,0,0.55,0.243042,0.817932,-0.502563,-0.13916
32,0,-6.49,0.49,2.96,0.268677,0.812317,-0.487793,-0.173218
33,0,-11.21,-0.11,2.29,0.312988,0.794067,-0.463623,-0.237732
34,0,-11.95,-1.18,-2.16,0.376099,0.753113,-0.423157,-0.335083
35,0,-12.7,-3.1,-10.58,0.436218,0.690674,-0.363342,-0.447937
36,0,-10.12,-6.42,-15.49,0.472839,0.626099,-0.287842,-0.549133
37,0,0.6,-5.65,-21.48,0.49762,0.570435,-0.210693,-0.61853
38,0,23.87,6.96,-12.96,0.519409,0.528259,-0.14917,-0.654907
39,0,22.19,7.05,-7.38,0.535156,0.504822,-0.123047,-0.666077
40,0,6.91,0.45,-1.65,0.540771,0.508911,-0.128113,-0.65741
41,0,-3.06,-3.04,-0.6,0.540283,0.5271,-0.150818,-0.638367
42,0,-10.97,-2.6,1.22,0.536926,0.54718,-0.172424,-0.61853
43,0,-9.18,-1.11,1.61,0.536255,0.56012,-0.180908,-0.60498
44,0,-0.37,2.07,1.16,0.540833,0.556763,-0.174683,-0.605774
45,0,1.21,0.94,-0.08,0.544678,0.553162,-0.170898,-0.60675
