sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.6,-0.29,-0.94,0.232483,0.786072,-0.572632,0.00952148
1,0,-0.28,-0.15,-0.48,0.232117,0.784302,-0.575256,0.00939941
2,0,0.09,0,-0.1,0.231934,0.784363,-0.575256,0.00750732
3,0,0.13,-0.13,-0.11,0.232056,0.784729,-0.574707,0.00604248
4,0,0.04,0.06,-0.08,0.233154,0.7854,-0.573364,0.00384521
5,0,0.32,0.05,0.23,0.234131,0.786072,-0.572021,0.00219727
6,0,0.27,-0.02,0.27,0.234924,0.786804,-0.570679,0.000915527
7,0,0.07,0.04,0.24,0.234558,0.787292,-0.57019,0.00109863
8,0,-0.14,0.12,0.21,0.233826,0.787964,-0.56958,0.0012207
9,0,-0.06,0.12,0.33,0.233643,0.788452,-0.569031,0.000671387
10,0,0.37,0.07,0.36,0.233704,0.789001,-0.568237,-0.000305176
11,0,0.19,0.09,0.22,0.233521,0.789062,-0.568176,-0.000244141
12,0,0.05,0.15,0.36,0.232178,0.789551,-0.568054,0.000610352
13,0,0.19,0,0.07,0.232605,0.789307,-0.568237,0.000244141
14,0,0.23,0.04,0.3,0.233398,0.789062,-0.568237,-0.000183105
15,0,0.09,0,0.02,0.233948,0.788635,-0.568604,-0.000244141
16,0,-0.01,0.08,0.12,0.234619,0.788086,-0.569092,0.000427246
17,0,0.01,0.02,0.06,0.235229,0.78772,-0.569397,0.000610352
18,0,0.11,0.04,-0.01,0.236267,0.78717,-0.569702,0.000854492
19,0,0.11,-0.01,-0.24,0.236877,0.786865,-0.569885,0.0012207
20,0,0.25,0.03,-0.04,0.237183,0.786621,-0.570068,0.00268555
21,0,0.34,0.15,0.22,0.237122,0.786499,-0.570251,0.00439453
22,0,-0.22,-0.12,0.06,0.236389,0.786316,-0.570801,0.00695801
23,0,-0.1,-0.11,-0.3,0.236206,0.786499,-0.570557,0.00750732
24,0,-0.01,-0.3,-0.24,0.236389,0.78772,-0.568787,0.00714111
25,0,0.54,-0.53,0.06,0.23645,0.78894,-0.567139,0.00756836
26,0,-0.42,-0.46,0.96,0.233704,0.79126,-0.565002,0.00872803
27,0,0.3,-0.28,0.19,0.233093,0.792236,-0.563904,0.00646973
28,0,-0.26,1.47,-0.85,0.227173,0.79303,-0.565186,0.00439453
29,0,-1.42,-1.29,-2.02,0.216614,0.794067,-0.567871,0.00744629
30,0,-3.23,-0.75,-2.11,0.206238,0.797852,-0.566345,0.010437
31,0,-2.91,0.64,-0.77,0.197571,0.804626,-0.559875,0.010376
32,0,-0.94,0.54,0.09,0.186584,0.816284,-0.546631,0.00738525
33,0,-1.93,0.73,1.05,0.178223,0.824646,-0.536743,0.00646973
34,0,1.17,1.15,1.39,0.16333,0.840271,-0.516968,-6.10352e-05
35,0,2.6,1.22,0.96,0.164124,0.846497,-0.506409,-0.0090332
36,0,4.48,2.33,2.89,0.166138,0.851013,-0.497864,-0.0172729
37,0,2.26,1.52,7.87,0.166565,0.852661,-0.494934,-0.013916
38,0,0.95,0.09,0.92,0.163452,0.851013,-0.498962,-0.00738525
39,0,0.66,0.6,0.46,0.169983,0.846985,-0.503601,-0.00878906
40,0,1.33,0.4,0.43,0.177612,0.842163,-0.509033,-0.00927734
41,0,1.4,0.01,0.2,0.184082,0.836731,-0.515747,-0.00701904
42,0,-0.16,0.07,-0.1,0.186646,0.828796,-0.527527,0.00262451
43,0,-0.98,0.18,0.38,0.18927,0.82312,-0.535339,0.00799561
44,0,-1.01,0.01,-0.11,0.196594,0.814392,-0.545959,0.0109253
45,0,-0.39,-0.14,-0.53,0.202637,0.808838,-0.55188,0.010498
46,0,-0.09,-0.14,-0.68,0.210999,0.801453,-0.559509,0.00994873
47,0,0.22,-0.34,-0.5,0.214966,0.797302,-0.563904,0.0113525
48,0,-0.91,-0.31,-0.61,0.217773,0.792175,-0.569946,0.0145264
49,0,-1.02,-0.32,-0.94,0.220154,0.789429,-0.572876,0.0142822
50,0,-0.31,-0.24,-0.72,0.223511,0.786621,-0.575378,0.012085
51,0,0,-0.15,-0.41,0.224487,0.784973,-0.577332,0.010498
52,0,-0.34,-0.17,-0.54,0.223511,0.784973,-0.577698,0.0105591
53,0,-0.12,0.06,0,0.223083,0.785278,-0.577454,0.010437
54,0,0.18,-0.05,0,0.22345,0.786072,-0.576233,0.00909424
55,0,0.34,0.07,0.25,0.223999,0.786682,-0.575256,0.00842285
56,0,0.23,0.08,0.17,0.22467,0.787109,-0.574341,0.00799561
57,0,0.07,0.06,0.08,0.225403,0.787354,-0.57373,0.00769043
58,0,0,0.08,0.16,0.226318,0.787659,-0.572937,0.00738525
59,0,0.17,0.08,0.24,0.227051,0.787659,-0.572693,0.00701904
60,0,0.07,0.04,0.19,0.227661,0.787415,-0.572754,0.00683594
61,0,-0.2,0.01,-0.18,0.227661,0.787231,-0.573059,0.00714111
62,0,-0.08,0.08,0.07,0.227661,0.787354,-0.572876,0.00732422
63,0,0,-0.07,-0.06,0.227905,0.787354,-0.572754,0.00720215
0,1,0.16,0.14,-0.2,0.219299,0.709351,-0.669922,-0.00164795
1,1,0.34,-0.31,0.23,0.221436,0.710327,-0.668091,-0.0057373
2,1,0.07,-0.36,-0.04,0.223206,0.710632,-0.667175,-0.00756836
3,1,0.08,-0.01,0.27,0.225586,0.711426,-0.665466,-0.0101318
4,1,-0.02,0.01,0.21,0.225037,0.712891,-0.664124,-0.0102539
5,1,0,0,0.26,0.226135,0.713928,-0.662537,-0.0126343
6,1,0.5,-0.12,0.27,0.22644,0.714539,-0.661804,-0.0137329
7,1,0.23,0.05,0.33,0.227173,0.715149,-0.660828,-0.0145874
8,1,0.36,-0.04,0.24,0.227051,0.715637,-0.660339,-0.0141602
9,1,0.21,0.05,0.1,0.22876,0.71582,-0.659485,-0.0163574
10,1,0.18,-0.03,0.09,0.229736,0.715637,-0.659424,-0.0160522
11,1,0.21,-0.01,0.05,0.233459,0.714355,-0.659485,-0.0182495
12,1,0.01,0.09,0.07,0.234436,0.713745,-0.65979,-0.0172729
13,1,0.04,0.38,0.41,0.239075,0.711609,-0.6604,-0.0175171
14,1,0.3,-0.14,0.11,0.241638,0.71106,-0.660095,-0.0169067
15,1,0.38,0.02,0.15,0.248718,0.70813,-0.660706,-0.0145874
16,1,0.33,0.22,-0.07,0.252991,0.705566,-0.661865,-0.0108643
17,1,0.08,-0.06,-0.1,0.260315,0.700195,-0.664856,-0.00238037
18,1,-0.35,-0.02,-0.21,0.264954,0.696899,-0.666443,0.00408936
19,1,-0.33,0.38,-0.42,0.273315,0.692261,-0.667786,0.0116577
20,1,-0.04,0.77,-0.22,0.280212,0.688538,-0.668762,0.0151367
21,1,-0.95,1.23,-0.96,0.289734,0.681458,-0.671814,0.0177612
22,1,-0.81,-1.4,-0.89,0.29425,0.678223,-0.673279,0.0122681
23,1,-0.6,-0.73,-1.39,0.291382,0.693359,-0.659058,0.000915527
24,1,-2.04,2.7,-0.38,0.292908,0.705933,-0.644714,-0.0152588
25,1,-2.96,1.02,-6.61,0.281067,0.7323,-0.620056,-0.0145264
26,1,-4.62,-0.98,1,0.273682,0.754517,-0.596497,-0.00213623
27,1,-3.47,2.13,-1.45,0.267822,0.764343,-0.586548,-0.00280762
28,1,-1.83,0.85,-0.47,0.252136,0.778992,-0.574036,-0.00891113
29,1,-0.82,0.72,0.83,0.236145,0.794983,-0.558472,-0.019104
30,1,-2.08,0.86,1.78,0.223633,0.805054,-0.549133,-0.0189209
31,1,-0.15,0.25,2.03,0.211975,0.8125,-0.542603,-0.0222168
32,1,2.6,2.02,3.67,0.193481,0.814636,-0.545654,-0.0342407
33,1,6.27,0.91,2.8,0.176392,0.808533,-0.560425,-0.0326538
34,1,5.38,0.65,5.8,0.162659,0.797791,-0.579895,-0.0274048
35,1,-0.75,3.95,-1.65,0.153625,0.793213,-0.588928,-0.0192871
36,1,6.66,-6.09,9.23,0.15509,0.786987,-0.596863,-0.0184326
37,1,1.96,0.4,1.74,0.157532,0.785156,-0.598633,-0.0177612
38,1,1.88,0.15,0.75,0.162598,0.782349,-0.600952,-0.0189819
39,1,2.12,-0.3,0.88,0.172424,0.774841,-0.607788,-0.0224609
40,1,1.31,-0.09,0.61,0.181458,0.767151,-0.614868,-0.0210571
41,1,-0.02,0.22,0.25,0.188416,0.76062,-0.621033,-0.0165405
42,1,-0.53,0.17,0.49,0.194885,0.754272,-0.626892,-0.0112915
43,1,-0.98,0.37,-0.27,0.20459,0.745239,-0.634583,-0.00531006
44,1,-0.88,0.16,-0.64,0.212585,0.738953,-0.639343,-0.00256348
45,1,-0.72,0.33,-0.64,0.22522,0.729126,-0.64624,-0.000610352
46,1,-0.73,0.36,-0.8,0.232788,0.722961,-0.650513,0.00115967
47,1,-1.4,0.13,-0.73,0.239685,0.714294,-0.657532,0.00543213
48,1,-1.35,0.39,-0.9,0.242554,0.710876,-0.660156,0.00695801
49,1,-1.07,0.24,-0.88,0.248169,0.705627,-0.663635,0.0078125
50,1,-1.24,-0.3,-0.86,0.250793,0.70282,-0.665649,0.00793457
51,1,-0.74,0.32,-0.9,0.252319,0.700928,-0.667053,0.00848389
52,1,-0.39,0.2,-0.57,0.252197,0.700928,-0.667114,0.00799561
53,1,-0.12,0.08,-0.37,0.252258,0.700439,-0.667603,0.00787354
54,1,0.19,0,-0.25,0.252563,0.700562,-0.667358,0.00732422
55,1,0.31,-0.06,-0.05,0.253174,0.701477,-0.666138,0.00598145
56,1,0.4,-0.11,0.23,0.253601,0.702454,-0.665039,0.00494385
57,1,0.18,0.07,0.32,0.254028,0.703491,-0.663696,0.00439453
58,1,0.08,-0.01,0.4,0.254761,0.704041,-0.662842,0.00402832
59,1,0.2,-0.08,0.39,0.256897,0.703674,-0.662476,0.00317383
60,1,0.03,-0.02,0.15,0.257568,0.703735,-0.662109,0.00311279
61,1,-0.15,0.16,0,0.257935,0.704285,-0.661377,0.00311279
62,1,-0.1,0.08,0.04,0.258118,0.704407,-0.661133,0.00360107
63,1,-0.08,0.01,0.02,0.258545,0.704407,-0.661072,0.00378418
0,2,0.25,0.06,0.19,-0.263367,0.607361,-0.234497,0.711914
1,2,0.14,-0.23,-0.46,-0.259766,0.608337,-0.237122,0.711487
2,2,0.28,0,-0.28,-0.25769,0.609314,-0.238281,0.710999
3,2,0.27,-0.2,-0.64,-0.256348,0.609619,-0.23761,0.711487
4,2,-0.39,0.24,-0.26,-0.255432,0.609741,-0.235046,0.712524
5,2,-0.2,0.15,-0.3,-0.254639,0.610291,-0.234375,0.712585
6,2,0.09,0.08,-0.3,-0.254028,0.610718,-0.232544,0.713074
7,2,-0.7,0.52,0.1,-0.254028,0.610291,-0.231079,0.713867
8,2,-0.25,0.32,-0.03,-0.2547,0.609558,-0.229614,0.714722
9,2,-0.26,0.11,-0.16,-0.254456,0.609009,-0.230652,0.714966
10,2,0.15,-0.03,-0.42,-0.254395,0.608337,-0.233093,0.714783
11,2,-0.04,0.01,-0.27,-0.254639,0.607483,-0.234558,0.714905
12,2,-0.42,0.33,0.04,-0.256592,0.604919,-0.237244,0.715515
13,2,-0.27,0.16,-0.13,-0.258118,0.603149,-0.240479,0.715393
14,2,-0.47,0.36,0.03,-0.261169,0.599915,-0.246826,0.714844
15,2,-0.75,0.57,0.18,-0.265198,0.596252,-0.252869,0.714294
16,2,0.12,0.21,0.03,-0.276672,0.587463,-0.266296,0.712341
17,2,0.67,0.25,0.25,-0.284668,0.580811,-0.276917,0.710571
18,2,0.71,0.33,0.39,-0.293945,0.569824,-0.29126,0.709961
19,2,0.34,0.18,0,-0.297852,0.561951,-0.301453,0.710388
20,2,0.67,-0.9,-1.28,-0.301147,0.551086,-0.318115,0.710205
21,2,0.16,-0.32,-0.23,-0.302307,0.545776,-0.334595,0.706238
22,2,13.21,1.7,4.65,-0.269897,0.552673,-0.347046,0.708008
23,2,8.08,3.66,3.47,-0.183105,0.517517,-0.349182,0.759399
24,2,4.68,3.39,-4.42,-0.0997314,0.490173,-0.340088,0.796326
25,2,-4.31,0.66,-4.34,0.00543213,0.45752,-0.31543,0.83136
26,2,0.63,-0.19,-4.39,0.0327148,0.455566,-0.305298,0.835571
27,2,-2.4,0.05,-5.17,0.0730591,0.450867,-0.287659,0.841797
28,2,2.38,-1.52,-5.47,0.103638,0.456848,-0.273499,0.840088
29,2,2.62,-1.14,-6.69,0.120667,0.459351,-0.258118,0.841309
30,2,-4.77,1.61,-4.86,0.120239,0.463562,-0.224792,0.848572
31,2,-3.56,1.25,-8.24,0.100586,0.47406,-0.203003,0.85083
32,2,-8.52,4.11,-3.3,0.0496826,0.48938,-0.174927,0.852905
33,2,-3.08,9.29,0.18,-0.0321045,0.507385,-0.143799,0.848999
34,2,-7.06,10.28,5.23,-0.114868,0.531128,-0.107361,0.832581
35,2,22.36,30.7,27.85,-0.193787,0.577881,-0.0859375,0.788086
36,2,-0.6,11.53,10.56,-0.201416,0.578064,-0.103699,0.783875
37,2,-3.6,5.49,4.4,-0.205444,0.588989,-0.114014,0.773254
38,2,-2.08,2.52,1.31,-0.210754,0.590759,-0.124939,0.768738
39,2,-0.16,0.7,-0.15,-0.21698,0.593933,-0.141357,0.761658
