sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.31,0,-0.76,0.175842,0.756531,-0.628235,-0.0462646
1,0,0.33,-0.33,-0.68,0.180542,0.750671,-0.633972,-0.0444336
2,0,-0.11,-0.15,-0.28,0.180847,0.748535,-0.636597,-0.0418091
3,0,-0.46,-0.16,-0.34,0.180725,0.745667,-0.640137,-0.0393677
4,0,-0.31,-0.06,-0.46,0.181091,0.74408,-0.641846,-0.0391846
5,0,0.04,-0.09,-0.34,0.183167,0.741638,-0.644043,-0.0403442
6,0,0.38,-0.14,-0.23,0.183716,0.740234,-0.645447,-0.0408325
7,0,0.19,-0.12,-0.33,0.183289,0.739136,-0.646912,-0.0406494
8,0,-0.11,-0.15,-0.24,0.182312,0.738037,-0.648376,-0.0403442
9,0,-0.47,-0.05,-0.21,0.181274,0.737244,-0.649597,-0.0403442
10,0,0.38,0.06,-0.02,0.182007,0.735657,-0.651062,-0.0424194
11,0,0.52,0.06,0.02,0.182678,0.734802,-0.651794,-0.0430298
12,0,0.22,0.01,0.11,0.182678,0.734009,-0.65271,-0.0428467
13,0,-0.07,-0.06,-0.1,0.182068,0.733154,-0.65387,-0.0421753
14,0,0.06,-0.09,-0.48,0.182129,0.731873,-0.655334,-0.0413208
15,0,0.52,0.09,0.05,0.182922,0.730957,-0.656189,-0.0404663
16,0,0.41,0.09,0.27,0.183777,0.729187,-0.65802,-0.0388794
17,0,0.06,-0.23,-0.5,0.18396,0.727844,-0.659485,-0.038208
18,0,0.35,-0.04,-0.38,0.184998,0.726196,-0.661072,-0.0369873
19,0,0.44,0.14,-0.12,0.186035,0.725098,-0.662048,-0.0355225
20,0,0.56,-0.07,-0.07,0.18689,0.723267,-0.664001,-0.0333252
21,0,0.22,0.09,-0.03,0.186462,0.722168,-0.665405,-0.031189
22,0,0.01,0.06,-0.27,0.185669,0.720459,-0.667603,-0.0283203
23,0,1.12,-0.06,2.05,0.186401,0.718872,-0.669128,-0.0268555
24,0,0.91,0.46,2.34,0.187866,0.716797,-0.671021,-0.0253906
25,0,-0.13,-0.55,-1.1,0.190002,0.712646,-0.674744,-0.0264282
26,0,-1.03,-0.4,-1.19,0.189026,0.708801,-0.679199,-0.0238647
27,0,-0.83,-0.19,-1.66,0.186096,0.709778,-0.679016,-0.0215454
28,0,-1.38,-0.45,-2.72,0.184204,0.712097,-0.677124,-0.0205078
29,0,-1.68,-1.26,-2.67,0.181885,0.716064,-0.673584,-0.0203247
30,0,-0.4,-0.46,-1.26,0.17804,0.726135,-0.663635,-0.0238647
31,0,-0.37,-0.3,-1.29,0.175354,0.733826,-0.655762,-0.0266113
32,0,-0.33,-0.41,-1.02,0.167725,0.747253,-0.642334,-0.0304565
33,0,-0.28,0.73,2.01,0.163452,0.756714,-0.63208,-0.0330811
34,0,-1.83,1.1,3.44,0.162537,0.768188,-0.618042,-0.0388184
