sample,sensor,ax,ay,az,w,i,j,k
0,0,0.4,0.01,0.42,0.321899,0.655457,-0.679993,-0.065918
1,0,0.09,0.04,0.18,0.322815,0.655823,-0.67926,-0.0657349
2,0,0,0.06,0.1,0.32428,0.655945,-0.678467,-0.0653076
3,0,0.08,0.03,0.24,0.325439,0.655945,-0.677917,-0.0651855
4,0,0.07,0,0.2,0.326721,0.655945,-0.677307,-0.0654297
5,0,0.02,0.09,0.11,0.326782,0.656067,-0.677185,-0.0653687
6,0,0.08,0.05,0.11,0.326721,0.656189,-0.677063,-0.0652466
7,0,0.02,-0.03,0.05,0.326233,0.656372,-0.677124,-0.0652466
8,0,0.06,0.04,0.05,0.325073,0.65686,-0.677185,-0.0653076
9,0,0.16,-0.04,0,0.32428,0.657227,-0.677185,-0.0654297
10,0,0.12,-0.02,0.05,0.322571,0.658081,-0.677185,-0.0650635
11,0,0.16,0.12,0.1,0.321777,0.658569,-0.677124,-0.0651245
12,0,0.23,0.01,0.15,0.320435,0.659363,-0.677002,-0.0650024
13,0,0.16,-0.01,0.03,0.320129,0.659607,-0.676941,-0.0653076
14,0,0.19,-0.03,0.09,0.319946,0.65979,-0.676697,-0.065918
15,0,0.25,0,0.05,0.320007,0.659912,-0.676514,-0.0662231
16,0,0.12,0,0.11,0.320068,0.660217,-0.676208,-0.0664673
17,0,0.06,0,0,0.320129,0.6604,-0.675964,-0.0668335
18,0,0.12,0,-0.03,0.320068,0.660767,-0.675537,-0.0673828
19,0,0.31,-0.05,-0.02,0.320007,0.661133,-0.675232,-0.0678711
20,0,0.28,-0.01,0,0.319214,0.661926,-0.674744,-0.0682983
21,0,0.23,0.03,-0.09,0.31842,0.662476,-0.674622,-0.0681763
22,0,0.21,0.02,-0.29,0.316467,0.66333,-0.674744,-0.0671997
23,0,0.46,0.05,-0.79,0.314697,0.664307,-0.674805,-0.0658569
24,0,0.39,0.05,-1.09,0.309448,0.666687,-0.675354,-0.0609131
25,0,-0.35,0.08,1.23,0.302856,0.669128,-0.676392,-0.0548706
26,0,-0.03,-1,-0.84,0.287354,0.673889,-0.679199,-0.0453491
27,0,-0.95,-0.68,0.43,0.279297,0.677979,-0.678711,-0.0410156
28,0,-1.32,2.31,-1.12,0.269165,0.682983,-0.677979,-0.0377197
29,0,-0.45,-0.69,-1.33,0.256775,0.686829,-0.679077,-0.0348511
30,0,-1.99,-2.24,-3.72,0.238953,0.69873,-0.673462,-0.0334473
31,0,-1.84,0.21,-1.89,0.231567,0.709717,-0.66449,-0.0344238
32,0,-0.77,0.62,-2.16,0.221558,0.727783,-0.647888,-0.0386353
33,0,1.23,-0.16,-0.59,0.212646,0.740723,-0.636108,-0.0377808
34,0,-1.53,0.34,0.53,0.195923,0.762024,-0.61615,-0.0352173
35,0,-2.23,1.37,0.5,0.190857,0.773376,-0.603271,-0.0388794
36,0,1.13,0.77,1.52,0.200928,0.786621,-0.581055,-0.0574341
37,0,4.06,2.56,2.13,0.214111,0.791565,-0.567505,-0.0742188
38,0,4.97,3.22,8.14,0.23407,0.791748,-0.557739,-0.0852661
39,0,4.87,1.09,3.97,0.250793,0.788147,-0.553101,-0.0999756
40,0,3.13,-0.68,-1.35,0.26947,0.778198,-0.558655,-0.0986328
41,0,0.06,1.09,0.54,0.271057,0.773315,-0.566101,-0.0897827
