sample,sensor,ax,ay,az,w,i,j,k
0,0,3.58,1.59,0.4,0.23114,0.751404,-0.61322,-0.0769653
1,0,-0.47,-0.25,0.31,0.233459,0.744568,-0.621643,-0.0682373
2,0,-0.89,-0.02,-0.28,0.230957,0.738831,-0.630066,-0.0615845
3,0,-1.06,-0.11,-0.07,0.228638,0.730774,-0.640991,-0.0527344
4,0,-0.55,-0.29,0.07,0.22821,0.725525,-0.647461,-0.0482788
5,0,-0.36,-0.26,-0.54,0.227966,0.717529,-0.656677,-0.0438843
6,0,-0.79,-0.59,-1.57,0.227539,0.713013,-0.661865,-0.041687
7,0,-0.37,0.03,-0.83,0.2276,0.709351,-0.665894,-0.0396729
8,0,0.03,-0.1,-0.89,0.22821,0.707825,-0.667358,-0.0390015
9,0,-0.31,-0.31,-0.75,0.227661,0.706604,-0.668884,-0.0380249
10,0,-0.63,-0.18,-0.94,0.227478,0.706482,-0.669128,-0.0379028
11,0,-0.39,-0.17,-0.87,0.228271,0.707336,-0.667847,-0.0392456
12,0,0.17,-0.01,-0.22,0.22937,0.708557,-0.666077,-0.0406494
13,0,0.38,-0.02,0.01,0.230408,0.709778,-0.664307,-0.0420532
14,0,0.16,0.05,0.15,0.23114,0.711487,-0.66217,-0.0430908
15,0,0.07,0.06,0.08,0.231628,0.712402,-0.66095,-0.0438232
16,0,0.21,0.12,0.15,0.232605,0.713684,-0.65918,-0.0449829
17,0,0.24,0.02,0.27,0.23291,0.714417,-0.658264,-0.0457153
18,0,0.06,-0.03,0.02,0.232666,0.714905,-0.657776,-0.0462036
19,0,0.03,0,-0.17,0.232483,0.715088,-0.657593,-0.0463867
20,0,0.1,-0.03,-0.1,0.231873,0.715454,-0.65741,-0.0465088
21,0,0.1,-0.03,-0.24,0.231445,0.715637,-0.657349,-0.0465088
22,0,0.06,-0.07,-0.36,0.230774,0.715698,-0.657532,-0.0467529
23,0,0.02,-0.04,-0.35,0.230347,0.715881,-0.657471,-0.046814
24,0,0.05,-0.16,-0.28,0.229431,0.716797,-0.656799,-0.0467529
25,0,-0.2,-0.22,0.09,0.229187,0.71814,-0.655334,-0.0472412
26,0,-0.51,-0.19,0.63,0.22937,0.720642,-0.652283,-0.0501709
27,0,0.37,-0.24,-0.82,0.230286,0.722168,-0.650146,-0.0526123
28,0,-0.78,0.06,0.05,0.224426,0.72821,-0.645508,-0.0517578
29,0,-0.39,0.31,-0.84,0.222046,0.731079,-0.643005,-0.0529785
30,0,-0.36,-0.43,-0.83,0.219971,0.733643,-0.640625,-0.0541382
31,0,-0.34,-0.36,-0.33,0.217346,0.737061,-0.637512,-0.055481
32,0,-0.4,-0.02,-0.13,0.213806,0.742676,-0.631897,-0.0584717
33,0,0.44,0.07,-0.39,0.212524,0.746338,-0.627747,-0.0615234
34,0,0.55,0.1,0.12,0.212463,0.751221,-0.621582,-0.0643311
35,0,0.17,0.29,0.38,0.212463,0.75415,-0.618042,-0.0650024
36,0,-0.41,0.04,0.35,0.214233,0.757751,-0.612732,-0.0670166
37,0,0.96,0.58,0.28,0.217041,0.758423,-0.610596,-0.0697021
38,0,1.26,0.27,0.31,0.221924,0.75824,-0.608765,-0.0721436
39,0,1.22,1.01,0.05,0.227539,0.756714,-0.608276,-0.0753174
40,0,3.65,1.62,3.76,0.237427,0.749939,-0.613098,-0.072937
41,0,2.73,-1.03,0.46,0.243591,0.742065,-0.620728,-0.0683594
42,0,-0.76,-0.02,1.66,0.237549,0.731323,-0.63739,-0.0496826
43,0,-2.96,-0.39,-1.13,0.233521,0.723633,-0.648254,-0.039978
44,0,-1.54,-0.45,-1.01,0.233765,0.713379,-0.659729,-0.0338135
45,0,-0.45,-0.52,-1.13,0.237061,0.709778,-0.662415,-0.0355835
46,0,-0.2,-0.46,-1.55,0.237915,0.707764,-0.664124,-0.0366211
47,0,-0.7,-0.48,-1.6,0.23584,0.70752,-0.665161,-0.0361328
48,0,-0.36,-0.03,-0.79,0.232483,0.70929,-0.664551,-0.0357666
49,0,0.41,-0.12,-0.12,0.231323,0.710632,-0.663452,-0.0369873
50,0,0.3,-0.05,-0.45,0.230957,0.712097,-0.661804,-0.0395508
51,0,0.47,0.14,0.21,0.231018,0.713562,-0.660156,-0.0405884
52,0,0.47,0.12,0.22,0.23291,0.714905,-0.657959,-0.041687
53,0,0.27,0.03,0.39,0.234558,0.715332,-0.65686,-0.0421143
54,0,-0.12,0.01,0.09,0.236816,0.715515,-0.655823,-0.0426636
55,0,0.12,0.09,0.25,0.237915,0.715576,-0.655334,-0.0430298
56,0,-0.11,-0.03,-0.01,0.23761,0.715515,-0.655579,-0.0429688
57,0,-0.04,0.03,-0.04,0.23645,0.715759,-0.655701,-0.043335
58,0,0.07,-0.08,-0.16,0.235596,0.715942,-0.655762,-0.0437622
59,0,0.12,-0.05,-0.23,0.234863,0.716064,-0.655823,-0.0444336
60,0,0.22,-0.04,-0.18,0.232666,0.716675,-0.655945,-0.0442505
61,0,0.18,-0.04,-0.21,0.232056,0.716919,-0.655884,-0.0445557
62,0,0.09,-0.08,-0.23,0.231689,0.717102,-0.655762,-0.0448608
63,0,-0.01,0,-0.16,0.231873,0.717346,-0.655457,-0.0449829
0,1,-0.66,-0.08,-0.26,0.275269,0.640503,-0.713745,-0.0671997
