sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.02,-0.06,0.04,-0.131287,0.945251,-0.230347,0.190308
1,0,0.19,-0.09,-0.01,-0.130005,0.945374,-0.23114,0.189575
2,0,0.57,-0.05,-0.16,-0.129272,0.945496,-0.231262,0.189392
3,0,0.58,0.04,0.04,-0.128235,0.94519,-0.23114,0.19165
4,0,0.05,0.09,0.12,-0.128052,0.94458,-0.231262,0.194763
5,0,-0.28,0.08,0.17,-0.127869,0.943665,-0.231934,0.198303
6,0,0.09,-0.08,-0.02,-0.127747,0.943481,-0.232361,0.198669
7,0,0.3,0.03,-0.06,-0.127258,0.943298,-0.233276,0.198792
8,0,0.35,-0.05,0.35,-0.126831,0.942871,-0.233826,0.2005
9,0,0.22,-0.09,-0.17,-0.126221,0.941956,-0.235291,0.203613
10,0,0.31,0.47,0.38,-0.125061,0.941467,-0.23584,0.205933
11,0,-0.03,-0.1,0.33,-0.122864,0.941162,-0.235962,0.208496
12,0,0.17,-0.48,0,-0.121887,0.940674,-0.236572,0.210449
13,0,-0.04,-0.07,0.33,-0.120483,0.940125,-0.236938,0.213196
14,0,0.67,0.21,0.21,-0.118652,0.940186,-0.237183,0.213928
15,0,0.39,-0.33,-0.3,-0.117249,0.939819,-0.237488,0.215881
16,0,-0.08,0,0.2,-0.116272,0.939148,-0.237488,0.219177
17,0,0.23,0,-0.17,-0.115051,0.938293,-0.237732,0.223206
18,0,0.12,-0.35,-0.17,-0.114136,0.93811,-0.237671,0.224609
19,0,0.04,-0.11,0.18,-0.11322,0.938049,-0.237427,0.225586
20,0,0.25,-0.01,0.05,-0.113098,0.937927,-0.237366,0.226257
21,0,0.35,-0.19,-0.04,-0.113464,0.937866,-0.237122,0.226624
22,0,-0.22,-0.02,0.04,-0.114014,0.937683,-0.236755,0.227417
23,0,0.51,0.07,0.05,-0.113953,0.937866,-0.235901,0.2276
24,0,0.49,-0.1,-0.04,-0.114441,0.937805,-0.235718,0.227783
25,0,0.02,-0.02,0,-0.11615,0.937256,-0.235718,0.229065
26,0,0,-0.07,0.01,-0.117249,0.937195,-0.235779,0.228699
27,0,0.41,0.27,0.32,-0.117554,0.937683,-0.235352,0.227112
28,0,0.78,-0.11,-0.04,-0.11731,0.937744,-0.235168,0.227173
29,0,0.49,-0.15,-0.01,-0.117554,0.937622,-0.235046,0.227722
30,0,0.39,-0.19,0.05,-0.118164,0.937439,-0.234802,0.228271
31,0,0.06,-0.22,-0.16,-0.120117,0.937195,-0.234558,0.228516
32,0,-0.23,0.04,1.27,-0.122498,0.93689,-0.233826,0.229248
33,0,0.1,0.64,3.99,-0.131836,0.935913,-0.233582,0.228271
34,0,-1.04,-2.33,-4.05,-0.153015,0.931763,-0.243469,0.221558
35,0,2.66,4.97,5.4,-0.1474,0.945679,-0.227295,0.17981
36,0,4.17,2.56,0.12,-0.144897,0.948669,-0.221436,0.172974
37,0,-0.26,-2.12,0.17,-0.14032,0.944824,-0.216492,0.201965
38,0,-3.31,0.31,-0.1,-0.145996,0.941223,-0.220215,0.210571
39,0,-0.91,0.93,-0.13,-0.144958,0.943054,-0.225708,0.196716
40,0,2.95,0.57,0.77,-0.140991,0.945679,-0.228577,0.18335
41,0,0.79,-0.44,-0.84,-0.141724,0.94397,-0.234009,0.184692
42,0,-2.19,-1.16,-1.4,-0.145386,0.940735,-0.236755,0.194397
43,0,-1.34,-0.88,-0.51,-0.14624,0.939941,-0.236267,0.198242
44,0,1.13,0.08,-0.09,-0.14447,0.94165,-0.23407,0.193909
45,0,1.07,0.27,0.07,-0.143433,0.943542,-0.230408,0.18988
46,0,0.32,0.33,0.59,-0.143799,0.944092,-0.228149,0.189697
47,0,1.02,0.15,0.6,-0.1427,0.944763,-0.226074,0.189758
48,0,0.63,-0.13,0.19,-0.142517,0.94458,-0.226013,0.190857
