sample,sensor,ax,ay,az,w,i,j,k
0,0,0.08,-0.06,0,-0.0698242,0.946045,-0.250183,0.193787
1,0,-0.02,-0.22,-0.03,-0.0693359,0.945923,-0.250854,0.193665
2,0,0.01,-0.2,-0.35,-0.067627,0.946106,-0.251648,0.192383
3,0,0.15,0.12,0.22,-0.0662842,0.946594,-0.251221,0.190918
4,0,0.57,0,0.04,-0.0639038,0.947388,-0.250793,0.188293
5,0,0.05,0.1,-0.12,-0.0629883,0.947205,-0.250977,0.189453
6,0,-0.35,0.16,0.02,-0.0623169,0.946472,-0.251587,0.192322
7,0,-0.18,-0.23,0.2,-0.0615234,0.946594,-0.251953,0.191589
8,0,0.55,-0.11,-0.15,-0.0588989,0.947449,-0.252441,0.187622
9,0,0.9,0.15,0.3,-0.0571289,0.947815,-0.252563,0.185974
10,0,0.95,-0.12,-0.54,-0.0533447,0.94751,-0.253601,0.187256
11,0,-0.09,0.13,-0.07,-0.0535889,0.946289,-0.254639,0.191833
12,0,-1.44,0.33,0.71,-0.0558472,0.944641,-0.256226,0.197266
13,0,-1.2,-0.12,0.92,-0.0579224,0.943054,-0.258362,0.201233
14,0,1.36,0.58,0.04,-0.0569458,0.942139,-0.264038,0.198486
15,0,1.19,-0.33,-0.15,-0.0556641,0.941528,-0.266785,0.198059
16,0,0.71,-0.22,-0.01,-0.0553589,0.940002,-0.269592,0.20166
17,0,-0.36,0,-0.35,-0.0551758,0.938232,-0.271606,0.207092
18,0,-0.37,-0.14,0.25,-0.0534668,0.936523,-0.273071,0.213257
19,0,0.15,-0.43,-0.07,-0.0522461,0.936096,-0.27356,0.214722
20,0,0.14,-0.2,-0.64,-0.0499878,0.936462,-0.273621,0.213684
21,0,0.24,-0.26,-0.27,-0.0487671,0.936951,-0.272705,0.212891
22,0,0.68,-0.08,-0.07,-0.0474243,0.937805,-0.270508,0.212402
23,0,-0.27,-0.13,-0.18,-0.0470581,0.937988,-0.268494,0.214172
24,0,-0.71,0.37,0.17,-0.0478516,0.937744,-0.267517,0.216248
25,0,-0.37,0.38,0.12,-0.0481567,0.937866,-0.266602,0.216797
26,0,1.04,0,0.59,-0.0462646,0.938782,-0.264893,0.215393
27,0,0.41,-0.34,0.22,-0.0460815,0.938599,-0.264709,0.216492
28,0,-0.33,-0.01,-0.03,-0.0470581,0.937988,-0.265137,0.218323
29,0,-0.48,0.19,0.4,-0.0479736,0.937561,-0.265625,0.219482
30,0,0.36,-0.11,0.04,-0.0474854,0.937683,-0.266235,0.21814
31,0,0.68,-0.16,0.02,-0.0469971,0.937744,-0.266846,0.217407
32,0,0.75,-0.63,1.32,-0.0482178,0.937256,-0.267334,0.218689
33,0,0.18,-0.81,1.53,-0.0540771,0.936218,-0.266052,0.223145
34,0,1.86,1.84,2.09,-0.0654297,0.934998,-0.265991,0.225403
35,0,1.21,1.61,-2.11,-0.0783081,0.928772,-0.272583,0.238647
36,0,-5.09,-3.33,-1.95,-0.0896606,0.923645,-0.278015,0.248108
37,0,-3.73,-1.99,-2.34,-0.0932007,0.928528,-0.277161,0.228882
38,0,9.52,1.04,3.34,-0.0697632,0.944519,-0.25946,0.188843
39,0,3.97,0.36,0.53,-0.0725098,0.94342,-0.258606,0.19458
40,0,-0.99,1.36,-1.46,-0.0787964,0.939026,-0.260925,0.209473
41,0,-0.89,-0.3,0.91,-0.0761108,0.937622,-0.260986,0.216614
42,0,-1.07,-0.64,1.3,-0.0753174,0.93811,-0.261658,0.213989
43,0,-0.05,0.3,0.06,-0.0734863,0.939392,-0.263,0.207336
44,0,1,0.43,-0.39,-0.0708618,0.940796,-0.26416,0.200256
45,0,1.83,-0.25,-0.59,-0.0678711,0.941406,-0.265198,0.197205
46,0,-1.03,-0.61,0.02,-0.0697021,0.939636,-0.266663,0.202698
47,0,-1.7,-0.32,-0.41,-0.0714111,0.938538,-0.268433,0.204956
48,0,0.21,0.08,-0.31,-0.0697632,0.939941,-0.267334,0.200439
49,0,1.74,-0.29,0.15,-0.0668335,0.942078,-0.264465,0.195007
50,0,0.56,-1.03,-0.32,-0.0669556,0.942078,-0.262939,0.197083
51,0,-0.19,0.32,0.48,-0.069519,0.941772,-0.260437,0.20105
52,0,0.43,0.13,0.17,-0.0691528,0.9422,-0.259155,0.200806
53,0,0.52,0.05,0.21,-0.0684814,0.942627,-0.258179,0.200134
54,0,0.17,-0.16,0.21,-0.0685425,0.942688,-0.257751,0.200378
55,0,-0.15,-0.24,-0.05,-0.0686646,0.942566,-0.257751,0.200989
56,0,-0.06,-0.04,-0.11,-0.0669556,0.94281,-0.257812,0.2005
57,0,0.05,-0.07,0.06,-0.0665283,0.943054,-0.257263,0.200134
58,0,0.32,-0.05,0,-0.0665283,0.94342,-0.25647,0.199402
59,0,0.43,0.04,0.22,-0.0662231,0.943665,-0.255737,0.19928
60,0,0.13,-0.18,0.24,-0.065979,0.943665,-0.255371,0.199951
61,0,0.06,0.02,-0.04,-0.0665283,0.943726,-0.254944,0.19989
62,0,0.18,-0.19,0.05,-0.0665283,0.944214,-0.254028,0.198669
63,0,0.31,0.1,0.13,-0.0663452,0.944641,-0.25354,0.197327
0,1,-0.18,-0.24,0.07,-0.0263672,0.967346,-0.252014,-0.00817871
1,1,0.19,-0.24,-0.02,-0.0215454,0.9646,-0.262573,-0.013916
2,1,0.27,0.22,0.23,-0.0184326,0.962402,-0.270386,-0.0164795
3,1,0.5,0.08,0.88,-0.0152588,0.95813,-0.2854,-0.0178223
4,1,-0.92,0.31,0.59,-0.0157471,0.953857,-0.299377,-0.0158691
5,1,-0.87,0.48,0.2,-0.0184326,0.948303,-0.316467,-0.0131226
6,1,-0.64,-0.68,0.97,-0.0200806,0.942139,-0.334412,-0.0119019
7,1,-0.54,1.46,0.93,-0.0195923,0.938721,-0.343872,-0.0118408
8,1,-0.36,-0.7,0.11,-0.0166626,0.92804,-0.372009,-0.012085
9,1,0.22,1.04,0.02,-0.0119629,0.920471,-0.390442,-0.012207
10,1,0.63,-0.13,-0.21,-0.0101318,0.912415,-0.408997,-0.0114136
11,1,0.31,0.34,-0.55,-0.00939941,0.905457,-0.424255,-0.00567627
12,1,-0.24,0.07,-0.75,-0.00854492,0.898987,-0.437866,-0.000793457
13,1,-0.4,-0.33,-0.84,-0.00567627,0.893127,-0.449707,0.00396729
14,1,-0.38,-0.1,-1.08,-0.00231934,0.889099,-0.457642,0.00640869
15,1,-0.38,0.01,-1,0.00292969,0.886597,-0.462524,0.00561523
16,1,-0.29,-0.06,-0.4,0.00653076,0.886292,-0.463074,0.00482178
17,1,-0.16,0.17,0,0.0106812,0.886963,-0.46167,0.00384521
18,1,0,-0.21,0.25,0.0105591,0.887451,-0.460754,0.00402832
19,1,-0.5,-0.06,0.27,0.00933838,0.888367,-0.458984,0.00549316
20,1,-0.52,0.34,0.43,0.00878906,0.888977,-0.457825,0.00646973
21,1,0.05,0.23,0.55,0.00927734,0.888977,-0.457764,0.00616455
22,1,0.21,0.39,0.59,0.0114746,0.888123,-0.459412,0.00537109
23,1,0.36,-0.17,0.51,0.0133667,0.886658,-0.462219,0.00567627
24,1,0.02,-0.24,0.25,0.0134888,0.885559,-0.464294,0.00671387
25,1,-0.35,0.26,0.07,0.0132446,0.884705,-0.46582,0.00756836
26,1,-0.12,0.04,0.17,0.0142212,0.883545,-0.468079,0.00695801
27,1,0.07,0.01,0.18,0.0161743,0.882385,-0.470154,0.00531006
28,1,-0.24,0.02,-0.02,0.0186157,0.881409,-0.471985,0.00402832
