sample,sensor,ax,ay,az,w,i,j,k
0,0,0.52,0.06,-0.01,-0.122559,0.951416,-0.230652,0.163086
1,0,0.56,-0.17,-0.26,-0.121277,0.951599,-0.230469,0.163208
2,0,0.11,0.02,0,-0.120667,0.951538,-0.22998,0.164734
3,0,-0.04,-0.02,0,-0.120361,0.951233,-0.229858,0.166809
4,0,-0.12,-0.03,0,-0.120361,0.950928,-0.22998,0.168213
5,0,-0.1,-0.02,-0.02,-0.120422,0.950745,-0.230347,0.169006
6,0,0.04,0.05,-0.23,-0.12085,0.950256,-0.231079,0.170227
7,0,-0.29,-0.46,0.35,-0.121948,0.949585,-0.231812,0.172241
8,0,-0.68,-0.73,0,-0.124573,0.94873,-0.233276,0.173035
9,0,0.34,0.78,0.04,-0.127319,0.948364,-0.235046,0.170776
10,0,0.76,0.8,0.04,-0.127136,0.948669,-0.236206,0.167664
11,0,1.65,-0.4,-0.07,-0.125916,0.948975,-0.237,0.16571
12,0,1.17,-0.52,-0.1,-0.125488,0.948242,-0.237671,0.169067
13,0,-0.27,-0.08,0,-0.126404,0.946899,-0.238281,0.174988
14,0,-1.03,0.08,0.24,-0.127747,0.945618,-0.238831,0.180298
15,0,-1.11,0.07,-0.02,-0.128967,0.944702,-0.239502,0.183289
16,0,-0.51,-0.02,0.02,-0.128906,0.944702,-0.240051,0.182312
17,0,0.27,-0.12,-0.18,-0.127808,0.945374,-0.24054,0.179199
18,0,0.47,-0.08,0.27,-0.126465,0.946045,-0.240967,0.175903
19,0,-0.11,-0.28,-0.2,-0.126465,0.946106,-0.241638,0.174622
20,0,-0.42,0.19,-0.17,-0.126709,0.946655,-0.242493,0.170349
21,0,0.97,0.04,-0.16,-0.12561,0.947388,-0.243042,0.166016
22,0,0.5,-0.39,-0.14,-0.124512,0.947632,-0.24353,0.164795
23,0,-0.73,-0.14,0.07,-0.126953,0.946594,-0.243347,0.169128
24,0,-1.2,0.16,0.77,-0.129089,0.945862,-0.243225,0.171997
25,0,-0.13,0.08,0.63,-0.129333,0.946045,-0.243591,0.170044
26,0,0.02,0.14,-0.81,-0.128113,0.946838,-0.244507,0.1651
27,0,-0.81,0.4,0.89,-0.126343,0.947571,-0.244751,0.161865
28,0,0.69,0.43,0.08,-0.123779,0.948486,-0.245544,0.157349
29,0,2.5,-0.02,-0.95,-0.119873,0.949158,-0.247437,0.153259
30,0,1.69,-0.76,-0.88,-0.116699,0.949158,-0.248352,0.154114
31,0,-0.81,-0.47,0.4,-0.118774,0.947937,-0.248901,0.159119
32,0,-1.6,-0.33,-0.07,-0.122559,0.946716,-0.249329,0.163025
33,0,-0.71,0.18,-0.8,-0.124268,0.946533,-0.249695,0.162048
34,0,0.08,0.28,0.36,-0.123474,0.947388,-0.248962,0.158752
35,0,1.2,-0.06,0.45,-0.122314,0.94812,-0.247803,0.157227
36,0,1.53,-0.24,0.11,-0.122192,0.948425,-0.245728,0.158508
37,0,0.92,1.31,1.29,-0.125305,0.948242,-0.241455,0.163818
38,0,1.08,1.51,1.79,-0.128967,0.947266,-0.239319,0.169495
39,0,-0.14,-1.77,1.71,-0.132263,0.945312,-0.238525,0.178833
