sample,sensor,ax,ay,az,w,i,j,k
0,0,0.7,0.16,0.21,-0.118835,0.92334,-0.317505,0.180176
1,0,-0.05,0.4,0.46,-0.120483,0.92157,-0.318726,0.185974
2,0,-0.13,-0.16,0.27,-0.120544,0.919739,-0.32135,0.19043
3,0,-0.41,-0.07,0.43,-0.120544,0.918945,-0.322632,0.1922
4,0,0.34,-0.01,-0.21,-0.121033,0.917908,-0.326233,0.190735
5,0,1.19,0.03,-0.64,-0.118896,0.918518,-0.327148,0.187622
6,0,1.69,-0.18,-0.14,-0.116516,0.918884,-0.327454,0.186829
7,0,1.26,-0.13,0.4,-0.117004,0.917847,-0.327759,0.190918
8,0,-0.06,0,0.15,-0.12085,0.914917,-0.329041,0.200012
9,0,-0.67,-0.08,0.12,-0.122559,0.913696,-0.330139,0.202759
10,0,-0.05,0.06,0.27,-0.120239,0.914307,-0.33136,0.199341
11,0,1.12,0.05,-0.29,-0.118103,0.915039,-0.331726,0.196655
12,0,0.59,-0.12,0.36,-0.116394,0.914734,-0.332031,0.198547
13,0,-0.1,0.06,-0.22,-0.116821,0.914062,-0.332397,0.200867
14,0,0.08,0.01,-0.43,-0.115784,0.914001,-0.332336,0.201904
15,0,0.63,-0.17,0,-0.114075,0.914185,-0.331909,0.202698
16,0,0.62,-0.13,0.28,-0.112549,0.913818,-0.331665,0.205444
17,0,0.04,0.15,-0.15,-0.11261,0.91333,-0.331787,0.207458
18,0,0.37,-0.16,0.42,-0.111328,0.912781,-0.332092,0.210083
19,0,0.23,-0.04,0.17,-0.111084,0.912354,-0.332703,0.21106
20,0,0.18,0.01,0.1,-0.110657,0.912109,-0.333313,0.211365
21,0,0.51,-0.04,-0.09,-0.110229,0.91217,-0.333923,0.21051
22,0,0.59,0.04,0.2,-0.109558,0.912048,-0.334595,0.210388
23,0,0.43,-0.1,-0.08,-0.109253,0.911743,-0.335266,0.210632
24,0,0.41,-0.03,-0.02,-0.109436,0.911438,-0.336121,0.210571
25,0,0.33,-0.11,0.08,-0.109924,0.911133,-0.336914,0.210327
26,0,0.26,-0.04,-0.44,-0.110107,0.91095,-0.33783,0.209534
27,0,0.51,0.05,-0.32,-0.109253,0.911194,-0.337952,0.208801
28,0,0.88,-0.24,-0.1,-0.108887,0.911194,-0.337646,0.209351
29,0,0.23,0.08,-0.13,-0.110474,0.910278,-0.336975,0.213745
30,0,0.3,0.03,-0.2,-0.111389,0.909729,-0.336304,0.216553
31,0,0.23,-0.04,0.22,-0.111877,0.909302,-0.335388,0.219543
32,0,0.3,-0.06,0.31,-0.112854,0.908813,-0.334412,0.222534
33,0,0.44,-0.33,2.34,-0.115479,0.907776,-0.333252,0.22699
34,0,0.38,-0.89,1.09,-0.118774,0.907837,-0.33075,0.22876
35,0,0.82,0.99,2.62,-0.126831,0.907471,-0.328125,0.229797
36,0,0.03,1.75,5.88,-0.134766,0.906067,-0.328796,0.229675
37,0,-2.99,-0.34,-2.21,-0.145142,0.900391,-0.340027,0.229309
38,0,-1.92,-2.98,-9.91,-0.14856,0.898926,-0.347656,0.221436
39,0,-2.2,3.56,-2.07,-0.14209,0.909424,-0.342773,0.187866
