sample,sensor,ax,ay,az,w,i,j,k
0,0,0.03,-0.51,-0.81,-0.168823,0.880798,-0.398865,0.191162
1,0,0.28,-0.48,-1.75,-0.164185,0.880981,-0.403076,0.185486
2,0,0.33,-0.38,-2.32,-0.159851,0.881409,-0.406006,0.180908
3,0,0.38,-0.32,-1.23,-0.158142,0.881226,-0.407227,0.180603
4,0,0.41,-0.68,-0.93,-0.158447,0.880493,-0.407471,0.183289
5,0,-0.17,-0.96,-0.73,-0.160339,0.879028,-0.407532,0.188477
6,0,-0.69,-0.67,-0.95,-0.161682,0.877686,-0.407471,0.193604
7,0,-0.61,-0.32,-1.22,-0.161011,0.877197,-0.407166,0.19696
8,0,0,-0.1,-0.81,-0.158936,0.87738,-0.406372,0.199463
9,0,0.4,-0.23,-0.46,-0.157898,0.877258,-0.405884,0.201721
10,0,0.74,-0.48,-1.01,-0.156982,0.877136,-0.405518,0.203918
11,0,1.04,0.21,-1.43,-0.15387,0.877563,-0.404663,0.206055
12,0,1.05,0.76,-0.42,-0.150391,0.878235,-0.402954,0.208984
13,0,0.84,-0.08,0.08,-0.149353,0.878113,-0.401672,0.212769
14,0,0.33,-0.54,0.35,-0.149597,0.877258,-0.401428,0.216492
15,0,0,-0.22,0,-0.149658,0.876526,-0.401611,0.219116
16,0,-0.2,0.12,-0.7,-0.149048,0.876343,-0.401978,0.219482
17,0,-0.04,0.24,-0.19,-0.147278,0.876831,-0.402222,0.218445
18,0,0.88,-0.15,0,-0.144714,0.877747,-0.402161,0.216492
19,0,0.65,-0.13,0.29,-0.142944,0.878296,-0.402039,0.215698
20,0,-0.04,-0.02,-0.01,-0.142456,0.878296,-0.402039,0.216125
21,0,-0.66,0.25,-0.31,-0.142151,0.878235,-0.4021,0.216309
22,0,-0.27,0.2,-0.07,-0.140564,0.878906,-0.401978,0.214844
23,0,0.91,-0.17,-0.07,-0.138245,0.879822,-0.401855,0.212769
24,0,1.08,-0.2,-0.29,-0.136414,0.880371,-0.40155,0.21228
25,0,0.22,0.03,-0.47,-0.136169,0.880127,-0.401245,0.21405
26,0,-0.24,0.02,-0.82,-0.135742,0.879822,-0.401001,0.215942
