sample,sensor,ax,ay,az,w,i,j,k
0,0,0.19,-0.08,0.31,-0.0814819,0.957275,-0.233154,0.150513
1,0,0.24,0.18,0.22,-0.0808105,0.956177,-0.234497,0.155518
2,0,-0.11,0.08,0.2,-0.0822754,0.955017,-0.235901,0.159912
3,0,-0.84,-0.32,0.73,-0.0856323,0.95343,-0.23822,0.164001
4,0,0.4,0.59,0.07,-0.0863037,0.953857,-0.239075,0.15979
5,0,2.41,-0.28,0.31,-0.0802612,0.955688,-0.240601,0.149414
6,0,0.3,0.47,0.26,-0.0838623,0.952087,-0.243164,0.165527
7,0,-0.51,0.28,0.37,-0.0856323,0.950134,-0.244385,0.17395
8,0,-0.17,0.22,0.58,-0.0856934,0.948364,-0.246643,0.180115
9,0,0.1,-0.62,0.17,-0.0848389,0.946838,-0.250854,0.182678
10,0,0.12,-0.16,-0.91,-0.0841064,0.945984,-0.253479,0.183899
11,0,-0.18,-0.12,-0.04,-0.0826416,0.945862,-0.2547,0.183533
12,0,-0.11,-0.4,-0.1,-0.0828247,0.945618,-0.25531,0.183777
13,0,0.02,-0.28,-0.21,-0.0831299,0.945496,-0.255676,0.183777
14,0,0.42,-0.11,0.09,-0.083252,0.94574,-0.25531,0.182861
15,0,0.37,-0.14,0.22,-0.0834351,0.945984,-0.253906,0.183533
16,0,-0.05,0.08,0.19,-0.0853882,0.94574,-0.253235,0.184998
17,0,-0.12,0.17,0.49,-0.0865479,0.945801,-0.252747,0.18457
18,0,0.07,-0.06,0.01,-0.0869751,0.946411,-0.252014,0.18219
19,0,0.94,0.24,0.14,-0.0853271,0.947876,-0.250671,0.177368
20,0,1.11,-0.13,0.19,-0.085083,0.94812,-0.250244,0.176819
21,0,0.49,0.01,0.31,-0.0846558,0.947449,-0.25061,0.180054
22,0,-0.39,0.01,0.52,-0.0859985,0.946838,-0.250977,0.181885
23,0,0.33,-0.04,-0.06,-0.0857544,0.947266,-0.251526,0.178955
24,0,0.37,-0.32,0,-0.0863647,0.947327,-0.25177,0.177979
25,0,0.09,-0.42,-0.14,-0.0877075,0.947205,-0.251892,0.177795
26,0,0,-0.07,-0.18,-0.0891724,0.947205,-0.251709,0.177612
27,0,0.25,0.14,-0.27,-0.0893555,0.947815,-0.25061,0.175598
28,0,0.82,-0.28,0.24,-0.0889282,0.948364,-0.249634,0.174194
29,0,0.75,-0.13,0.16,-0.0894165,0.948669,-0.248108,0.174438
30,0,0.12,0.19,-0.11,-0.0905762,0.948669,-0.247131,0.175354
31,0,0.34,0.03,-0.48,-0.0908813,0.949158,-0.245178,0.175232
32,0,0.33,0.34,2.88,-0.0923462,0.949341,-0.241394,0.17865
33,0,-0.07,1.11,2.9,-0.0964966,0.948486,-0.238403,0.185059
34,0,-0.21,-1.02,-1.74,-0.0944824,0.948364,-0.240845,0.183472
35,0,-5.06,-3.36,-5.35,-0.0932617,0.947815,-0.245728,0.180542
36,0,5.92,1.5,2.62,-0.0918579,0.951965,-0.242615,0.162537
37,0,8.98,0.15,1.89,-0.0741577,0.961731,-0.230469,0.128235
38,0,-1.7,0.61,-1.29,-0.0770874,0.960205,-0.22876,0.14032
39,0,-2.21,1.12,0.71,-0.0779419,0.960266,-0.223633,0.147766
40,0,1.73,0.15,0.81,-0.0745239,0.961304,-0.22052,0.1474
41,0,-1.35,0.91,-0.73,-0.0773315,0.959778,-0.222473,0.15271
42,0,0.79,0.02,0.25,-0.0761108,0.960449,-0.222412,0.14917
