sample,sensor,ax,ay,az,w,i,j,k
0,0,0.29,-0.03,0.04,0.0908203,0.961121,-0.256531,0.046875
1,0,0.36,-0.08,-0.1,0.0912476,0.96106,-0.256653,0.0467529
2,0,0.27,-0.11,0.01,0.0915527,0.960999,-0.256714,0.0467529
3,0,0.2,-0.14,-0.04,0.0919189,0.960815,-0.257202,0.046875
4,0,0.1,-0.16,0,0.092041,0.960693,-0.257568,0.0471802
5,0,0.17,-0.15,-0.08,0.0928955,0.96051,-0.257996,0.0471191
6,0,0.18,-0.05,0,0.0930786,0.960449,-0.258301,0.0469971
7,0,0.19,-0.07,-0.09,0.0931396,0.960266,-0.258728,0.0471802
8,0,0.25,-0.11,-0.07,0.0932007,0.960266,-0.258911,0.0471191
9,0,0.22,-0.13,0.01,0.0931396,0.960205,-0.259094,0.046936
10,0,0.16,-0.11,0.02,0.0933838,0.960144,-0.259216,0.0467529
11,0,0.39,-0.07,0,0.0942993,0.960022,-0.259399,0.0464478
12,0,0.33,-0.14,-0.1,0.0944214,0.959961,-0.259583,0.046875
13,0,0,-0.09,0,0.0946655,0.959839,-0.259766,0.0480957
14,0,0.02,-0.07,-0.02,0.0949707,0.959717,-0.26001,0.0483398
15,0,0.19,-0.06,0.02,0.0959473,0.959534,-0.260315,0.0480347
16,0,0.15,-0.12,-0.13,0.0962524,0.959473,-0.260376,0.0482788
17,0,0.18,-0.09,0.03,0.097168,0.959412,-0.260254,0.0491333
18,0,0.4,-0.16,-0.08,0.09729,0.95929,-0.260376,0.0499878
19,0,-0.17,-0.08,-0.07,0.0973511,0.959106,-0.260681,0.0515747
20,0,-0.01,-0.06,0.05,0.0975952,0.959045,-0.260925,0.0512695
21,0,0.44,-0.23,-0.11,0.0982056,0.958923,-0.26123,0.0506592
22,0,0.1,-0.11,-0.07,0.0981445,0.958923,-0.26123,0.0513916
23,0,-0.02,0.04,-0.02,0.0979004,0.958923,-0.261047,0.0522461
24,0,0.17,-0.19,-0.01,0.0980835,0.958923,-0.260986,0.0523071
25,0,0.25,-0.16,0.01,0.0980225,0.958923,-0.261108,0.052124
26,0,0.07,-0.02,-0.06,0.0984497,0.958801,-0.26123,0.0521851
27,0,0.15,-0.04,0,0.0984497,0.958801,-0.261292,0.0523071
28,0,0.29,-0.17,-0.01,0.0984497,0.958801,-0.261414,0.0519409
