sample,sensor,ax,ay,az,w,i,j,k
0,0,0.27,0,0.1,0.0942383,0.958557,-0.264893,0.0456543
1,0,0,-0.22,-0.18,0.0941772,0.958496,-0.265076,0.0464478
2,0,-0.19,-0.14,-0.02,0.0947266,0.958496,-0.264893,0.0465698
3,0,0.21,-0.02,-0.04,0.0952759,0.958496,-0.264771,0.0457764
4,0,0.12,-0.03,-0.03,0.0953979,0.958496,-0.264648,0.0460815
5,0,0.18,0,0.01,0.0953979,0.958557,-0.264526,0.0462646
6,0,0.42,-0.2,-0.05,0.0953979,0.958557,-0.264526,0.0457153
7,0,0.31,-0.24,-0.04,0.0953369,0.958557,-0.264526,0.0460205
8,0,0.01,-0.1,-0.15,0.0950928,0.958496,-0.264648,0.0466919
9,0,0.25,-0.02,0.05,0.0957642,0.958557,-0.264343,0.0458984
10,0,0.33,-0.27,-0.14,0.0963745,0.958618,-0.264099,0.0454102
11,0,0.43,-0.14,-0.05,0.0966797,0.958679,-0.263733,0.0457153
12,0,0.22,-0.01,0.08,0.0969238,0.958618,-0.263428,0.046936
13,0,-0.08,-0.07,-0.03,0.097168,0.958618,-0.263367,0.0474854
14,0,-0.02,-0.07,-0.02,0.0977173,0.958557,-0.263367,0.0473022
15,0,0.15,-0.07,-0.09,0.0988159,0.958496,-0.263367,0.0466309
16,0,0.39,-0.15,0,0.0999756,0.958435,-0.263245,0.0463867
17,0,0,0,-0.03,0.101318,0.958313,-0.262878,0.0477905
18,0,-0.02,0,0.01,0.101807,0.958313,-0.262512,0.0487061
19,0,0.23,-0.01,0.04,0.102783,0.958252,-0.262207,0.0493774
20,0,0.51,-0.07,-0.11,0.103333,0.95813,-0.262268,0.0499878
21,0,0.29,-0.22,-0.08,0.103882,0.957886,-0.262451,0.0523071
22,0,-0.03,-0.12,0.02,0.104065,0.957642,-0.262878,0.0549316
23,0,0.23,-0.16,-0.02,0.104431,0.95752,-0.263062,0.0546875
24,0,0.41,-0.17,-0.09,0.105103,0.957458,-0.262939,0.0552368
