sample,sensor,ax,ay,az,w,i,j,k
0,0,0.24,-0.08,0.16,0.0891724,0.949036,-0.274353,0.127197
1,0,0.29,-0.04,-0.06,0.0893555,0.948792,-0.274536,0.128113
2,0,0.02,-0.02,0.09,0.0897217,0.948608,-0.274475,0.129517
3,0,0.23,-0.07,-0.13,0.0901489,0.948486,-0.274536,0.129761
4,0,0.23,-0.13,-0.03,0.0909424,0.948425,-0.274475,0.130005
5,0,0.21,0,0.07,0.0914917,0.948364,-0.274353,0.130432
6,0,0.23,-0.1,0,0.0922241,0.94812,-0.274353,0.131348
7,0,0.42,-0.03,0.06,0.0929565,0.947998,-0.274292,0.131897
8,0,0.53,-0.21,0.06,0.0939941,0.947754,-0.274658,0.132263
9,0,0.15,-0.05,0,0.0945435,0.94751,-0.274719,0.133362
10,0,0.48,-0.25,0,0.0971069,0.946655,-0.274963,0.137207
11,0,0.25,-0.27,-0.07,0.0969849,0.946289,-0.27533,0.138916
12,0,-0.16,-0.11,-0.14,0.0970459,0.945984,-0.275513,0.140625
13,0,0.04,0.01,0.09,0.0968018,0.945862,-0.275513,0.141724
14,0,0.41,-0.31,0.01,0.0968018,0.945679,-0.275146,0.143372
15,0,-0.07,-0.16,-0.14,0.0958252,0.945496,-0.274963,0.145691
16,0,0.23,-0.25,-0.22,0.0961914,0.945374,-0.274719,0.146912
17,0,-0.18,0.09,0.2,0.0960693,0.945374,-0.273926,0.148254
18,0,0.05,0.09,0.2,0.0965576,0.945496,-0.273193,0.148499
19,0,0.41,-0.06,0.08,0.0968018,0.945557,-0.272827,0.148621
20,0,0.35,-0.07,-0.04,0.0968628,0.945618,-0.272278,0.149475
21,0,-0.05,-0.07,0.07,0.0968628,0.945557,-0.271973,0.150208
22,0,0.06,0,0.21,0.0968018,0.945496,-0.271912,0.150757
23,0,0.24,-0.15,-0.03,0.09729,0.945435,-0.272217,0.150146
24,0,0.49,-0.18,0.05,0.097168,0.945557,-0.272217,0.149658
25,0,0.24,-0.06,0.13,0.0966797,0.945557,-0.27179,0.150513
26,0,-0.01,-0.1,-0.07,0.0960693,0.945496,-0.271545,0.151855
27,0,-0.02,-0.02,0.04,0.0958252,0.945618,-0.271179,0.151855
28,0,0.55,-0.18,0.09,0.0963135,0.945923,-0.270752,0.150513
29,0,0.51,-0.01,0.1,0.0960693,0.945923,-0.270508,0.151001
30,0,0.14,0.05,0.01,0.09552,0.945862,-0.270386,0.152039
31,0,0.25,-0.09,0,0.0952759,0.945801,-0.270508,0.152344
32,0,0.15,-0.03,0.17,0.0945435,0.945801,-0.270569,0.152588
33,0,0.55,-0.13,0.18,0.0939331,0.94574,-0.270813,0.153015
34,0,-0.18,-0.07,-0.08,0.0934448,0.945557,-0.27124,0.153931
35,0,0.11,0.07,0.5,0.0922852,0.945251,-0.272156,0.154724
36,0,1.05,-0.13,1.78,0.0908203,0.94458,-0.274475,0.15564
37,0,1.04,-1.12,-1.28,0.0883179,0.942871,-0.280029,0.15741
38,0,1.5,-3.11,4.12,0.0845337,0.941406,-0.284302,0.160706
39,0,-5.13,-4.2,1.28,0.0709229,0.941223,-0.288208,0.161316
40,0,-0.49,2.84,2.27,0.0700073,0.945068,-0.281921,0.14978
41,0,4.61,-1.05,-0.97,0.0779419,0.948059,-0.279846,0.129761
42,0,4.81,-0.22,-1.05,0.0809326,0.949402,-0.276611,0.124939
43,0,-0.27,-0.03,0.62,0.0714111,0.949463,-0.269653,0.143982
44,0,0.76,-0.3,0.16,0.0732422,0.949341,-0.271423,0.140198
45,0,1.65,-0.64,0.01,0.0752563,0.949036,-0.273865,0.136658
46,0,1.35,-0.29,0,0.0760498,0.948364,-0.27594,0.136658
47,0,0.14,0.05,-0.13,0.0766602,0.947327,-0.277344,0.140564
48,0,-0.2,0.27,0.24,0.0783691,0.946655,-0.277466,0.14386
49,0,0.24,-0.1,-0.01,0.0800171,0.94635,-0.277222,0.145508
50,0,0.14,0.02,0.14,0.0811157,0.946106,-0.276611,0.147888
51,0,-0.39,-0.13,-0.08,0.0825195,0.945618,-0.275818,0.151489
52,0,-0.26,-0.01,0.2,0.083252,0.94574,-0.275452,0.150818
53,0,0.15,-0.18,0.12,0.0844727,0.946045,-0.275452,0.148315
54,0,0.5,-0.32,-0.16,0.0856323,0.946472,-0.275085,0.14563
55,0,0.72,-0.04,0.22,0.0874023,0.94696,-0.273987,0.143494
