sample,sensor,ax,ay,az,w,i,j,k
0,0,0.86,0,0.31,0.0924072,0.946899,-0.273071,0.142273
1,0,0.06,0.01,0.23,0.0917969,0.946838,-0.273926,0.141479
2,0,-0.65,-0.14,0,0.0924072,0.947449,-0.275513,0.133667
3,0,0.12,-0.13,0.21,0.0958252,0.948364,-0.276367,0.12262
4,0,1.28,-0.12,0.11,0.102905,0.949646,-0.277527,0.102905
5,0,1.63,-0.17,-0.24,0.105957,0.950073,-0.277893,0.0944214
6,0,0.51,0.12,-0.03,0.106567,0.950378,-0.277832,0.0910645
7,0,-0.12,-0.24,0.04,0.106384,0.950562,-0.277527,0.090332
8,0,1.26,0.37,0.01,0.104431,0.95105,-0.276855,0.0888672
9,0,0.84,0.07,0.22,0.104797,0.951111,-0.276794,0.0882568
10,0,0.19,-0.33,-0.08,0.104065,0.951111,-0.2771,0.0880127
11,0,0.99,-0.25,0.12,0.105225,0.951111,-0.277893,0.0843506
12,0,0.89,-0.11,0.12,0.105225,0.95105,-0.278442,0.0830078
13,0,0.54,0.04,0.12,0.105225,0.950928,-0.278992,0.0827637
14,0,0.54,0.04,0.12,0.105225,0.950928,-0.278992,0.0827637
15,0,-0.23,0.15,-0.02,0.105042,0.950867,-0.279358,0.0823975
16,0,0.25,0.09,0.44,0.106812,0.950989,-0.279968,0.0764771
17,0,0.15,-0.07,0.22,0.108582,0.95105,-0.280701,0.0702515
18,0,-0.6,0.09,0.23,0.111633,0.950989,-0.282043,0.0604248
19,0,-0.56,0.29,0.39,0.116089,0.950745,-0.283813,0.045166
20,0,0.91,-0.23,-0.42,0.12793,0.949158,-0.287476,0.00701904
21,0,0.37,-0.07,-0.54,0.132568,0.948059,-0.288879,-0.00964355
22,0,1.02,0.27,-0.01,0.136963,0.94696,-0.289673,-0.0253296
23,0,1.2,0.16,-0.2,0.140991,0.94574,-0.290161,-0.0393066
24,0,1.27,0.1,-0.11,0.144775,0.944397,-0.290588,-0.052124
25,0,0.73,-0.11,-0.08,0.145142,0.94397,-0.291016,-0.0567017
26,0,-0.05,-0.02,0.15,0.145264,0.943115,-0.291992,-0.064209
27,0,-0.12,0.16,0.14,0.147156,0.941772,-0.293213,-0.0736694
28,0,0.77,0.45,0.35,0.152283,0.938477,-0.295898,-0.0923462
29,0,1.15,-0.7,-1.06,0.154724,0.935486,-0.299316,-0.106567
30,0,-0.77,0.06,-0.45,0.15387,0.93457,-0.300842,-0.111145
31,0,-0.95,0.25,0.02,0.152954,0.933777,-0.301819,-0.116577
32,0,1.42,-0.12,0.15,0.155579,0.931152,-0.302612,-0.13092
33,0,1.68,0.04,-0.31,0.156738,0.929688,-0.303345,-0.138367
34,0,0.6,-0.15,-0.9,0.157349,0.928101,-0.304321,-0.145813
35,0,0.46,0.15,-0.34,0.159058,0.926208,-0.304138,-0.155945
36,0,5.24,0.82,7.34,0.160095,0.92511,-0.303406,-0.162598
37,0,-1.41,-2.74,-12.66,0.154663,0.925171,-0.307495,-0.160156
38,0,-3.4,0.41,-0.65,0.148743,0.927246,-0.304688,-0.158997
39,0,4.72,-1.28,0.24,0.153259,0.925354,-0.30249,-0.169678
40,0,1.96,1.15,-1.61,0.162109,0.924255,-0.298157,-0.174744
41,0,-1.41,0.56,-0.7,0.153809,0.931335,-0.295349,-0.147339
42,0,-1.44,0.2,0.72,0.15155,0.932739,-0.294617,-0.142334
43,0,-0.6,-0.43,0.76,0.154724,0.931091,-0.294861,-0.148926
44,0,1.58,-0.29,-0.53,0.156677,0.929932,-0.295654,-0.152344
45,0,1.57,0,-0.41,0.156189,0.930969,-0.295959,-0.145996
46,0,0.44,0.48,-0.4,0.153442,0.933044,-0.295715,-0.135803
47,0,0.3,0,-0.15,0.148376,0.937134,-0.294617,-0.113647
48,0,0.15,0.01,0.28,0.146606,0.938599,-0.294189,-0.104736
49,0,0.24,-0.15,-0.13,0.146484,0.939392,-0.294006,-0.0983887
50,0,-0.09,-0.06,0.21,0.145508,0.939941,-0.294128,-0.093689
51,0,-0.11,0,-0.03,0.145752,0.940125,-0.294556,-0.0905762
52,0,0.29,-0.07,-0.35,0.146301,0.940186,-0.294434,-0.0894165
53,0,0.52,0.05,0.09,0.147156,0.940491,-0.293762,-0.086792
