sample,sensor,ax,ay,az,w,i,j,k
0,0,0.21,-0.15,-0.08,0.111572,0.966614,-0.229126,0.0267334
1,0,0.36,-0.28,-0.15,0.111145,0.967285,-0.226196,0.0281982
2,0,0.23,-0.1,-0.03,0.110718,0.968018,-0.223022,0.0305786
3,0,0.03,0.09,0.05,0.110168,0.96875,-0.219482,0.0339966
4,0,-0.25,0.22,0.02,0.109497,0.969482,-0.216003,0.0374756
5,0,-0.42,0.06,0.06,0.108582,0.970215,-0.212708,0.039917
6,0,-0.49,0.04,0.12,0.107666,0.971008,-0.209534,0.0408325
7,0,0.25,-0.1,-0.06,0.106689,0.971802,-0.20636,0.0406494
8,0,0.57,-0.23,0.02,0.10614,0.972534,-0.203369,0.039917
9,0,0.47,-0.18,-0.02,0.10553,0.973145,-0.2005,0.0401001
10,0,0.11,-0.1,-0.11,0.104492,0.973755,-0.197754,0.0413818
11,0,-0.1,0.07,0.47,0.103455,0.974365,-0.195129,0.0427856
12,0,0.05,0.1,0.17,0.102905,0.974854,-0.193054,0.0428467
13,0,0.12,0.25,0.11,0.102295,0.97522,-0.191345,0.0429077
14,0,0.15,0.3,0.21,0.101562,0.975525,-0.190308,0.0431519
15,0,0.25,0.33,0.23,0.100769,0.975647,-0.189941,0.043335
16,0,0.19,0.15,0.17,0.0992432,0.97583,-0.189819,0.0440674
17,0,0.01,-0.05,0.18,0.0973511,0.975769,-0.190674,0.0449219
18,0,0.09,-0.18,-0.09,0.0958252,0.975708,-0.191956,0.0444336
19,0,0.18,-0.26,0.19,0.0945435,0.975647,-0.193176,0.0435181
20,0,0.4,-0.31,-0.2,0.0932617,0.975525,-0.194519,0.0426636
21,0,0.54,-0.28,-0.2,0.09198,0.975464,-0.195557,0.0424805
22,0,0.42,-0.06,0.08,0.0906372,0.975403,-0.196106,0.0437012
23,0,0.3,0.02,0.14,0.0892944,0.975281,-0.19696,0.045105
24,0,-0.16,0.23,-0.13,0.0878296,0.97522,-0.197754,0.0463867
25,0,-0.31,0.21,0.68,0.086853,0.975098,-0.198975,0.0453491
26,0,-0.19,0.05,0.12,0.0866699,0.974976,-0.200562,0.0411987
27,0,0.04,-0.04,0.32,0.0866089,0.974731,-0.202637,0.0361328
28,0,0.6,-0.03,0.47,0.0866699,0.974365,-0.2052,0.0316162
29,0,-0.08,0.19,0.03,0.0863647,0.973877,-0.20813,0.0284424
30,0,-0.56,0.24,-0.33,0.0856323,0.97345,-0.210815,0.0255737
31,0,0.56,0.05,0.04,0.0856323,0.972961,-0.213379,0.0222778
32,0,1.14,0.24,1.08,0.0844116,0.972473,-0.216003,0.0228882
33,0,0.6,0.13,0.87,0.081604,0.971863,-0.219238,0.0270996
