sample,sensor,ax,ay,az,w,i,j,k
0,0,0.23,-0.12,-0.01,0.0841675,0.95282,-0.275085,0.0971069
1,0,0.3,-0.28,-0.16,0.0853882,0.953125,-0.273865,0.0961914
2,0,0.35,-0.1,0.16,0.0862427,0.953369,-0.272949,0.0956421
3,0,0.1,-0.23,-0.07,0.0863037,0.953552,-0.272705,0.0947266
4,0,0.31,0,0.13,0.0870361,0.953674,-0.272461,0.0930786
5,0,0.64,0,0.1,0.0887451,0.953796,-0.272278,0.0911865
6,0,0.43,-0.25,-0.18,0.0889282,0.953796,-0.271851,0.0921021
7,0,0.34,0.02,0.1,0.090332,0.953613,-0.271179,0.0944824
8,0,0.3,-0.09,-0.03,0.0906372,0.953491,-0.271179,0.095459
9,0,-0.06,-0.14,-0.02,0.0914917,0.953308,-0.271301,0.0958252
10,0,0.51,-0.19,0.02,0.0924683,0.953247,-0.271484,0.0953369
11,0,0.64,-0.2,-0.07,0.0939941,0.952942,-0.271729,0.0958252
12,0,-0.02,0.06,0.1,0.0941162,0.952759,-0.27179,0.0974731
13,0,0.09,0.05,0.12,0.0952759,0.952515,-0.271973,0.0982666
14,0,0.44,-0.15,-0.06,0.0960693,0.952332,-0.272156,0.0986328
15,0,0.24,-0.02,-0.04,0.0967407,0.952026,-0.272583,0.100281
16,0,0.25,-0.19,0.01,0.0970459,0.951782,-0.272827,0.101379
17,0,0.31,-0.3,0.02,0.0974121,0.951355,-0.273682,0.102295
18,0,0.51,-0.14,-0.15,0.0976562,0.951111,-0.274292,0.102844
19,0,0.44,-0.24,0.03,0.0979004,0.950745,-0.274963,0.104309
20,0,0.02,-0.02,-0.11,0.0980835,0.9505,-0.274841,0.106506
21,0,0.01,-0.06,0.08,0.100159,0.950012,-0.27478,0.109253
22,0,0.32,-0.3,-0.27,0.100647,0.949768,-0.274719,0.110901
23,0,0.17,-0.13,0,0.101257,0.949585,-0.274353,0.112854
24,0,-0.17,-0.1,-0.16,0.101379,0.949585,-0.273865,0.114197
25,0,-0.41,0.15,-0.12,0.102966,0.949646,-0.272461,0.115479
26,0,0.59,0.2,0.42,0.104492,0.949829,-0.271179,0.115417
27,0,1.97,-0.64,-0.22,0.107056,0.94989,-0.269348,0.117249
28,0,0.54,-0.12,0.07,0.105896,0.949524,-0.268188,0.123352
29,0,-0.25,-0.33,0.04,0.103882,0.948792,-0.266357,0.134521
30,0,0.06,-0.2,0.28,0.103455,0.948425,-0.266052,0.137878
31,0,0.8,0.14,0.73,0.103027,0.948059,-0.266113,0.140442
32,0,1.22,0.09,0.69,0.10144,0.94751,-0.266724,0.143982
33,0,0,-0.1,0.11,0.097229,0.946045,-0.270386,0.14978
34,0,-0.67,-0.67,-0.5,0.0929565,0.94519,-0.273621,0.151917
