sample,sensor,ax,ay,az,w,i,j,k
0,0,1.46,0.87,1.12,0.069458,0.960022,-0.265625,0.0549316
1,0,4.79,-0.12,-1.11,0.0774536,0.960999,-0.262817,0.0380249
2,0,3.88,-0.4,0.35,0.0780029,0.96167,-0.259033,0.045105
3,0,0.53,0.56,0.72,0.0736084,0.961487,-0.258545,0.057312
4,0,-0.21,0.32,0.56,0.0723877,0.9599,-0.262512,0.0669556
5,0,0.37,-0.08,-0.27,0.0738525,0.958679,-0.266541,0.0666504
6,0,0.07,-0.6,-0.31,0.0769653,0.957275,-0.271545,0.0634155
7,0,-0.04,-0.84,-0.18,0.0787354,0.956604,-0.273804,0.0615845
8,0,0.22,-0.75,-0.54,0.0820312,0.956055,-0.274719,0.0610962
9,0,0.26,-0.15,-0.26,0.0836182,0.956055,-0.273682,0.0634155
10,0,0,0.18,-0.03,0.0848389,0.956482,-0.270813,0.0679932
11,0,-0.4,0,-0.04,0.0855103,0.956848,-0.26886,0.0691528
12,0,-0.11,-0.03,0.3,0.0875244,0.957581,-0.266357,0.0661621
13,0,0.51,-0.33,-0.01,0.0888672,0.958008,-0.26532,0.0629272
14,0,0.14,0,0.27,0.0910645,0.958679,-0.262939,0.0588989
15,0,0.77,0.15,0.13,0.092041,0.958862,-0.262451,0.0568848
16,0,1.01,0.02,-0.09,0.0932007,0.958923,-0.262268,0.0551758
17,0,1.05,-0.01,0.12,0.0944824,0.958862,-0.262024,0.0549316
18,0,0.71,-0.03,0.01,0.09552,0.958557,-0.262207,0.0578003
19,0,0.01,-0.04,-0.09,0.0958862,0.958313,-0.262268,0.06073
20,0,0.01,-0.01,0.3,0.0973511,0.957764,-0.263245,0.0628052
21,0,0.86,-0.23,-0.11,0.0987549,0.957336,-0.264221,0.0628662
22,0,0.62,-0.43,-0.21,0.098999,0.956787,-0.265442,0.0655518
23,0,0.22,-0.01,0,0.0992432,0.956421,-0.26593,0.0682983
24,0,0.36,-0.13,0,0.100159,0.955933,-0.266724,0.0709839
25,0,0.26,-0.3,-0.34,0.100586,0.955627,-0.267334,0.0722046
