sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.27,0.08,0.31,0.0936279,0.959106,-0.264404,0.0371704
1,0,1.02,-0.3,-0.23,0.0947876,0.959106,-0.264282,0.0360107
2,0,0.96,-0.31,-0.09,0.0960693,0.959045,-0.263916,0.0372314
3,0,-0.31,0,-0.02,0.0957031,0.958984,-0.263733,0.0405884
4,0,-0.44,-0.13,0.01,0.0956421,0.958862,-0.264099,0.041748
5,0,0.17,-0.18,-0.03,0.0963135,0.95874,-0.264465,0.0402832
6,0,0.45,-0.22,-0.2,0.0968018,0.958679,-0.264587,0.0394897
7,0,0.36,-0.22,-0.17,0.0970459,0.958679,-0.264343,0.039978
8,0,0.22,-0.2,-0.03,0.09729,0.95874,-0.263916,0.0408936
9,0,-0.02,-0.09,-0.05,0.0970459,0.958862,-0.263611,0.041626
10,0,-0.09,-0.03,-0.02,0.0974731,0.958862,-0.263306,0.0414429
11,0,0.46,-0.08,0.04,0.098999,0.958801,-0.263184,0.0396729
12,0,0.57,-0.24,-0.14,0.0995483,0.95874,-0.263428,0.0396118
13,0,0.27,-0.22,-0.18,0.100403,0.958557,-0.26355,0.0401611
14,0,0.37,-0.23,-0.04,0.101562,0.958496,-0.263489,0.039978
15,0,0.35,-0.17,-0.18,0.103333,0.958313,-0.263428,0.0396729
16,0,-0.14,0.01,-0.04,0.10437,0.958252,-0.263123,0.0400391
17,0,-0.12,0.04,0.02,0.105835,0.958191,-0.262634,0.0404053
18,0,0.52,-0.1,-0.02,0.107361,0.958069,-0.262268,0.0426025
19,0,-0.44,-0.05,0.01,0.106934,0.957947,-0.262573,0.0446777
20,0,-0.16,-0.09,0.05,0.107117,0.957703,-0.263428,0.0438232
21,0,0.7,-0.4,-0.35,0.107971,0.957581,-0.263855,0.0420532
22,0,0.52,-0.22,-0.08,0.108582,0.957458,-0.263916,0.0428467
23,0,0.01,-0.04,0.07,0.108276,0.957458,-0.263733,0.0447998
24,0,-0.22,-0.16,-0.25,0.108643,0.957458,-0.26355,0.045105
25,0,0.52,-0.14,0.04,0.109375,0.95752,-0.263245,0.0442505
