sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.13,-0.08,-0.01,0.101135,0.957397,-0.262939,0.0634155
1,0,0.01,0.02,0.14,0.101929,0.957336,-0.262817,0.0636597
2,0,0.42,-0.23,-0.08,0.103027,0.957275,-0.262939,0.062561
3,0,0.73,-0.41,-0.21,0.104187,0.957214,-0.262878,0.0617676
4,0,0.51,-0.34,-0.26,0.10498,0.957153,-0.262634,0.0620117
5,0,0.61,-0.29,-0.18,0.10614,0.957153,-0.262085,0.0623779
6,0,0.29,-0.05,0,0.106323,0.957092,-0.261963,0.0632935
7,0,-0.01,0.13,-0.04,0.106934,0.95697,-0.261414,0.0664673
8,0,0.11,-0.09,0.07,0.107544,0.956909,-0.26123,0.067688
9,0,0.62,-0.33,-0.14,0.108887,0.956604,-0.261353,0.0690308
10,0,0.06,-0.15,-0.2,0.108582,0.956421,-0.261658,0.0704956
11,0,-0.42,-0.15,-0.01,0.107544,0.956299,-0.262085,0.0722046
12,0,0.22,-0.1,0.2,0.1073,0.956238,-0.262451,0.0722656
13,0,1.09,-0.24,0.06,0.108765,0.955872,-0.26355,0.0710449
14,0,0.2,-0.4,-0.5,0.107849,0.955627,-0.264282,0.0732422
15,0,-0.18,-0.34,0.22,0.108398,0.955444,-0.264404,0.0742188
16,0,0.15,-0.1,0,0.109436,0.955322,-0.264343,0.0742188
17,0,0.1,0.08,-0.14,0.109131,0.9552,-0.264343,0.0760498
18,0,0.59,0.03,0.05,0.109436,0.955139,-0.264343,0.0762939
19,0,0.66,-0.14,0.05,0.109253,0.955017,-0.264832,0.0767212
20,0,0.36,-0.35,-0.08,0.108704,0.954834,-0.265442,0.0773315
21,0,0.29,-0.45,-0.32,0.108521,0.95459,-0.266479,0.0770874
22,0,0.58,-0.16,0.14,0.108276,0.954407,-0.267517,0.0761719
23,0,0.62,-0.1,0.12,0.107849,0.954102,-0.268433,0.0776367
24,0,0.05,-0.32,-0.46,0.107422,0.953857,-0.268982,0.0787964
25,0,-0.15,-0.24,-0.41,0.107117,0.953857,-0.268921,0.0794067
26,0,-0.02,-0.14,0.17,0.108521,0.953857,-0.268616,0.0787354
27,0,0.63,-0.19,0.18,0.108948,0.954041,-0.268127,0.078064
28,0,0.95,-0.18,0.16,0.109192,0.954041,-0.267761,0.0785522
29,0,0.38,-0.21,-0.22,0.108826,0.953918,-0.267822,0.0800781
30,0,-0.35,-0.2,-0.27,0.108765,0.953674,-0.268494,0.0813599
31,0,0.1,-0.21,0.46,0.108093,0.953613,-0.269104,0.0805054
32,0,0.03,-0.38,-0.34,0.107178,0.953613,-0.27002,0.0789795
33,0,0.33,0.18,0.14,0.106445,0.953674,-0.270203,0.0784912
34,0,0.73,0.14,1.21,0.105957,0.953735,-0.270752,0.0761719
35,0,2.22,0.35,-0.38,0.104919,0.953369,-0.273132,0.0742188
36,0,1.16,-4.47,-8.12,0.0941162,0.951965,-0.282776,0.0703735
37,0,-9.4,4.82,6.01,0.085022,0.953552,-0.28064,0.0691528
38,0,-2,3.89,7,0.0922852,0.955994,-0.274231,0.048584
39,0,7.44,-1.56,0.79,0.104797,0.956116,-0.2724,0.0264282
40,0,6.16,-0.45,-3.21,0.109436,0.955566,-0.272034,0.0304565
41,0,-2.72,0.57,-0.33,0.0964966,0.95636,-0.270264,0.0546875
42,0,-4.87,-0.06,1.09,0.0837402,0.956482,-0.269836,0.072937
43,0,-0.2,-0.64,0.72,0.0871582,0.956238,-0.272034,0.0632324
44,0,2.2,-0.92,-0.53,0.0946655,0.955383,-0.276367,0.0435181
45,0,2.45,-0.14,-0.83,0.0966187,0.955017,-0.277466,0.0408325
46,0,0.44,-0.04,-0.1,0.093689,0.955139,-0.275879,0.0527344
47,0,-1.41,0.41,0.21,0.0906372,0.955444,-0.274292,0.060791
48,0,-0.44,-0.16,-0.15,0.0917969,0.955688,-0.273193,0.0601807
49,0,0.83,-0.6,-0.05,0.0938721,0.955872,-0.272705,0.0561523
50,0,0.6,-0.19,-0.12,0.0940552,0.956055,-0.271912,0.0565796
51,0,0.33,0.15,0.24,0.093689,0.956116,-0.271362,0.0585938
52,0,0.42,-0.05,-0.07,0.095459,0.955994,-0.271057,0.0592651
53,0,0.57,-0.1,0.09,0.0964966,0.955994,-0.27063,0.0597534
54,0,0.39,-0.02,0.14,0.0969849,0.955933,-0.270508,0.0606079
55,0,0.12,-0.24,-0.19,0.09729,0.955811,-0.270569,0.0613403
56,0,0.28,-0.1,0.16,0.0985718,0.955566,-0.270874,0.0618896
57,0,0.44,-0.22,-0.14,0.098999,0.955383,-0.271362,0.0617676
58,0,0.19,-0.37,-0.26,0.0992432,0.955261,-0.271606,0.062561
59,0,0.15,-0.02,0.14,0.0993652,0.955261,-0.271301,0.0628662
60,0,0.31,-0.28,-0.13,0.100708,0.9552,-0.271362,0.0617676
61,0,0.36,-0.13,0.1,0.100708,0.955261,-0.27124,0.0614624
62,0,0.17,0.01,-0.06,0.100403,0.955383,-0.270813,0.0618286
63,0,0.2,-0.11,0,0.100342,0.955444,-0.27063,0.0616455
0,1,-0.08,-0.08,-0.05,-0.0913696,0.846497,-0.524475,-0.00128174
1,1,0.12,-0.04,-0.15,-0.0878296,0.843994,-0.529175,-0.0020752
2,1,0.23,-0.05,-0.23,-0.0844727,0.841064,-0.534241,-0.00189209
3,1,0.01,0.09,0.11,-0.0818481,0.837769,-0.539856,-0.00128174
4,1,-0.25,-0.1,-0.1,-0.0802612,0.831421,-0.549805,0.000854492
5,1,-0.34,0.08,-0.14,-0.0802002,0.826904,-0.55658,0.00305176
6,1,-0.45,-0.07,0,-0.0786743,0.820374,-0.566345,0.00561523
7,1,-0.15,-0.1,-0.13,-0.0766602,0.815979,-0.572876,0.00726318
8,1,-0.2,0,-0.38,-0.0748901,0.810181,-0.58136,0.00927734
9,1,-0.58,0.1,-0.36,-0.0749512,0.808594,-0.583496,0.00994873
