sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.16,-0.02,0.24,0.103699,0.956055,-0.264954,0.071167
1,0,0.45,-0.23,-0.17,0.104858,0.955933,-0.265137,0.0703735
2,0,0.65,-0.25,-0.02,0.105469,0.95575,-0.265259,0.0714111
3,0,-0.04,-0.04,-0.13,0.105164,0.955627,-0.265198,0.0736084
4,0,-0.2,0.05,0.22,0.104675,0.955444,-0.265381,0.0754395
5,0,0.65,-0.4,-0.13,0.104797,0.955383,-0.26593,0.0748291
6,0,0.69,-0.39,-0.14,0.10437,0.955261,-0.266357,0.0753174
7,0,-0.01,-0.04,-0.05,0.103882,0.9552,-0.266235,0.0767822
8,0,-0.12,0.09,0.18,0.103943,0.955261,-0.265808,0.0773926
9,0,0.64,-0.24,-0.12,0.104248,0.955322,-0.265747,0.076355
10,0,0.73,-0.23,-0.08,0.10437,0.955322,-0.265747,0.0767822
11,0,-0.09,0.01,0.13,0.103638,0.955261,-0.265686,0.078186
12,0,-0.1,0,0.09,0.103394,0.9552,-0.266052,0.0782471
13,0,0.53,-0.13,-0.09,0.103821,0.955139,-0.266357,0.0773315
14,0,0.56,-0.19,-0.05,0.103821,0.955078,-0.266541,0.0773926
15,0,0.11,-0.12,-0.04,0.103455,0.955017,-0.266663,0.0782471
16,0,0.05,-0.1,0.07,0.102905,0.954956,-0.266968,0.0789795
17,0,0.13,-0.07,-0.1,0.102722,0.954895,-0.267273,0.0787964
18,0,0.37,-0.1,0.11,0.102966,0.954834,-0.267639,0.0778809
19,0,0.59,-0.17,-0.12,0.103027,0.954773,-0.267761,0.0779419
20,0,0.15,-0.17,-0.04,0.102539,0.954712,-0.267883,0.0792236
21,0,0.22,-0.12,0.27,0.10199,0.954712,-0.267944,0.0794067
22,0,0.04,0.07,0.13,0.101379,0.954712,-0.268066,0.0795288
23,0,0.28,0.08,-0.25,0.101379,0.954712,-0.26825,0.0794678
24,0,0.49,-0.39,-0.02,0.101929,0.954651,-0.268066,0.0801392
25,0,0.06,-0.22,-0.14,0.101562,0.95459,-0.268188,0.0805664
26,0,0.16,-0.18,-0.02,0.101379,0.954529,-0.268494,0.0806274
27,0,0.16,-0.07,0.01,0.101257,0.954529,-0.268677,0.0802612
28,0,0.41,-0.03,-0.2,0.101624,0.95459,-0.268616,0.0792236
