sample,sensor,ax,ay,az,w,i,j,k
0,0,1.5,0.06,1.69,0.17804,0.746948,-0.638428,-0.0530396
1,0,0.09,0.49,-0.68,0.183289,0.734375,-0.651917,-0.0466919
2,0,-0.12,0.42,-0.18,0.184692,0.726746,-0.660339,-0.0405273
3,0,-0.92,-0.35,-0.15,0.190247,0.711304,-0.676025,-0.0281372
4,0,-1.33,-0.31,-0.61,0.193359,0.704468,-0.682495,-0.024231
5,0,-0.68,-0.25,-0.71,0.198059,0.698486,-0.687256,-0.022583
6,0,-0.51,-0.43,-0.97,0.203308,0.693481,-0.690857,-0.0217285
7,0,-0.43,-0.44,-1.15,0.209473,0.687988,-0.694519,-0.0214844
8,0,-0.48,-0.21,-0.88,0.211548,0.685913,-0.695984,-0.020813
9,0,-0.54,-0.25,-0.71,0.213074,0.683411,-0.697937,-0.0206299
10,0,0,-0.03,-0.23,0.213623,0.683105,-0.698059,-0.0213013
11,0,0.16,-0.16,-0.24,0.213318,0.683289,-0.697937,-0.0229492
12,0,0.5,0.07,0.22,0.21283,0.683655,-0.697693,-0.0235596
13,0,0.39,0.02,0.15,0.211914,0.683899,-0.697693,-0.024231
14,0,0.53,0.04,0.33,0.211853,0.684448,-0.697144,-0.0250854
15,0,0.41,0,0.18,0.211975,0.684509,-0.697021,-0.0258179
16,0,0.17,-0.03,0.17,0.21228,0.684326,-0.697083,-0.0256958
17,0,0.17,0,-0.02,0.213135,0.683533,-0.697632,-0.0253906
18,0,0.07,-0.07,-0.1,0.21344,0.683044,-0.698059,-0.0252075
19,0,-0.01,-0.09,0,0.213318,0.682617,-0.698547,-0.0249023
20,0,-0.01,-0.06,-0.15,0.213013,0.682434,-0.69873,-0.0249023
21,0,0.11,0.01,-0.07,0.212585,0.682495,-0.698853,-0.0251465
22,0,0.36,-0.05,-0.17,0.212097,0.682495,-0.698975,-0.0253906
23,0,0.48,-0.09,-0.35,0.210693,0.68335,-0.698608,-0.0244141
24,0,0.25,0.04,-0.89,0.209412,0.684692,-0.697693,-0.0233765
25,0,-0.04,0.12,0.78,0.205566,0.68689,-0.696777,-0.0205078
26,0,0.62,-0.27,1.07,0.202026,0.687195,-0.697571,-0.0189209
27,0,0.48,-0.62,-0.46,0.195679,0.688049,-0.698669,-0.0144043
28,0,-0.72,0.09,-0.05,0.190613,0.690063,-0.69812,-0.0112915
29,0,-0.66,0.35,-0.68,0.183899,0.693604,-0.696411,-0.0090332
30,0,-0.19,-0.52,-0.92,0.178589,0.696167,-0.695312,-0.00726318
31,0,-0.94,-0.54,-0.87,0.168213,0.702148,-0.691833,-0.00457764
32,0,-0.61,-0.46,-1.35,0.161377,0.707397,-0.688171,-0.00488281
33,0,-0.73,-0.32,-0.94,0.150757,0.717346,-0.680176,-0.00701904
34,0,-0.54,-0.43,-0.87,0.144714,0.725098,-0.673218,-0.0100708
35,0,-0.49,-0.12,-0.22,0.137329,0.737915,-0.660522,-0.0164795
36,0,-0.23,0.45,2.36,0.13562,0.746155,-0.651428,-0.0216064
37,0,0.32,0.33,1.28,0.137085,0.755737,-0.639465,-0.0336914
38,0,1.88,0.93,0.95,0.143494,0.760559,-0.631775,-0.0427856
39,0,2.18,1.5,1.68,0.150269,0.765381,-0.623779,-0.0505981
40,0,4.37,4.26,2.68,0.156921,0.764526,-0.622925,-0.0530396
41,0,3.61,0.42,0.95,0.164917,0.758057,-0.628906,-0.0511475
42,0,0.34,-0.77,0.9,0.16333,0.752075,-0.637024,-0.043335
43,0,-1.07,0.59,-0.27,0.160767,0.742004,-0.649963,-0.0331421
44,0,-0.96,0,-0.37,0.1604,0.735229,-0.657959,-0.0286255
45,0,-0.39,-0.32,-0.28,0.165771,0.725037,-0.667969,-0.0257568
46,0,0.12,-0.25,-0.33,0.170227,0.71875,-0.673645,-0.0238037
47,0,-0.03,-0.29,-0.53,0.174072,0.71106,-0.680908,-0.0195312
48,0,-0.55,-0.29,-0.81,0.17627,0.706909,-0.684814,-0.0169678
49,0,-0.24,-0.12,-0.42,0.183044,0.700134,-0.690063,-0.013916
50,0,-0.14,-0.18,-0.63,0.186279,0.696655,-0.692627,-0.0135498
51,0,0,-0.15,-0.41,0.188721,0.693787,-0.694885,-0.0134277
52,0,-0.23,-0.26,-0.78,0.190186,0.689941,-0.698303,-0.0130615
53,0,-0.03,-0.13,-0.16,0.190918,0.688721,-0.69928,-0.0130005
54,0,-0.01,-0.06,-0.14,0.192017,0.688171,-0.699524,-0.0133057
55,0,0.08,-0.11,-0.12,0.193665,0.687927,-0.69928,-0.0144653
56,0,0.17,-0.12,-0.1,0.194458,0.688171,-0.698853,-0.0153198
57,0,0.09,-0.05,-0.05,0.195007,0.689026,-0.697815,-0.0158691
58,0,0.06,-0.02,0.17,0.195312,0.689819,-0.69696,-0.0164185
59,0,-0.01,-0.04,-0.1,0.195984,0.691345,-0.69519,-0.0187988
60,0,0.28,-0.05,-0.08,0.196167,0.692261,-0.694214,-0.0203247
61,0,0.51,0.02,0.08,0.196106,0.693298,-0.693115,-0.0214233
62,0,0.51,0.1,0.34,0.195984,0.694336,-0.692139,-0.0217896
63,0,0.24,0.06,0.31,0.194458,0.695435,-0.691406,-0.0211792
0,1,-0.49,0.31,-0.47,0.255249,0.683594,-0.679138,-0.0793457
1,1,-1.68,0,-0.62,0.258423,0.674744,-0.687561,-0.0720825
2,1,-1.49,0.13,-0.98,0.261597,0.66748,-0.693909,-0.0670166
3,1,-1.16,0.03,-0.9,0.266357,0.661133,-0.698425,-0.0647583
4,1,-1.4,0.05,-1.02,0.271423,0.655762,-0.70166,-0.0632935
5,1,-1.33,0.04,-1.06,0.275208,0.652039,-0.703735,-0.0618286
6,1,-1.39,0.13,-0.72,0.279785,0.646729,-0.707092,-0.059021
7,1,-0.83,-0.02,-0.64,0.282593,0.642761,-0.709778,-0.0567627
8,1,-0.61,-0.09,-0.16,0.283508,0.64093,-0.71106,-0.0568848
9,1,0.25,-0.13,0.03,0.283508,0.640686,-0.711243,-0.057373
10,1,0.52,-0.07,0.31,0.28302,0.640198,-0.711792,-0.0582886
11,1,0.82,-0.03,0.31,0.282654,0.640625,-0.711548,-0.059021
12,1,0.95,-0.14,0.49,0.282715,0.640381,-0.711609,-0.0604858
13,1,0.65,-0.13,0.46,0.282837,0.640259,-0.711609,-0.0604248
14,1,0.49,-0.1,0.47,0.282349,0.641785,-0.710327,-0.0620117
15,1,0.22,-0.06,0.35,0.282959,0.641296,-0.71051,-0.0617676
16,1,0.05,-0.06,0.21,0.284119,0.640503,-0.710815,-0.0615845
17,1,-0.06,-0.04,0.16,0.284424,0.639954,-0.711182,-0.0610962
18,1,0.07,-0.07,0.18,0.284119,0.639771,-0.711548,-0.0605469
19,1,0.16,-0.03,0.19,0.283752,0.639832,-0.71167,-0.0603638
20,1,0.35,0,0.17,0.283875,0.639465,-0.711914,-0.0610352
21,1,0.31,0.15,0.25,0.283203,0.639038,-0.712524,-0.0610962
22,1,-0.08,0.54,0.53,0.281982,0.634583,-0.716797,-0.0628662
23,1,0.34,0.69,0.34,0.28241,0.627319,-0.722656,-0.0668945
24,1,1.82,0.08,-0.26,0.288696,0.612549,-0.732361,-0.0715942
25,1,0,0.14,-0.41,0.290527,0.612915,-0.731934,-0.0654297
26,1,-0.15,-0.31,-0.69,0.287231,0.61731,-0.730103,-0.0585327
27,1,-1.44,0.54,-0.28,0.289001,0.617859,-0.728699,-0.0609741
28,1,-0.28,-0.18,0.55,0.28479,0.61676,-0.731323,-0.0606689
29,1,-1.71,-0.15,-1.8,0.273804,0.622009,-0.731445,-0.0561523
30,1,-2.17,0.02,-1.36,0.269531,0.624084,-0.730713,-0.0623779
31,1,-1.36,-0.09,-0.57,0.259705,0.63562,-0.723572,-0.0708618
32,1,-0.79,-0.15,-1.15,0.251282,0.647827,-0.714966,-0.0772705
33,1,-1.24,0.32,-1.39,0.234558,0.672913,-0.696106,-0.0873413
34,1,0.82,-1.54,0.64,0.218872,0.691406,-0.681641,-0.09729
35,1,-0.72,1.07,1.75,0.187439,0.721375,-0.65863,-0.103455
36,1,3.41,0.59,3.06,0.174194,0.738037,-0.642639,-0.109375
37,1,4.3,-0.19,3.34,0.166382,0.746643,-0.63208,-0.12384
38,1,7.97,3.25,5.39,0.171692,0.745483,-0.632019,-0.123718
39,1,2.45,0.5,4.51,0.181091,0.738586,-0.637512,-0.123535
40,1,1.84,-0.22,1.86,0.184998,0.729004,-0.647949,-0.1203
41,1,-0.81,0.41,0.56,0.182434,0.721497,-0.658997,-0.109192
42,1,-0.38,0.42,-0.29,0.184387,0.710693,-0.671021,-0.103088
43,1,-0.18,-0.07,-0.62,0.188049,0.702026,-0.679565,-0.10022
44,1,-0.22,-0.03,-0.56,0.193481,0.690063,-0.690857,-0.0953369
45,1,-0.47,0.05,-0.83,0.196533,0.683899,-0.696533,-0.0919189
46,1,-0.66,-0.13,-0.84,0.201843,0.676514,-0.702698,-0.0881958
47,1,-0.4,-0.02,-0.64,0.205811,0.672119,-0.706055,-0.0858765
48,1,-0.61,0.13,-0.49,0.209534,0.667542,-0.709595,-0.0836792
49,1,-0.56,-0.11,-0.4,0.212219,0.664673,-0.71167,-0.0821533
50,1,-0.5,-0.06,-0.48,0.214966,0.661682,-0.713684,-0.081543
51,1,-0.44,-0.15,-0.51,0.217651,0.658752,-0.715698,-0.0802002
52,1,-0.32,-0.19,-0.24,0.220032,0.656311,-0.717346,-0.0787354
53,1,-0.17,-0.08,-0.23,0.223022,0.653442,-0.719238,-0.0772095
54,1,0,-0.07,-0.03,0.224915,0.652527,-0.719543,-0.0767212
