sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.86,-0.09,-0.8,0.274231,0.66449,-0.694397,-0.0316772
1,0,-0.84,-0.13,-0.72,0.276062,0.659729,-0.698303,-0.0304565
2,0,-0.6,-0.16,-0.92,0.278198,0.654724,-0.702148,-0.0306396
3,0,-0.3,-0.12,-1.04,0.278687,0.652466,-0.703979,-0.03125
4,0,-0.31,-0.1,-0.91,0.277771,0.650635,-0.706055,-0.0320435
5,0,-0.35,0.01,-0.61,0.276367,0.649658,-0.707458,-0.0321045
6,0,-0.05,0,-0.43,0.27533,0.648682,-0.70874,-0.0328979
7,0,0.2,0.01,-0.35,0.275085,0.648743,-0.70874,-0.0337524
8,0,0.17,0.05,-0.2,0.275269,0.648804,-0.708618,-0.0341797
9,0,0.34,-0.01,-0.21,0.276001,0.648682,-0.708374,-0.0349121
10,0,0.15,-0.08,-0.25,0.277344,0.648499,-0.708008,-0.0357666
11,0,0.11,0.04,-0.01,0.278625,0.64856,-0.707397,-0.0361938
12,0,0.18,0,0.02,0.280762,0.648682,-0.706421,-0.0372314
13,0,0.1,0.12,0.05,0.281494,0.648926,-0.705872,-0.0373535
14,0,0.02,0.12,0.05,0.28186,0.649292,-0.705383,-0.0372925
15,0,0,0.14,0.02,0.28186,0.649475,-0.7052,-0.0372314
16,0,0.08,0.11,0.04,0.281982,0.649475,-0.705139,-0.0375977
17,0,0.15,0.01,0.03,0.281555,0.649475,-0.705322,-0.0376587
18,0,0.22,-0.04,-0.17,0.280701,0.649353,-0.705811,-0.0376587
19,0,-0.19,-0.07,-0.55,0.279419,0.649719,-0.705994,-0.0371704
20,0,-0.04,-0.06,-0.55,0.278992,0.650391,-0.705505,-0.0370483
21,0,0.09,-0.17,-0.61,0.278564,0.651489,-0.704651,-0.0368652
22,0,0.02,-0.18,-0.43,0.277527,0.654114,-0.702698,-0.0363159
23,0,-0.32,-0.02,-0.2,0.276184,0.656433,-0.70105,-0.0363159
24,0,0.13,0.01,1.25,0.276184,0.659668,-0.697937,-0.038147
25,0,0.64,-0.23,-0.16,0.276123,0.661316,-0.696289,-0.0397339
26,0,0.23,0.17,-1.05,0.274475,0.66449,-0.69397,-0.0396118
27,0,-0.42,-0.4,-0.44,0.270691,0.666748,-0.69342,-0.036438
28,0,-0.89,-0.11,-0.35,0.262756,0.670898,-0.692627,-0.0330811
29,0,-0.63,-0.17,-0.8,0.259583,0.674072,-0.690796,-0.0324707
30,0,-0.09,-0.28,-0.76,0.256226,0.679688,-0.686523,-0.0330811
31,0,0.24,0.05,-0.64,0.254211,0.683899,-0.683044,-0.0334473
32,0,0.39,0.02,-0.57,0.250427,0.690796,-0.67749,-0.0331421
33,0,-0.27,-0.08,-0.12,0.24762,0.695496,-0.673767,-0.0324707
34,0,-0.34,0.12,0.24,0.246399,0.705017,-0.664185,-0.0333252
35,0,0.11,0.44,0.73,0.247986,0.709045,-0.65918,-0.0352783
36,0,0.39,0.73,0.65,0.25061,0.712402,-0.654419,-0.0377197
37,0,-1.13,-0.44,0.57,0.253906,0.714661,-0.650452,-0.0413818
38,0,-0.87,0.11,-0.1,0.260681,0.716797,-0.64447,-0.053772
39,0,5.16,3.22,6.11,0.273193,0.714417,-0.640991,-0.064209
