sample,sensor,ax,ay,az,w,i,j,k
0,0,0.28,0.12,0.05,0.253174,0.665527,-0.701965,-0.0136719
1,0,0.38,0.19,0.12,0.253967,0.667358,-0.69989,-0.015625
2,0,0.77,0.18,0.14,0.256653,0.668945,-0.697327,-0.0187378
3,0,0.82,0.16,0.03,0.258118,0.669373,-0.696411,-0.0197144
4,0,0.42,0.14,0.18,0.259277,0.66925,-0.696045,-0.0195923
5,0,0.18,0.09,0.04,0.260315,0.66864,-0.696228,-0.0192871
6,0,0.01,0.08,-0.13,0.262024,0.667297,-0.69696,-0.0189209
7,0,0.02,0.07,-0.15,0.263062,0.666321,-0.697449,-0.0186768
8,0,-0.22,0,-0.24,0.263855,0.664856,-0.698547,-0.0180054
9,0,-0.37,0.04,-0.25,0.264038,0.664307,-0.699036,-0.0178833
10,0,-0.35,0.03,-0.31,0.264832,0.663696,-0.69928,-0.0184326
11,0,-0.08,0.01,-0.22,0.265869,0.663147,-0.699402,-0.0189819
12,0,0.08,0.04,-0.23,0.267151,0.663147,-0.698914,-0.0202637
13,0,0.36,-0.01,-0.28,0.267761,0.663208,-0.698608,-0.020752
14,0,0.24,-0.03,-0.41,0.268433,0.663635,-0.697937,-0.020752
15,0,0.03,-0.07,-0.78,0.268311,0.663879,-0.697754,-0.0203857
16,0,-0.34,-0.04,-0.88,0.267151,0.665527,-0.696655,-0.0189819
17,0,-0.56,0,-1.1,0.265564,0.667236,-0.695679,-0.0182495
18,0,-0.54,-0.14,-1.51,0.261902,0.670898,-0.693542,-0.0177612
19,0,-0.04,0.01,-0.56,0.256836,0.674194,-0.692261,-0.0169678
20,0,0.52,0.08,0.92,0.246826,0.679565,-0.690674,-0.0134888
21,0,0.18,0.1,-0.28,0.24054,0.682922,-0.689636,-0.0112305
22,0,-1.02,0.07,-0.67,0.231323,0.688477,-0.687317,-0.00787354
23,0,-0.49,0.07,0.55,0.224792,0.692383,-0.685608,-0.00592041
24,0,0.17,0.4,0.35,0.213318,0.697449,-0.684143,-0.00469971
25,0,0.7,0.3,-0.09,0.205811,0.700623,-0.683167,-0.00360107
26,0,0.14,-0.19,0.07,0.194519,0.704529,-0.682495,0.000549316
27,0,-0.15,-0.11,-0.75,0.189148,0.706909,-0.681519,0.00146484
28,0,-0.3,-0.26,-1.02,0.183105,0.71106,-0.678833,0.000793457
29,0,0.03,-0.22,-0.87,0.179626,0.714478,-0.676208,-0.000427246
30,0,-0.06,-0.05,-0.74,0.172852,0.720398,-0.671692,-0.00201416
