sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.45,-0.17,-0.62,0.252441,0.660889,-0.706726,0.00726318
1,0,-0.59,-0.1,-0.62,0.253662,0.659119,-0.707886,0.00610352
2,0,0,-0.01,-0.2,0.254822,0.658936,-0.707703,0.00457764
3,0,0.07,-0.02,-0.14,0.255676,0.659119,-0.707214,0.00305176
4,0,0.15,0.07,-0.03,0.25592,0.660461,-0.705872,0.000549316
5,0,0.29,0.1,0.05,0.256226,0.661072,-0.7052,-0.000366211
6,0,0.19,0.07,0.07,0.256592,0.66156,-0.70459,-0.00128174
7,0,0.24,0.13,0.14,0.25708,0.661987,-0.704041,-0.00219727
8,0,0.36,0.02,0.05,0.257996,0.662109,-0.703552,-0.003479
9,0,0.32,0.02,0.02,0.258362,0.66217,-0.70343,-0.00390625
10,0,0.1,-0.01,-0.02,0.258911,0.662048,-0.703308,-0.00384521
11,0,-0.08,0,-0.06,0.259583,0.662048,-0.703064,-0.0043335
12,0,0.18,-0.02,-0.1,0.260315,0.662231,-0.702637,-0.00494385
13,0,0.16,0,-0.1,0.260681,0.662476,-0.702209,-0.00537109
14,0,-0.09,0.02,-0.03,0.260803,0.663147,-0.701538,-0.0055542
15,0,-0.04,0.11,0.08,0.261047,0.663696,-0.700928,-0.00610352
16,0,0.15,0.06,0.05,0.261475,0.664429,-0.700073,-0.00732422
17,0,0.19,0.12,0.13,0.261353,0.664856,-0.699707,-0.00787354
18,0,0.18,0.16,0.12,0.260193,0.665405,-0.699646,-0.00817871
19,0,0.17,0.16,0.08,0.259094,0.665588,-0.69989,-0.00811768
20,0,0.09,0.08,-0.06,0.257324,0.665283,-0.700806,-0.00769043
21,0,0.06,-0.08,-0.23,0.256104,0.664978,-0.701538,-0.00714111
22,0,0.02,-0.11,-0.23,0.253601,0.664917,-0.702515,-0.00585938
23,0,-0.15,-0.13,-0.58,0.251587,0.665222,-0.702942,-0.00494385
24,0,-0.36,-0.09,-0.83,0.247986,0.667053,-0.702515,-0.00408936
25,0,0.21,-0.12,-1.11,0.245605,0.669189,-0.701355,-0.00384521
26,0,0.41,-0.52,0.53,0.240234,0.674011,-0.698547,-0.000427246
27,0,-0.04,-0.04,0.13,0.235229,0.67749,-0.696899,0.00158691
28,0,-0.59,0.1,-0.36,0.225342,0.684387,-0.69342,0.00360107
29,0,-1.21,-0.36,-0.42,0.219849,0.688049,-0.691589,0.00445557
30,0,-0.6,0.17,-0.38,0.215759,0.692505,-0.688354,0.00317383
31,0,0.14,0.01,-0.62,0.215271,0.697083,-0.683899,0.000549316
32,0,1.02,0.02,0.25,0.215698,0.703857,-0.676819,-0.00152588
33,0,-0.18,0.05,0.1,0.215942,0.707825,-0.672607,-0.00164795
34,0,-1.04,0.26,-0.57,0.21814,0.713867,-0.665405,-0.00231934
35,0,0.37,0.22,0.12,0.222778,0.718872,-0.658447,-0.00616455
36,0,0.57,0.91,-0.58,0.226379,0.721069,-0.654724,-0.00958252
37,0,0.82,1.38,0.33,0.22937,0.723083,-0.651428,-0.0114746
38,0,2.49,1.16,4.18,0.233826,0.723267,-0.649719,-0.00915527
39,0,0.47,-0.13,0.51,0.23407,0.720459,-0.652771,-0.00909424
40,0,0.72,0.69,0.77,0.237244,0.712402,-0.660339,-0.00946045
41,0,0.95,0.17,0.68,0.240356,0.707336,-0.664734,-0.00817871
42,0,0.41,0.05,0.35,0.242249,0.701538,-0.670166,-0.00585938
43,0,0.02,0.27,0.35,0.243347,0.695251,-0.676331,-0.00378418
44,0,-0.02,0.22,-0.09,0.2453,0.684753,-0.686218,-0.000976562
45,0,-0.28,-0.04,-0.33,0.246277,0.674377,-0.696106,0.00213623
46,0,-0.3,-0.03,-0.57,0.246826,0.667725,-0.702332,0.00378418
47,0,-0.25,-0.08,-0.86,0.247131,0.661499,-0.708069,0.00561523
48,0,-0.44,-0.23,-0.96,0.246155,0.653687,-0.715576,0.00860596
49,0,-0.77,-0.25,-1.02,0.245178,0.649597,-0.719604,0.010437
50,0,-0.76,-0.27,-1.14,0.244263,0.645691,-0.723389,0.0117798
51,0,-0.49,-0.28,-1.24,0.244568,0.64447,-0.724365,0.0114746
52,0,-0.05,-0.08,-0.81,0.244446,0.645325,-0.723694,0.00946045
53,0,0,-0.14,-0.58,0.244385,0.646973,-0.722229,0.00805664
54,0,0.18,-0.03,-0.14,0.244324,0.649048,-0.720459,0.00671387
55,0,0.15,0.01,-0.04,0.24469,0.651245,-0.718323,0.00518799
56,0,0.3,0.12,0.07,0.246765,0.654419,-0.714722,0.00231934
57,0,0.64,0.12,0.22,0.248718,0.656128,-0.712463,0.000976562
58,0,0.33,0.2,0.54,0.250977,0.65863,-0.709351,0.000366211
59,0,0.14,0.19,0.55,0.251892,0.65918,-0.708557,0.000305176
60,0,0.1,0.15,0.32,0.253174,0.659302,-0.708008,0
61,0,0.22,0.12,0.12,0.254517,0.659119,-0.707703,-0.000366211
62,0,0.18,0.09,0.11,0.255005,0.658752,-0.707825,0
63,0,-0.02,0,-0.02,0.254761,0.658447,-0.708191,0.000488281
0,1,0.47,-0.01,0.36,0.257324,0.61322,-0.745117,-0.0508423
1,1,0.47,-0.04,0.28,0.257935,0.614075,-0.74408,-0.0518799
2,1,0.23,0,0.16,0.25885,0.61499,-0.742981,-0.0523682
3,1,0.11,-0.02,0.12,0.259277,0.615417,-0.742493,-0.0527344
4,1,-0.2,-0.02,0.09,0.260254,0.616089,-0.741516,-0.0532227
5,1,-0.12,-0.02,0.05,0.260742,0.616272,-0.74115,-0.0535278
6,1,0.06,0,0,0.261536,0.616699,-0.740479,-0.0540161
7,1,-0.04,0.03,0.01,0.263306,0.616577,-0.739807,-0.0558472
8,1,-0.16,0,0.11,0.263489,0.617249,-0.739258,-0.0559082
9,1,-0.03,-0.01,0.27,0.264526,0.618042,-0.738098,-0.0568848
10,1,0.08,0.03,0.33,0.265259,0.618835,-0.737183,-0.0574341
11,1,0.07,0.05,0.46,0.265869,0.619751,-0.736084,-0.0585327
12,1,0.18,0,0.53,0.265869,0.620117,-0.735718,-0.0592041
13,1,0.16,0.12,0.32,0.265686,0.619751,-0.735901,-0.0609131
14,1,0.09,0.1,0.15,0.264282,0.619568,-0.736572,-0.0612793
15,1,0,-0.05,-0.09,0.262024,0.618774,-0.737976,-0.0621948
16,1,-0.12,0,-0.36,0.259949,0.618408,-0.739014,-0.0620117
17,1,-0.56,0.06,-0.43,0.256531,0.618652,-0.740051,-0.0616455
18,1,-0.88,0.24,-0.57,0.254761,0.619019,-0.740356,-0.0620117
19,1,-0.6,0.31,-1.13,0.255981,0.616699,-0.741455,-0.0665283
20,1,1.75,2.44,-0.64,0.25769,0.613037,-0.743774,-0.067627
21,1,-1.06,0,-0.38,0.256714,0.616821,-0.74115,-0.0657959
22,1,0.32,1.36,-0.04,0.252747,0.62384,-0.73645,-0.067688
23,1,0,0.33,0.6,0.24469,0.627258,-0.736572,-0.0639648
24,1,-0.65,0.17,1.02,0.241882,0.63739,-0.729126,-0.0605469
25,1,0.94,0.57,-0.16,0.242798,0.647278,-0.71991,-0.0617065
26,1,0.81,-0.17,-0.42,0.245117,0.657715,-0.709961,-0.0567017
27,1,0.2,-0.49,1.05,0.247742,0.666809,-0.701172,-0.0487061
28,1,0.03,-0.28,0.64,0.246887,0.678894,-0.690063,-0.0441895
29,1,0,0.67,0.48,0.245178,0.685974,-0.683533,-0.0456543
30,1,0.32,-1.17,3.85,0.244263,0.68512,-0.684753,-0.045105
31,1,1.59,0.4,0.92,0.243408,0.679993,-0.690369,-0.041687
32,1,1.02,1.59,0.03,0.239258,0.676697,-0.695312,-0.0374756
33,1,0.97,1.84,0.86,0.240356,0.66803,-0.702942,-0.0430298
34,1,2.65,-2.48,2.71,0.241089,0.659302,-0.711182,-0.038269
35,1,1.54,-0.44,1.91,0.243225,0.654114,-0.71521,-0.0380249
36,1,0.98,0.5,0.99,0.242249,0.657288,-0.712891,-0.032959
37,1,1.75,0.37,1.24,0.24646,0.651978,-0.716248,-0.0335693
38,1,1.3,-0.14,1.18,0.251038,0.644958,-0.72113,-0.0320435
39,1,0.22,0.07,0.96,0.254944,0.637756,-0.726196,-0.0291138
40,1,0.36,0.23,0.85,0.261353,0.629211,-0.731384,-0.0296631
41,1,0.05,0.29,0.46,0.265503,0.621582,-0.73645,-0.0269165
42,1,-0.38,0.28,0.15,0.271362,0.609375,-0.744629,-0.0220337
43,1,-0.47,0.2,-0.06,0.274719,0.601501,-0.749878,-0.0192261
44,1,-0.5,0.25,-0.41,0.276245,0.597473,-0.752625,-0.0179443
45,1,-0.55,0.29,-0.61,0.280151,0.588806,-0.757996,-0.0169067
46,1,-0.62,0.42,-0.93,0.281555,0.581238,-0.763367,-0.0130615
47,1,-1.07,0.18,-1.45,0.281677,0.573364,-0.769287,-0.00958252
48,1,-1.21,0.13,-1.59,0.28186,0.569946,-0.77179,-0.00897217
49,1,-1.23,0.2,-1.5,0.281616,0.56781,-0.773438,-0.00897217
