sample,sensor,ax,ay,az,w,i,j,k
0,0,0.04,-0.09,-0.26,0.270264,0.694885,-0.659973,-0.0923462
1,0,0.07,-0.1,-0.22,0.270447,0.69458,-0.660095,-0.0932007
2,0,0.02,-0.03,-0.17,0.27002,0.694275,-0.660522,-0.0939331
3,0,-0.01,0.07,-0.05,0.269775,0.693909,-0.660828,-0.0949097
4,0,0.16,-0.03,-0.3,0.270142,0.693481,-0.660889,-0.0963135
5,0,0.21,0.02,-0.18,0.27002,0.693176,-0.661011,-0.0982666
6,0,0.09,0.05,0.46,0.269226,0.69281,-0.661621,-0.0988159
7,0,0.37,-0.05,0.11,0.268738,0.691772,-0.66272,-0.100281
8,0,0.33,-0.17,-0.13,0.268738,0.69104,-0.663208,-0.10199
9,0,0.17,-0.17,-0.59,0.267151,0.690369,-0.664185,-0.10437
10,0,0.17,-0.09,0.35,0.266357,0.690186,-0.664551,-0.105103
11,0,0.38,-0.2,0.29,0.264709,0.689941,-0.665222,-0.106506
12,0,0.19,-0.45,-0.2,0.263916,0.690125,-0.665161,-0.108093
13,0,-0.14,0.12,0,0.263489,0.690857,-0.664429,-0.108582
14,0,-0.06,0.14,-0.14,0.264771,0.69104,-0.663757,-0.108643
15,0,0.13,-0.27,-0.43,0.266724,0.691711,-0.662476,-0.107239
16,0,-0.04,0.51,-0.14,0.268188,0.692383,-0.661499,-0.105347
17,0,-0.08,0.78,-0.09,0.270874,0.692566,-0.660828,-0.101379
18,0,-0.91,-0.84,-0.17,0.265259,0.69635,-0.661011,-0.088623
19,0,-2.05,-0.46,-0.36,0.264587,0.696899,-0.661499,-0.0822144
20,0,-1.46,-0.22,-0.56,0.267761,0.696777,-0.660828,-0.078125
21,0,-0.16,0.4,-0.93,0.270752,0.696594,-0.659851,-0.0774536
22,0,0.35,0.36,-0.76,0.273804,0.696655,-0.658752,-0.0757446
23,0,0.02,-0.21,-0.38,0.273987,0.696899,-0.658691,-0.0737305
24,0,-0.58,-0.21,-0.16,0.272827,0.697266,-0.658997,-0.0712891
25,0,-0.53,0.05,-0.22,0.272705,0.69751,-0.658813,-0.0712891
26,0,0.09,-0.09,-0.42,0.274231,0.697754,-0.657776,-0.0723267
27,0,-0.05,0.04,-0.11,0.275208,0.699219,-0.655762,-0.0728149
28,0,-0.17,0,-0.34,0.276184,0.699585,-0.654846,-0.0735474
29,0,-0.41,-0.2,-0.36,0.277832,0.700256,-0.653381,-0.0744019
30,0,-0.27,0.07,-0.49,0.279175,0.700806,-0.652161,-0.0751953
31,0,-0.18,-0.16,-0.71,0.279846,0.703125,-0.64917,-0.0767822
32,0,-0.41,-0.18,-0.47,0.278259,0.705139,-0.647644,-0.0768433
33,0,-0.34,-0.06,-0.46,0.275391,0.707947,-0.645813,-0.0765381
34,0,0.05,-0.02,-0.53,0.273804,0.710999,-0.643066,-0.0776978
35,0,0.09,-0.21,-0.46,0.270386,0.716003,-0.638855,-0.078064
36,0,-2.46,-0.5,-1.91,0.266418,0.72052,-0.635559,-0.0769043
37,0,-1.42,-0.79,-0.92,0.255188,0.73407,-0.624207,-0.0797119
