sample,sensor,ax,ay,az,w,i,j,k
0,0,0.62,-0.22,-0.88,0.207397,0.68927,-0.694214,0.00640869
1,0,0.54,-0.29,-0.57,0.207581,0.685608,-0.697693,0.00921631
2,0,-0.07,-0.15,-0.41,0.207092,0.683655,-0.699707,0.0114136
3,0,-0.11,-0.2,-0.26,0.20752,0.681458,-0.70166,0.0131836
4,0,0.19,-0.22,-0.14,0.209473,0.680359,-0.702209,0.0131226
5,0,0.19,-0.23,-0.24,0.212708,0.678772,-0.702759,0.0117188
6,0,0.39,-0.11,-0.51,0.214111,0.678162,-0.702942,0.0111084
7,0,0.42,0.02,-0.27,0.215271,0.677917,-0.70282,0.0112915
8,0,0.45,0.19,0.01,0.214966,0.677795,-0.703003,0.0117188
9,0,0.59,0.02,0,0.214478,0.676941,-0.703979,0.012085
10,0,0.48,-0.11,-0.06,0.213989,0.67627,-0.704773,0.0119629
11,0,0.65,0,0.07,0.214417,0.675171,-0.70575,0.0115356
12,0,0.57,-0.11,0.1,0.215088,0.674255,-0.70636,0.0112305
13,0,0.46,-0.06,0.11,0.21582,0.672485,-0.707825,0.012085
14,0,0.31,-0.06,-0.07,0.21637,0.670959,-0.709106,0.0133667
15,0,-0.01,-0.08,-0.3,0.217407,0.668457,-0.71106,0.0158691
16,0,-0.22,-0.14,-0.59,0.217651,0.667297,-0.712097,0.0172729
17,0,-0.09,-0.22,-0.63,0.216858,0.666687,-0.71283,0.0198364
18,0,0.31,-0.05,-0.64,0.217041,0.666504,-0.712891,0.020813
19,0,0.12,-0.1,-0.66,0.213928,0.667053,-0.713257,0.0244751
20,0,0.13,-0.25,-1.09,0.210266,0.667358,-0.713989,0.0262451
21,0,0.5,-0.4,-0.84,0.205872,0.669128,-0.71344,0.0296021
22,0,0.62,-0.24,-0.43,0.20105,0.671692,-0.712219,0.0335083
23,0,-0.02,-0.2,0.88,0.190979,0.676697,-0.7099,0.0404663
24,0,-0.84,0.08,0.44,0.184998,0.678955,-0.709229,0.0426636
25,0,-0.61,-0.27,-0.72,0.17572,0.682495,-0.70813,0.0430298
26,0,-0.49,-0.69,-1.47,0.169434,0.686279,-0.706055,0.0424805
27,0,-0.48,0.03,-1.09,0.160034,0.694458,-0.700256,0.0418701
28,0,-0.75,-0.47,-1.76,0.153015,0.701233,-0.69519,0.0394897
29,0,-0.42,-0.43,-2.26,0.142334,0.714172,-0.684448,0.0341797
30,0,-1.44,-0.23,-1.56,0.133118,0.72467,-0.675415,0.0303345
31,0,-0.42,-0.06,-1.13,0.117554,0.74231,-0.659302,0.0211792
32,0,0.07,0.55,0.21,0.107666,0.753906,-0.647949,0.0140381
33,0,0.09,0.15,2.82,0.098938,0.769287,-0.631226,0.00256348
34,0,0.38,1.32,1.31,0.0992432,0.776123,-0.622681,-0.00878906
35,0,4.84,0.86,1.89,0.110229,0.78241,-0.612244,-0.0289917
36,0,6.4,2.2,1.42,0.123169,0.783508,-0.608032,-0.0355225
37,0,4.28,1.96,4.92,0.134949,0.779358,-0.611145,-0.0294189
38,0,1.56,0.06,2.7,0.140625,0.772644,-0.618591,-0.0250854
39,0,-0.18,-0.31,1.46,0.146179,0.757751,-0.635864,-0.0129395
40,0,-2.23,0.65,-1.74,0.150208,0.74762,-0.646851,-0.00909424
41,0,-1.07,0.71,-0.84,0.163147,0.733521,-0.65979,-0.00518799
42,0,0.41,-0.19,-0.1,0.17511,0.723511,-0.667725,-0.00219727
43,0,-0.89,0.01,-0.66,0.18634,0.709717,-0.679443,0.00274658
44,0,-0.72,0.11,-1.25,0.192566,0.701599,-0.686035,0.00579834
45,0,-0.69,-0.4,-1.81,0.200195,0.691467,-0.694031,0.0124512
46,0,-0.8,-0.5,-1.64,0.203186,0.686096,-0.698364,0.0160522
47,0,-0.68,-0.65,-1.69,0.204834,0.679749,-0.704041,0.0187988
48,0,-0.51,-0.35,-1.89,0.204163,0.677185,-0.706665,0.0193481
49,0,-0.38,-0.56,-1.69,0.196594,0.674805,-0.71106,0.0198975
50,0,-0.28,-0.2,-0.83,0.190186,0.674927,-0.712585,0.0211182
51,0,-0.46,-0.22,-0.84,0.183411,0.677673,-0.711792,0.0230103
52,0,-0.36,-0.38,-0.76,0.176331,0.681213,-0.710083,0.0246582
53,0,0.24,0.12,1.14,0.158875,0.690979,-0.70459,0.0280762
54,0,0.07,-0.16,0.19,0.151917,0.695068,-0.702209,0.0272217
55,0,0.42,0.21,0.38,0.146667,0.699341,-0.699158,0.0247803
56,0,2.36,0.55,1.53,0.145325,0.703308,-0.695557,0.0212402
57,0,3.07,0.49,1.71,0.147522,0.706299,-0.692139,0.0181274
58,0,2.22,0.52,1.05,0.148438,0.706055,-0.6922,0.0186768
