sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.47,-0.37,-0.06,0.600037,0.540405,-0.108032,-0.579834
1,0,0.08,-0.25,-0.58,0.598816,0.541077,-0.107666,-0.580566
2,0,-0.15,-0.36,-0.57,0.595215,0.544434,-0.110779,-0.580566
3,0,-0.15,-0.22,-0.21,0.59314,0.546631,-0.113708,-0.580017
4,0,-0.17,-0.06,-0.11,0.590698,0.549255,-0.117554,-0.579285
5,0,0.41,0.15,-0.12,0.587463,0.552856,-0.122803,-0.578064
6,0,0.37,0.17,-0.77,0.580261,0.562073,-0.135437,-0.573608
7,0,0.27,-0.11,-0.88,0.574097,0.570801,-0.147095,-0.568298
8,0,0.8,-0.57,-0.97,0.562988,0.587646,-0.169006,-0.555969
9,0,0.6,-0.5,-1.77,0.553955,0.601807,-0.186768,-0.544128
10,0,0.57,-0.34,-2.17,0.537292,0.62738,-0.217163,-0.520142
11,0,-0.26,-0.64,-2.34,0.52417,0.646179,-0.238953,-0.50061
12,0,-0.65,-0.9,-2.17,0.502563,0.674622,-0.27124,-0.467651
13,0,-1.18,-0.97,-2.35,0.488464,0.691711,-0.291443,-0.444885
14,0,-0.31,-0.43,-2.19,0.46991,0.713867,-0.318298,-0.410156
15,0,-1.25,-1.97,-1.89,0.457336,0.727783,-0.335388,-0.385559
16,0,-0.75,0.91,-1.66,0.438171,0.747559,-0.356445,-0.349426
17,0,-2,1.55,0.69,0.420166,0.763977,-0.372803,-0.317444
18,0,-3.01,0.16,1.63,0.407654,0.77301,-0.381042,-0.301758
19,0,-2.96,-0.18,1.45,0.391663,0.781738,-0.385925,-0.294128
20,0,-0.01,-0.34,1.7,0.386292,0.783203,-0.386658,-0.296448
21,0,1.56,-0.64,-0.78,0.376343,0.781128,-0.391602,-0.307922
22,0,1.08,-0.26,-1.74,0.369141,0.781006,-0.397827,-0.309021
23,0,-0.41,0.2,-1.56,0.363403,0.78186,-0.402588,-0.307495
24,0,-0.04,-1.16,-1.1,0.355225,0.783264,-0.408264,-0.305969
25,0,0.65,-0.45,-1.33,0.349915,0.784302,-0.411438,-0.305115
26,0,0.33,-0.7,-1.06,0.342041,0.786804,-0.415222,-0.302673
27,0,-0.35,-0.66,-1.06,0.337219,0.788391,-0.417175,-0.301147
28,0,0.19,-0.64,-1.47,0.332825,0.789856,-0.417236,-0.302124
29,0,0.77,-0.21,-1.18,0.330933,0.790771,-0.41626,-0.303101
30,0,-1.99,-0.93,-1.27,0.33136,0.790833,-0.411316,-0.309204
31,0,0.05,-2.74,-0.89,0.342163,0.785339,-0.401367,-0.324219
32,0,-0.23,0.63,-0.22,0.360046,0.775146,-0.38562,-0.347595
33,0,0.4,0.44,0.6,0.388428,0.755493,-0.364563,-0.381348
34,0,-3.25,-1.01,0.95,0.423828,0.725525,-0.337402,-0.424377
35,0,-8.47,-1.84,-1.29,0.459412,0.686951,-0.302551,-0.474915
36,0,-7.84,-8.95,-10.61,0.488586,0.642578,-0.257263,-0.53125
37,0,4.39,-11.2,-18.52,0.510254,0.601746,-0.195984,-0.582336
38,0,12.13,10.09,-14,0.537598,0.564087,-0.138184,-0.611267
39,0,11.94,1.14,-4.87,0.571289,0.543884,-0.09729,-0.606873
40,0,0.21,1.57,-0.9,0.58667,0.549622,-0.0959473,-0.586975
41,0,-2.3,1.46,0.08,0.607605,0.559265,-0.0998535,-0.554993
42,0,-3.45,1.17,2.51,0.620972,0.561951,-0.0990601,-0.537415
43,0,-0.28,1.62,3.83,0.647034,0.555115,-0.0877686,-0.515259
44,0,-0.42,2.06,3.24,0.655273,0.553101,-0.0852051,-0.507385
45,0,-1.33,1.86,2.69,0.662781,0.550293,-0.0840454,-0.500854
46,0,-2.69,1.05,2.47,0.666199,0.551025,-0.0863647,-0.495056
47,0,-2.62,0.55,2.27,0.667969,0.551331,-0.0892334,-0.49176
48,0,-1.45,0.2,1.28,0.667419,0.551147,-0.0912476,-0.492371
49,0,-1.42,-0.31,0.84,0.663208,0.552429,-0.0966187,-0.495605
50,0,-1.15,-0.05,0.1,0.658386,0.554871,-0.101562,-0.498352
51,0,-0.7,0.03,-0.03,0.650391,0.558228,-0.110168,-0.503235
52,0,-0.7,-0.26,-0.7,0.64325,0.561768,-0.118103,-0.506592
53,0,-0.67,-0.09,-0.52,0.630981,0.568665,-0.13147,-0.511108
54,0,1.76,0.1,-1.08,0.622253,0.57373,-0.141907,-0.513367
55,0,3.2,-0.03,-1.46,0.607666,0.585693,-0.16687,-0.509766
56,0,4.11,-0.55,-2.73,0.594421,0.601013,-0.192261,-0.498535
57,0,3.14,-0.01,-3.21,0.576843,0.622681,-0.225586,-0.478149
58,0,1.38,-1.22,-3.8,0.55481,0.648621,-0.264832,-0.448669
59,0,-0.03,-0.65,-4.59,0.52771,0.677246,-0.304443,-0.412598
60,0,-1.22,-1.59,-4.32,0.497559,0.705139,-0.342773,-0.371094
61,0,-3.79,-2.17,-3.27,0.465027,0.730774,-0.377502,-0.327454
62,0,-3.45,-0.82,-1.59,0.432556,0.752197,-0.406128,-0.286621
63,0,-3.05,-0.94,-0.31,0.402588,0.769043,-0.428162,-0.251282
0,1,-0.36,-0.49,0.25,0.673706,0.464233,0.0845947,-0.568726
1,1,-0.4,-0.2,0.58,0.669495,0.468079,0.0794678,-0.571289
2,1,-0.36,0.03,0.61,0.664673,0.473755,0.0731812,-0.57312
3,1,-0.14,0.07,0.55,0.659302,0.482239,0.0652466,-0.57312
4,1,-0.45,-0.23,0.22,0.648132,0.503052,0.0465698,-0.569824
5,1,-0.17,-0.64,0,0.637939,0.521545,0.02948,-0.565796
6,1,-0.57,-0.75,-0.52,0.618286,0.556641,-0.00213623,-0.554871
7,1,-0.46,-0.72,-1.04,0.592102,0.600342,-0.0390015,-0.536255
8,1,-0.38,-0.83,-1.4,0.569946,0.631775,-0.0668335,-0.521118
9,1,-1.09,-0.28,-1.48,0.532837,0.677734,-0.112793,-0.493958
10,1,-0.7,-0.41,-1.65,0.505127,0.706543,-0.142395,-0.474731
11,1,-0.4,-0.58,-1.3,0.4599,0.743347,-0.185364,-0.448914
12,1,-0.51,0.09,-1.41,0.427002,0.763245,-0.218994,-0.432678
13,1,0.12,0.08,-0.87,0.372375,0.78479,-0.273254,-0.413208
14,1,-0.76,0.78,0.1,0.334534,0.791382,-0.310913,-0.406372
15,1,-1.01,0.49,-0.07,0.282898,0.788025,-0.366089,-0.406128
16,1,-0.71,-0.35,-0.17,0.25885,0.780273,-0.393799,-0.411194
17,1,0.23,-1.51,0.22,0.243347,0.763,-0.421021,-0.425842
18,1,1.19,-0.83,-0.28,0.240601,0.75354,-0.431824,-0.433411
19,1,1.14,-0.42,-0.98,0.235962,0.746277,-0.44165,-0.438538
20,1,0.83,0.5,-1.39,0.228516,0.743774,-0.448792,-0.439453
21,1,-0.4,-0.12,-1.48,0.211853,0.739502,-0.464294,-0.438965
22,1,-0.08,0.41,-1.72,0.197266,0.733826,-0.479736,-0.438721
23,1,0.41,0.07,-2.09,0.179749,0.721008,-0.504395,-0.43988
24,1,0.29,0.66,-2.19,0.166504,0.712646,-0.52124,-0.438965
25,1,-0.03,0.65,-2.03,0.149658,0.699768,-0.54364,-0.43866
26,1,0.01,0.3,-2.32,0.137634,0.69104,-0.558289,-0.437988
27,1,0.52,0.71,-2.3,0.12561,0.677002,-0.57251,-0.445129
28,1,-0.05,0.27,-2.66,0.119873,0.670288,-0.579163,-0.448242
29,1,-0.65,1.07,-3.18,0.11969,0.661133,-0.577026,-0.464355
30,1,0.49,-13.89,-0.62,0.134277,0.651428,-0.573303,-0.478455
31,1,2.51,-0.58,-4.66,0.156799,0.640259,-0.548645,-0.514221
32,1,1.81,-1.28,-4.9,0.195007,0.630859,-0.494385,-0.565308
33,1,-1.46,-2.74,-5.63,0.254272,0.620239,-0.403687,-0.62262
34,1,-3.08,-3.58,-4.93,0.347717,0.593079,-0.284973,-0.667969
35,1,-7.86,0.41,-12.76,0.45874,0.52887,-0.16571,-0.694519
36,1,3.42,-3.9,-21.98,0.534729,0.465149,-0.0470581,-0.703918
37,1,8.4,8.53,-9.02,0.604553,0.429749,0.034668,-0.6698
38,1,5.09,2.04,-3.93,0.647522,0.427856,0.067749,-0.626953
39,1,0.92,2.55,-0.67,0.673645,0.445435,0.0795288,-0.584351
40,1,-1.75,1.98,1.58,0.695679,0.466492,0.0904541,-0.538696
41,1,-1.43,2.17,3.25,0.707031,0.471375,0.0983276,-0.517944
42,1,0.2,2.29,4.46,0.721802,0.471191,0.109192,-0.495056
43,1,0.68,3.04,4.57,0.729492,0.468628,0.115601,-0.484619
44,1,0.28,3.22,4.05,0.735596,0.467163,0.120911,-0.475403
45,1,-0.43,2.93,3.92,0.739868,0.467834,0.122742,-0.46759
46,1,-1.48,2.28,4.08,0.741943,0.469849,0.122192,-0.462341
47,1,-1.32,1.67,4.04,0.742493,0.471985,0.120361,-0.459839
48,1,-1.33,1.01,3.46,0.741394,0.47583,0.114441,-0.459167
49,1,-1.79,0.22,2.24,0.739136,0.479614,0.110596,-0.459839
50,1,-1.2,0.12,1.49,0.73291,0.485168,0.10022,-0.466309
