sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.02,0.05,-0.24,0.6073,0.508972,-0.308105,-0.52655
1,0,0.44,-0.22,-0.44,0.600586,0.516846,-0.317566,-0.520935
2,0,0.57,-0.2,-0.41,0.592957,0.525574,-0.328003,-0.514343
3,0,0,-0.28,-0.42,0.584656,0.535156,-0.339661,-0.506409
4,0,-0.44,-0.18,-0.34,0.575623,0.54541,-0.351929,-0.497375
5,0,-1.07,0,-0.32,0.566223,0.555725,-0.363831,-0.488037
6,0,-1.01,-0.04,-0.23,0.557495,0.564941,-0.374451,-0.479431
7,0,-0.61,-0.22,-0.25,0.549927,0.572632,-0.383301,-0.471985
8,0,-0.69,-0.57,-0.16,0.541382,0.580933,-0.394836,-0.462097
9,0,-0.52,-0.23,-0.14,0.536865,0.585083,-0.400696,-0.45697
10,0,-0.18,-0.08,-0.14,0.533325,0.588318,-0.40509,-0.453064
11,0,0.04,-0.01,-0.08,0.530334,0.591125,-0.408447,-0.449951
12,0,0.24,0.45,0,0.527527,0.593628,-0.411682,-0.447021
13,0,-0.45,-0.32,-0.11,0.526001,0.594788,-0.415955,-0.443359
14,0,0.5,0.06,0,0.524719,0.595703,-0.419922,-0.43988
15,0,0.36,0,0.03,0.520325,0.598999,-0.426086,-0.434692
16,0,-0.02,-0.02,-0.2,0.516785,0.60144,-0.43158,-0.429993
17,0,0.53,-0.06,-0.54,0.50592,0.60907,-0.447815,-0.415283
18,0,0.56,-0.23,-1.05,0.4953,0.617065,-0.461182,-0.40155
19,0,0.27,-0.21,-1.27,0.485962,0.624329,-0.471802,-0.38916
20,0,-0.32,-0.32,-1.06,0.467834,0.638367,-0.490051,-0.365295
21,0,-0.76,0.7,-0.6,0.452637,0.649292,-0.503357,-0.34668
22,0,-2.95,-0.19,0.36,0.412415,0.675049,-0.529968,-0.305542
23,0,-2.14,-0.01,0.48,0.399658,0.683228,-0.534424,-0.296387
24,0,-0.02,-0.14,0.09,0.396057,0.685852,-0.53418,-0.295654
25,0,0.79,1.3,-0.43,0.392456,0.689331,-0.53241,-0.295532
26,0,1.51,-0.11,-0.69,0.388489,0.692566,-0.532715,-0.292664
27,0,0.1,-0.81,-0.5,0.378235,0.699768,-0.535522,-0.283691
28,0,-0.38,-0.52,-0.52,0.371033,0.704895,-0.537354,-0.276978
29,0,-0.69,-0.39,-0.53,0.362732,0.712097,-0.53772,-0.268799
30,0,-3.45,-2.09,1.1,0.360352,0.716187,-0.534485,-0.267395
31,0,-6.08,0.71,2.73,0.365967,0.715637,-0.526733,-0.276489
32,0,-11.09,-0.18,4.78,0.411194,0.688599,-0.492249,-0.338257
33,0,-7.32,0.92,0.1,0.467407,0.640747,-0.445679,-0.415161
34,0,-10.43,-1.77,-10.16,0.538086,0.547668,-0.343262,-0.541016
35,0,-8.76,-2.77,-13.45,0.572266,0.485046,-0.262878,-0.60675
36,0,12.23,9.62,-13.94,0.613037,0.399963,-0.166382,-0.660706
37,0,26.14,1.04,-6.26,0.620667,0.396851,-0.167786,-0.65509
38,0,-0.66,-0.64,-0.92,0.612671,0.425171,-0.202148,-0.634827
39,0,-8.77,-0.48,1.26,0.602661,0.452881,-0.233459,-0.614136
40,0,-4.22,0.75,0.93,0.593506,0.475464,-0.2547,-0.597412
41,0,0.58,0.55,0.22,0.593933,0.477295,-0.257263,-0.59436
42,0,3.5,0.13,-0.46,0.59259,0.484131,-0.265564,-0.586487
43,0,3.19,-0.01,-0.58,0.58606,0.498413,-0.281006,-0.57373
44,0,-0.33,-0.16,-0.94,0.566833,0.530884,-0.317688,-0.544006
45,0,-2.16,-0.21,-0.99,0.550659,0.553284,-0.344055,-0.52179
46,0,-3.25,-0.27,-0.42,0.528381,0.580627,-0.376221,-0.492065
47,0,-3.39,-0.32,0.21,0.517517,0.593445,-0.390442,-0.477051
48,0,-2.19,0.34,0.62,0.510315,0.6026,-0.400452,-0.464844
49,0,-1.14,-0.17,0.27,0.511902,0.602051,-0.401428,-0.463013
50,0,0.91,-0.04,-0.3,0.517334,0.59729,-0.399048,-0.465149
51,0,1.31,0.03,-0.68,0.519897,0.594971,-0.398621,-0.465637
52,0,1.22,-0.09,-0.42,0.520447,0.595642,-0.405701,-0.457947
53,0,1.27,0.26,-0.29,0.517944,0.598938,-0.413086,-0.44989
54,0,0.05,0.1,0.02,0.505798,0.611084,-0.434448,-0.426575
55,0,-0.74,0.03,0.09,0.493347,0.621582,-0.452515,-0.40686
56,0,-1.16,-0.18,0.03,0.481079,0.630798,-0.468201,-0.38916
57,0,-0.41,-0.09,-0.39,0.471313,0.637695,-0.479797,-0.375488
58,0,0.43,-0.14,-0.62,0.464966,0.642151,-0.486938,-0.366455
59,0,-0.35,-0.19,-0.82,0.453979,0.649658,-0.498596,-0.351196
60,0,-0.71,-0.18,-0.68,0.44696,0.654358,-0.505737,-0.341003
61,0,-0.35,-0.17,-0.66,0.43866,0.659973,-0.514648,-0.327332
62,0,0.53,0.81,-0.87,0.433411,0.663696,-0.520081,-0.318115
63,0,0.23,-0.06,-0.68,0.4245,0.670349,-0.528564,-0.301819
0,1,-0.33,0.08,-0.2,0.561401,0.592468,-0.281982,-0.504333
