sample,sensor,ax,ay,az,w,i,j,k
0,0,0.3,1.44,0.49,0.679077,0.444031,-0.250488,-0.528137
1,0,-0.94,0.92,0.44,0.67804,0.445862,-0.255188,-0.525757
2,0,-1.54,0.23,0.32,0.675354,0.448425,-0.26178,-0.523682
3,0,-1.43,-0.79,-0.14,0.672058,0.450928,-0.268127,-0.522644
4,0,0.02,-0.7,-0.63,0.66864,0.453308,-0.273315,-0.522278
5,0,0.85,-0.57,-0.6,0.664429,0.457153,-0.279297,-0.521118
6,0,0.67,-0.58,-0.39,0.658569,0.463196,-0.288025,-0.518433
7,0,0.16,-0.33,-0.31,0.651001,0.47113,-0.299377,-0.514404
8,0,-0.35,0.06,-0.37,0.64209,0.48053,-0.312073,-0.509277
9,0,0.07,0.23,-0.53,0.631836,0.491272,-0.3255,-0.503418
10,0,0.61,0.37,-0.78,0.620422,0.503052,-0.340088,-0.496399
11,0,0.65,0.09,-0.93,0.607605,0.515686,-0.356445,-0.487671
12,0,0.43,-0.73,-1.18,0.593384,0.529297,-0.374756,-0.476685
13,0,0.27,-0.53,-1.3,0.577759,0.543945,-0.394897,-0.463013
14,0,-0.68,-0.6,-1.34,0.560974,0.559448,-0.415405,-0.447021
15,0,-1.04,-0.54,-1.37,0.544434,0.574036,-0.434692,-0.430237
16,0,-0.95,-0.2,-1.26,0.529236,0.587158,-0.451721,-0.413574
17,0,-0.64,-0.61,-0.92,0.508179,0.604736,-0.473633,-0.389465
18,0,0.14,-0.15,-0.87,0.481567,0.625916,-0.498291,-0.357849
19,0,0.12,-0.16,-0.62,0.468628,0.636047,-0.50946,-0.341064
20,0,-0.45,-0.02,-0.3,0.449036,0.650269,-0.525024,-0.31604
21,0,-1.09,-0.35,-0.25,0.436462,0.658997,-0.533691,-0.300659
22,0,-1.24,-0.05,-0.05,0.418884,0.670288,-0.543823,-0.282043
23,0,-0.29,-0.25,0.28,0.408997,0.676208,-0.548706,-0.272766
24,0,0.36,0.38,-0.24,0.397827,0.6828,-0.554565,-0.260681
25,0,0.59,-0.89,-0.72,0.388733,0.687805,-0.558289,-0.253174
26,0,-0.36,0.27,-0.12,0.366211,0.698914,-0.569336,-0.230896
27,0,0.1,-1.02,-0.39,0.354065,0.704346,-0.574646,-0.219727
28,0,-0.47,-0.29,-0.68,0.346252,0.707764,-0.577942,-0.212402
29,0,-0.28,-1.06,-0.77,0.33667,0.712524,-0.581055,-0.203125
30,0,-0.14,-0.43,-0.58,0.331299,0.715759,-0.582031,-0.19812
31,0,-1.14,-0.34,-0.06,0.327576,0.719849,-0.580322,-0.194275
32,0,0.17,-0.07,1.3,0.34137,0.718018,-0.570557,-0.20575
