sample,sensor,ax,ay,az,w,i,j,k
0,0,0.82,-0.04,-1.5,0.564941,0.540466,-0.258545,-0.567322
1,0,-0.5,-0.5,-1.88,0.549255,0.566345,-0.290588,-0.541443
2,0,-3.22,-0.9,-1.55,0.522095,0.60437,-0.334412,-0.500305
3,0,-3.02,-0.66,-1.53,0.507263,0.623169,-0.356506,-0.476685
4,0,-2.05,-0.77,-0.83,0.492004,0.641907,-0.380249,-0.44873
5,0,-2.04,-1.7,-0.27,0.479614,0.656433,-0.394653,-0.428223
6,0,-0.07,-0.78,0.12,0.473267,0.66394,-0.399841,-0.418701
7,0,-0.19,0.32,-0.31,0.445862,0.692139,-0.424683,-0.376526
8,0,-0.63,0.05,-0.27,0.437378,0.69989,-0.432495,-0.362976
9,0,-0.27,1.57,-0.42,0.422974,0.711548,-0.443359,-0.343811
10,0,-0.29,-0.39,-0.58,0.415527,0.717651,-0.448853,-0.332947
11,0,-0.5,-0.3,-0.36,0.40625,0.725647,-0.455566,-0.317627
12,0,-0.66,-0.09,0.21,0.401062,0.730103,-0.458862,-0.309021
13,0,-0.28,0.01,0.27,0.394226,0.735718,-0.462524,-0.298828
14,0,-0.17,-0.21,-0.11,0.390503,0.73877,-0.464294,-0.293457
15,0,-0.57,-0.02,-0.15,0.383911,0.743774,-0.466492,-0.286011
16,0,-0.32,-0.02,0.19,0.381226,0.745972,-0.466858,-0.283325
17,0,0.11,-0.08,0.25,0.376343,0.74939,-0.467285,-0.280029
18,0,0.12,-0.2,-0.31,0.374695,0.750793,-0.466919,-0.279114
19,0,0.03,-0.04,-0.27,0.372192,0.753052,-0.46637,-0.277283
20,0,-0.41,0.07,0.2,0.37085,0.754272,-0.465759,-0.276733
21,0,-0.19,-0.09,0.2,0.369995,0.755127,-0.464172,-0.278259
22,0,0.47,-0.25,-0.31,0.37085,0.754944,-0.462341,-0.28064
23,0,0.63,-0.09,-0.5,0.370789,0.755554,-0.460327,-0.28241
24,0,-0.38,0.06,-0.18,0.370239,0.756348,-0.459229,-0.282715
25,0,-0.07,-0.18,-0.04,0.368164,0.758057,-0.457947,-0.282959
26,0,0.46,-0.32,-0.44,0.368286,0.758545,-0.456299,-0.28418
27,0,-0.36,-0.11,-0.48,0.367737,0.759949,-0.454041,-0.284912
28,0,-1.41,0.18,0.4,0.368774,0.760071,-0.451233,-0.287598
29,0,-1.21,1.19,0.02,0.379395,0.753723,-0.438904,-0.308655
30,0,0.98,-1.02,-1.13,0.389832,0.746094,-0.426941,-0.330322
31,0,0.18,0.02,-0.88,0.403625,0.736206,-0.415283,-0.35022
32,0,-1.76,0,-0.07,0.415283,0.72699,-0.403625,-0.368835
33,0,-6.08,0.67,2.81,0.428406,0.715149,-0.389099,-0.391968
34,0,-6.42,0.53,4.68,0.448181,0.692993,-0.366089,-0.429932
35,0,-9.96,0.11,1.98,0.474548,0.654846,-0.330933,-0.486267
36,0,-10.96,-4.56,-8.29,0.498047,0.604492,-0.279297,-0.55542
37,0,-5.46,-7.03,-15.85,0.517334,0.549072,-0.212463,-0.621094
38,0,20.45,8.48,-15.99,0.535889,0.494507,-0.14624,-0.668518
39,0,22.65,7.85,-8.38,0.549866,0.462952,-0.110779,-0.68634
40,0,0.49,-1.53,0.19,0.554077,0.464966,-0.111267,-0.681458
41,0,-5.35,-2.74,2.05,0.554443,0.476868,-0.12323,-0.670837
42,0,-4.16,-0.11,1.5,0.555298,0.482483,-0.130554,-0.664673
43,0,2.2,1.97,0.57,0.562012,0.472961,-0.126404,-0.666687
44,0,1.43,1.89,0.43,0.56427,0.471375,-0.125,-0.666199
45,0,-0.04,0.62,0.53,0.564819,0.473816,-0.128235,-0.663391
46,0,-1.02,-0.33,0.4,0.564514,0.477173,-0.134705,-0.659912
47,0,-0.37,-0.75,-0.11,0.562988,0.481262,-0.144775,-0.656128
48,0,0.09,-0.43,-0.59,0.562134,0.483032,-0.151001,-0.654114
49,0,0.38,0.21,-0.93,0.560669,0.48584,-0.158264,-0.651611
50,0,1.52,0.5,-0.9,0.557739,0.492615,-0.172485,-0.645386
51,0,1.37,0.64,-0.86,0.553467,0.502869,-0.1875,-0.636902
52,0,0.88,0.01,-1.02,0.542297,0.526733,-0.218933,-0.616882
53,0,0.4,-0.17,-0.93,0.531921,0.546204,-0.243042,-0.59967
54,0,-0.94,-0.49,-1.17,0.513611,0.576233,-0.280579,-0.570496
55,0,-1.21,0.86,-0.78,0.501282,0.594543,-0.303955,-0.550354
56,0,-1.15,-0.9,-1.31,0.487,0.614502,-0.333801,-0.523254
57,0,-0.13,-0.13,-1.31,0.47821,0.626404,-0.350037,-0.506348
58,0,-1.49,0.73,-0.77,0.45929,0.650696,-0.378296,-0.471741
59,0,-1.05,-0.83,-0.67,0.451111,0.660461,-0.389832,-0.45636
