sample,sensor,ax,ay,az,w,i,j,k
0,0,-1.1,-0.33,-0.3,0.512756,0.637207,-0.44342,-0.366699
1,0,-0.78,-0.33,-0.22,0.505615,0.642578,-0.450562,-0.358459
2,0,-0.74,-0.08,-0.13,0.500488,0.646423,-0.455627,-0.352173
3,0,-0.48,-0.08,0.17,0.497253,0.648926,-0.459595,-0.347107
4,0,-0.25,0.01,0.28,0.494385,0.65094,-0.462585,-0.343262
5,0,-0.49,-0.01,0.17,0.491272,0.652954,-0.465393,-0.340149
6,0,-0.33,-0.07,0.11,0.488892,0.654358,-0.467896,-0.337463
7,0,-0.07,-0.28,-0.38,0.487366,0.65509,-0.469727,-0.335754
8,0,0.39,-0.04,-0.57,0.486267,0.655579,-0.471252,-0.334167
9,0,0.52,-0.09,-0.35,0.485535,0.655762,-0.473389,-0.331909
10,0,0.04,-0.07,-0.02,0.482361,0.657349,-0.478455,-0.32605
11,0,-0.96,-0.08,0.05,0.478027,0.65979,-0.482788,-0.321045
12,0,-0.68,-0.11,0.04,0.472656,0.662598,-0.488098,-0.315125
13,0,-1.44,-1.73,-0.49,0.472473,0.661987,-0.492126,-0.310364
14,0,0.07,-0.05,-0.1,0.470093,0.662903,-0.495728,-0.306213
15,0,-0.35,-0.07,0.08,0.46759,0.664001,-0.498413,-0.303467
16,0,-0.63,-0.2,-0.08,0.463684,0.66571,-0.50177,-0.300049
17,0,-0.2,0.21,-0.33,0.462463,0.666138,-0.50293,-0.299072
18,0,-0.52,-0.58,-0.35,0.462219,0.666138,-0.503784,-0.298096
19,0,0.09,-0.04,-0.24,0.461731,0.666199,-0.504272,-0.297668
20,0,0.04,-0.16,-0.33,0.460754,0.666565,-0.50531,-0.296753
21,0,0.59,0.7,-0.71,0.459473,0.667236,-0.506653,-0.295044
22,0,-0.61,-0.29,-0.2,0.448975,0.673523,-0.515076,-0.281921
23,0,-0.6,-0.35,-0.54,0.444275,0.676514,-0.518066,-0.276794
24,0,0,-1.4,-0.57,0.440369,0.679504,-0.520264,-0.271423
25,0,-0.45,-0.22,-0.49,0.436951,0.68219,-0.522278,-0.266357
26,0,-1.51,-0.14,-0.08,0.430542,0.687134,-0.524902,-0.258728
27,0,-1.59,-1.5,0.88,0.427795,0.689941,-0.524841,-0.255981
28,0,-4.15,0,2.98,0.428772,0.691589,-0.519958,-0.259888
29,0,-8.62,1.3,7.59,0.444458,0.682922,-0.505371,-0.284058
30,0,-10.92,0.08,4.9,0.482788,0.655762,-0.472229,-0.337463
31,0,-19.59,-2.12,-4.98,0.532227,0.609253,-0.415649,-0.41571
