sample,sensor,ax,ay,az,w,i,j,k
0,0,0.13,-0.2,-0.21,0.0865479,0.803223,-0.585266,-0.0692139
1,0,0.12,0.09,0.11,0.0859375,0.80365,-0.584778,-0.0693359
2,0,0.06,0.04,0.08,0.0852051,0.804016,-0.584351,-0.069397
3,0,-0.05,0.04,0.11,0.0843506,0.804199,-0.584229,-0.0692749
4,0,0,-0.02,0.06,0.0837402,0.804504,-0.583862,-0.0698853
5,0,0.25,0.12,-0.01,0.0838623,0.804688,-0.583496,-0.0703125
6,0,0.04,0.05,0.15,0.0826416,0.80481,-0.583557,-0.0698853
7,0,-0.15,-0.03,0,0.0818481,0.804932,-0.583557,-0.0695801
8,0,0.03,0.01,0.05,0.0812988,0.804993,-0.583496,-0.0698853
9,0,0.06,-0.02,-0.05,0.0809937,0.804932,-0.583618,-0.0701294
10,0,-0.01,-0.06,-0.05,0.0797729,0.804871,-0.583862,-0.0700073
11,0,0.05,-0.05,-0.02,0.0791626,0.804749,-0.584167,-0.0697632
12,0,-0.06,-0.05,-0.05,0.0789185,0.804688,-0.58429,-0.0697632
13,0,-0.04,-0.04,0.07,0.0787354,0.804688,-0.58429,-0.0698853
14,0,0.22,0.03,-0.05,0.0787354,0.804688,-0.584229,-0.0703735
15,0,0.29,0,-0.02,0.0788574,0.804688,-0.584167,-0.0707397
16,0,0.05,0.08,0.15,0.0786743,0.804688,-0.584229,-0.0705566
17,0,-0.03,-0.01,0.09,0.0784302,0.804565,-0.584412,-0.0703125
18,0,0.09,-0.03,-0.04,0.0784912,0.804504,-0.584534,-0.0703125
19,0,0.11,-0.01,0.05,0.0784302,0.804382,-0.584717,-0.0702515
20,0,-0.03,0.03,0.07,0.0783081,0.80426,-0.5849,-0.0700684
21,0,-0.04,-0.01,0.09,0.0783081,0.804199,-0.585022,-0.0701294
22,0,0.02,0.01,0.14,0.078125,0.804016,-0.585266,-0.0701294
23,0,0.06,-0.06,-0.1,0.0778809,0.803894,-0.585449,-0.0700684
24,0,-0.14,-0.02,-0.07,0.0774536,0.803955,-0.58551,-0.0699463
25,0,0.26,0.1,0.2,0.0773926,0.803955,-0.58551,-0.0700684
26,0,0.21,0.05,0.19,0.0772095,0.803833,-0.585693,-0.0700073
27,0,-0.03,-0.08,-0.11,0.0764771,0.803589,-0.586121,-0.0697021
