sample,sensor,ax,ay,az,w,i,j,k
0,0,0.52,0.18,0,0.0814209,0.820374,-0.557312,-0.0986938
1,0,-0.07,0.02,0.12,0.0808105,0.820068,-0.557983,-0.0982056
2,0,0.07,-0.04,-0.33,0.0805664,0.819641,-0.558655,-0.0979614
3,0,-0.07,-0.09,-0.29,0.0803223,0.819397,-0.559143,-0.0975342
4,0,-0.03,-0.08,-0.3,0.0802612,0.81958,-0.558838,-0.0974731
5,0,0.25,0.03,-0.13,0.0805054,0.819885,-0.558411,-0.097229
6,0,0.08,0.04,0.28,0.0800781,0.820312,-0.558044,-0.0959473
7,0,-0.2,0.04,0.35,0.079895,0.820435,-0.557983,-0.0957031
8,0,0,0.08,0.13,0.0803833,0.820312,-0.557922,-0.0964355
9,0,0.14,0.02,-0.05,0.0807495,0.82019,-0.557983,-0.0969238
10,0,0.19,0.03,0.1,0.0806885,0.820129,-0.558228,-0.0965576
11,0,-0.42,0,0.22,0.0800781,0.820068,-0.558533,-0.0957642
12,0,-0.18,-0.02,0.19,0.0800781,0.819885,-0.558716,-0.0958252
13,0,0.27,0.05,0.04,0.0804443,0.819702,-0.558838,-0.0964966
14,0,0.17,-0.04,-0.03,0.0803223,0.819458,-0.559204,-0.0967407
15,0,0.05,-0.03,-0.11,0.0797729,0.819153,-0.559753,-0.0966797
16,0,0.09,0.01,0.05,0.0797119,0.81897,-0.559998,-0.0966797
17,0,0.18,0.04,0.32,0.0795898,0.818848,-0.560242,-0.0966187
18,0,-0.09,-0.03,-0.12,0.0791626,0.818665,-0.560608,-0.0964355
19,0,-0.03,0.01,-0.07,0.0789795,0.818542,-0.56073,-0.0965576
20,0,0.29,0.01,0,0.0791626,0.818481,-0.56073,-0.0968628
21,0,0.25,0.08,0.15,0.0791626,0.818481,-0.56073,-0.0968628
22,0,0,0.06,0.25,0.0787354,0.818481,-0.560913,-0.0963135
23,0,-0.05,-0.03,-0.05,0.0786743,0.818359,-0.561096,-0.0961914
24,0,0.06,0.03,-0.03,0.0787964,0.818176,-0.561279,-0.0964966
25,0,0.16,0.02,0.08,0.0786743,0.818115,-0.561401,-0.0964355
26,0,-0.07,0,0.14,0.0784302,0.817932,-0.561707,-0.0961914
27,0,0.11,0.03,0,0.0783691,0.81781,-0.561951,-0.0962524
28,0,-0.13,0.01,0.05,0.078064,0.817505,-0.562439,-0.0959473
29,0,-1.14,-0.44,0.51,0.078125,0.817322,-0.562744,-0.0959473
30,0,0.14,1.53,0.41,0.0895386,0.814392,-0.564514,-0.100403
31,0,-1.43,-1.81,-4.87,0.0957642,0.809875,-0.570068,-0.0994263
32,0,0.53,0.46,-1.15,0.0984497,0.808044,-0.572083,-0.100342
33,0,2.78,1.14,5.52,0.0982056,0.808533,-0.571838,-0.0983276
34,0,3,-2.06,0.81,0.106018,0.806335,-0.574097,-0.0950928
35,0,-3.09,0.4,-1.05,0.103088,0.805481,-0.576416,-0.0911255
36,0,-0.78,-0.36,0.21,0.107727,0.805115,-0.575684,-0.0936279
37,0,1.63,0.45,0.65,0.112549,0.804993,-0.574463,-0.0963135
38,0,-0.65,-0.09,0.19,0.109375,0.805237,-0.575195,-0.0938721
39,0,-1.5,0.1,-0.26,0.107605,0.805542,-0.575439,-0.0914917
40,0,-0.34,0.03,0.72,0.108704,0.806458,-0.574097,-0.0905762
41,0,-0.02,0.17,0.49,0.109497,0.806824,-0.573425,-0.0908203
42,0,0.02,-0.01,-0.21,0.107849,0.806824,-0.573486,-0.0921631
43,0,0.25,0.07,0.03,0.107422,0.806763,-0.573425,-0.0933838
44,0,0.33,0,0.11,0.106445,0.806824,-0.573547,-0.0938721
45,0,0.24,0.04,0.1,0.105835,0.806824,-0.573486,-0.0942993
46,0,0.21,-0.04,0.04,0.105164,0.806763,-0.573608,-0.0947876
47,0,0.19,-0.01,-0.04,0.104797,0.806824,-0.573608,-0.0950317
48,0,0.07,0.05,0.01,0.104309,0.806824,-0.573608,-0.0953979
49,0,0.12,-0.09,0.05,0.10437,0.806885,-0.573547,-0.095459
50,0,0.2,0.07,0.01,0.105042,0.807007,-0.57312,-0.0961304
51,0,0.02,-0.06,0.14,0.105591,0.807007,-0.572998,-0.0961914
52,0,0.29,0.07,0.16,0.106201,0.807068,-0.572754,-0.0964355
53,0,-0.09,0.01,0.06,0.106018,0.807129,-0.572754,-0.0961914
54,0,-0.08,-0.03,0.19,0.106079,0.80719,-0.572693,-0.0960083
55,0,-0.02,0.07,0.09,0.105957,0.807373,-0.572449,-0.0960083
56,0,0,-0.03,0.19,0.105957,0.807617,-0.572144,-0.0960083
57,0,0.01,0.08,0.13,0.105896,0.807678,-0.572021,-0.0960693
58,0,-0.1,0.01,-0.02,0.105713,0.807678,-0.57196,-0.0964355
59,0,0.19,0.03,0.16,0.105957,0.807678,-0.571899,-0.0968628
60,0,0.06,0.03,0.01,0.105713,0.807617,-0.57196,-0.097229
61,0,-0.02,0,0.01,0.105347,0.807556,-0.572083,-0.097229
62,0,0.05,-0.02,-0.02,0.106262,0.807373,-0.572021,-0.0979614
63,0,0.02,-0.01,-0.04,0.106262,0.807373,-0.572083,-0.0979614
0,1,-0.17,0.05,-0.2,0.218201,0.638611,-0.695679,-0.246033
1,1,0.1,0.12,0,0.218018,0.640198,-0.694336,-0.245911
2,1,-0.04,-0.15,0.35,0.21759,0.640442,-0.694397,-0.245422
3,1,-0.1,-0.14,0.29,0.21405,0.641785,-0.695496,-0.242065
4,1,-0.07,-0.11,0.29,0.213623,0.642151,-0.695068,-0.242615
5,1,-0.09,-0.04,0.27,0.211487,0.643677,-0.694824,-0.241089
6,1,0.21,-0.06,0.13,0.211609,0.644165,-0.694153,-0.24176
7,1,0.18,-0.06,0.21,0.211426,0.644287,-0.694153,-0.241577
8,1,-0.2,-0.07,0.18,0.209595,0.644958,-0.694763,-0.239563
9,1,-0.21,-0.07,0.11,0.209351,0.64502,-0.694885,-0.239441
10,1,0.04,-0.13,0.2,0.209473,0.64502,-0.694641,-0.239807
11,1,0.02,-0.06,0,0.209473,0.645447,-0.694275,-0.239807
12,1,0.05,-0.08,0,0.209106,0.645691,-0.694153,-0.239868
13,1,-0.05,0,-0.03,0.206116,0.646484,-0.695312,-0.237
14,1,0.07,-0.24,0.16,0.205139,0.645325,-0.696655,-0.236877
15,1,-0.16,-0.05,-0.06,0.203979,0.64563,-0.697021,-0.236023
16,1,-0.03,0.05,-0.08,0.203552,0.645813,-0.696899,-0.236328
17,1,0.04,-0.08,0.01,0.201965,0.646179,-0.697449,-0.235107
18,1,0.15,-0.11,0.15,0.20166,0.646057,-0.697693,-0.234863
19,1,0.04,-0.08,0.13,0.201416,0.646057,-0.697815,-0.23468
20,1,-0.1,-0.07,0.07,0.20105,0.64624,-0.697937,-0.234314
21,1,-0.03,-0.03,0.05,0.201172,0.646484,-0.697632,-0.234253
22,1,0.09,-0.09,0.11,0.200684,0.646423,-0.69812,-0.233459
23,1,-0.13,-0.06,0.13,0.200256,0.646057,-0.69873,-0.232971
24,1,0,-0.07,0.12,0.199158,0.645935,-0.699402,-0.232178
25,1,0,-0.13,0.03,0.198364,0.645996,-0.699524,-0.232178
26,1,-0.04,-0.16,0.04,0.197632,0.646179,-0.699768,-0.231873
27,1,-0.16,-0.26,1.52,0.196838,0.641724,-0.702759,-0.235718
28,1,-2.66,-0.93,1.41,0.197693,0.627258,-0.714111,-0.239746
29,1,-4.91,2.46,-0.83,0.200317,0.606628,-0.730652,-0.240845
30,1,4.24,1.02,-2.39,0.202698,0.594421,-0.737671,-0.247864
31,1,6.74,-1.88,-3.22,0.227356,0.548462,-0.767883,-0.240479
32,1,-2.02,1.21,0.13,0.243103,0.548889,-0.770447,-0.214478
33,1,-0.88,1.94,1.27,0.247498,0.551331,-0.767822,-0.212708
34,1,-0.29,1.09,0.26,0.25592,0.553528,-0.764648,-0.208496
35,1,-0.28,-0.6,0.58,0.265991,0.546082,-0.766296,-0.209412
36,1,-0.08,-0.04,0.3,0.267456,0.547485,-0.765564,-0.206421
37,1,-0.59,0.38,0.39,0.267212,0.552734,-0.762085,-0.205688
38,1,-0.44,0.03,0.63,0.268982,0.551819,-0.76239,-0.204651
39,1,-0.36,-0.46,0.73,0.271667,0.551758,-0.761841,-0.203369
40,1,-0.17,0.08,0.54,0.272278,0.554443,-0.759888,-0.202576
41,1,-0.09,0.16,0.42,0.272522,0.555908,-0.758606,-0.203003
42,1,0.26,-0.07,0.21,0.272461,0.555847,-0.758484,-0.203918
43,1,0.29,-0.14,0.09,0.272095,0.55542,-0.758667,-0.204712
44,1,0.15,-0.14,0,0.271912,0.555359,-0.758545,-0.205444
45,1,0.38,-0.19,0,0.271973,0.555603,-0.75824,-0.206055
46,1,-0.1,-0.03,-0.01,0.27179,0.556824,-0.757324,-0.206177
47,1,0.12,0.12,0.02,0.271729,0.558533,-0.755981,-0.206604
48,1,0.03,-0.02,0.08,0.271729,0.560059,-0.754883,-0.206604
49,1,0.13,0.02,0.13,0.272095,0.560547,-0.754333,-0.206726
50,1,0.15,-0.2,0.15,0.272827,0.560669,-0.753845,-0.207275
51,1,0,-0.08,0.3,0.273438,0.560608,-0.753723,-0.20697
52,1,0,-0.02,0.21,0.274048,0.561096,-0.753235,-0.206787
53,1,-0.16,-0.14,0.24,0.274353,0.561401,-0.75293,-0.206543
54,1,-0.03,0.01,0.25,0.276367,0.561829,-0.751343,-0.208252
55,1,0.1,-0.12,0.23,0.276611,0.562683,-0.750671,-0.208252
56,1,-0.11,-0.01,0.26,0.27832,0.563354,-0.748901,-0.210449
57,1,0,0.06,0.27,0.27832,0.564209,-0.74823,-0.210632
58,1,0.16,-0.15,0.22,0.279358,0.563843,-0.74762,-0.212463
59,1,0.13,-0.14,0.19,0.279297,0.563782,-0.74762,-0.212708
60,1,0.03,-0.02,0.11,0.28009,0.563477,-0.747131,-0.214233
61,1,0.06,-0.03,0.1,0.279846,0.563538,-0.74707,-0.214417
62,1,-0.02,0,0.06,0.28064,0.56311,-0.746704,-0.21582
63,1,-0.03,0.03,0.05,0.280579,0.563171,-0.746643,-0.215942
0,2,0.83,-0.58,-0.48,-0.0563354,0.491028,-0.493835,0.715454
1,2,0.16,-0.43,-0.51,-0.0545654,0.490051,-0.493164,0.716675
2,2,-0.35,0.31,0.31,-0.0546875,0.489563,-0.491699,0.718018
3,2,-0.6,0.2,0.26,-0.0541382,0.489075,-0.491089,0.718872
4,2,-0.38,0.05,-0.1,-0.0518188,0.48938,-0.492004,0.71814
5,2,0.36,-0.23,-0.44,-0.0507202,0.489929,-0.492249,0.717712
6,2,0.58,-0.43,-0.38,-0.0500488,0.490601,-0.491089,0.718079
7,2,0.27,-0.09,-0.12,-0.0504761,0.491028,-0.489136,0.719116
8,2,-0.53,0.16,0.19,-0.0513306,0.491211,-0.487427,0.720032
9,2,-0.45,0.08,0.12,-0.0515747,0.491638,-0.486816,0.720154
10,2,0,-0.09,0,-0.0512695,0.49231,-0.486877,0.719666
11,2,-0.02,-0.19,0,-0.0506592,0.49292,-0.487793,0.718689
12,2,0.33,-0.33,-0.18,-0.0506592,0.493652,-0.487732,0.718262
13,2,-0.1,-0.18,-0.06,-0.052124,0.494507,-0.486877,0.718079
14,2,0.57,-0.23,-0.14,-0.0535889,0.495239,-0.486145,0.718018
15,2,-0.39,0.01,0.32,-0.0541992,0.495789,-0.48468,0.718567
16,2,0.13,-0.18,0.04,-0.0539551,0.496582,-0.484253,0.718323
17,2,0.36,-0.25,0,-0.0540771,0.497131,-0.484009,0.718079
18,2,0.25,-0.2,0.09,-0.0550537,0.497131,-0.482971,0.718689
19,2,0.04,-0.07,0.16,-0.055481,0.49707,-0.482605,0.718994
20,2,-0.18,-0.04,0.03,-0.055481,0.497192,-0.48175,0.719482
