sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.15,0.04,0.24,0.110596,0.798767,-0.589355,-0.0490723
1,0,0.22,-0.1,-0.09,0.110718,0.799011,-0.588928,-0.0491333
2,0,-0.04,-0.07,0.21,0.108643,0.7995,-0.588867,-0.0474854
3,0,-0.34,-0.06,0.1,0.107666,0.799622,-0.588867,-0.0473022
4,0,0.19,0.01,-0.22,0.108032,0.799866,-0.58844,-0.0477295
5,0,0.36,0.03,0.29,0.107361,0.800232,-0.588196,-0.046875
6,0,-0.13,0.02,0.09,0.10614,0.800415,-0.588196,-0.0458374
7,0,-0.09,0.04,0.12,0.105652,0.800598,-0.588074,-0.0453491
8,0,0.14,0.04,0.1,0.105347,0.800903,-0.587708,-0.045105
9,0,0.14,0.01,-0.08,0.104858,0.801086,-0.587585,-0.0446777
10,0,0.08,-0.01,0.1,0.104004,0.801514,-0.587219,-0.0440063
11,0,0,0.08,0.21,0.103516,0.801819,-0.586975,-0.0435791
12,0,0.01,0.03,0.18,0.103149,0.802185,-0.586548,-0.043335
13,0,-0.01,0.01,-0.02,0.103149,0.802429,-0.586182,-0.043396
14,0,0.35,0.07,0.03,0.103699,0.803284,-0.584839,-0.0437622
15,0,0,0.07,0.31,0.103271,0.80365,-0.584473,-0.0432129
16,0,0,0.12,0.4,0.102783,0.803894,-0.58429,-0.0427856
17,0,0.03,-0.09,-0.16,0.102478,0.804016,-0.584106,-0.0426025
18,0,0.19,0.02,0.1,0.102661,0.80481,-0.583008,-0.0426025
19,0,0.07,0.09,0.27,0.102661,0.805298,-0.582397,-0.0422974
20,0,-0.12,0.11,0.45,0.102234,0.805481,-0.582214,-0.0418701
21,0,-0.12,0.01,0.24,0.101868,0.805542,-0.582214,-0.0418701
22,0,0.09,0.01,-0.23,0.101929,0.805725,-0.581909,-0.0425415
23,0,0.38,0.16,-0.06,0.102295,0.805969,-0.581482,-0.0428467
24,0,0.2,0,0.21,0.102417,0.806213,-0.581177,-0.0424194
25,0,-0.13,0.01,0.22,0.101624,0.806458,-0.580994,-0.0418091
26,0,-0.06,0.08,0,0.101196,0.806641,-0.580811,-0.0418091
27,0,-0.05,-0.18,-0.12,0.101318,0.806824,-0.580444,-0.0421753
28,0,0.32,0.03,-0.01,0.101501,0.807129,-0.580078,-0.0425415
29,0,0.14,0.01,0.09,0.101318,0.807373,-0.579773,-0.0423584
30,0,-0.07,-0.08,0.16,0.100525,0.807556,-0.579651,-0.0418701
31,0,0.15,-0.06,0.05,0.100342,0.807617,-0.57959,-0.0425415
32,0,0.09,0.07,0.22,0.100098,0.807617,-0.57959,-0.0427246
33,0,-0.02,0.2,0.6,0.0994263,0.807434,-0.579895,-0.0427246
34,0,-1.6,0.93,2.74,0.0992432,0.806702,-0.580994,-0.0432739
35,0,-1.78,1.67,3.02,0.104309,0.801819,-0.58667,-0.0449219
36,0,-2.13,-2.51,-8.43,0.111084,0.796875,-0.591614,-0.052124
37,0,5.33,0.86,-2.67,0.133728,0.799683,-0.581543,-0.0665283
38,0,5.03,-2.53,5.56,0.146667,0.798279,-0.581665,-0.0544434
39,0,-0.35,0.1,-0.84,0.124573,0.791992,-0.596191,-0.0426025
40,0,3.52,-0.59,-0.39,0.136047,0.79187,-0.593262,-0.0490112
41,0,0.01,0.48,0.9,0.134155,0.792114,-0.593689,-0.0454712
42,0,-0.94,0.14,0.05,0.126221,0.792603,-0.595398,-0.0373535
43,0,0.95,0.18,0.23,0.130249,0.793091,-0.593628,-0.0407715
44,0,0.39,0.02,0.39,0.129639,0.792969,-0.593872,-0.0410156
45,0,-0.45,-0.09,0.47,0.125977,0.792114,-0.595886,-0.0402222
46,0,0.1,0.02,0.02,0.125,0.791504,-0.596802,-0.0409546
47,0,0.65,-0.02,-0.22,0.125488,0.790894,-0.597473,-0.0426025
48,0,0.16,-0.08,-0.1,0.125122,0.790527,-0.598022,-0.0425415
49,0,-0.21,-0.09,-0.04,0.124146,0.790344,-0.598511,-0.041687
50,0,0.16,-0.02,-0.01,0.124329,0.790283,-0.598511,-0.0419312
51,0,0.15,-0.02,-0.29,0.124329,0.790222,-0.598511,-0.0425415
52,0,0.18,-0.05,0.18,0.124207,0.790283,-0.59845,-0.0427246
53,0,0.11,0.02,0.02,0.124634,0.790344,-0.598328,-0.0428467
54,0,0.06,0.01,0.1,0.124939,0.790405,-0.598206,-0.0428467
55,0,0.03,-0.01,0.27,0.125488,0.790466,-0.597961,-0.0430298
56,0,0.13,0.11,0.17,0.125549,0.790527,-0.597839,-0.0430908
57,0,-0.03,0.01,0.13,0.125305,0.790527,-0.597961,-0.0429077
58,0,-0.01,0.08,0.06,0.125183,0.790466,-0.598022,-0.0430298
59,0,0,-0.01,0.02,0.125183,0.790344,-0.598145,-0.0432739
60,0,-0.01,-0.01,0.32,0.125244,0.790344,-0.598145,-0.0435791
61,0,0.22,0.12,0,0.125183,0.790283,-0.598206,-0.0439453
62,0,0.17,0.01,0.05,0.125244,0.790039,-0.59845,-0.0447998
63,0,0.19,0.05,-0.01,0.124878,0.789917,-0.598694,-0.0449219
0,1,0.15,-0.13,0.05,0.306824,0.543152,-0.757324,-0.193237
1,1,0.03,0.01,0.02,0.305969,0.546997,-0.75531,-0.191711
2,1,0.01,-0.01,0,0.305359,0.552063,-0.752075,-0.190796
3,1,0,-0.15,0.12,0.303711,0.556152,-0.750427,-0.188049
4,1,-0.13,0.22,-0.13,0.303406,0.56134,-0.747131,-0.186218
5,1,-0.04,-0.05,0.02,0.302979,0.564697,-0.744873,-0.185669
6,1,0.02,0.06,0.05,0.302917,0.570007,-0.740967,-0.185181
7,1,-0.1,0.03,0.07,0.302979,0.57373,-0.738342,-0.184021
8,1,-0.04,-0.05,0.03,0.303589,0.578918,-0.734253,-0.183167
9,1,0.02,0.22,-0.23,0.303833,0.581787,-0.731995,-0.182739
10,1,0.2,-0.18,0.2,0.304016,0.583618,-0.730469,-0.182739
11,1,0.03,-0.14,0.28,0.30426,0.585571,-0.728943,-0.182312
12,1,0.01,-0.08,0.21,0.30426,0.58783,-0.727356,-0.18103
13,1,-0.01,0.01,-0.01,0.304932,0.590393,-0.72522,-0.180298
14,1,0.01,0.11,-0.12,0.303589,0.593262,-0.72406,-0.177673
15,1,0.09,0.1,0,0.30365,0.594849,-0.722656,-0.17804
16,1,0.02,-0.24,0.37,0.303162,0.596558,-0.721436,-0.178162
17,1,-0.08,0.01,0.3,0.302368,0.598999,-0.719849,-0.177673
18,1,-0.08,-0.32,0.19,0.302856,0.601074,-0.718018,-0.177429
19,1,0.24,0.26,-0.22,0.303528,0.603333,-0.716003,-0.176758
20,1,0.1,0.03,-0.13,0.304016,0.60498,-0.714355,-0.176758
21,1,-0.16,-0.58,0.23,0.30365,0.6073,-0.712585,-0.176636
22,1,-0.06,-0.18,0.26,0.302673,0.609558,-0.711487,-0.174988
23,1,-0.51,-0.67,0.02,0.302673,0.611694,-0.709717,-0.174866
24,1,-0.29,0.21,-0.12,0.30249,0.614136,-0.707397,-0.175659
25,1,0,0.01,-0.03,0.303223,0.615845,-0.705627,-0.17572
26,1,0.19,-0.4,0.21,0.302368,0.617493,-0.704346,-0.176636
27,1,0.02,-0.16,0.25,0.301147,0.619385,-0.703125,-0.176941
28,1,0.09,0.02,0.02,0.299561,0.622559,-0.700745,-0.17804
29,1,-0.01,-0.05,0.24,0.29718,0.625916,-0.698303,-0.179749
30,1,-0.01,-0.34,0.46,0.295471,0.628418,-0.696716,-0.17981
31,1,0.28,-0.19,1.26,0.293762,0.631348,-0.694946,-0.179504
32,1,-2.36,-3.88,3.41,0.288635,0.622681,-0.703674,-0.183777
33,1,-3.56,2.06,-6.17,0.300964,0.596558,-0.716614,-0.199951
34,1,13.43,7.34,1.11,0.312805,0.575134,-0.72583,-0.210999
35,1,-13.11,-1.76,-0.3,0.309692,0.550171,-0.755676,-0.174194
36,1,3.12,0.48,1.07,0.306946,0.565857,-0.744507,-0.177002
37,1,-0.49,0.88,-0.1,0.302612,0.570679,-0.74292,-0.175598
38,1,0.27,0.47,0.06,0.310974,0.56427,-0.744812,-0.173706
39,1,-0.33,-0.09,0.27,0.310547,0.558105,-0.750549,-0.169678
40,1,-0.81,-0.38,0.45,0.3078,0.558655,-0.751831,-0.167114
41,1,-0.77,-0.15,0.54,0.307068,0.559082,-0.752075,-0.165894
42,1,0.06,0,0.66,0.309509,0.556091,-0.753113,-0.166931
43,1,0.07,-0.23,0.35,0.30957,0.551208,-0.756531,-0.167297
44,1,-0.09,-0.36,0.19,0.3078,0.549255,-0.758667,-0.167419
45,1,0.18,-0.1,-0.09,0.306213,0.547302,-0.760376,-0.168701
46,1,0.22,0.09,-0.27,0.306274,0.545898,-0.761353,-0.168945
47,1,-0.05,0.08,-0.26,0.306274,0.544434,-0.762329,-0.169189
48,1,-0.1,-0.03,-0.14,0.306091,0.543945,-0.762695,-0.169373
49,1,-0.16,-0.07,-0.1,0.306152,0.543396,-0.763,-0.169678
50,1,0.06,0.07,-0.03,0.306824,0.543213,-0.762634,-0.171021
51,1,0.11,-0.12,0.04,0.306824,0.542542,-0.762878,-0.171814
52,1,0.09,-0.07,-0.01,0.308105,0.541687,-0.762451,-0.174133
53,1,-0.03,-0.01,0.21,0.308472,0.541809,-0.762146,-0.1745
54,1,-0.04,-0.16,0.15,0.309448,0.541443,-0.761719,-0.175781
55,1,0.02,-0.08,0.22,0.310059,0.54187,-0.761047,-0.17627
56,1,-0.05,-0.09,0.34,0.310303,0.542114,-0.760742,-0.176392
57,1,0,-0.06,0.15,0.309998,0.54248,-0.760559,-0.176514
