sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.01,0,0.44,0.112,0.775269,-0.614197,-0.0958862
1,0,0.39,-0.04,-0.11,0.112915,0.775208,-0.613892,-0.0971069
2,0,0.34,0.2,-0.03,0.114014,0.775146,-0.613586,-0.0984497
3,0,0.24,0,0.07,0.113953,0.775085,-0.613647,-0.0986938
4,0,0.34,0.01,0.05,0.113586,0.775146,-0.613647,-0.0985107
5,0,-0.01,0.07,0.52,0.113403,0.775208,-0.613647,-0.0982056
6,0,0.13,-0.08,-0.04,0.113586,0.775024,-0.613831,-0.0983276
7,0,0.3,0.11,0.03,0.114136,0.774963,-0.61377,-0.0984497
8,0,0.05,-0.07,0.02,0.114197,0.774963,-0.61377,-0.0984497
9,0,0.07,-0.03,-0.04,0.114502,0.77478,-0.613953,-0.0983276
10,0,0.12,0,0.16,0.114624,0.77478,-0.613953,-0.0982056
11,0,0.01,-0.08,0.06,0.115234,0.774719,-0.613831,-0.0985718
12,0,0.12,0.1,-0.05,0.115234,0.774719,-0.613831,-0.0986938
13,0,0.07,0,0.12,0.114868,0.774841,-0.613831,-0.0983276
14,0,-0.05,0,-0.11,0.114685,0.774841,-0.613831,-0.0983276
15,0,0.06,0.08,0.07,0.115051,0.77478,-0.61377,-0.0986938
16,0,0.19,0,0.05,0.114685,0.774902,-0.613708,-0.0987549
17,0,0.16,-0.02,-0.03,0.114746,0.774963,-0.613464,-0.0996704
18,0,0.26,0.06,-0.17,0.111755,0.776306,-0.612427,-0.0988159
19,0,0.2,0.05,0.04,0.108887,0.777832,-0.611145,-0.0981445
20,0,0.39,0,-0.35,0.106201,0.779053,-0.610107,-0.0977173
21,0,0.02,0.17,0.39,0.103027,0.781128,-0.608154,-0.0969238
22,0,-0.16,-0.35,0.69,0.100952,0.781799,-0.607788,-0.0959473
23,0,-0.08,-0.14,0.44,0.0991821,0.782043,-0.607605,-0.0968628
24,0,-0.09,-0.25,-0.59,0.0991211,0.782288,-0.606995,-0.0984497
25,0,0.58,0.11,-0.34,0.0990601,0.783386,-0.605408,-0.0996704
26,0,0.09,-0.23,-0.22,0.0979004,0.783752,-0.605347,-0.0982666
27,0,-0.08,-0.22,-0.03,0.0941162,0.784485,-0.605347,-0.0961914
28,0,-0.26,0.22,0.01,0.0917969,0.78479,-0.60553,-0.0950317
29,0,-0.12,0.05,0.42,0.0881348,0.784973,-0.606079,-0.0932617
30,0,-0.01,0.27,0.37,0.0859985,0.785095,-0.606384,-0.0927124
31,0,-0.35,0.38,0.5,0.0839844,0.784668,-0.607544,-0.0905151
32,0,-1.52,-1.38,-3.96,0.0879517,0.777466,-0.616089,-0.0906372
33,0,6.88,1.11,-2.11,0.101257,0.776733,-0.612732,-0.105164
34,0,5.37,-1.12,6.79,0.108582,0.775269,-0.613831,-0.101746
35,0,-4.72,0.69,-1.47,0.0985107,0.769409,-0.623962,-0.0947876
36,0,-1.36,-0.28,-0.71,0.108032,0.767273,-0.62439,-0.0986328
37,0,3.9,-0.19,0.36,0.117065,0.766296,-0.623047,-0.104492
38,0,-0.92,-0.11,-0.47,0.115051,0.765869,-0.624207,-0.102905
39,0,-1.48,-0.36,-0.49,0.115479,0.766296,-0.624023,-0.100647
40,0,0.35,0.21,0.23,0.11908,0.766724,-0.622681,-0.101013
41,0,0.02,-0.07,0.26,0.118896,0.767395,-0.622131,-0.0994263
42,0,-0.73,0.15,0.23,0.118042,0.7677,-0.62207,-0.098999
43,0,0.11,0.01,0.44,0.118042,0.768005,-0.621582,-0.0994873
44,0,0.35,0.09,0.29,0.11792,0.768311,-0.621155,-0.0997925
45,0,0.2,0,0.31,0.117432,0.768677,-0.62085,-0.0995483
46,0,-0.1,0.17,0.44,0.116699,0.769043,-0.620605,-0.098877
47,0,-0.06,0.06,0.21,0.116455,0.769409,-0.620239,-0.0985718
48,0,0.19,0.16,0.39,0.116333,0.769531,-0.620178,-0.0986328
49,0,0.35,0.03,0.23,0.116028,0.769592,-0.620056,-0.0987549
50,0,0.11,0.1,-0.02,0.115112,0.769531,-0.620361,-0.0986328
51,0,-0.05,0.13,0.44,0.114136,0.769531,-0.620605,-0.0983276
52,0,0.15,-0.11,0.05,0.115906,0.769287,-0.6203,-0.100281
53,0,0.3,0.18,-0.02,0.115601,0.769409,-0.620117,-0.100525
54,0,0,0.09,0.27,0.115295,0.769348,-0.6203,-0.100159
55,0,0.04,0.12,-0.11,0.115173,0.769287,-0.620422,-0.100037
56,0,0.1,0.07,0.16,0.115295,0.769409,-0.6203,-0.0998535
57,0,0.1,-0.13,-0.01,0.115417,0.769348,-0.620239,-0.100037
58,0,0.13,0.09,0.05,0.115662,0.769653,-0.619873,-0.100342
59,0,0.02,0.11,0.5,0.115784,0.769897,-0.619507,-0.100342
60,0,0.12,0.02,0.05,0.116638,0.77002,-0.61908,-0.10083
61,0,0.12,0.01,0.27,0.116699,0.770203,-0.618958,-0.100586
62,0,-0.06,-0.01,0.72,0.116516,0.77002,-0.619202,-0.100525
63,0,-0.05,0.18,0.06,0.116577,0.77002,-0.619141,-0.100952
0,1,0.12,0.12,0.16,0.22467,0.490356,-0.80603,-0.243774
1,1,0.38,-0.15,0.18,0.225342,0.489685,-0.805786,-0.245361
2,1,0.18,-0.1,0.18,0.225281,0.488586,-0.806458,-0.245361
3,1,0.22,-0.35,0.14,0.225098,0.48761,-0.807007,-0.245605
4,1,0.26,-0.31,0.12,0.225891,0.487488,-0.806396,-0.247009
5,1,0.01,-0.01,0.19,0.226501,0.487854,-0.806091,-0.246887
6,1,0.06,-0.06,0.18,0.227539,0.488159,-0.80542,-0.247498
7,1,0.14,-0.03,0.26,0.228088,0.488586,-0.804871,-0.247803
8,1,-0.02,-0.06,0.28,0.228699,0.488464,-0.804871,-0.247437
9,1,-0.06,-0.3,0.17,0.229004,0.488525,-0.804688,-0.247681
10,1,0.01,0,0.24,0.22937,0.489136,-0.804199,-0.247803
11,1,-0.02,-0.02,0.19,0.229553,0.489441,-0.803955,-0.247681
12,1,-0.11,0.01,0.24,0.229858,0.490295,-0.803345,-0.247864
13,1,0,-0.03,0.3,0.230164,0.49054,-0.80304,-0.247986
14,1,0,-0.18,0.27,0.230591,0.490479,-0.802856,-0.248291
15,1,-0.02,-0.03,0.21,0.230225,0.490845,-0.802795,-0.248169
16,1,-0.17,0.14,0.15,0.229309,0.491272,-0.80304,-0.247437
17,1,0.19,0.35,0.3,0.227295,0.490845,-0.80426,-0.246033
18,1,0.63,0.56,-0.08,0.225525,0.489685,-0.805542,-0.245911
19,1,0.18,-0.56,0.17,0.223389,0.487549,-0.807373,-0.246094
20,1,-0.01,-0.91,0.31,0.220825,0.486633,-0.80835,-0.247009
21,1,-0.01,-0.5,-0.59,0.219604,0.489746,-0.806763,-0.24707
22,1,-0.05,0.01,-0.34,0.22113,0.501709,-0.798279,-0.249268
23,1,-0.02,0.41,-0.64,0.223511,0.511658,-0.791077,-0.249939
24,1,-0.02,0.17,0.19,0.223755,0.528198,-0.78064,-0.248108
25,1,0.62,-0.67,0.25,0.221497,0.540222,-0.773621,-0.246216
26,1,-0.33,-0.08,0.59,0.215088,0.555603,-0.765869,-0.24176
27,1,-0.29,-0.16,0.52,0.210144,0.563782,-0.762146,-0.239075
28,1,0.41,-0.4,0.61,0.205505,0.568848,-0.761047,-0.234497
29,1,0.37,-0.34,0.72,0.201904,0.573181,-0.759644,-0.231506
30,1,0.68,0.54,2.99,0.196289,0.570557,-0.763794,-0.229248
31,1,-3.01,0.69,0.78,0.194519,0.556519,-0.774109,-0.230713
32,1,-2.62,2.18,-2.47,0.196716,0.531189,-0.78772,-0.242126
33,1,12.43,15.29,1.52,0.207336,0.504761,-0.79834,-0.2547
34,1,-2.83,-19.37,4.92,0.205994,0.472534,-0.8255,-0.229858
35,1,-3.35,1.45,0.54,0.20813,0.486206,-0.817932,-0.226379
36,1,-0.08,-0.86,-0.1,0.209961,0.492126,-0.808472,-0.245239
37,1,0.39,-0.34,-0.37,0.221741,0.491089,-0.80719,-0.241028
38,1,0.5,-0.49,-0.16,0.224121,0.493958,-0.803955,-0.243896
39,1,-0.78,0.52,0.19,0.226624,0.501587,-0.799072,-0.241882
40,1,-0.28,0.01,0.49,0.229919,0.499939,-0.799133,-0.242126
41,1,-0.44,-0.28,0.46,0.230652,0.499146,-0.7995,-0.24176
