sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.18,-0.04,0.18,0.0827637,0.800964,-0.586792,-0.0852051
1,0,-0.05,-0.18,-0.19,0.0813599,0.802063,-0.58551,-0.085022
2,0,0.09,0.24,-0.42,0.0795288,0.804199,-0.582764,-0.0856934
3,0,0.25,0.06,0.32,0.0780029,0.805115,-0.581726,-0.0855713
4,0,0.17,0,0.65,0.074646,0.805786,-0.581482,-0.0841675
5,0,-0.18,0.03,-0.23,0.0735474,0.806274,-0.580811,-0.0842896
6,0,0.12,-0.52,-0.29,0.0744019,0.807739,-0.578369,-0.0864258
7,0,0.19,-0.05,0.57,0.0733032,0.808777,-0.577148,-0.0858154
8,0,-0.04,-0.25,0.24,0.0712891,0.809387,-0.576843,-0.0843506
9,0,0.05,-0.32,-0.11,0.0704956,0.809875,-0.576233,-0.0842896
10,0,0.02,-0.07,0.59,0.0687256,0.810852,-0.575195,-0.0836182
11,0,-0.49,0.08,-0.05,0.0670166,0.811096,-0.575012,-0.0834961
12,0,0.14,-0.48,-0.2,0.0661621,0.811951,-0.573853,-0.0841675
13,0,0.22,-0.27,-0.18,0.0640259,0.812744,-0.572998,-0.0841675
14,0,0.44,0,0.36,0.0608521,0.813843,-0.571838,-0.0836182
15,0,-0.61,0.08,0.21,0.0569458,0.814209,-0.571838,-0.0826416
16,0,-0.7,0.28,-0.14,0.0540161,0.814514,-0.571594,-0.0831909
17,0,0.04,-0.11,-0.18,0.0533447,0.81488,-0.570984,-0.0844727
18,0,0.59,0.3,-0.22,0.0529175,0.815796,-0.569458,-0.0860596
19,0,-0.15,0.14,0.33,0.050354,0.816772,-0.568542,-0.0845337
20,0,-0.48,0.09,0.16,0.048645,0.817139,-0.568176,-0.0838013
21,0,-0.04,0.01,0.02,0.0480347,0.817505,-0.567688,-0.0843506
22,0,0.33,0.11,-0.09,0.0480347,0.817932,-0.566956,-0.0853271
23,0,0.21,0.08,0.17,0.0476074,0.818298,-0.566406,-0.0856323
24,0,0.17,0,0.2,0.0473022,0.818542,-0.56604,-0.0856934
25,0,0.07,0.07,-0.07,0.0470581,0.818787,-0.565735,-0.0855103
26,0,0.06,0,0.12,0.046814,0.818848,-0.565735,-0.0853271
