sample,sensor,ax,ay,az,w,i,j,k
0,0,-10.86,3.04,9.39,0.601929,0.610229,-0.427612,-0.28717
1,0,0,-3.55,8.29,0.579346,0.629578,-0.445007,-0.264526
2,0,-4.51,-0.25,3.15,0.574829,0.632019,-0.44812,-0.263306
3,0,3.55,-1.25,-3.19,0.584595,0.623535,-0.438049,-0.278503
4,0,10.73,-1.57,-4.5,0.599976,0.610474,-0.426147,-0.292847
5,0,2.09,0.6,-1.42,0.601135,0.608521,-0.430664,-0.287842
6,0,-3.37,1.2,0.53,0.593201,0.613037,-0.444946,-0.272583
7,0,-2.05,0.66,1.18,0.589111,0.614319,-0.454529,-0.262634
8,0,-1.08,0.41,0.42,0.590698,0.611755,-0.457458,-0.259888
9,0,-0.44,-0.13,0,0.594604,0.608032,-0.456909,-0.260681
10,0,-0.63,-0.43,-0.05,0.599915,0.603821,-0.454407,-0.262695
11,0,-0.57,-0.3,0.06,0.607056,0.598816,-0.449646,-0.26593
12,0,-0.94,-0.1,0.39,0.615173,0.592957,-0.443481,-0.270752
13,0,-2.01,0,0.78,0.623779,0.586243,-0.435791,-0.277954
14,0,-1.62,0.34,0.3,0.634949,0.577026,-0.424438,-0.289368
15,0,-0.62,0.09,-0.05,0.649719,0.564209,-0.407959,-0.305176
16,0,-0.14,-0.15,-0.35,0.665649,0.549194,-0.388184,-0.323425
17,0,-0.59,-0.17,-0.59,0.681213,0.532959,-0.366699,-0.342712
18,0,-0.43,-0.53,-1.03,0.696167,0.515869,-0.343384,-0.362427
19,0,-0.02,-0.78,-1.05,0.710327,0.498352,-0.318115,-0.381897
20,0,-0.59,-1.06,-0.46,0.723328,0.481262,-0.292297,-0.399719
21,0,0.73,-0.43,-1.84,0.733032,0.467041,-0.265259,-0.417297
22,0,1.24,-0.05,-1.61,0.742615,0.452881,-0.242249,-0.42981
23,0,1.91,-0.11,-1.11,0.750793,0.44043,-0.223633,-0.438538
24,0,1.98,-0.16,-0.52,0.756714,0.431458,-0.210754,-0.443604
25,0,1.35,0.1,-0.31,0.760742,0.425415,-0.203369,-0.446045
26,0,-0.02,0.14,-0.07,0.763794,0.420837,-0.199524,-0.446899
27,0,-0.85,-0.02,0.16,0.766296,0.417053,-0.197144,-0.447205
28,0,-1.29,0,0.05,0.768616,0.413574,-0.193604,-0.447998
29,0,-1.16,-0.01,0.3,0.770996,0.409912,-0.188721,-0.449341
30,0,-0.32,0.08,0.06,0.775513,0.401611,-0.171997,-0.455688
31,0,-0.7,-0.15,0.3,0.777405,0.397461,-0.163269,-0.459351
32,0,-1.48,-0.08,1.75,0.77887,0.393494,-0.153992,-0.46344
33,0,-0.57,0.26,1.74,0.779053,0.390564,-0.143799,-0.468872
34,0,12.3,1.11,4.77,0.770752,0.388306,-0.153503,-0.481201
35,0,12.7,-2.33,-8.8,0.740662,0.428406,-0.218323,-0.469299
36,0,3.67,-6.6,-21.87,0.687195,0.4953,-0.309814,-0.431824
37,0,-12.63,-0.12,-21.69,0.607178,0.580933,-0.400696,-0.365051
38,0,-17.85,3.52,9.63,0.524475,0.651367,-0.465637,-0.28949
39,0,-9.13,5.11,17.51,0.47522,0.686951,-0.491089,-0.24707
40,0,-8.87,5.81,7.32,0.457825,0.698975,-0.489197,-0.250122
41,0,1,0.61,-0.32,0.483398,0.684143,-0.462708,-0.290222
42,0,13.49,-4.79,-5.2,0.526733,0.652954,-0.428955,-0.335022
43,0,18.2,-7.04,-5.75,0.551697,0.632202,-0.411621,-0.355713
44,0,6.44,-1.84,-3.09,0.554199,0.630249,-0.419861,-0.34552
45,0,-1.63,-0.68,-1.39,0.544434,0.636963,-0.441589,-0.32074
46,0,-5.82,1.1,-0.15,0.536255,0.640747,-0.460388,-0.299805
47,0,-4.91,1.23,-0.04,0.537781,0.637634,-0.468933,-0.290405
48,0,-1.95,1.26,0.54,0.546692,0.630066,-0.46814,-0.291504
49,0,-1.37,0.91,0.74,0.559326,0.6203,-0.461853,-0.298462
50,0,0.12,-0.16,0.25,0.589722,0.597046,-0.439453,-0.320435
51,0,-0.54,-0.07,0.34,0.604126,0.585632,-0.427368,-0.33075
52,0,-1.44,-0.39,0.63,0.617432,0.574341,-0.415283,-0.341248
53,0,-1.91,-0.56,0.46,0.630981,0.56189,-0.401123,-0.353882
54,0,-1.92,-0.79,-0.18,0.644592,0.548645,-0.383728,-0.369141
55,0,-2.8,-1.08,-1.29,0.659241,0.533508,-0.362122,-0.386841
56,0,-0.63,0.62,-1.64,0.673828,0.516968,-0.335876,-0.407288
57,0,0.39,-0.85,-1.48,0.694641,0.491699,-0.295776,-0.433838
58,0,1.31,-0.5,-1.47,0.7052,0.477905,-0.272278,-0.447388
59,0,1.76,0.43,-1.01,0.713928,0.466064,-0.252197,-0.457642
60,0,1.31,-1.28,-0.14,0.721191,0.455811,-0.236267,-0.465027
61,0,1.55,0.66,-0.03,0.727112,0.446411,-0.224426,-0.470825
62,0,0.63,0.06,-0.15,0.73175,0.438721,-0.215698,-0.474915
63,0,-0.23,0.1,0.06,0.735474,0.432251,-0.208618,-0.47821
0,1,3.3,-0.94,0.1,0.405029,0.684875,-0.458557,-0.395752
1,1,6.24,1.6,-1.19,0.42157,0.674377,-0.441589,-0.415283
2,1,3.45,1.64,-0.57,0.425049,0.670044,-0.446533,-0.413513
3,1,-1.36,0.01,0.12,0.416382,0.672058,-0.464783,-0.398682
4,1,-2.34,0.2,0.27,0.408752,0.671448,-0.481445,-0.387634
5,1,-1.82,-0.02,-0.06,0.407715,0.667419,-0.489075,-0.386169
6,1,-0.59,0.1,-0.23,0.411804,0.662292,-0.489502,-0.390137
7,1,0.05,-0.48,-0.34,0.418518,0.656616,-0.487122,-0.395508
8,1,-0.3,-0.48,-0.01,0.427063,0.650574,-0.483765,-0.400452
9,1,-0.58,-0.73,0.37,0.437744,0.642029,-0.478516,-0.408936
10,1,-1.05,-0.69,0.65,0.452148,0.631348,-0.469177,-0.420471
11,1,-0.86,-0.43,0.6,0.470215,0.617981,-0.453979,-0.43689
12,1,-0.45,-0.12,0.33,0.491028,0.601074,-0.434448,-0.457031
13,1,-0.4,-0.09,0.07,0.525696,0.572632,-0.394958,-0.489624
14,1,-0.72,0.05,-0.27,0.537476,0.562927,-0.37915,-0.500427
15,1,-1,0,-0.67,0.561157,0.543457,-0.344055,-0.520996
16,1,-0.23,-0.4,-0.8,0.595581,0.512634,-0.283142,-0.549805
17,1,0.29,-0.18,-0.79,0.606262,0.502502,-0.262512,-0.557739
18,1,1.27,2.21,-0.95,0.636169,0.473267,-0.204468,-0.574036
19,1,1.05,0.7,-0.64,0.651672,0.455627,-0.173157,-0.581116
20,1,1.61,0.81,-0.18,0.658752,0.446838,-0.161072,-0.583496
21,1,1.54,0.61,0.31,0.670532,0.431763,-0.144348,-0.585754
22,1,1.06,0.42,0.41,0.682617,0.417419,-0.13324,-0.584839
23,1,-0.43,0.3,0.68,0.687927,0.411804,-0.129395,-0.583496
24,1,-0.64,0.18,0.7,0.692017,0.407043,-0.125244,-0.582825
25,1,-1.14,-0.1,0.74,0.693848,0.404602,-0.12262,-0.583008
26,1,-1.09,-0.07,0.78,0.698425,0.395325,-0.112976,-0.585815
27,1,-0.85,-0.23,0.82,0.701782,0.387573,-0.10376,-0.588623
28,1,-0.04,0.12,0.77,0.706177,0.379456,-0.0921631,-0.590637
29,1,-0.3,0.1,0.78,0.710022,0.372009,-0.0809937,-0.592346
30,1,-1.14,-0.4,1.51,0.71167,0.36853,-0.0754395,-0.593262
31,1,0.23,0.81,3.68,0.717285,0.358826,-0.0534058,-0.594849
32,1,3.39,0.17,4.82,0.717285,0.358032,-0.0353394,-0.59668
33,1,9.71,0.27,8.25,0.719482,0.376404,-0.0342407,-0.582642
34,1,6.01,-0.46,6.31,0.728577,0.431213,-0.0935669,-0.523926
35,1,-4.9,1.88,-2.93,0.725342,0.475159,-0.131409,-0.480469
36,1,-15.92,-1.09,-15.33,0.598328,0.650574,-0.271484,-0.38092
37,1,-4.13,2.72,-3.26,0.479492,0.722839,-0.363525,-0.339844
38,1,-3.15,4.75,8.39,0.383545,0.758484,-0.436401,-0.295227
39,1,2.19,7.36,5.43,0.346252,0.778687,-0.445984,-0.273621
40,1,5.46,5.06,3.43,0.366089,0.763489,-0.421936,-0.324036
41,1,13.09,-2.42,-1.41,0.40271,0.7276,-0.394287,-0.391052
42,1,12.37,-0.07,-1.16,0.427734,0.701294,-0.379883,-0.425354
43,1,6.87,-0.78,-0.62,0.431274,0.693115,-0.387878,-0.427979
44,1,0.62,-1.27,-0.77,0.418884,0.698425,-0.413635,-0.406982
45,1,-3.95,0.39,-1.14,0.405212,0.700378,-0.441406,-0.387817
46,1,-3.77,0.28,-1.11,0.39978,0.691284,-0.462708,-0.38501
47,1,-2.42,0.43,-0.79,0.404175,0.673462,-0.476196,-0.395386
48,1,-1.79,0.01,-0.65,0.416321,0.653564,-0.479797,-0.41156
49,1,-1.08,-0.13,-0.17,0.434021,0.63623,-0.472412,-0.428589
50,1,-0.7,-0.26,-0.24,0.444153,0.628906,-0.46582,-0.436157
51,1,-0.68,-0.39,0.61,0.47644,0.610107,-0.436768,-0.458313
52,1,-0.69,0.51,0.72,0.497864,0.598389,-0.414062,-0.471802
53,1,-1.41,-0.97,0.48,0.518066,0.58728,-0.389587,-0.48468
54,1,-1.43,-0.51,-0.3,0.541077,0.574951,-0.362854,-0.494995
55,1,-1.71,-0.5,-0.47,0.56543,0.560303,-0.330261,-0.507202
56,1,-0.73,1.22,-0.62,0.590393,0.54126,-0.2948,-0.521118
57,1,-0.04,0.16,-0.47,0.613342,0.51947,-0.259583,-0.535339
58,1,0.99,1.42,-0.64,0.642639,0.486145,-0.209351,-0.553894
59,1,1.57,0.31,0.14,0.657593,0.466187,-0.182434,-0.562988
60,1,1.16,-0.21,0.5,0.669312,0.448669,-0.163269,-0.569275
61,1,0.78,0.5,0.89,0.679077,0.434753,-0.149597,-0.572205
62,1,0.46,0.22,0.72,0.686768,0.424438,-0.139526,-0.573364
63,1,-0.45,0.24,0.86,0.692749,0.415588,-0.13208,-0.574402
0,2,6.57,3,5.72,0.0455933,0.843018,-0.483582,-0.231201
1,2,2.69,4.35,9.63,0.0523071,0.842346,-0.481262,-0.236755
2,2,-0.66,2.56,4.54,0.0411987,0.832336,-0.502075,-0.231201
3,2,-0.35,0.61,-1.03,0.02771,0.822876,-0.521729,-0.223389
4,2,-0.54,-0.76,-4.17,0.024231,0.819031,-0.528625,-0.221619
5,2,-0.83,-0.31,-2.29,0.0288696,0.813416,-0.534973,-0.226501
6,2,1.32,0.46,-0.53,0.0333862,0.812317,-0.534668,-0.23053
7,2,1.09,0.62,0.24,0.0532227,0.80896,-0.533569,-0.240967
8,2,0.18,-0.09,0.96,0.0722656,0.805664,-0.53241,-0.249451
9,2,0.32,-0.47,0.69,0.0985718,0.801331,-0.529297,-0.260681
10,2,0.9,-0.62,-0.26,0.135071,0.79657,-0.522644,-0.272095
11,2,0,-0.21,-0.66,0.157837,0.794128,-0.517212,-0.277344
12,2,-0.11,-0.34,-2.1,0.238098,0.784851,-0.492004,-0.291992
13,2,0.06,-0.06,-1.92,0.299072,0.7771,-0.465149,-0.300537
14,2,0.15,0.11,-2.1,0.368103,0.765808,-0.42804,-0.307861
15,2,1.51,0.4,-2.28,0.442749,0.74762,-0.382874,-0.313843
16,2,2.49,1.1,-1.12,0.480896,0.735474,-0.357971,-0.315674
17,2,3.52,2.41,0.57,0.591003,0.690491,-0.285034,-0.304443
18,2,2.38,3.78,2.24,0.655701,0.656555,-0.247498,-0.278809
19,2,2,3,2.03,0.710815,0.6203,-0.219666,-0.248474
20,2,0.7,2.93,2.2,0.753479,0.585571,-0.204468,-0.218262
21,2,-1.07,2.17,1.69,0.770142,0.569885,-0.200989,-0.204163
22,2,-2.42,1.28,1.2,0.803528,0.535156,-0.195068,-0.172729
23,2,-2.22,0.72,0.64,0.815002,0.521545,-0.193542,-0.162109
24,2,-2.16,0.71,0.55,0.819092,0.516174,-0.193176,-0.159058
25,2,-1.67,0.61,0.25,0.829529,0.502075,-0.189026,-0.15509
26,2,-1.2,0.53,0.26,0.833313,0.496887,-0.186584,-0.154358
27,2,-0.78,-0.25,-0.22,0.846375,0.478271,-0.176636,-0.154175
28,2,-0.49,0.37,0.23,0.855347,0.464844,-0.169373,-0.15387
29,2,-0.83,0.49,0.44,0.864319,0.45105,-0.162048,-0.152405
30,2,-1.21,0.26,0.53,0.873413,0.436096,-0.154602,-0.151978
31,2,-10.59,3.49,6.51,0.880554,0.421387,-0.15033,-0.156372
32,2,-20.73,3.83,6.73,0.863953,0.434143,-0.165833,-0.193787
33,2,1.25,13.95,-1.53,0.777893,0.520264,-0.198303,-0.291382
34,2,-2.15,6.31,-9.94,0.636719,0.63031,-0.283447,-0.342041
35,2,-38.86,1.74,19.87,0.496887,0.72583,-0.382446,-0.282898
36,2,9.44,15.84,24.1,0.333374,0.811584,-0.424622,-0.223389
37,2,9.25,15.99,-3.65,0.155457,0.835754,-0.501953,-0.159424
38,2,7.09,8.35,6.02,0.0234375,0.83905,-0.532837,-0.107178
39,2,-2.73,7.51,15.45,-0.015625,0.846252,-0.525085,-0.0890503
40,2,8.46,6.2,10.26,0.0112915,0.857239,-0.494995,-0.141296
41,2,11.14,4.48,9.13,0.0532837,0.860779,-0.462036,-0.206604
42,2,6.62,3.1,9.93,0.0821533,0.856812,-0.446716,-0.244141
43,2,4.41,2.08,6.2,0.0825806,0.849121,-0.458618,-0.248718
44,2,0.28,0.25,-0.46,0.0651855,0.838501,-0.487732,-0.23407
45,2,-2.02,0.28,-1.08,0.0510254,0.825745,-0.516357,-0.221252
46,2,-1.9,1.07,-2.57,0.0489502,0.812256,-0.536194,-0.224365
47,2,-0.31,1.12,-4.17,0.0606689,0.799072,-0.548279,-0.239197
48,2,0.64,0.3,-6.07,0.0843506,0.78772,-0.553467,-0.256958
49,2,0.99,-0.15,-5.2,0.117554,0.779663,-0.550537,-0.27417
50,2,1.15,-0.24,-3.43,0.157593,0.77594,-0.538879,-0.287598
51,2,1.86,-0.64,-1.71,0.203552,0.774902,-0.520996,-0.294495
52,2,0.76,0.02,-1.83,0.256653,0.776001,-0.496887,-0.291626
53,2,0.39,0.13,-2.31,0.321533,0.772156,-0.466919,-0.287109
54,2,0.73,1.21,-0.92,0.394958,0.762573,-0.427612,-0.282227
55,2,0.83,2.5,1.81,0.470215,0.748718,-0.380188,-0.271545
56,2,2.26,3.44,2.96,0.545471,0.726624,-0.331848,-0.253784
57,2,0.27,2.87,2.27,0.612854,0.695679,-0.297424,-0.227905
58,2,-1.26,1.9,1.68,0.693787,0.64209,-0.260925,-0.195618
59,2,-0.36,1.61,1.89,0.733154,0.609131,-0.24115,-0.182434
60,2,-0.21,1.28,1.58,0.762268,0.580811,-0.226868,-0.173584
61,2,-0.88,1.04,0.93,0.782898,0.557678,-0.219482,-0.166931
62,2,-0.88,1.27,1.21,0.797119,0.539917,-0.215942,-0.162659
63,2,-1.69,0.96,0.79,0.807922,0.525269,-0.213806,-0.160095
0,3,3.64,3.1,-6.88,0.132812,0.522095,-0.0689697,-0.839661
1,3,11.22,3.93,6.59,0.141602,0.510559,-0.0356445,-0.847351
2,3,2.18,1.38,2,0.147034,0.507141,-0.0455933,-0.848022
3,3,-3.27,-0.92,-1.76,0.151794,0.504822,-0.0762939,-0.846313
4,3,-5.88,-1.57,-1.54,0.157532,0.50354,-0.104431,-0.843079
5,3,-5.19,-2.06,-2.13,0.164307,0.499329,-0.115479,-0.842834
6,3,-0.29,-0.69,-1.14,0.175171,0.492493,-0.109619,-0.845398
7,3,-0.16,-0.43,-1.43,0.189087,0.485352,-0.0999146,-0.847717
8,3,-0.41,-0.51,-1.75,0.207886,0.479065,-0.0855103,-0.848511
9,3,-0.72,-0.99,-3.38,0.232788,0.469299,-0.0641479,-0.849365
10,3,-1.26,-0.44,-3.2,0.266113,0.45636,-0.034668,-0.848389
11,3,-1.14,0.23,-3.06,0.304321,0.442871,0.00396729,-0.843323
12,3,-1.41,1.98,-2.13,0.348511,0.428345,0.0544434,-0.831909
13,3,-1.6,3.1,-0.69,0.396362,0.413025,0.108643,-0.812744
14,3,-1.64,3.49,-0.66,0.441223,0.399536,0.167175,-0.78595
15,3,-1.23,3.19,-0.93,0.480286,0.382507,0.232788,-0.75415
16,3,1.04,3.81,-0.02,0.517578,0.352112,0.296387,-0.721313
17,3,4.2,4.55,1.76,0.546265,0.326294,0.365112,-0.679565
18,3,3.41,4.29,1.47,0.580872,0.311829,0.411804,-0.629089
19,3,3.79,3.48,1.21,0.609436,0.294556,0.448425,-0.58374
20,3,2.79,3.62,2.08,0.630859,0.2771,0.477783,-0.544922
21,3,1.01,3.6,3.9,0.648682,0.260254,0.498718,-0.512634
22,3,0.69,2.79,3.44,0.659607,0.248047,0.513489,-0.489563
23,3,0.33,1.19,1.45,0.661926,0.241699,0.52533,-0.476929
24,3,0.62,0.79,0.81,0.659668,0.237,0.536377,-0.470093
25,3,0.08,0.96,0.36,0.65918,0.230225,0.545593,-0.46344
26,3,0,0.49,0.43,0.660278,0.220703,0.556274,-0.453796
27,3,-0.39,0.78,0.78,0.661438,0.208862,0.569458,-0.441162
28,3,0.51,1.61,0.78,0.66217,0.197449,0.584229,-0.425659
29,3,0.9,0.93,0.15,0.661926,0.187561,0.600586,-0.407349
30,3,0.8,1.02,2.2,0.661865,0.175781,0.616455,-0.388611
31,3,5.16,3,7.65,0.656677,0.159546,0.631958,-0.379456
32,3,11.58,18.86,24.92,0.635254,0.132629,0.640442,-0.410645
33,3,2.48,23.5,27.53,0.607544,0.137939,0.594055,-0.50885
34,3,14.65,43.78,30.01,0.546814,0.252319,0.509766,-0.614441
35,3,29.8,10.76,-14.93,0.390686,0.408386,0.420349,-0.709839
36,3,1.86,28.68,-6.17,0.300415,0.516724,0.23175,-0.767456
37,3,-2.81,33.31,-12.09,0.223999,0.55304,0.045105,-0.801208
38,3,-19.64,20.01,-31.4,0.146301,0.561523,-0.109253,-0.807068
39,3,-13.76,10.81,-27.23,0.076355,0.58075,-0.187866,-0.788391
40,3,-1.68,14.09,-16.33,0.0675659,0.568542,-0.159424,-0.804199
41,3,17.76,10.66,-2.09,0.0818481,0.536072,-0.0795898,-0.836426
42,3,17.49,6.03,6.5,0.101685,0.509399,-0.0185547,-0.854309
43,3,13.15,4.41,5.97,0.120483,0.493408,-0.0067749,-0.861389
44,3,1.6,0.32,-1.95,0.131531,0.48999,-0.0394287,-0.86084
45,3,-4.09,-0.62,-3.89,0.143066,0.49231,-0.0882568,-0.854004
46,3,-6.33,-1.09,-2.82,0.162842,0.48645,-0.123779,-0.849426
47,3,-6.61,-1.04,-2.23,0.191345,0.470642,-0.137939,-0.85022
48,3,-5.67,-0.48,-1.03,0.22583,0.447876,-0.132935,-0.854797
49,3,-4.37,0.14,-0.19,0.262085,0.426941,-0.115051,-0.857788
50,3,-3.11,0.21,-0.14,0.296021,0.411316,-0.0865479,-0.857727
51,3,-1.29,0.34,-1.33,0.326538,0.401733,-0.050293,-0.854065
52,3,-0.61,0.55,-1.96,0.355591,0.396362,-0.00408936,-0.846436
53,3,-0.87,1.47,-1.47,0.388489,0.395691,0.0480347,-0.83075
54,3,-1.71,2.45,-0.58,0.427429,0.396362,0.104736,-0.805725
55,3,-0.98,3.12,0.7,0.465759,0.391846,0.164795,-0.776123
56,3,5.02,3.05,0,0.496216,0.375977,0.233276,-0.747009
57,3,-0.02,3.82,-0.41,0.522156,0.359497,0.30542,-0.71051
58,3,3.39,4.15,0.28,0.567444,0.33606,0.394409,-0.639893
59,3,3.29,4.18,2.28,0.599304,0.317078,0.441101,-0.588013
60,3,2.19,4.66,3.68,0.634338,0.286865,0.492371,-0.522461
61,3,1.05,3.38,3.43,0.640442,0.279175,0.505493,-0.506348
62,3,2.14,2.5,2.02,0.644592,0.268188,0.526855,-0.484802
63,3,1.3,1.08,0.27,0.64502,0.260376,0.542053,-0.471558
0,4,7.67,-4.17,-2.01,0.438049,0.654541,-0.577698,0.214417
1,4,5.3,-3.79,-4.89,0.450195,0.647705,-0.581665,0.19873
2,4,0.88,-0.07,-1.43,0.440369,0.646851,-0.586731,0.208374
3,4,-3.1,2.83,1.89,0.422119,0.648987,-0.591064,0.226379
4,4,-2.46,2.27,1.33,0.409729,0.650635,-0.594482,0.235474
5,4,-0.33,1.21,0.44,0.407104,0.651428,-0.596008,0.233887
6,4,1.27,-0.07,-0.23,0.409729,0.650818,-0.597168,0.227844
7,4,0.18,0.24,0.69,0.414368,0.649414,-0.597412,0.222778
