sample,sensor,ax,ay,az,w,i,j,k
0,0,14.63,-1.61,-7.5,0.644165,0.59082,-0.298401,-0.38324
1,0,6.06,-0.57,-4.55,0.64325,0.593262,-0.301025,-0.379028
2,0,-6.12,-0.61,-0.1,0.628723,0.611511,-0.32428,-0.35437
3,0,-6.07,-0.38,1.52,0.616028,0.625366,-0.343689,-0.333496
4,0,-2.09,-0.11,1.8,0.613037,0.628601,-0.349182,-0.327271
5,0,-0.78,-0.14,1.18,0.617126,0.624451,-0.344604,-0.332336
6,0,-0.6,0.08,0.18,0.625244,0.615906,-0.333923,-0.343872
7,0,-0.63,0.3,-0.85,0.635437,0.604553,-0.318848,-0.359253
8,0,0.9,-0.13,-1.6,0.646301,0.591614,-0.301086,-0.376343
9,0,0.44,-0.54,-1.45,0.655823,0.579163,-0.283752,-0.392334
10,0,0.6,-0.67,-1.35,0.663574,0.568237,-0.268127,-0.406006
11,0,0.58,-1.1,-0.81,0.670349,0.558167,-0.254333,-0.417664
12,0,-0.42,-0.66,-0.77,0.675964,0.549316,-0.242004,-0.427551
13,0,-0.14,-0.3,-0.71,0.681396,0.5401,-0.229248,-0.437561
14,0,-1.15,-0.19,-0.56,0.6875,0.528992,-0.214478,-0.448914
15,0,-1.08,-0.18,-0.85,0.693909,0.516235,-0.196899,-0.461792
16,0,-0.94,-0.46,-0.48,0.700623,0.501221,-0.175598,-0.476501
17,0,0.21,1.27,-1.16,0.703552,0.488708,-0.148865,-0.494019
18,0,-0.71,-1.76,-1.58,0.708618,0.472839,-0.123413,-0.508972
19,0,1.72,-0.56,-1.95,0.712891,0.458008,-0.0991821,-0.521667
20,0,2.34,0.47,-1.89,0.716553,0.446472,-0.0807495,-0.529846
21,0,0.95,-0.44,-1.69,0.719116,0.43866,-0.0668945,-0.53479
22,0,0.81,-0.18,-1.4,0.721863,0.432373,-0.0561523,-0.537415
23,0,0.95,-0.44,-1.15,0.724854,0.426758,-0.0477905,-0.538696
24,0,0.62,0.35,-0.74,0.728271,0.420959,-0.0419922,-0.539185
25,0,0.48,-0.49,-0.53,0.731323,0.41626,-0.036438,-0.539001
26,0,-0.16,-1.24,-0.39,0.734314,0.412048,-0.0315552,-0.538513
27,0,-0.27,-0.17,-0.44,0.737549,0.407532,-0.0272217,-0.537842
28,0,-0.53,0.44,-0.04,0.741577,0.401611,-0.0209351,-0.536926
29,0,-0.99,-0.31,0.78,0.743591,0.398438,-0.0169067,-0.536621
30,0,-0.67,0.02,1.37,0.74469,0.395813,-0.0127563,-0.537292
31,0,1.69,0.8,0.91,0.744934,0.392334,-0.00878906,-0.53949
32,0,8.7,2.37,-6.03,0.7453,0.388611,-0.0102539,-0.541687
33,0,19.83,0.47,-12.9,0.748291,0.394165,-0.0368652,-0.532288
34,0,16.17,-3.33,-14.76,0.744568,0.434021,-0.112549,-0.494568
35,0,-21.01,-9.07,-26.06,0.680725,0.559631,-0.303345,-0.362549
36,0,-32.44,11.75,6.81,0.61438,0.627563,-0.390564,-0.27594
37,0,9.77,-1.89,7.89,0.583008,0.655579,-0.407715,-0.253174
38,0,-3.15,-1.72,2.99,0.586548,0.651489,-0.399536,-0.268127
39,0,-1.89,-0.8,-2.15,0.607971,0.632324,-0.375732,-0.298889
40,0,4.67,-1.76,-6.16,0.633911,0.605164,-0.343567,-0.337463
41,0,10.66,-1.67,-7.73,0.648743,0.587036,-0.323608,-0.360291
42,0,6.84,-0.61,-5.4,0.648987,0.586792,-0.326843,-0.357361
43,0,-2.37,-0.27,-1.76,0.638489,0.598877,-0.345764,-0.33783
44,0,-3.82,-0.21,0.14,0.627686,0.610229,-0.364014,-0.317932
45,0,-3.44,-0.19,1.07,0.623169,0.61499,-0.372925,-0.307312
46,0,-2,-0.07,0.57,0.625854,0.613159,-0.370972,-0.3078
