sample,sensor,ax,ay,az,w,i,j,k
0,0,-21.28,0.28,-1.9,0.483765,0.722351,-0.403809,-0.28479
1,0,-15.25,-1.9,7.58,0.438721,0.751648,-0.439514,-0.222229
2,0,-7.21,0.38,10.19,0.408752,0.767334,-0.454712,-0.193237
3,0,-5.37,0.24,0.36,0.403809,0.765442,-0.452026,-0.216248
4,0,-4.46,0.39,-3.63,0.42511,0.747864,-0.436401,-0.263611
5,0,0.01,-0.02,-7.12,0.47229,0.704102,-0.395508,-0.353149
6,0,10.42,-2.12,-8.9,0.498718,0.673584,-0.368347,-0.402283
7,0,6.46,-0.62,-7.45,0.51178,0.655884,-0.354675,-0.426758
8,0,-1.57,-1.57,-3.48,0.50708,0.661316,-0.361816,-0.417847
9,0,-3.72,-1.19,-1.8,0.49585,0.674316,-0.377686,-0.395935
10,0,-4.15,-0.17,-0.49,0.493042,0.677368,-0.383301,-0.388794
11,0,-3.39,-0.34,-0.54,0.503174,0.667297,-0.377197,-0.399048
12,0,-2.67,-0.78,-0.72,0.524231,0.645142,-0.355164,-0.427612
13,0,-2.64,-1.27,-1.2,0.540955,0.625427,-0.334045,-0.452393
14,0,-3.71,-1.3,-1.76,0.565979,0.591187,-0.294617,-0.493347
15,0,-2.56,1.44,-3.44,0.579712,0.567627,-0.260925,-0.523193
16,0,-0.95,1.77,-4.1,0.595642,0.540466,-0.227051,-0.549133
17,0,-1.24,-1.78,-3.84,0.609802,0.515442,-0.193115,-0.570251
18,0,0.34,-1.33,-3.06,0.621216,0.495789,-0.162476,-0.584717
19,0,0.24,-0.84,-2.48,0.630554,0.481689,-0.137634,-0.592834
20,0,-0.17,-0.35,-1.67,0.638733,0.471191,-0.118408,-0.596619
21,0,-0.01,-0.41,-0.54,0.646118,0.463318,-0.103516,-0.597595
22,0,-0.23,-0.3,0.84,0.652283,0.458496,-0.0927124,-0.596436
23,0,-1.04,0.41,0.9,0.656799,0.456604,-0.0853271,-0.593994
24,0,-1.79,0.29,0.83,0.6604,0.456543,-0.0803223,-0.590698
25,0,-1.86,0.03,0.89,0.66333,0.457458,-0.0764771,-0.587219
26,0,-2.5,0.08,1.87,0.665283,0.459351,-0.0732422,-0.583984
27,0,-3.32,-0.79,1.89,0.66626,0.460205,-0.0690918,-0.582703
28,0,-2.57,-0.06,2,0.666748,0.459534,-0.0606689,-0.583557
29,0,0.36,0.67,2.32,0.665527,0.458435,-0.0567627,-0.586243
30,0,7.44,2.35,1.3,0.660522,0.457458,-0.0673218,-0.591492
31,0,11.07,-0.53,-5.46,0.649658,0.479614,-0.105469,-0.580322
32,0,-2,-2.45,-12.86,0.625549,0.532227,-0.173462,-0.543457
33,0,-14.52,-3.22,-14.35,0.578735,0.606995,-0.255859,-0.480774
34,0,-23.7,-2.43,-2.96,0.522156,0.672791,-0.322754,-0.412903
35,0,-15.72,1.01,5.97,0.467896,0.723083,-0.360901,-0.357727
36,0,-0.05,3.64,8.29,0.442566,0.740845,-0.364624,-0.34967
37,0,-5.68,0.45,2.4,0.426392,0.746033,-0.362183,-0.361267
38,0,-3.5,-1.06,-2.3,0.429321,0.732361,-0.347168,-0.398499
39,0,8.3,-3.12,-10.17,0.442078,0.708008,-0.324707,-0.444824
40,0,10.73,-1.47,-9.98,0.451294,0.690796,-0.309265,-0.472778
41,0,7.08,-3.45,-5.44,0.448242,0.692444,-0.308228,-0.473938
42,0,-1.57,-1.97,-2.4,0.438782,0.706116,-0.318665,-0.455383
