sample,sensor,ax,ay,az,w,i,j,k
0,0,0.09,-0.19,-2.5,0.512268,0.630249,-0.314331,-0.491455
1,0,1.08,-0.64,-2.68,0.512207,0.624512,-0.314941,-0.498413
2,0,0.69,-1.1,-2.59,0.511963,0.620972,-0.316223,-0.502258
3,0,-0.02,-0.98,-1.99,0.508911,0.622192,-0.320129,-0.501404
4,0,-0.31,-0.76,-1.12,0.508362,0.622681,-0.32196,-0.500183
5,0,-0.31,-0.34,-0.66,0.507751,0.623779,-0.323364,-0.498474
6,0,-0.86,-0.26,-1.04,0.510193,0.621704,-0.321045,-0.500122
7,0,-0.07,0.11,-1.13,0.516052,0.616089,-0.314819,-0.505005
8,0,0.02,-0.11,-0.93,0.521729,0.610779,-0.308899,-0.509277
9,0,-0.14,-0.57,-0.87,0.529358,0.60376,-0.30011,-0.514954
10,0,-0.39,-0.74,-1.14,0.536987,0.596802,-0.291199,-0.520325
11,0,-0.03,-0.65,-1.31,0.551208,0.582947,-0.27417,-0.530212
12,0,0.61,0.4,-1.17,0.565796,0.56781,-0.252686,-0.54187
13,0,0.29,-1.85,-1.43,0.57666,0.557129,-0.238159,-0.548035
14,0,-0.24,0.15,-1.12,0.588806,0.545105,-0.222839,-0.55365
15,0,-0.19,2.13,-0.82,0.608276,0.52478,-0.197449,-0.561829
16,0,-0.91,-1.34,-0.74,0.62146,0.508911,-0.177429,-0.568542
17,0,-1.34,-0.92,-1.14,0.654053,0.463928,-0.11969,-0.585327
18,0,0.01,0.23,-1.69,0.677063,0.431152,-0.0678711,-0.592529
19,0,1.93,0.33,-0.19,0.687317,0.417236,-0.0452881,-0.592896
20,0,1.6,0.05,0.57,0.696533,0.405273,-0.0276489,-0.591431
21,0,-0.05,0.15,0.92,0.704041,0.39679,-0.0147705,-0.588806
22,0,-0.89,0.92,0.94,0.712524,0.387207,0.000915527,-0.585083
23,0,-1.07,0.99,0.83,0.717285,0.379517,0.0124512,-0.584229
24,0,0.8,0.99,1.53,0.722656,0.366211,0.0301514,-0.585449
25,0,1.47,1.56,1.82,0.724548,0.358826,0.039856,-0.587158
26,0,1.28,1.32,1.88,0.723572,0.354797,0.0455322,-0.590271
27,0,0.38,0.86,1.85,0.720215,0.354675,0.0449219,-0.594543
28,0,0.92,1.17,1.39,0.716187,0.35614,0.0415039,-0.598755
29,0,3.1,1.17,0.82,0.711487,0.355652,0.0362549,-0.60498
30,0,6.28,0.67,-0.97,0.702942,0.355957,0.0157471,-0.615601
31,0,6.72,-1.43,-7.58,0.694336,0.370544,-0.0355225,-0.615906
32,0,-0.29,-3.93,-10.11,0.686523,0.401062,-0.0955811,-0.598938
33,0,-11.03,0.47,-13.42,0.666748,0.464294,-0.174377,-0.556335
34,0,-14.76,0.95,-11.23,0.623657,0.552795,-0.260193,-0.487549
35,0,-11.96,-4.77,-0.33,0.56189,0.638611,-0.336853,-0.403687
36,0,-13.21,2.12,9.61,0.48938,0.708923,-0.395813,-0.318176
37,0,-13.51,2.69,13.22,0.437073,0.745544,-0.423706,-0.271301
38,0,-5.26,-0.43,7.14,0.422485,0.751221,-0.4245,-0.277344
39,0,-2.92,-0.88,0.31,0.44751,0.725464,-0.400208,-0.336548
40,0,4.4,0.01,-6.24,0.477173,0.687378,-0.369507,-0.404053
41,0,8.4,-0.16,-8.15,0.497864,0.651733,-0.34552,-0.456055
42,0,10.87,-0.3,-8.35,0.50354,0.635437,-0.338501,-0.477539
43,0,5.83,-0.58,-6.16,0.493835,0.643127,-0.348938,-0.469849
44,0,-0.65,-0.62,-1.96,0.477844,0.660278,-0.366882,-0.448425
45,0,-3.06,-0.45,0.21,0.4646,0.673157,-0.38208,-0.430115
46,0,-3.88,-0.83,0.47,0.460571,0.675171,-0.388794,-0.425232
47,0,-1.97,-0.57,-0.36,0.466492,0.666931,-0.386841,-0.433472
48,0,-0.19,-0.26,-2.11,0.477051,0.654053,-0.380066,-0.447449
49,0,2.03,-0.37,-3.29,0.488342,0.641418,-0.372009,-0.460144
50,0,2.41,-0.44,-3,0.496765,0.633728,-0.366333,-0.466248
51,0,0.98,-0.61,-1.88,0.501282,0.631958,-0.36438,-0.465393
52,0,-0.01,-0.44,-0.98,0.504211,0.632874,-0.364502,-0.460815
53,0,-0.24,-0.11,-0.1,0.507812,0.633362,-0.36438,-0.45636
54,0,-0.61,-0.01,0.05,0.512878,0.631958,-0.362915,-0.453735
55,0,-0.21,0.1,0.03,0.520203,0.627808,-0.359375,-0.453979
56,0,0.08,0.42,0.2,0.52887,0.62207,-0.354309,-0.455811
57,0,-0.87,0.24,0.46,0.537415,0.615784,-0.348877,-0.458557
58,0,-1.34,-0.21,0.22,0.54718,0.607361,-0.341248,-0.463928
59,0,-0.89,-0.65,-0.49,0.559387,0.595764,-0.329895,-0.472473
60,0,-0.48,-0.35,-0.66,0.573242,0.581848,-0.315491,-0.483093
61,0,-0.63,-0.31,-0.78,0.586914,0.5672,-0.299622,-0.494019
62,0,-2.3,-2.05,-0.34,0.599731,0.552856,-0.282715,-0.504761
63,0,-1.11,1.95,-1.38,0.609924,0.539795,-0.261414,-0.517944
0,1,-0.45,-0.28,-1.22,0.317444,0.599365,-0.333008,-0.655029
