sample,sensor,ax,ay,az,w,i,j,k
0,0,-10.93,2.73,1.62,0.780151,0.435669,-0.27948,-0.351379
1,0,2.43,-1.35,4.27,0.769531,0.453491,-0.300354,-0.334534
2,0,-4.27,1.7,3.25,0.752686,0.471863,-0.331787,-0.317444
3,0,-1.01,1.11,1.41,0.753967,0.468018,-0.329895,-0.321899
4,0,2.77,0.11,-1.2,0.759399,0.460144,-0.319763,-0.330627
5,0,1.62,0.15,-1.55,0.762939,0.454834,-0.3125,-0.33667
6,0,0.44,-0.02,-1.13,0.764038,0.452148,-0.31073,-0.339478
7,0,-0.2,-0.38,-0.28,0.762085,0.453735,-0.315063,-0.337769
8,0,-0.48,0.24,0.06,0.757812,0.456543,-0.327026,-0.332214
9,0,-0.87,0.16,0.05,0.755615,0.458069,-0.332458,-0.329712
10,0,-0.9,0.21,0.29,0.754395,0.45874,-0.335571,-0.32843
11,0,-1.08,0.02,0.24,0.754456,0.45813,-0.335815,-0.328918
12,0,-0.48,-0.02,0.38,0.757385,0.454163,-0.33075,-0.332764
13,0,-0.02,0.16,0.28,0.759949,0.450745,-0.325928,-0.336243
14,0,-0.01,0.14,0.02,0.765015,0.443359,-0.315796,-0.344116
15,0,0.25,0.11,0.16,0.767883,0.439209,-0.31012,-0.348267
16,0,-0.35,0.11,0.21,0.770813,0.434448,-0.304443,-0.352722
17,0,-0.84,-0.01,0.18,0.772827,0.431213,-0.299316,-0.356689
18,0,-1.27,-0.28,-0.35,0.777954,0.423706,-0.286743,-0.364746
19,0,-0.54,0.19,0.22,0.783264,0.416138,-0.274597,-0.371338
20,0,-2.79,-0.16,0.25,0.79303,0.400452,-0.245728,-0.387756
21,0,-1.6,-0.51,-1.14,0.798706,0.390808,-0.223083,-0.399475
22,0,0.64,-0.38,-2.16,0.805054,0.379395,-0.195129,-0.412109
23,0,1.04,-0.41,-1.68,0.81189,0.366455,-0.166931,-0.422668
24,0,2.35,0.32,-0.3,0.82019,0.349792,-0.131226,-0.433228
25,0,0.87,-0.08,-0.34,0.823303,0.343201,-0.11554,-0.437134
26,0,0.9,0.08,-0.21,0.827148,0.335754,-0.0975952,-0.439941
27,0,0.47,0.2,0.01,0.829407,0.331848,-0.0888062,-0.440491
28,0,1.14,0.38,0.06,0.833313,0.325256,-0.072876,-0.440979
29,0,0.24,0.14,0.23,0.834717,0.323425,-0.0656128,-0.440796
30,0,-0.1,0.23,0.27,0.836304,0.321228,-0.0606689,-0.440186
31,0,-0.22,0.32,0.48,0.837402,0.319946,-0.0570679,-0.439453
32,0,-0.51,-0.02,0.45,0.838928,0.317688,-0.052124,-0.438782
33,0,0.42,0.47,0.86,0.839478,0.3172,-0.048584,-0.438538
34,0,3.36,1.01,-1.46,0.839905,0.318054,-0.0479126,-0.437195
35,0,4.25,-0.03,0.86,0.839966,0.318787,-0.0548706,-0.435608
36,0,3.76,-1.39,-0.92,0.838623,0.319092,-0.0791626,-0.434265
37,0,-2.18,-1.75,-5.54,0.836304,0.326172,-0.114441,-0.425598
38,0,-21.34,-0.14,-4.44,0.826355,0.354614,-0.170898,-0.402771
39,0,-8.3,4.31,1.14,0.816711,0.381287,-0.194214,-0.387207
40,0,6.95,-2.07,2.84,0.815063,0.389771,-0.200012,-0.379089
41,0,-0.51,-1.37,3.05,0.807556,0.403687,-0.21698,-0.371277
42,0,-6.1,1.3,2.9,0.801453,0.41272,-0.22821,-0.367737
43,0,2.15,0.17,0.35,0.80127,0.411133,-0.223206,-0.372986
44,0,1.67,0.62,-0.64,0.800537,0.411865,-0.221008,-0.375061
45,0,1.29,0.55,-0.36,0.797485,0.417297,-0.223755,-0.373962
46,0,0.25,0.05,0.1,0.793213,0.424316,-0.231506,-0.370422
47,0,-0.27,-0.25,0.16,0.790222,0.428589,-0.238342,-0.367493
48,0,-0.48,-0.13,0.1,0.787598,0.432068,-0.244995,-0.364685
49,0,-0.47,0.17,0.18,0.784119,0.435669,-0.254578,-0.361389
50,0,-0.44,0,0.03,0.782959,0.43634,-0.257263,-0.361084
51,0,-0.37,0.07,-0.1,0.782593,0.43634,-0.258362,-0.361206
52,0,-0.7,0.15,0.05,0.782776,0.435608,-0.258179,-0.361755
53,0,-0.48,-0.13,0.08,0.784363,0.432556,-0.254395,-0.364624
54,0,-0.47,-0.02,-0.16,0.785706,0.430054,-0.252319,-0.366211
55,0,-0.91,-0.02,-0.26,0.787354,0.427063,-0.249084,-0.368286
56,0,-0.7,0.15,0.05,0.789551,0.423706,-0.243652,-0.371094
57,0,-2.27,0.17,0.97,0.794983,0.415527,-0.228455,-0.378418
58,0,-2.64,0.16,1.28,0.798706,0.408936,-0.214355,-0.385864
59,0,-3.1,-0.67,0.71,0.803955,0.398621,-0.193054,-0.39679
60,0,-2.25,-0.57,-0.53,0.808838,0.386719,-0.163208,-0.411743
61,0,-0.63,-1.19,-1.31,0.813904,0.373108,-0.129578,-0.426147
62,0,0.94,-0.47,-1.7,0.819092,0.356079,-0.0853271,-0.44165
63,0,0.85,0.81,-1.16,0.821655,0.346558,-0.0550537,-0.449097
0,1,-0.8,0.05,0.35,0.594788,0.465149,-0.336304,-0.562744
1,1,-1.24,0.1,0.22,0.593872,0.4646,-0.340332,-0.561768
2,1,-0.79,0.05,0.2,0.592346,0.463318,-0.345581,-0.561279
3,1,-0.99,-0.08,0.2,0.591553,0.459656,-0.347534,-0.563904
4,1,-0.5,-0.29,0.28,0.592651,0.455627,-0.343689,-0.568359
5,1,-0.02,-0.28,0.45,0.594971,0.450867,-0.336792,-0.573792
6,1,0.07,-0.11,0.4,0.601379,0.444031,-0.323059,-0.580383
7,1,0.02,-0.04,0.35,0.606873,0.439087,-0.311951,-0.584473
8,1,0.01,-0.15,0.35,0.613403,0.433716,-0.299866,-0.587952
9,1,-0.04,-0.12,0.32,0.617188,0.430969,-0.293274,-0.589294
10,1,-0.04,-0.11,0.34,0.630249,0.423035,-0.272217,-0.59137
11,1,-0.6,0.36,-0.14,0.639709,0.416504,-0.256348,-0.592957
12,1,-0.19,-0.21,0.43,0.65387,0.401672,-0.225037,-0.600403
13,1,-0.77,-0.37,0.72,0.664185,0.389099,-0.200623,-0.606018
14,1,-1.74,-0.7,0.18,0.675781,0.374573,-0.171326,-0.611328
15,1,-0.03,1.51,-1.53,0.690369,0.355469,-0.135681,-0.615295
16,1,-1.12,0.41,-1.69,0.697876,0.344421,-0.11615,-0.617126
17,1,1.36,1.06,-1.3,0.715515,0.307678,-0.0546265,-0.624817
18,1,1.14,0.11,-0.38,0.724487,0.282043,-0.0159912,-0.628723
19,1,1.1,-0.18,0.38,0.736938,0.250427,0.0270386,-0.627258
20,1,1.13,0.57,0.16,0.743286,0.235229,0.0466919,-0.624512
