sample,sensor,ax,ay,az,w,i,j,k
0,0,-30.75,2.5,6.96,0.72522,0.50592,-0.222839,-0.410339
1,0,-12.53,3.84,6.62,0.717651,0.520691,-0.234863,-0.398315
2,0,11.22,-3.88,1.55,0.728699,0.50177,-0.208984,-0.416626
3,0,2.67,0.27,-3.74,0.730469,0.492859,-0.191711,-0.432129
4,0,2.44,0.23,-4.21,0.730347,0.491089,-0.184753,-0.437378
5,0,1.61,-1.43,-0.65,0.730652,0.49353,-0.188416,-0.432495
6,0,-3.92,-0.21,0.67,0.727905,0.501587,-0.199768,-0.422729
7,0,-1.63,-0.38,-0.28,0.72876,0.499939,-0.197693,-0.424133
8,0,0.41,-0.41,-1.29,0.731812,0.494019,-0.189209,-0.429626
9,0,-0.44,-0.5,-0.59,0.732422,0.493408,-0.187927,-0.42981
10,0,-1.27,-0.47,-0.16,0.732056,0.494995,-0.189392,-0.427979
11,0,-1.84,-0.14,0.09,0.731506,0.496765,-0.190735,-0.426331
12,0,-1.6,-0.16,0.13,0.732239,0.495117,-0.187744,-0.428284
13,0,-0.95,-0.42,-0.31,0.733826,0.49115,-0.181458,-0.432861
14,0,-0.83,-0.48,-0.42,0.736084,0.485229,-0.173035,-0.439148
15,0,-0.92,-0.43,-0.46,0.73822,0.47876,-0.163635,-0.446106
16,0,-0.9,-0.49,-0.65,0.740173,0.472107,-0.153564,-0.453491
17,0,-1,-0.71,-0.97,0.743225,0.460876,-0.136841,-0.465332
18,0,-0.59,-0.7,-0.61,0.745361,0.45282,-0.124817,-0.473083
19,0,-0.85,-0.64,-0.51,0.74823,0.440674,-0.106506,-0.484375
20,0,-1.02,-0.74,-0.61,0.749878,0.432373,-0.0932617,-0.491943
21,0,-1.05,-0.61,-1.44,0.751587,0.424255,-0.0789185,-0.498901
22,0,-1.16,-0.52,-1,0.752991,0.416565,-0.0643311,-0.50531
23,0,-0.31,-0.62,-0.56,0.753784,0.410828,-0.0502319,-0.510376
24,0,-0.71,-0.56,-0.05,0.755859,0.401978,-0.0324707,-0.515808
25,0,0.15,-0.44,0.05,0.755371,0.39978,-0.0227051,-0.518738
26,0,-1.26,-0.39,-0.1,0.756653,0.391357,-0.000427246,-0.523804
27,0,-1.53,-0.68,0.3,0.757141,0.387756,0.00848389,-0.525696
28,0,-0.98,-0.56,0.77,0.756104,0.384583,0.0202637,-0.529175
29,0,0.71,0.2,0.22,0.755432,0.381287,0.0275879,-0.532166
30,0,4.81,0.98,-2.88,0.754272,0.382446,0.0246582,-0.533142
31,0,15.33,-0.89,-8.22,0.75647,0.394714,-0.00469971,-0.521423
32,0,15.42,-2.35,-14.45,0.754944,0.433716,-0.0750122,-0.486084
33,0,-6.95,-3.34,-23.74,0.736938,0.500549,-0.181885,-0.41626
34,0,-36.54,-2.38,-12.05,0.691345,0.575012,-0.293762,-0.32428
35,0,-33,5.03,10.99,0.650879,0.617798,-0.354004,-0.263367
36,0,-10.71,0.72,12.16,0.653625,0.618408,-0.344727,-0.267517
37,0,8.82,-4.26,1.44,0.675171,0.597778,-0.306885,-0.304321
38,0,-0.3,1.61,-4.25,0.69043,0.578613,-0.274292,-0.336609
39,0,3.13,1.14,-6.36,0.702393,0.561157,-0.246216,-0.362
40,0,11.64,-2.18,-6.48,0.712097,0.547791,-0.229431,-0.374329
41,0,5.52,-1.16,-2.93,0.712769,0.550049,-0.236023,-0.365601
42,0,-7.15,-0.6,0.85,0.705505,0.562378,-0.257385,-0.346008
43,0,-7.93,-0.29,1.76,0.700745,0.569214,-0.270874,-0.334045
44,0,-3.35,-0.1,1.16,0.70282,0.566833,-0.268921,-0.335266
45,0,-1.18,-0.27,0.91,0.70813,0.559753,-0.25824,-0.344238
46,0,0.67,-0.39,-0.81,0.713623,0.551636,-0.244873,-0.355591
47,0,0.72,0.02,-1.52,0.71875,0.543884,-0.232239,-0.365662
48,0,-1.46,-0.3,-0.75,0.725708,0.53241,-0.213013,-0.380188
49,0,-0.8,-0.98,-0.44,0.729065,0.526062,-0.203064,-0.388
50,0,0.01,-1.55,-0.64,0.7323,0.519043,-0.192627,-0.396545
51,0,-0.47,-1.12,-1.11,0.735413,0.511719,-0.181946,-0.405151
52,0,-0.87,-0.2,-1.37,0.738953,0.503418,-0.17041,-0.414001
53,0,-0.31,-0.07,-1.09,0.743042,0.493958,-0.157898,-0.423096
54,0,-0.12,-0.37,-0.56,0.746582,0.485107,-0.146179,-0.431213
55,0,-0.67,-0.57,-0.24,0.749023,0.477905,-0.136108,-0.438171
56,0,-1.52,-0.77,-0.64,0.750977,0.471252,-0.126099,-0.445007
57,0,-1.02,-0.77,-0.82,0.754333,0.459839,-0.108032,-0.455933
58,0,-0.84,-0.68,-0.29,0.756226,0.452576,-0.0958252,-0.462769
59,0,-1.58,-0.64,-0.65,0.757751,0.445374,-0.0835571,-0.469543
60,0,-1.22,-0.47,-0.56,0.75946,0.437195,-0.0698242,-0.476685
61,0,-2.61,-1.67,0.63,0.760132,0.43042,-0.0563354,-0.483521
62,0,-0.2,-0.55,-0.53,0.759399,0.424438,-0.0401611,-0.491455
63,0,-0.73,-0.43,-0.33,0.760315,0.414429,-0.0202637,-0.499817
0,1,1.52,0.05,0.78,0.596252,0.556885,-0.18927,-0.546387
1,1,3.89,1.65,-1.81,0.592896,0.542969,-0.165466,-0.571167
2,1,5.58,0.89,-1.66,0.59198,0.531067,-0.124512,-0.593323
3,1,-0.25,0.23,0.6,0.589722,0.53418,-0.138367,-0.589722
4,1,-2.15,-0.84,1.36,0.583374,0.541809,-0.160706,-0.583374
5,1,-1.55,-0.5,0.72,0.575928,0.541809,-0.168274,-0.588623
6,1,-0.31,-0.06,0.57,0.5755,0.533813,-0.161682,-0.598083
7,1,-0.01,-0.08,0.65,0.574646,0.524536,-0.155762,-0.608582
8,1,-0.58,-0.49,0.93,0.573364,0.521912,-0.15863,-0.611328
9,1,-1.71,-0.44,1.04,0.572693,0.520325,-0.16333,-0.612061
10,1,-1.23,-0.24,1.08,0.574158,0.513367,-0.162537,-0.61676
11,1,-0.88,0.14,0.94,0.57782,0.5047,-0.155151,-0.622314
12,1,-0.74,-0.28,0.78,0.584167,0.488159,-0.136902,-0.63385
13,1,-0.61,-0.18,0.66,0.586548,0.481934,-0.129089,-0.638
14,1,-0.6,-0.09,0.47,0.592529,0.468689,-0.111877,-0.645508
15,1,-0.47,-0.15,0.37,0.599365,0.454651,-0.0931396,-0.652283
16,1,-0.23,-0.65,0.28,0.608398,0.434021,-0.0634155,-0.661438
17,1,-0.54,-0.14,0.36,0.61438,0.420837,-0.0419922,-0.666077
18,1,-0.38,-0.19,0.54,0.626831,0.400085,-0.00891113,-0.668518
19,1,-0.2,0.28,0.27,0.641968,0.379761,0.0269165,-0.665527
20,1,-0.03,0.02,0.4,0.651123,0.36615,0.0482178,-0.663025
21,1,0.62,0.82,0.54,0.655579,0.358948,0.0575562,-0.661865
22,1,-0.05,-0.28,1.08,0.666992,0.338928,0.0820312,-0.658447
23,1,0.52,0.38,1.17,0.67511,0.3255,0.0978394,-0.654785
24,1,0.24,0,1.33,0.688538,0.308777,0.119019,-0.645325
25,1,-0.33,0.57,1.44,0.69751,0.300903,0.130676,-0.637085
26,1,-0.04,1.86,1.69,0.706177,0.293701,0.141418,-0.628601
