sample,sensor,ax,ay,az,w,i,j,k
0,0,-8.9,0,4.05,0.47644,0.777527,-0.316467,-0.261353
1,0,-5.63,-0.75,-1.93,0.491455,0.757996,-0.28186,-0.32312
2,0,5.14,0.35,-10.76,0.508362,0.727844,-0.240051,-0.392639
3,0,15.3,-0.66,-12.78,0.517578,0.703247,-0.209595,-0.440063
4,0,15.63,-1.77,-7.2,0.514893,0.701355,-0.202515,-0.449341
5,0,2.03,-1.83,-3.41,0.503418,0.718811,-0.216492,-0.427795
6,0,-7.47,-2.47,0.99,0.491638,0.734436,-0.231079,-0.406799
7,0,-4,-1.95,1.23,0.490906,0.73407,-0.233215,-0.407166
8,0,-0.66,-1.33,0.12,0.496643,0.723816,-0.227661,-0.421509
9,0,-0.83,-0.9,-0.88,0.504272,0.7099,-0.218994,-0.440247
10,0,0.1,-0.56,-2.24,0.513489,0.694153,-0.208435,-0.459351
11,0,-0.13,-0.68,-2.18,0.523193,0.678345,-0.19751,-0.476624
12,0,-0.8,-1.13,-1.8,0.532837,0.662659,-0.187012,-0.491943
13,0,-1.58,-2,-1.45,0.542847,0.645935,-0.17627,-0.506958
14,0,-1.67,-2.03,-1.22,0.55304,0.628052,-0.16394,-0.522278
15,0,-2.41,-1.86,-1.19,0.563049,0.609985,-0.150513,-0.536926
16,0,-2.8,-0.74,-1.46,0.571167,0.592957,-0.134705,-0.551392
17,0,-2.87,-0.72,-1.46,0.579956,0.574585,-0.116821,-0.565552
18,0,-1.85,-0.82,-1.27,0.588013,0.55658,-0.0983276,-0.578613
19,0,-0.73,-1.47,-1.24,0.596313,0.5401,-0.0797729,-0.588501
20,0,-1.07,-1.26,-0.86,0.605469,0.524414,-0.0598145,-0.595642
21,0,-1.48,-1.03,-0.11,0.612183,0.514282,-0.0465698,-0.598816
22,0,-0.82,-0.78,0.28,0.6203,0.500916,-0.0299683,-0.602844
23,0,-0.94,0.01,-0.36,0.626831,0.49115,-0.0188599,-0.604614
24,0,-2.06,-0.71,0.71,0.635559,0.478699,-0.00335693,-0.605713
25,0,-2.03,-0.51,1.13,0.638916,0.47345,0.00360107,-0.606323
26,0,-1.81,-0.48,1.46,0.640198,0.470398,0.0078125,-0.6073
27,0,-1.84,-0.24,1.77,0.641235,0.467529,0.0115967,-0.608398
28,0,1.46,1.69,1.27,0.637024,0.467529,0.0117798,-0.612793
29,0,9.89,1.06,0.65,0.634277,0.470276,0.00317383,-0.613586
30,0,14.27,-0.65,-1.22,0.629333,0.490417,-0.0290527,-0.602112
31,0,7.59,-3.6,-12.1,0.614197,0.540833,-0.0940552,-0.566956
32,0,-9.4,-5.84,-22.63,0.580994,0.618958,-0.181763,-0.496216
33,0,-23.43,-5.92,-22.22,0.524536,0.703247,-0.271057,-0.395935
34,0,-25.42,-1.33,-6.16,0.455017,0.771362,-0.337097,-0.290283
35,0,-25.98,6.82,11.11,0.394531,0.815186,-0.367798,-0.210938
36,0,-8.93,7.34,10.65,0.363037,0.835144,-0.364258,-0.195251
37,0,-4.03,2.58,1,0.356384,0.836853,-0.344543,-0.232239
38,0,6.13,-1.55,-6.84,0.368164,0.823608,-0.315735,-0.293945
39,0,12.56,3.03,-6.83,0.384338,0.80304,-0.286499,-0.354004
40,0,19.33,-3.71,-6.88,0.390076,0.791199,-0.271301,-0.38501
41,0,7.6,-2.92,-4.49,0.38092,0.799011,-0.271973,-0.377502
42,0,-3.5,-1.86,-0.85,0.36499,0.815186,-0.281006,-0.351196
43,0,-3.67,-0.62,-0.07,0.356689,0.822937,-0.287415,-0.336121
44,0,-0.14,-0.79,0.06,0.358215,0.820129,-0.287964,-0.340759
45,0,2.38,-0.72,-1.57,0.366577,0.810364,-0.284912,-0.357361
46,0,2.81,-0.79,-2.38,0.377869,0.797913,-0.280823,-0.376404
47,0,0.89,-0.65,-2.57,0.389832,0.785889,-0.277405,-0.391724
48,0,-0.34,-0.78,-2.02,0.402222,0.774841,-0.27478,-0.402893
49,0,-1.52,-1.65,-1.27,0.415588,0.763184,-0.271606,-0.413574
50,0,-2.06,-2.12,-1.22,0.430054,0.749451,-0.266846,-0.426819
51,0,-2.16,-2.1,-1.84,0.446167,0.732727,-0.259033,-0.443787
52,0,-2.97,-4.07,-1.27,0.463318,0.713806,-0.247925,-0.462952
53,0,-3.96,-1.79,-2,0.477783,0.695374,-0.232788,-0.483704
54,0,-4.66,-2.39,-1.84,0.495178,0.674438,-0.217346,-0.502747
55,0,-3.95,-1.47,-2.06,0.510742,0.653625,-0.196777,-0.522705
56,0,-3.69,-1.71,-1.95,0.524963,0.632874,-0.174438,-0.541748
57,0,-3.09,-1.91,-2.02,0.537964,0.612915,-0.149292,-0.559143
58,0,-1.19,-0.56,-1.93,0.550293,0.592957,-0.123474,-0.574707
59,0,-0.27,-0.72,-2.05,0.56189,0.573181,-0.0995483,-0.588074
60,0,1.39,-0.66,-1.52,0.572632,0.553711,-0.0777588,-0.599548
61,0,0.91,-0.31,-0.74,0.581238,0.538635,-0.0592651,-0.607056
62,0,-1.24,-0.3,0.64,0.58844,0.524597,-0.038208,-0.614014
63,0,-1.95,-0.43,1.91,0.592163,0.51532,-0.026123,-0.618896
0,1,1.58,-0.24,-4.71,0.392761,0.768372,-0.183167,-0.470886
1,1,10.63,4.07,-4.36,0.403015,0.750488,-0.157654,-0.499451
2,1,10.12,4.4,-1.62,0.405945,0.733032,-0.14386,-0.526489
3,1,4.13,-0.85,-0.74,0.397705,0.740784,-0.153931,-0.518982
4,1,-0.26,-2.85,0.11,0.370483,0.764343,-0.189087,-0.492676
5,1,-0.16,-2.14,-0.06,0.365356,0.76532,-0.197144,-0.491882
6,1,-0.34,-0.98,-0.51,0.363892,0.756897,-0.203003,-0.503479
7,1,0.18,-0.82,-1.45,0.370605,0.739441,-0.193115,-0.527832
8,1,1.15,-0.3,-1.69,0.383911,0.717102,-0.172852,-0.555359
9,1,0.93,0.14,-1.35,0.412231,0.682922,-0.138672,-0.586914
10,1,0.44,-0.12,-1.08,0.422668,0.671875,-0.127502,-0.594666
11,1,-0.09,-1.06,-0.75,0.44342,0.649658,-0.106567,-0.608276
12,1,-0.52,-1.2,-0.56,0.464966,0.626648,-0.0853882,-0.619507
13,1,-0.95,-1.06,-0.51,0.487366,0.601807,-0.0617065,-0.629639
14,1,-0.57,0.76,-0.05,0.523499,0.560364,-0.0214233,-0.641479
15,1,-1.44,-1.47,-0.12,0.536072,0.545471,-0.00762939,-0.644226
16,1,-0.95,-1.45,0.34,0.576965,0.497192,0.0304565,-0.647339
17,1,0.09,0.3,0.83,0.591064,0.480835,0.0397949,-0.646423
18,1,-0.09,0.1,0.73,0.629517,0.436523,0.05896,-0.640015
19,1,-0.92,0.27,1.21,0.651306,0.40863,0.071167,-0.635376
20,1,-0.59,0.21,1.46,0.680298,0.369446,0.0927734,-0.62616
21,1,-1.05,0.57,1.58,0.697388,0.348572,0.108582,-0.616699
22,1,-1.17,1.07,2.04,0.713379,0.328064,0.128174,-0.605835
23,1,-0.79,0.39,2.79,0.717957,0.319214,0.13855,-0.602905
24,1,-0.81,0.35,2.91,0.717712,0.318726,0.140442,-0.602966
25,1,-0.69,0.77,3.31,0.719421,0.309692,0.151489,-0.602966
26,1,-0.94,0.78,3.4,0.719177,0.3078,0.154053,-0.603577
27,1,-0.66,1.39,3.68,0.715454,0.309875,0.15686,-0.606201
28,1,2.1,3.06,4.15,0.714539,0.312866,0.160156,-0.604858
29,1,6.55,3.37,5.26,0.710938,0.321838,0.155518,-0.605652
30,1,8.3,2.43,2.15,0.69751,0.37439,0.10907,-0.601196
