sample,sensor,ax,ay,az,w,i,j,k
0,0,-7.42,-0.06,-2.7,0.573059,0.628357,-0.439209,-0.289734
1,0,12.3,-3.94,-12,0.618958,0.587585,-0.385742,-0.350525
2,0,18.94,-1.88,-11,0.647522,0.557617,-0.351624,-0.382202
3,0,8.34,-0.7,-5.07,0.648621,0.558228,-0.356262,-0.375122
4,0,-4.39,-0.37,-0.86,0.631226,0.576721,-0.385559,-0.346924
5,0,-8.75,0.14,2.35,0.615417,0.589661,-0.409912,-0.32489
6,0,-6,0.69,2.59,0.611511,0.590942,-0.41803,-0.319519
7,0,-3.32,0.61,1.35,0.617371,0.583801,-0.413208,-0.327454
8,0,-2.07,0.74,0.26,0.628601,0.572266,-0.400269,-0.342285
9,0,-0.65,-0.1,-1.09,0.642273,0.558533,-0.382385,-0.359558
10,0,0.64,0.07,-1.29,0.656067,0.544556,-0.36261,-0.376221
11,0,0.63,-0.12,-0.94,0.666504,0.533508,-0.345215,-0.389709
12,0,-1.49,-0.45,-0.81,0.673584,0.525574,-0.331177,-0.400513
13,0,-1.75,-0.37,-0.45,0.680298,0.517456,-0.316711,-0.411255
14,0,-0.07,-0.52,-0.44,0.688416,0.506897,-0.299622,-0.423523
15,0,0.59,-0.4,-0.28,0.69635,0.495422,-0.282715,-0.435547
16,0,-0.56,-0.23,-0.29,0.703003,0.484924,-0.267517,-0.446228
17,0,-1.18,0.12,-0.41,0.708923,0.474976,-0.25177,-0.456482
18,0,-1.25,-1.21,-0.16,0.715942,0.463135,-0.233704,-0.467224
19,0,1.13,-0.1,-1.21,0.722473,0.450745,-0.212463,-0.479309
20,0,1.67,0.09,-1.41,0.729736,0.437744,-0.192932,-0.488464
21,0,0.86,0.24,-0.73,0.736023,0.426758,-0.176758,-0.494873
22,0,-0.2,0.76,-0.11,0.740906,0.418518,-0.162109,-0.499695
23,0,0.48,-0.18,-0.58,0.746582,0.407898,-0.147827,-0.504333
24,0,0.68,0.14,0.29,0.756714,0.389526,-0.13031,-0.508545
25,0,-1.36,0.74,0.07,0.759705,0.385437,-0.127625,-0.507996
26,0,-2.1,0.41,0.61,0.761475,0.383118,-0.125916,-0.507507
27,0,-1.11,0.08,0.6,0.765076,0.376038,-0.119507,-0.50885
28,0,1.06,0.69,-0.06,0.769531,0.365295,-0.109985,-0.512207
29,0,2.16,-0.07,0.83,0.772339,0.358521,-0.107361,-0.513245
30,0,3.85,-0.02,2.15,0.773621,0.354248,-0.116211,-0.512329
31,0,8.19,-1.5,-2.92,0.768127,0.364502,-0.142456,-0.506714
32,0,4.67,-3.15,-8.73,0.752258,0.398315,-0.197021,-0.48645
33,0,-6.19,0.7,-16.96,0.720276,0.455872,-0.272461,-0.446289
34,0,-9.18,2.21,-8.04,0.674561,0.520081,-0.353271,-0.386902
35,0,-20.55,2.1,6.42,0.618896,0.580872,-0.419006,-0.322388
