sample,sensor,ax,ay,az,w,i,j,k
0,0,2.44,-6.25,-20.72,0.598572,0.692017,-0.154907,-0.372681
1,0,-24.91,-8.23,-23.71,0.542969,0.760132,-0.249878,-0.254883
2,0,-23.02,-2.52,-9.27,0.475159,0.808228,-0.319336,-0.138
3,0,-2.45,2.9,11.94,0.423218,0.833252,-0.350525,-0.0610352
4,0,-4.77,5.55,13.13,0.393005,0.843079,-0.366272,-0.0241699
5,0,-1.24,-4.86,-2.75,0.40033,0.841431,-0.360168,-0.0450439
6,0,13.27,-7.5,-9.7,0.427795,0.832703,-0.340454,-0.0879517
7,0,13.47,-6.01,-8.29,0.442322,0.826843,-0.332275,-0.10144
8,0,3.01,-3.21,-4.46,0.445984,0.824219,-0.338379,-0.0853271
9,0,-6.94,-1.82,-0.58,0.447998,0.821228,-0.346436,-0.069397
10,0,-4.16,-1.9,-1.73,0.458557,0.815613,-0.345459,-0.0718384
11,0,0.56,-0.89,-3.43,0.473572,0.808838,-0.338623,-0.0828857
12,0,1.48,-0.93,-4.33,0.486572,0.80304,-0.331604,-0.0916748
13,0,1.29,-1.3,-3.92,0.49707,0.798523,-0.32605,-0.0944824
14,0,-1.38,-1.94,-2.1,0.504883,0.795288,-0.322693,-0.0922852
15,0,-2.93,-2.47,-0.98,0.512146,0.792053,-0.31958,-0.0908203
16,0,-4.89,-2.48,-0.35,0.521606,0.787598,-0.313354,-0.0969849
17,0,-4.25,-2.63,-0.65,0.535034,0.780823,-0.301514,-0.114441
18,0,-2.15,-2.97,-1.95,0.550964,0.77179,-0.284363,-0.140991
19,0,-1.79,-2.2,-2.37,0.575745,0.754333,-0.252869,-0.188477
20,0,-2.16,-1.45,-2.95,0.591553,0.740173,-0.229736,-0.22229
21,0,-1.91,-2.31,-2.54,0.611877,0.716553,-0.194092,-0.272888
22,0,-3.1,-2.66,-3.13,0.631775,0.682861,-0.146729,-0.336243
23,0,-2.48,-2.48,-3.1,0.639038,0.665588,-0.123474,-0.365173
24,0,-2.38,-2.31,-2.68,0.644165,0.649841,-0.102417,-0.390137
25,0,-2.53,-2.3,-2.38,0.646851,0.637085,-0.0845947,-0.410583
26,0,-3.04,-2.4,-2.66,0.648071,0.621765,-0.0614014,-0.435425
27,0,-1.43,-2.18,-1.74,0.647461,0.614075,-0.0471802,-0.448853
28,0,-1.94,-2.41,-1.03,0.647705,0.60791,-0.038269,-0.457642
29,0,-2.94,-2.34,-0.41,0.644348,0.604614,-0.0307007,-0.467224
30,0,-3.39,-2.11,-0.59,0.642395,0.601562,-0.0246582,-0.474182
31,0,-3.76,-1.14,0.47,0.633545,0.596741,-0.00842285,-0.492432
32,0,3.65,-1.02,-0.68,0.625977,0.593384,-0.00177002,-0.506042
33,0,15.72,-0.53,-4.21,0.622742,0.600037,-0.0195923,-0.50177
34,0,9.43,-3.95,-16.43,0.613403,0.634827,-0.0751953,-0.463745
35,0,-13.64,-8.61,-25.28,0.586853,0.695496,-0.160522,-0.382202
36,0,-32.09,-9.69,-14.61,0.534241,0.761597,-0.251892,-0.266663
37,0,-21.06,1.96,10.88,0.482971,0.801514,-0.309814,-0.168335
38,0,-4.09,6.83,12.41,0.452515,0.81958,-0.32605,-0.131287
