sample,sensor,ax,ay,az,w,i,j,k
0,0,-3.83,-0.51,0.92,0.703552,0.448242,-0.0319824,-0.550476
1,0,-2.68,-0.1,0.82,0.705444,0.444763,-0.0197754,-0.551453
2,0,-1.92,-0.22,1.36,0.706848,0.43927,-0.00958252,-0.554382
3,0,-1.56,-0.33,1.96,0.704529,0.434631,0.00183105,-0.561035
4,0,0,1.24,1.61,0.701843,0.430725,0.00891113,-0.567261
5,0,3,0.54,0.23,0.695557,0.427368,0.00775146,-0.577454
6,0,14.65,-0.22,-4.27,0.691956,0.439209,-0.0181274,-0.572693
7,0,5.33,-2.62,-11.64,0.682983,0.477844,-0.0756226,-0.547302
8,0,-21.83,-2.54,-14.13,0.64978,0.568726,-0.189819,-0.467285
9,0,-19.03,-1.45,-6.15,0.616577,0.626831,-0.255981,-0.401794
10,0,-5.47,-2.05,5.63,0.571838,0.684753,-0.307068,-0.33136
11,0,-7.61,-0.07,3.2,0.531128,0.7229,-0.314758,-0.310242
12,0,1.97,-1.38,-3.36,0.538696,0.711609,-0.291382,-0.344238
13,0,8.83,-2.17,-6.59,0.548889,0.692871,-0.258301,-0.389832
14,0,-0.98,-0.74,-1.55,0.526917,0.716675,-0.266663,-0.370972
15,0,-1.36,-1.03,0.89,0.507141,0.738464,-0.282227,-0.343262
16,0,-1.61,-0.69,-0.42,0.517395,0.723511,-0.267334,-0.370605
17,0,-0.97,-0.7,-0.81,0.534241,0.700134,-0.245789,-0.404968
18,0,-2.93,-1.02,-0.45,0.546143,0.680969,-0.228271,-0.431213
19,0,-4.5,-1.26,-0.48,0.558716,0.657349,-0.206055,-0.461792
20,0,-4.57,-1.85,-2,0.571594,0.62793,-0.177307,-0.497559
21,0,-2.74,-1.04,-3.09,0.58075,0.595459,-0.14032,-0.537048
22,0,-2.07,-1.14,-3.81,0.5896,0.561462,-0.101074,-0.571777
23,0,-0.42,-4.95,-4.08,0.596924,0.529785,-0.0628662,-0.599243
24,0,0.09,-1.71,-4.17,0.603699,0.503174,-0.0299683,-0.617676
25,0,1.1,-0.51,-3.91,0.609619,0.480896,-0.000915527,-0.630127
26,0,2.04,-0.03,-2.82,0.616211,0.461365,0.0209351,-0.637939
27,0,1.63,-0.31,-0.96,0.622009,0.447021,0.0348511,-0.641968
28,0,1.25,-0.21,0,0.628174,0.435181,0.0457153,-0.643372
29,0,0.11,-0.04,0.7,0.635803,0.425659,0.0550537,-0.641541
30,0,-2.05,-0.12,1.41,0.639893,0.424133,0.0582275,-0.638123
31,0,-4.17,-0.66,2.16,0.644043,0.427429,0.059082,-0.631653
32,0,-3.67,-0.69,2.34,0.645081,0.425842,0.0630493,-0.631348
33,0,-2.62,0.36,2,0.643372,0.424316,0.067749,-0.633606
34,0,0.55,1.59,0.74,0.64093,0.419556,0.0761108,-0.638306
35,0,14.19,0.05,-5.9,0.637146,0.415588,0.0662231,-0.645691
36,0,11.86,-3.81,-13.81,0.637756,0.442688,0.0256958,-0.629761
37,0,-10.44,-5.34,-17.68,0.634583,0.504822,-0.0514526,-0.582886
38,0,-27.98,-4.33,-8.29,0.611938,0.591797,-0.143311,-0.5047
39,0,-29.64,4.87,8.19,0.579834,0.661621,-0.213928,-0.424561
40,0,-11.95,4.19,9.31,0.561951,0.691528,-0.237122,-0.387024
41,0,10.5,-1.69,5.08,0.557678,0.695557,-0.227539,-0.391663
42,0,2.92,-2.55,2.05,0.552795,0.695251,-0.217346,-0.404724
43,0,-1.79,-2.29,-3.71,0.549133,0.69165,-0.20813,-0.420471
44,0,3.7,-2.13,-6.18,0.548706,0.683899,-0.195129,-0.439453
45,0,7.49,-2.44,-4.19,0.547791,0.683105,-0.189148,-0.444458
46,0,1.63,-0.9,-1.64,0.543213,0.691284,-0.19342,-0.435425
47,0,-3.36,-0.49,0.44,0.538574,0.69873,-0.200378,-0.426147
48,0,-1.8,-0.44,0.44,0.538879,0.697083,-0.201111,-0.428101
49,0,-1.27,-0.91,-0.52,0.542175,0.689758,-0.197205,-0.437439
50,0,-1.11,-0.96,-0.9,0.550781,0.673279,-0.185852,-0.45697
51,0,-1.09,-0.81,-0.97,0.556702,0.661804,-0.176636,-0.469971
52,0,-2.03,-0.73,-0.66,0.565125,0.643494,-0.161499,-0.490356
53,0,-2.39,-1.94,-0.89,0.570801,0.628662,-0.148071,-0.506958
54,0,-2.53,-3.12,-1.16,0.580322,0.59613,-0.111938,-0.543457
55,0,-2.3,-0.9,-1.09,0.585693,0.577881,-0.0922852,-0.560852
56,0,-1.44,-0.08,-1.77,0.591614,0.558655,-0.0722656,-0.576843
57,0,-0.84,-3.64,-1.64,0.59729,0.540771,-0.0518799,-0.589966
58,0,0.18,-2.68,-0.97,0.608643,0.514587,-0.0220337,-0.603577
59,0,-1.08,-1.59,-0.2,0.614014,0.506775,-0.0130005,-0.60498
60,0,-1.38,-1.06,0.3,0.618347,0.500916,-0.0045166,-0.60553
61,0,-2,-0.53,0.32,0.621887,0.495544,0.00274658,-0.606384
62,0,-2,-0.31,0.3,0.626526,0.485291,0.0149536,-0.60968
63,0,-1.53,-0.13,1.04,0.628662,0.472778,0.0299072,-0.61676
0,1,-2.59,-1.14,2.12,0.399414,0.737427,-0.316528,-0.443237
1,1,-0.97,-2.26,1.74,0.351501,0.756592,-0.348938,-0.42688
2,1,-0.09,-0.67,-0.25,0.349731,0.751953,-0.332825,-0.448914
3,1,3.82,1.29,-1.99,0.365417,0.729187,-0.287048,-0.50238
4,1,5.58,2.52,-1.23,0.368103,0.720947,-0.268982,-0.521851
5,1,3.53,1.54,-0.8,0.35144,0.733459,-0.27948,-0.510376
6,1,0.16,-0.49,0.11,0.334412,0.746277,-0.297607,-0.492615
7,1,0.31,-1.08,0.25,0.317871,0.753967,-0.317078,-0.479492
8,1,0.07,-0.81,0.09,0.317444,0.752136,-0.318481,-0.48175
9,1,0.09,-0.52,-0.12,0.33136,0.740112,-0.301025,-0.501892
10,1,0.35,-0.22,-0.4,0.348633,0.725342,-0.279297,-0.523743
11,1,0.05,-0.39,-0.54,0.370361,0.706604,-0.251221,-0.548157
12,1,-0.39,-0.68,-0.58,0.396423,0.684204,-0.215576,-0.572937
13,1,-0.89,-0.87,-0.92,0.411438,0.670959,-0.194458,-0.585388
14,1,-1.15,-1.2,-1.41,0.464966,0.618103,-0.117065,-0.622925
15,1,-2.31,-3.77,-2.07,0.485474,0.595642,-0.0872192,-0.633972
