sample,sensor,ax,ay,az,w,i,j,k
0,0,-18.39,-3.34,-6.66,0.499695,0.795959,-0.180176,-0.290405
1,0,-7.5,7.25,11.19,0.466309,0.830566,-0.21521,-0.215393
2,0,-3.38,3.75,10.06,0.448059,0.843384,-0.228882,-0.18866
3,0,-0.2,-8.38,-4.52,0.443298,0.842957,-0.229187,-0.200806
4,0,9.93,-10.65,-9.47,0.452148,0.834106,-0.219849,-0.226868
5,0,5.26,-5.56,-4.84,0.45636,0.830505,-0.217651,-0.233765
6,0,-2.08,-5.27,-4.32,0.457092,0.8302,-0.223572,-0.227783
7,0,-1.11,-2.18,-4.44,0.46051,0.82843,-0.227478,-0.223389
8,0,-2.72,-2.12,-3.94,0.4646,0.826538,-0.229126,-0.220154
9,0,-2.84,-1.87,-3.87,0.470276,0.823547,-0.226562,-0.221985
10,0,-2.44,-1.49,-3.38,0.476929,0.819641,-0.220032,-0.228821
11,0,-2.53,-1.93,-3.5,0.484375,0.814636,-0.211182,-0.239075
12,0,-1.63,-2.68,-2.84,0.492798,0.808411,-0.200378,-0.251831
13,0,-0.77,-3.69,-2.12,0.50177,0.801147,-0.189148,-0.265747
14,0,-1.57,-3.72,-1.67,0.510437,0.793396,-0.178223,-0.279602
15,0,-4.7,-3.2,-1.85,0.519165,0.784241,-0.165771,-0.296509
16,0,-3.81,-2.75,-2.12,0.52948,0.771362,-0.148682,-0.320251
17,0,-3.54,-2.67,-1.48,0.540527,0.754272,-0.127136,-0.350403
18,0,-3.73,-2.61,-2.38,0.551208,0.733032,-0.1026,-0.385132
19,0,-2.08,-2.63,-2.98,0.56073,0.709045,-0.0760498,-0.420776
20,0,-3.51,-2.73,-3.39,0.568665,0.684814,-0.0507202,-0.452881
21,0,-3.62,-2.31,-3.17,0.575317,0.660706,-0.0266113,-0.481445
22,0,-0.15,-3.48,-2.62,0.580933,0.638306,-0.00463867,-0.505005
23,0,-2.05,-3.44,-1.08,0.583923,0.621704,0.0127563,-0.521851
24,0,-2.39,-3.04,-0.84,0.585999,0.61084,0.0248413,-0.53186
25,0,-3.07,-2.68,-0.75,0.590881,0.599976,0.0315552,-0.538391
26,0,-2.87,-2.29,-1.22,0.595825,0.590515,0.0379028,-0.54303
27,0,-3.52,-2.26,-0.75,0.602112,0.580139,0.0450439,-0.546692
28,0,-3.93,-2.56,0.39,0.606689,0.572693,0.050354,-0.549011
29,0,-4.46,-2.96,0.76,0.613708,0.560425,0.0592651,-0.552979
30,0,-6.27,-1.85,3.75,0.618164,0.544922,0.0784302,-0.561035
31,0,-3.23,-0.74,6.09,0.617188,0.536743,0.0905151,-0.568115
32,0,7.81,0.41,4.83,0.614197,0.527405,0.09729,-0.578918
33,0,12.63,1.53,-1.23,0.610107,0.532104,0.0812378,-0.58136
