sample,sensor,ax,ay,az,w,i,j,k
0,0,20.77,-4.69,-13.3,0.631104,0.603333,-0.00372314,-0.487488
1,0,0.5,-6.29,-26.05,0.623962,0.661621,-0.0938721,-0.405151
2,0,-28.87,-2.24,-22.36,0.583313,0.734558,-0.207214,-0.277893
3,0,-35.21,-0.58,-5.98,0.534058,0.778015,-0.289551,-0.160156
4,0,-7.94,2.2,8.94,0.49292,0.802246,-0.323425,-0.0941162
5,0,-8.77,1.72,4.15,0.464661,0.816956,-0.335022,-0.0666504
6,0,-5.25,0.73,-0.08,0.458862,0.822266,-0.329041,-0.0714111
7,0,15.48,-3.62,-6.61,0.474121,0.818726,-0.306396,-0.104919
8,0,10.27,-2.39,-6.05,0.487061,0.814087,-0.291382,-0.122986
9,0,-0.49,-3.25,-1.51,0.484863,0.816162,-0.293274,-0.113159
10,0,-2.76,-3.41,-0.37,0.482056,0.817322,-0.299927,-0.0979004
11,0,-1.89,-2.98,-1.81,0.484619,0.815613,-0.302002,-0.0935059
12,0,-0.37,-2.58,-2.56,0.492676,0.811218,-0.298889,-0.0991211
13,0,0.59,-2.13,-4.16,0.502625,0.805786,-0.293945,-0.108032
14,0,0.28,-2.01,-4.22,0.511719,0.800781,-0.28949,-0.114685
15,0,-0.55,-2.03,-3.26,0.519287,0.796692,-0.286072,-0.117615
16,0,-1.44,-2.12,-2.62,0.526001,0.793213,-0.282776,-0.118896
17,0,-3.28,-2.29,-1.62,0.53302,0.789734,-0.27832,-0.121399
18,0,-3.09,-2.45,-1.34,0.541809,0.785278,-0.270081,-0.129578
19,0,-2.54,-2.85,-1.28,0.553345,0.778809,-0.256775,-0.145935
20,0,-2.26,-2.86,-1.65,0.56665,0.770081,-0.238892,-0.169739
21,0,-3.52,-2.66,-2.25,0.580994,0.758667,-0.217041,-0.199524
22,0,-3.52,-2.28,-2.81,0.595825,0.743713,-0.188904,-0.237061
23,0,-2.96,-2.59,-2.93,0.609009,0.72644,-0.15802,-0.276428
24,0,-2.83,-2.78,-3.84,0.619873,0.707764,-0.126404,-0.314392
25,0,-2.43,-2.81,-3.61,0.62793,0.689209,-0.0957031,-0.348633
26,0,-1.18,-3.04,-3.34,0.633179,0.672424,-0.0678711,-0.377258
27,0,0.16,-1.57,-3.09,0.634766,0.659912,-0.0435791,-0.399597
28,0,-0.91,-2.55,-2.21,0.63623,0.649841,-0.026001,-0.415039
29,0,-1.44,-2.85,-2.31,0.637512,0.641602,-0.0126343,-0.42627
30,0,-1.98,-2.26,-1.33,0.638489,0.63562,-0.0022583,-0.43396
31,0,-3.4,-2.44,-0.63,0.638855,0.631348,0.00585938,-0.439575
32,0,-4.06,-5.28,0.19,0.638123,0.626892,0.0147705,-0.446716
33,0,-4.15,-4.29,0.72,0.637024,0.621033,0.0247192,-0.455994
34,0,-4.45,-1.99,1.46,0.63385,0.611633,0.0418701,-0.471619
35,0,5.87,-0.11,-1.06,0.630676,0.605225,0.0511475,-0.483093
36,0,16.73,-0.28,-4.57,0.630676,0.605469,0.0408936,-0.483704
37,0,18.95,-3.39,-14.07,0.631531,0.631348,-0.0153809,-0.449829
38,0,-5.98,-7.07,-25.25,0.616516,0.687439,-0.109436,-0.36792
39,0,-21.05,-7.6,-23.32,0.576416,0.746094,-0.210022,-0.25885
40,0,-22.9,-1.14,-10.73,0.528442,0.783997,-0.287231,-0.153687
41,0,-15.87,1.75,1.86,0.480957,0.806152,-0.33728,-0.071228
42,0,-10.38,0.81,10.45,0.452148,0.815674,-0.35968,-0.029541
43,0,-6.8,-1.03,3.32,0.447754,0.817993,-0.359436,-0.0357666
44,0,4.76,-4.14,-6.95,0.468811,0.81189,-0.339355,-0.0765991
45,0,11.75,-5.07,-8.06,0.49469,0.801086,-0.315674,-0.117981
46,0,7.66,-3.64,-6.9,0.507385,0.794495,-0.305298,-0.134521
47,0,2.25,-3.13,-4.54,0.511292,0.792053,-0.309631,-0.123962
48,0,-5.16,-2.21,-1.93,0.514526,0.789978,-0.311768,-0.118164
49,0,-3.37,-2.03,-1.74,0.522949,0.785767,-0.306152,-0.124084
50,0,-1.24,-2.01,-2.23,0.534912,0.779724,-0.294373,-0.138855
51,0,0.46,-2.01,-2.44,0.547363,0.772888,-0.280823,-0.155334
52,0,-0.17,-1.7,-2.33,0.557983,0.766663,-0.268738,-0.16925
53,0,-1.96,-2,-2.22,0.566895,0.760986,-0.258118,-0.181519
54,0,-0.82,-2.91,-2.36,0.58551,0.746765,-0.233337,-0.212219
55,0,-1.1,-3.29,-2.45,0.594727,0.738525,-0.219971,-0.229187
56,0,-2.63,-2.29,-2.37,0.608337,0.724243,-0.198303,-0.257019
57,0,-0.31,-2.64,-2.64,0.617188,0.713623,-0.1828,-0.27655
58,0,-1.96,-2.33,-2.71,0.624756,0.703552,-0.168762,-0.293579
59,0,-2.99,-1.77,-2.7,0.631104,0.694153,-0.155334,-0.309387
60,0,-1.9,-2.4,-2.81,0.63916,0.680725,-0.134827,-0.331543
61,0,-3.66,-2.52,-2.18,0.643738,0.671997,-0.121155,-0.345337
62,0,-3.49,-2.65,-2.15,0.650391,0.657043,-0.0966797,-0.368713
63,0,-1.79,-2.77,-2.91,0.654602,0.646118,-0.0784302,-0.384583
0,1,-16.99,-3.9,-11,0.613831,0.547974,-0.16803,-0.542908
1,1,-15.42,-9.92,-2.17,0.489502,0.648926,-0.345032,-0.469299
2,1,-7.67,-8.56,-0.54,0.43573,0.682312,-0.426331,-0.403503
3,1,-6.87,1.64,4.41,0.4021,0.711121,-0.453735,-0.356079
4,1,2.58,1.04,1.53,0.404724,0.71637,-0.429443,-0.372253
5,1,10.52,2.64,-0.41,0.423584,0.707703,-0.399719,-0.399963
6,1,7.02,1.85,0.28,0.427368,0.708496,-0.394958,-0.399292
7,1,1.59,-1.37,1.35,0.4198,0.714233,-0.407043,-0.384583
8,1,-1.07,-1.67,1.4,0.413757,0.717468,-0.419312,-0.371826
