sample,sensor,ax,ay,az,w,i,j,k
0,0,0.12,-0.17,-0.1,-0.117615,0.951172,-0.236877,0.159058
1,0,0.04,-0.18,-0.15,-0.117737,0.951233,-0.23761,0.157715
2,0,0.24,-0.06,-0.12,-0.117554,0.951233,-0.238037,0.156921
3,0,0.37,-0.01,-0.22,-0.117004,0.951233,-0.238647,0.156677
4,0,0.43,0,-0.11,-0.116333,0.951233,-0.238831,0.156738
5,0,0.18,-0.06,0.2,-0.115479,0.951111,-0.23877,0.158264
6,0,-0.3,-0.08,0.03,-0.116089,0.950623,-0.239258,0.160156
7,0,0.16,-0.09,-0.16,-0.116028,0.950623,-0.239868,0.15918
8,0,0.12,-0.11,-0.02,-0.116089,0.950684,-0.239807,0.158752
9,0,0.07,0,-0.01,-0.115662,0.950745,-0.239746,0.158875
10,0,0.36,0,0,-0.115173,0.950684,-0.239624,0.159607
11,0,0.19,0.01,0.04,-0.115234,0.950562,-0.239685,0.160217
12,0,0.11,0,0.18,-0.11499,0.950317,-0.240234,0.161316
13,0,-0.22,-0.15,-0.19,-0.115356,0.94989,-0.241028,0.161987
14,0,-0.01,0,-0.05,-0.114929,0.949768,-0.242004,0.161682
15,0,0.4,-0.01,-0.16,-0.11438,0.949829,-0.242432,0.161255
16,0,0.35,0.03,-0.15,-0.113586,0.949829,-0.242554,0.161377
17,0,0.29,-0.08,-0.08,-0.113037,0.949829,-0.242676,0.161865
18,0,0.47,-0.08,0.02,-0.111816,0.949829,-0.242981,0.16217
19,0,0.43,-0.02,-0.03,-0.110901,0.949768,-0.243286,0.162842
20,0,0.37,0.05,-0.3,-0.109863,0.949463,-0.243835,0.164368
21,0,0.22,0.07,0.41,-0.108887,0.948975,-0.244507,0.166748
22,0,-0.81,-0.26,0.06,-0.109009,0.947876,-0.245605,0.171326
23,0,-1.34,0.11,-0.29,-0.11084,0.946045,-0.247314,0.177551
24,0,-0.83,0.18,0.04,-0.112793,0.944824,-0.248657,0.180847
25,0,0.38,-0.14,0.08,-0.108887,0.945679,-0.249939,0.177124
26,0,1.57,-0.65,-0.21,-0.106079,0.946106,-0.250366,0.175781
27,0,-0.05,-0.74,0,-0.105286,0.945129,-0.251343,0.180176
28,0,-0.48,0.27,0.19,-0.105896,0.944702,-0.251343,0.182129
