sample,sensor,ax,ay,az,w,i,j,k
0,0,-0.01,0.13,-0.49,-0.104553,0.90741,-0.329834,0.238525
1,0,0.2,-0.05,0.45,-0.104553,0.907715,-0.329102,0.238403
2,0,0.86,-0.26,0.28,-0.104065,0.908081,-0.328613,0.237793
3,0,0.85,0.09,0,-0.103821,0.908264,-0.32843,0.237488
4,0,0.52,0.27,-0.03,-0.104492,0.908081,-0.328552,0.237793
5,0,0.17,-0.01,0.33,-0.105164,0.907898,-0.328918,0.237732
6,0,0.36,-0.09,-0.04,-0.105286,0.908081,-0.329041,0.236633
7,0,0.41,-0.12,-0.51,-0.105225,0.908325,-0.329285,0.235352
8,0,0.49,-0.16,0.15,-0.105835,0.908508,-0.329163,0.234741
9,0,0.13,0.13,-0.13,-0.105835,0.908813,-0.32843,0.234497
10,0,0.26,-0.1,0.65,-0.105896,0.908997,-0.327332,0.235229
11,0,0.49,-0.15,0.15,-0.104614,0.909485,-0.326843,0.234741
12,0,0.4,0.13,0.06,-0.104736,0.90979,-0.326233,0.234253
13,0,0.25,0.06,0.07,-0.104187,0.910461,-0.325317,0.233215
14,0,0.62,-0.1,0.37,-0.103699,0.910767,-0.325134,0.232544
15,0,0.59,0.03,-0.08,-0.103333,0.910828,-0.325134,0.2323
16,0,0.39,0.01,0.04,-0.103394,0.910706,-0.325317,0.232605
17,0,-0.03,-0.08,-0.25,-0.102844,0.910461,-0.326172,0.232605
18,0,0.09,-0.1,-0.12,-0.102722,0.910461,-0.326294,0.232544
19,0,0.43,-0.15,0.12,-0.1026,0.910461,-0.326477,0.232361
20,0,0.52,-0.18,0.11,-0.102539,0.9104,-0.326721,0.232239
21,0,0.31,-0.17,-0.26,-0.102844,0.910278,-0.326965,0.232117
22,0,-0.06,-0.23,-0.3,-0.103821,0.910217,-0.327148,0.231812
23,0,0.07,-0.16,-0.15,-0.104187,0.910339,-0.327209,0.231018
24,0,0.44,-0.15,0.05,-0.103882,0.910889,-0.326904,0.229431
25,0,0.63,-0.01,-0.25,-0.10437,0.911133,-0.326599,0.228638
26,0,0.36,-0.1,-0.26,-0.105469,0.911316,-0.326294,0.227844
27,0,0.42,-0.15,-0.03,-0.106323,0.911438,-0.326233,0.227051
28,0,0.29,-0.07,0.02,-0.107544,0.911316,-0.326111,0.227173
29,0,0.1,-0.07,0.26,-0.108398,0.911133,-0.325928,0.227661
30,0,0.22,0.08,-0.23,-0.109009,0.911316,-0.325623,0.227051
31,0,0.44,-0.01,-0.24,-0.108582,0.911682,-0.325378,0.226318
32,0,0.46,-0.17,0.09,-0.108459,0.911621,-0.325195,0.226868
33,0,0.04,-0.1,0.06,-0.109131,0.911316,-0.325134,0.227783
34,0,0.11,0.05,-0.43,-0.109924,0.911194,-0.325073,0.228027
35,0,0.62,-0.26,1.48,-0.109497,0.911987,-0.322815,0.228271
36,0,0.14,0.37,3.95,-0.112793,0.912354,-0.31897,0.23053
37,0,0.49,0.54,2.74,-0.117737,0.910522,-0.320923,0.232422
38,0,-5.59,-7.05,-8.15,-0.11676,0.910583,-0.327209,0.22406
39,0,-3.4,-2.37,-11.4,-0.131775,0.908752,-0.329285,0.219971
40,0,5.28,6.08,1.77,-0.123169,0.920227,-0.317871,0.192261
41,0,7.65,-2.6,5.29,-0.108765,0.934204,-0.297119,0.164673
42,0,4.83,-0.21,2.16,-0.108948,0.942444,-0.272827,0.159485
43,0,-1.69,4.35,0.8,-0.115234,0.940674,-0.265869,0.176392
44,0,-3.3,1.58,1.77,-0.12323,0.936829,-0.259949,0.199036
45,0,0.44,0.35,1.67,-0.121704,0.937134,-0.257751,0.201294
46,0,1.28,0.49,1.4,-0.11731,0.93811,-0.258545,0.198425
47,0,-0.31,0.37,-0.16,-0.117554,0.937073,-0.261047,0.199829
48,0,0.84,-0.98,-1.04,-0.111328,0.938293,-0.26416,0.193359
49,0,1.72,-0.66,-0.09,-0.108337,0.938904,-0.263977,0.192505
50,0,-0.66,-0.15,-0.55,-0.110474,0.9375,-0.26416,0.197876
51,0,-1.06,0.59,-0.96,-0.108765,0.93811,-0.262085,0.198608
52,0,0.77,-0.56,-0.02,-0.105225,0.94043,-0.258667,0.193909
53,0,1.33,-0.8,0.49,-0.103333,0.942383,-0.254456,0.190918
54,0,0.32,0.35,0.36,-0.103882,0.942383,-0.252869,0.192749
