sample,sensor,ax,ay,az,w,i,j,k
0,0,0.27,-0.42,-0.32,-0.0522461,0.915588,-0.37616,0.132202
1,0,0.23,-0.17,-0.6,-0.0514526,0.914734,-0.378296,0.132141
2,0,0.69,-0.1,-0.31,-0.0523071,0.914368,-0.379028,0.132507
3,0,0.53,-0.26,-0.08,-0.050354,0.914001,-0.380188,0.132324
4,0,0.26,-0.05,-0.15,-0.0521851,0.913635,-0.380371,0.133484
5,0,0.16,0,-0.17,-0.0511475,0.913513,-0.381042,0.132874
6,0,0.45,-0.08,-0.32,-0.0529785,0.913269,-0.381531,0.132507
7,0,0.66,-0.15,-0.15,-0.0514526,0.91333,-0.382202,0.130493
8,0,0.53,-0.35,0.58,-0.0534668,0.912903,-0.382751,0.131042
9,0,0.38,-0.27,0.46,-0.0527344,0.912476,-0.383972,0.131165
10,0,0.12,-0.08,0.14,-0.0528564,0.911194,-0.387268,0.130127
11,0,0.17,0.07,0.05,-0.0528564,0.910889,-0.38855,0.128662
12,0,0.34,0.06,0.07,-0.0488892,0.910767,-0.390747,0.124084
13,0,0.39,-0.04,-0.03,-0.0474243,0.910645,-0.392212,0.120911
14,0,0.35,-0.22,-0.21,-0.0437622,0.910645,-0.393494,0.118286
15,0,0.21,-0.31,-0.08,-0.0427246,0.909668,-0.395813,0.118286
16,0,-0.17,-0.24,-0.15,-0.0437012,0.909241,-0.396057,0.120422
17,0,-0.26,-0.1,0.02,-0.0410156,0.909363,-0.396545,0.118958
18,0,0.15,-0.07,-0.08,-0.0401611,0.909424,-0.39679,0.117737
19,0,0.22,0.08,-0.22,-0.0380249,0.909607,-0.397156,0.116028
20,0,0.47,-0.01,-0.13,-0.0378418,0.909485,-0.397461,0.11615
21,0,0.65,-0.08,-0.34,-0.0372925,0.908691,-0.398743,0.117676
22,0,0.96,0.48,3.17,-0.0462646,0.905029,-0.402222,0.130432
23,0,4.59,-0.08,-0.73,-0.052063,0.901611,-0.408997,0.130859
24,0,-2.32,-6.46,-6.88,-0.0471191,0.89978,-0.413452,0.131165
25,0,-3.93,4.59,-7.49,-0.0568848,0.897339,-0.414001,0.141846
26,0,-4.7,2.64,7.23,-0.0553589,0.898743,-0.412842,0.136902
27,0,3.83,-3.06,-1.16,-0.0422974,0.901917,-0.41333,0.118164
28,0,5.91,1.4,-2.21,-0.0187378,0.904236,-0.411499,0.112488
29,0,-0.4,-0.27,-0.56,-0.0223999,0.903442,-0.410278,0.122375
30,0,-3.07,-1.03,3.2,-0.0232544,0.901123,-0.409424,0.140503
31,0,-2,0.02,0.17,-0.0215454,0.900513,-0.410889,0.140625
32,0,0.93,0.2,-0.96,-0.00762939,0.901794,-0.412354,0.129211
33,0,1.3,0.1,-0.54,-0.00323486,0.902161,-0.412476,0.126587
34,0,0.13,-0.3,2.08,-0.00335693,0.900452,-0.414307,0.132629
35,0,-1.55,-0.21,-0.03,-0.00567627,0.898865,-0.416748,0.13562
36,0,-1.09,0.34,-0.37,-0.00238037,0.898376,-0.419128,0.131348
37,0,1.04,-0.07,-1.29,0.000427246,0.898621,-0.4198,0.12738
38,0,-0.18,-0.24,0.45,0.00109863,0.898071,-0.419922,0.130737
39,0,-0.72,0.06,0.19,0.00140381,0.897522,-0.420044,0.134094
40,0,0.12,0.31,-0.17,0.00335693,0.898071,-0.419556,0.132263
41,0,0.32,-0.05,0.24,0.0100098,0.900146,-0.41687,0.126038
42,0,0.38,-0.04,0.36,0.0119019,0.900696,-0.416138,0.124329
43,0,0.31,0.28,-0.11,0.0115356,0.900879,-0.415649,0.124268
44,0,0.69,0.11,-0.21,0.0126343,0.901917,-0.414124,0.121704
45,0,0.48,0.18,-0.53,0.0147095,0.902771,-0.41272,0.1203
46,0,0.52,0.63,-0.28,0.0170898,0.90387,-0.410217,0.119995
47,0,0.43,0.06,0.37,0.0164185,0.904175,-0.408752,0.122864
48,0,0.28,-0.26,0.84,0.0134277,0.903809,-0.407776,0.12915
49,0,-0.24,-0.21,0.62,0.0111084,0.903442,-0.407593,0.132507
50,0,-0.51,-0.15,0.18,0.0101318,0.903259,-0.40802,0.132385
51,0,-0.35,0.2,-0.23,0.0098877,0.903625,-0.407837,0.130554
52,0,0.52,0.1,-0.23,0.0117188,0.90448,-0.407227,0.126038
53,0,0.82,-0.07,-0.07,0.0119019,0.904968,-0.406738,0.124573
54,0,0.33,-0.05,0.32,0.00872803,0.904968,-0.405762,0.127869
55,0,-0.24,-0.03,0.2,0.00744629,0.904724,-0.405579,0.129822
56,0,-0.25,0.35,-0.1,0.00646973,0.904907,-0.405212,0.129822
57,0,0.41,0.22,-0.09,0.00744629,0.90564,-0.40448,0.127136
58,0,0.97,-0.16,0.17,0.00854492,0.906006,-0.404053,0.125732
59,0,0.73,0.01,0.06,0.00921631,0.905884,-0.403931,0.12677
60,0,-0.29,0.05,0.17,0.00720215,0.905457,-0.404114,0.129517
61,0,-0.48,0.05,0.08,0.00463867,0.905151,-0.404358,0.131226
62,0,0.08,0.06,0.01,0.00482178,0.905273,-0.404419,0.129883
63,0,0.68,0.02,-0.2,0.00634766,0.905701,-0.40448,0.126892
0,1,0.25,-0.24,0.26,-0.02948,0.869751,-0.490662,0.0436401
1,1,0.25,-0.2,0.36,-0.0327759,0.868958,-0.49176,0.0454102
2,1,0.08,0.07,0.27,-0.034668,0.868958,-0.491577,0.0458374
3,1,0.12,0.12,0.27,-0.0358887,0.868958,-0.491516,0.0452271
4,1,0.12,0.25,0.21,-0.0358887,0.868652,-0.492249,0.0428467
5,1,0.13,0.29,0.08,-0.0349731,0.868164,-0.493408,0.0405884
6,1,0.07,0.23,-0.16,-0.0327148,0.867126,-0.495667,0.0368042
7,1,0.03,0.1,-0.14,-0.0308838,0.866516,-0.497009,0.0341187
8,1,0,0.02,-0.1,-0.0299072,0.866333,-0.497437,0.0336304
9,1,-0.27,0,-0.18,-0.02948,0.866089,-0.497864,0.0343018
10,1,-0.38,0.01,-0.16,-0.0290527,0.865662,-0.498535,0.0352783
11,1,-0.35,0.04,-0.06,-0.0286255,0.865295,-0.499329,0.0343018
12,1,0,0.16,0.03,-0.0280151,0.865051,-0.499817,0.03302
13,1,0,0.3,0.09,-0.0274658,0.864807,-0.500366,0.0321655
14,1,-0.01,0.27,0.06,-0.0258179,0.863464,-0.502747,0.0321045
15,1,0.17,0.15,-0.03,-0.0241089,0.862122,-0.505066,0.0322876
16,1,-0.36,0.91,-0.37,-0.0230713,0.860657,-0.507629,0.032959
17,1,-1.8,1.95,0.04,-0.0241089,0.858398,-0.511353,0.0331421
18,1,0.58,0.69,-2.98,-0.0256958,0.855103,-0.517151,0.0252075
19,1,3.82,-4.11,-3.91,-0.0302734,0.867004,-0.497131,0.0167236
20,1,-11.66,-13.83,1.32,-0.0461426,0.923584,-0.380005,0.0227661
21,1,4.44,4.94,-0.49,-0.0528564,0.941528,-0.330505,0.0388184
22,1,-6.27,2.97,1.78,-0.0506592,0.945374,-0.320007,0.0354004
23,1,5.83,0.59,-0.34,-0.0357666,0.945435,-0.323792,0.00701904
24,1,-0.42,1.41,0.17,-0.0318604,0.945923,-0.322754,0.0108032
25,1,-0.07,0.79,-0.38,-0.0372314,0.942017,-0.332642,0.0246582
26,1,-1.97,-1.63,0.31,-0.0405273,0.935791,-0.348633,0.0338135
27,1,-0.88,0.13,0.14,-0.038208,0.932739,-0.355896,0.0427246
28,1,-0.1,0.08,0.23,-0.0337524,0.933472,-0.354797,0.0400391
29,1,-0.41,0.83,0.38,-0.0282593,0.931091,-0.361694,0.0386353
30,1,-0.94,-0.61,0.49,-0.0270996,0.926758,-0.372559,0.0394897
31,1,-1.03,-0.07,-0.13,-0.0272217,0.924927,-0.37677,0.0421143
32,1,-0.53,0,-0.33,-0.0273438,0.924927,-0.376953,0.0411987
33,1,-0.02,0.35,-0.47,-0.0233765,0.923645,-0.380493,0.0401611
34,1,0.58,0.79,-0.04,-0.0236816,0.920654,-0.38739,0.0414429
35,1,0.2,0.15,-0.08,-0.0253906,0.916992,-0.395569,0.0445557
36,1,0.07,0.51,-0.08,-0.0317993,0.912781,-0.404236,0.0488281
37,1,0.42,-0.37,0.35,-0.0349731,0.90741,-0.415894,0.0487671
38,1,-0.36,0.71,0.2,-0.0326538,0.902893,-0.425842,0.0493774
39,1,0,0.64,0.4,-0.0296021,0.897583,-0.437195,0.0482788
40,1,0.47,0.67,0.19,-0.0254517,0.88739,-0.458252,0.0437012
41,1,0.27,0.31,-0.86,-0.0211182,0.877747,-0.476868,0.0421753
42,1,-0.25,-0.21,-0.82,-0.0189209,0.873474,-0.484741,0.0409546
43,1,0.02,1.14,-0.13,-0.0178223,0.868958,-0.49292,0.0393677
44,1,0.29,0.56,0.08,-0.0177002,0.865479,-0.499084,0.0388184
45,1,0.14,0.31,0.41,-0.0170898,0.861084,-0.506226,0.0437622
46,1,-0.41,-0.13,0.58,-0.0177002,0.858887,-0.509399,0.0494995
47,1,-0.76,-0.18,0.21,-0.020874,0.858887,-0.50885,0.0546265
48,1,-0.63,0.02,0.01,-0.0238647,0.860718,-0.505676,0.0534058
49,1,-0.12,0.45,0,-0.0271606,0.864197,-0.499817,0.0512085
50,1,-0.06,0.45,0.08,-0.02771,0.865784,-0.49707,0.0505371
51,1,0.09,0.25,0.13,-0.0274658,0.867188,-0.494751,0.0496826
52,1,0.1,0.1,0.15,-0.0278931,0.86792,-0.493408,0.0493774
53,1,0.11,0.06,0.35,-0.0290527,0.868958,-0.491516,0.0499878
54,1,-0.44,0.1,0.14,-0.0317383,0.87085,-0.487732,0.0515137
55,1,-0.37,0.46,0.07,-0.0324707,0.871582,-0.48645,0.0515137
56,1,-0.27,0.35,0.17,-0.0327148,0.872742,-0.484497,0.050415
57,1,0.14,0.53,0.15,-0.0319824,0.87323,-0.483765,0.0487671
58,1,0.28,0.14,0.33,-0.0303345,0.87323,-0.483948,0.0479126
59,1,-0.01,0.19,0.28,-0.0302734,0.873291,-0.483765,0.0491333
60,1,-0.39,0.25,0.16,-0.0320435,0.873779,-0.482605,0.0509644
61,1,-0.45,0.23,0.13,-0.032959,0.874207,-0.481812,0.0509644
62,1,-0.04,0.22,0.11,-0.0328979,0.874939,-0.480652,0.0491333
63,1,0.15,0.31,0.09,-0.0325317,0.875366,-0.479919,0.0480347
0,2,0.13,-0.02,0.08,0.00775146,0.6474,-0.241455,0.722839
1,2,-0.33,0.12,0.27,0.00585938,0.646851,-0.239563,0.723999
2,2,-0.76,0.37,0.55,0.00567627,0.647156,-0.237671,0.724365
3,2,-0.8,0.4,0.53,0.00604248,0.648315,-0.236633,0.723633
4,2,-0.5,0.43,0.46,0.00671387,0.651184,-0.23822,0.72052
5,2,0.91,0.13,0.14,0.00720215,0.653564,-0.240784,0.717529
6,2,0.73,-0.07,0.02,0.00891113,0.653931,-0.243591,0.716187
7,2,0.43,-0.41,-0.26,0.0114136,0.652954,-0.245239,0.716492
8,2,0.26,-0.35,-0.14,0.0124512,0.651672,-0.245667,0.717468
9,2,0.47,-0.31,-0.04,0.0128784,0.650269,-0.24585,0.718689
10,2,0.01,-0.24,-0.2,0.0136719,0.646362,-0.245605,0.72229
11,2,0.27,-0.15,-0.17,0.0151978,0.643311,-0.244873,0.72522
12,2,0.18,-0.1,-0.18,0.0161743,0.641602,-0.244202,0.72699
13,2,-0.45,0.05,0,0.0169678,0.639221,-0.243774,0.729187
14,2,-0.14,0.01,-0.06,0.0155029,0.635254,-0.244995,0.732239
15,2,0.61,-0.26,-0.02,0.0128784,0.63324,-0.246704,0.733459
16,2,-0.75,-0.49,-0.15,0.00976562,0.629639,-0.24823,0.736084
17,2,-5.5,5.55,7.84,0.00683594,0.627502,-0.254944,0.735657
18,2,3.8,8.54,14.38,0.0110474,0.63623,-0.260925,0.725952
19,2,-12.33,11.11,-22.75,0.117554,0.663818,-0.299988,0.674927
20,2,-9.2,8.48,-22.42,0.202454,0.585205,-0.373108,0.690918
21,2,-22.83,5.54,16,0.245911,0.589294,-0.402283,0.656128
22,2,-10.41,7.26,1.63,0.262878,0.524475,-0.429565,0.686462
