sample,sensor,ax,ay,az,w,i,j,k
0,0,1.09,-0.26,0.19,-0.0917969,0.94043,-0.245789,0.216309
1,0,-0.02,0.12,-0.2,-0.0910034,0.939697,-0.246826,0.218628
2,0,-0.33,-0.09,0,-0.0904541,0.939331,-0.247192,0.219849
3,0,0.1,-0.22,0.18,-0.088501,0.939636,-0.247498,0.218994
4,0,0.17,-0.15,0.02,-0.0875854,0.939758,-0.247864,0.218445
5,0,0.19,0.08,-0.28,-0.0872192,0.939392,-0.248657,0.219299
6,0,0.28,0.03,-0.16,-0.0861206,0.939575,-0.248657,0.219055
7,0,0.82,-0.1,0.21,-0.0814209,0.940491,-0.249207,0.216248
8,0,0.88,0.08,0.28,-0.0789795,0.940308,-0.250488,0.216492
9,0,0,0.08,0.5,-0.0773926,0.939636,-0.251465,0.21875
10,0,0.07,-0.4,-0.34,-0.0751953,0.938721,-0.253113,0.221497
11,0,0.7,0.26,0.29,-0.0737305,0.938293,-0.254028,0.222778
12,0,-0.45,-0.55,-0.74,-0.0726929,0.934692,-0.256531,0.234985
13,0,-0.3,-0.01,0.25,-0.0739136,0.932251,-0.258667,0.241882
14,0,0.54,0.09,0.13,-0.0739746,0.931091,-0.26001,0.245056
15,0,1.18,-0.21,-0.37,-0.0719604,0.92981,-0.262085,0.248108
16,0,0.5,-0.19,-0.47,-0.0708618,0.929077,-0.263062,0.250305
17,0,-0.08,-0.07,0.27,-0.0714722,0.927124,-0.264587,0.255615
18,0,-0.1,-0.39,0,-0.0708618,0.926453,-0.265381,0.257324
19,0,0.22,-0.41,-0.44,-0.0687256,0.926514,-0.266235,0.256836
20,0,0.85,-0.11,0.24,-0.0672607,0.926697,-0.266357,0.256531
21,0,0.34,-0.38,-0.18,-0.0679321,0.925964,-0.266846,0.258423
22,0,-0.64,-0.46,-1.15,-0.0681152,0.925781,-0.266968,0.258972
23,0,0.15,0.48,0.61,-0.0649414,0.926575,-0.265747,0.258118
24,0,0.83,-0.12,-0.63,-0.0636597,0.926025,-0.265686,0.260437
25,0,-0.29,0.05,-0.14,-0.0638428,0.925049,-0.26593,0.263733
26,0,0.06,0.05,0.57,-0.0620728,0.923828,-0.26709,0.267029
27,0,0.8,-0.5,-0.01,-0.0606689,0.922913,-0.268372,0.269348
28,0,0.47,0,0.09,-0.0606079,0.920837,-0.271179,0.273499
29,0,-0.27,0,-0.27,-0.0599976,0.920105,-0.273254,0.27417
30,0,0.46,-0.31,-0.14,-0.0566406,0.919739,-0.27533,0.273926
31,0,0.4,0.11,0.4,-0.052063,0.91925,-0.276428,0.275452
32,0,1.2,0.55,1.13,-0.0492554,0.918396,-0.276917,0.278259
33,0,1.52,-0.09,1.28,-0.0482788,0.91687,-0.277771,0.282593
34,0,1.76,-1.31,-1.02,-0.0703735,0.91095,-0.271606,0.302429
35,0,-2.01,-0.77,-1.15,-0.0886841,0.905884,-0.273132,0.311279
36,0,-3.85,0.05,1.87,-0.112122,0.897461,-0.277039,0.324463
37,0,-8.46,-5.1,-2.33,-0.127991,0.898865,-0.28479,0.307556
38,0,4.44,1.73,-12.3,-0.13092,0.910461,-0.287903,0.266541
39,0,4.83,5.29,6.32,-0.105835,0.929688,-0.271057,0.225952
40,0,6.72,2.29,4.24,-0.105469,0.936035,-0.25824,0.214539
41,0,6.66,-0.87,1.34,-0.102539,0.938171,-0.248413,0.218201
42,0,1.44,-0.71,-0.84,-0.102173,0.93512,-0.243713,0.236084
43,0,-3.61,1.12,3.66,-0.107544,0.926697,-0.245361,0.26355
44,0,-1.08,1.06,0.53,-0.106812,0.92627,-0.249817,0.261169
45,0,0.65,1.54,-1.48,-0.104126,0.927856,-0.255676,0.250671
46,0,2.26,0.95,-0.61,-0.100647,0.929993,-0.260071,0.239624
47,0,-1.12,-2.55,-0.96,-0.101135,0.927429,-0.265869,0.242798
48,0,-1.96,-1.35,-1.4,-0.104492,0.924744,-0.268494,0.248718
49,0,-0.69,0.05,-1.36,-0.105713,0.924438,-0.269043,0.248596
50,0,0.95,0.06,-0.56,-0.103943,0.926514,-0.267151,0.243652
51,0,1.44,-0.47,0.9,-0.102234,0.929016,-0.263306,0.238953
52,0,0.48,0.22,0.05,-0.10321,0.929321,-0.261597,0.239319
53,0,0.31,0.31,0.03,-0.103638,0.930176,-0.259338,0.238403
54,0,0.67,-0.12,0.4,-0.102783,0.931091,-0.257874,0.236572
55,0,0.56,0.1,0.15,-0.0997314,0.932556,-0.257263,0.232727
56,0,0.39,0.15,0.04,-0.0994873,0.933044,-0.256775,0.231506
57,0,0.34,0.04,0.65,-0.098999,0.933228,-0.256653,0.231018
58,0,-0.16,-0.05,-0.24,-0.0995483,0.932739,-0.257446,0.232056
59,0,-0.15,0.06,-0.28,-0.0988159,0.932556,-0.259155,0.230957
60,0,0.28,-0.36,0,-0.0986938,0.932922,-0.259766,0.229065
61,0,0.26,0,0.07,-0.0982666,0.933411,-0.260803,0.226013
62,0,0.14,-0.12,0.15,-0.0993652,0.932922,-0.261841,0.226379
63,0,0.34,-0.02,-0.19,-0.0999146,0.9328,-0.262634,0.225647
