sample,sensor,ax,ay,az,w,i,j,k
0,0,1.32,-0.85,-1.34,-0.260193,0.859375,-0.395142,0.19397
1,0,0,-1.52,-0.92,-0.259644,0.855713,-0.396545,0.207581
2,0,-0.8,-0.88,-0.06,-0.261658,0.850952,-0.39801,0.221375
3,0,-2.35,-0.88,-0.55,-0.263245,0.846558,-0.400208,0.232056
4,0,-2.07,-0.99,-1,-0.26178,0.844482,-0.404114,0.234619
5,0,-0.73,-0.62,-0.97,-0.256531,0.844971,-0.408142,0.231689
6,0,0.93,-0.59,-1.23,-0.248169,0.847473,-0.41156,0.225586
7,0,1.78,0.13,-1.48,-0.240723,0.849915,-0.413391,0.221008
8,0,1.51,0.54,-1.42,-0.237122,0.851074,-0.41394,0.219299
9,0,0.58,0.53,-1.79,-0.237549,0.85083,-0.413208,0.22113
10,0,0.3,1.28,-1.57,-0.239197,0.850281,-0.412048,0.223633
11,0,0.58,0.64,-0.45,-0.239258,0.850281,-0.41095,0.225586
12,0,1.14,-0.55,-0.02,-0.238403,0.850342,-0.410461,0.227051
13,0,0.93,-0.94,-0.13,-0.237976,0.850098,-0.410339,0.22876
14,0,0.07,-0.94,-0.34,-0.238953,0.84906,-0.410889,0.230652
15,0,-0.22,-0.82,-0.43,-0.240417,0.847961,-0.411743,0.231628
16,0,0.08,-0.7,-0.72,-0.240112,0.847778,-0.412659,0.231018
17,0,0.29,-0.84,-0.65,-0.237793,0.848511,-0.413391,0.22937
18,0,0.43,-1.26,-0.45,-0.235352,0.849304,-0.413818,0.228149
19,0,0.41,-1.25,-0.35,-0.233215,0.850037,-0.413696,0.227783
20,0,0.37,-0.75,-0.19,-0.231445,0.850586,-0.413452,0.228027
21,0,0.42,-0.23,-0.34,-0.228577,0.851379,-0.412781,0.229065
22,0,0.5,0.22,-0.24,-0.226624,0.851868,-0.412292,0.230164
23,0,0.75,0.64,-0.07,-0.224426,0.852295,-0.411987,0.231201
24,0,0.68,0.66,-0.04,-0.222412,0.852783,-0.412048,0.231323
