sample,sensor,ax,ay,az,w,i,j,k
0,0,0.26,-0.11,0.06,-0.0791016,0.948792,-0.253906,0.170349
1,0,0.44,-0.01,-0.11,-0.0788574,0.948853,-0.254517,0.169373
2,0,0.31,0.03,0,-0.0789185,0.948669,-0.255127,0.169434
3,0,0.04,-0.09,0.08,-0.0792236,0.948425,-0.255737,0.1698
4,0,0.02,-0.08,0.02,-0.0793457,0.948242,-0.256348,0.169617
5,0,0.21,-0.04,-0.03,-0.0791626,0.948303,-0.256836,0.168701
6,0,0.42,-0.12,-0.07,-0.0788574,0.948364,-0.257263,0.167786
7,0,0.27,-0.15,-0.06,-0.0787964,0.948303,-0.25769,0.167847
8,0,0.05,-0.08,-0.04,-0.0791016,0.948059,-0.258179,0.168274
9,0,-0.09,-0.03,0.01,-0.0792236,0.947876,-0.258606,0.168274
10,0,0,-0.03,0.03,-0.0791016,0.947937,-0.258972,0.16748
11,0,0.23,-0.04,0,-0.0787354,0.948059,-0.259338,0.166382
12,0,0.28,-0.1,-0.08,-0.0784912,0.94812,-0.259766,0.165771
13,0,0.14,-0.13,-0.05,-0.0784912,0.947998,-0.260193,0.165771
14,0,-0.09,-0.03,0,-0.0786133,0.947815,-0.260681,0.165833
15,0,0.03,0,-0.04,-0.0783691,0.947815,-0.261047,0.165222
16,0,0.22,-0.17,-0.08,-0.0780029,0.947937,-0.261475,0.164124
17,0,0.31,0.1,-0.13,-0.0772095,0.948242,-0.262146,0.161682
18,0,0.49,0.16,-0.46,-0.0754395,0.948792,-0.262085,0.159546
19,0,0.86,-0.06,0.04,-0.0723267,0.94928,-0.261353,0.15918
20,0,1.35,-0.1,0.04,-0.069397,0.949585,-0.260254,0.160522
21,0,0.64,-0.31,-0.08,-0.0675049,0.949097,-0.259949,0.164673
22,0,0.13,-0.17,-0.61,-0.065918,0.948242,-0.259399,0.171021
23,0,-0.5,0,0.66,-0.0664062,0.946899,-0.25946,0.177795
24,0,0.36,0.99,1.37,-0.0695801,0.94519,-0.260681,0.183777
25,0,0.99,0.5,-0.14,-0.0696411,0.943359,-0.262695,0.19043
26,0,-0.41,-0.06,1.63,-0.0670166,0.9375,-0.266785,0.213196
27,0,-2.37,-0.36,0.11,-0.0700073,0.933899,-0.269653,0.224182
28,0,-1.76,-0.12,-0.22,-0.069458,0.931885,-0.272766,0.22876
29,0,-0.58,-0.44,0.15,-0.0662842,0.932068,-0.274414,0.227112
30,0,1.39,-0.36,-0.96,-0.06073,0.933716,-0.277161,0.218262
31,0,0.91,-0.3,-0.95,-0.0598145,0.934021,-0.277527,0.216736
32,0,0.25,-0.44,-1.11,-0.0612793,0.933899,-0.277283,0.217285
33,0,0.13,-0.97,0.19,-0.064209,0.934143,-0.27478,0.218506
34,0,3.66,2.71,-0.44,-0.0859985,0.933533,-0.26593,0.224487
35,0,0.47,0.47,0.51,-0.0938721,0.929321,-0.268799,0.235168
36,0,-8.23,-6.68,-7.24,-0.102722,0.925049,-0.27533,0.240723
37,0,-8.06,-3.72,-8.65,-0.118713,0.920044,-0.280334,0.246704
38,0,5.44,5.67,8.52,-0.106689,0.933655,-0.269226,0.210754
39,0,5.44,-0.66,0.46,-0.0876465,0.950439,-0.247253,0.166809
40,0,2.94,2.39,0.22,-0.0855713,0.950684,-0.243652,0.171875
41,0,-1.84,1.53,0.56,-0.086731,0.947388,-0.243652,0.188599
42,0,-4.23,0.56,1.1,-0.0919189,0.942139,-0.249817,0.203674
43,0,-0.3,0.35,0,-0.0886841,0.943542,-0.253235,0.194153
44,0,2.96,-0.46,0.54,-0.0794067,0.947144,-0.257202,0.174438
45,0,0.24,-0.7,-2.02,-0.0803223,0.945923,-0.260803,0.175598
46,0,-1.26,0.04,-1.83,-0.0828857,0.943726,-0.263733,0.181519
47,0,0.78,-1.22,-0.17,-0.081543,0.94519,-0.260864,0.17865
48,0,0.73,-0.75,0.35,-0.079895,0.946716,-0.258057,0.175415
49,0,0.19,-0.21,-0.3,-0.0803223,0.947327,-0.255859,0.174927
50,0,0.27,0.7,0.09,-0.0791626,0.948792,-0.252075,0.173218
51,0,0.71,0.07,0.19,-0.0775757,0.950378,-0.247437,0.171936
52,0,0.29,0.06,0.08,-0.0769043,0.950867,-0.245056,0.172729
53,0,0.03,0.18,0.13,-0.0765991,0.951294,-0.24292,0.173767
54,0,0.23,0.09,0.42,-0.0750122,0.951843,-0.240601,0.174622
55,0,-0.16,0.05,0.37,-0.0751953,0.951599,-0.240173,0.176453
56,0,-0.46,0.11,0.26,-0.0753174,0.951416,-0.240173,0.177307
57,0,-0.31,0.06,0,-0.0747681,0.951599,-0.240784,0.175781
58,0,0.04,-0.14,0.05,-0.074585,0.951782,-0.241516,0.173889
59,0,-0.01,-0.06,0.03,-0.0751343,0.95166,-0.242126,0.173523
60,0,0.03,-0.09,0,-0.0755615,0.951477,-0.243164,0.172668
61,0,0.11,-0.09,0.03,-0.0760498,0.951416,-0.243774,0.172058
62,0,0.25,-0.09,0,-0.0760498,0.951599,-0.244507,0.170105
63,0,0.56,-0.05,0,-0.0762329,0.95166,-0.244873,0.168945
0,1,-0.12,-0.13,-0.04,-0.0774536,0.972595,-0.217224,-0.0291138
1,1,-0.12,-0.11,-0.04,-0.0773926,0.972595,-0.217285,-0.0292358
2,1,-0.11,-0.06,0.05,-0.0772705,0.972534,-0.217407,-0.0298462
3,1,-0.03,-0.05,0.19,-0.0765381,0.972412,-0.218079,-0.031189
4,1,-0.1,-0.01,0.17,-0.0765381,0.97229,-0.218506,-0.0314941
5,1,-0.09,-0.04,0.08,-0.0762939,0.971985,-0.220093,-0.0317383
6,1,-0.15,-0.14,0.05,-0.0762939,0.971802,-0.220703,-0.0317993
7,1,-0.12,-0.08,0.02,-0.0759277,0.971497,-0.222351,-0.0324097
8,1,0.01,-0.11,0.12,-0.0742798,0.970703,-0.225891,-0.0349731
9,1,-0.05,-0.11,0.16,-0.0734863,0.970337,-0.2276,-0.0359497
10,1,0.09,0.39,0,-0.0703735,0.968628,-0.234985,-0.0404663
11,1,0.77,0.39,0.23,-0.069458,0.96759,-0.239075,-0.0421143
12,1,0.52,0.32,0.72,-0.0650024,0.962585,-0.259338,-0.0443726
13,1,0.8,0.2,0.93,-0.0613403,0.957092,-0.279602,-0.0444336
14,1,0.24,0.39,0.66,-0.0595703,0.953796,-0.29126,-0.0440063
15,1,0.54,4.61,0.97,-0.0539551,0.939453,-0.336243,-0.0387573
16,1,-0.58,-0.22,0.62,-0.0430298,0.925293,-0.375549,-0.03125
17,1,0,-1.46,0.71,-0.0337524,0.909912,-0.412659,-0.0248413
18,1,1.34,-0.48,1.27,-0.0264282,0.895325,-0.444336,-0.0145874
19,1,1.72,0.86,0.59,-0.0241699,0.888245,-0.458618,-0.0067749
20,1,-0.96,-0.27,-0.62,-0.0249023,0.86853,-0.494629,0.0187988
21,1,-0.7,-0.06,-0.97,-0.0248413,0.859985,-0.509094,0.0253296
22,1,-0.45,0.14,-0.93,-0.0192871,0.853699,-0.519653,0.0290527
23,1,-0.81,-0.46,-0.74,-0.010498,0.84729,-0.530396,0.0262451
24,1,-0.04,-0.51,-0.75,6.10352e-05,0.842834,-0.53772,0.0203247
25,1,0.04,0.35,-0.98,0.00769043,0.840881,-0.540955,0.0159302
26,1,-0.64,0.45,-1.07,0.0119019,0.841187,-0.540466,0.013916
27,1,-1.07,0.73,-0.87,0.012085,0.843384,-0.537048,0.0133057
28,1,-2.95,0.18,-0.6,0.00952148,0.846497,-0.532166,0.0117188
29,1,-2.47,0.29,-0.08,0.00354004,0.857483,-0.514526,0.00335693
30,1,6.05,1.98,-1.03,-0.0125732,0.88324,-0.46875,-0.00390625
31,1,-6.28,3.79,-2.23,-0.0368652,0.917908,-0.395081,0.00775146
32,1,-1.18,-9.25,-8.59,-0.0651855,0.944458,-0.322083,0.00012207
33,1,-4.56,-0.32,-8.24,-0.0552979,0.969727,-0.237366,0.0169678
34,1,0.81,6.87,6.96,-0.0455322,0.97998,-0.193115,0.0174561
35,1,5.11,-0.92,6.67,-0.0413208,0.982605,-0.181213,-0.00115967
36,1,5.75,0.24,3.19,-0.0362549,0.983398,-0.17749,-0.0129395
37,1,0.87,1.91,1.57,-0.0392456,0.983032,-0.17926,-0.00531006
38,1,-1.8,1.88,0.55,-0.0440063,0.981873,-0.184082,0.0078125
39,1,-0.75,0.37,0.11,-0.0457764,0.980225,-0.1922,0.0108032
40,1,0.08,0.4,0.64,-0.0394897,0.977905,-0.205139,0.000915527
41,1,0.39,0.09,0.61,-0.0332642,0.975891,-0.215698,-0.00726318
42,1,-0.83,-0.56,-2.1,-0.0309448,0.975159,-0.219177,-0.0101318
43,1,-0.77,-0.32,-1.97,-0.0332031,0.975403,-0.217773,-0.00958252
44,1,-0.04,-0.96,-0.59,-0.0336914,0.975586,-0.216675,-0.0100098
45,1,-0.13,-0.86,-0.21,-0.0342407,0.975769,-0.215759,-0.00994873
46,1,-0.2,-0.62,-0.06,-0.0337524,0.976379,-0.213013,-0.0106201
47,1,0.22,0.01,-0.34,-0.0341187,0.977356,-0.208557,-0.012085
48,1,0.41,0.38,-0.06,-0.0345459,0.978088,-0.204895,-0.0137939
49,1,0.26,0.64,0.29,-0.0333862,0.97876,-0.20166,-0.0146484
50,1,0.19,0.5,0.32,-0.0330811,0.979004,-0.200562,-0.0146484
51,1,0.04,0.15,0.25,-0.0332642,0.97937,-0.198608,-0.0146484
52,1,0.15,0.21,0.53,-0.0335083,0.979614,-0.197632,-0.0143433
53,1,0.05,0.12,0.81,-0.0321655,0.979431,-0.198853,-0.0142822
54,1,-0.23,0.18,0.5,-0.0323486,0.978821,-0.20166,-0.0134888
55,1,-0.33,0.07,0.23,-0.0324097,0.978455,-0.203308,-0.0137939
56,1,-0.19,0.04,0.13,-0.0322266,0.978271,-0.204346,-0.0148315
57,1,-0.34,0.05,0.2,-0.0317383,0.977966,-0.205566,-0.0162964
58,1,-0.35,-0.01,0.24,-0.0318604,0.977905,-0.206055,-0.0167847
59,1,-0.27,0.04,0.22,-0.0321655,0.977722,-0.206726,-0.0168457
60,1,-0.14,0.08,0.12,-0.0325928,0.977539,-0.207642,-0.0167236
61,1,-0.11,-0.04,-0.03,-0.0335693,0.977112,-0.209351,-0.0168457
62,1,0.13,-0.05,-0.12,-0.0339355,0.976929,-0.210144,-0.017395
63,1,0.28,-0.08,-0.01,-0.0346069,0.976685,-0.211121,-0.0184937
0,2,0.02,-0.01,-0.07,0.185974,0.566528,0.111023,0.795044
1,2,0.02,-0.01,-0.13,0.185425,0.567444,0.111206,0.794556
2,2,-0.07,-0.03,-0.27,0.185242,0.568176,0.111389,0.794006
3,2,-0.04,-0.1,-0.5,0.184814,0.569031,0.111816,0.793396
4,2,-0.11,-0.18,-0.51,0.183655,0.569885,0.112793,0.792969
5,2,0.19,-0.15,-0.38,0.182068,0.570251,0.114075,0.792908
6,2,-0.35,-0.06,-0.42,0.18042,0.569885,0.115601,0.793335
7,2,-0.54,-0.02,-0.37,0.179504,0.570007,0.116272,0.793335
8,2,-0.46,-0.34,-0.86,0.174927,0.571777,0.118225,0.792786
9,2,-0.55,-0.32,-1.12,0.169128,0.572998,0.120544,0.792786
10,2,-1.05,-0.06,0,0.161194,0.57428,0.123657,0.79303
11,2,-1.97,0.58,-0.1,0.150574,0.574768,0.125,0.794556
12,2,-2.79,0.3,-1.66,0.133667,0.573303,0.123047,0.79895
13,2,-1.56,0.01,-1.55,0.107605,0.574524,0.120422,0.802429
